,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_04,SHAP_TEMP_03,SHAP_SPM_01,SHAP_TEMP_02,SHAP_OX_06,SHAP_TEMP_04
2019-04-28 10:00:00,19.80161418914795,-1.8048245549201964,0.3846363082528114,-0.6335854530334473,-0.024277551565319293,2.3733631134033204,-0.14343410078436133,3.096815824508667,-0.08616538066416976,-0.12910198047757146
2019-04-11 03:00:00,2.484360265731812,-22.835188102722167,-0.3651643007993698,-0.6335854530334473,0.01759986514225599,5.386482810974121,-0.16791839981451626,17.680446243286134,0.1686094000935554,-0.7060031667351723
2019-10-07 12:00:00,6.559008502960205,14.318457984924317,-0.054532650357577914,0.2491213522851467,-0.14990972829982635,-2.5024093627929687,-0.13731300993822512,-11.294924640655518,-0.28998529836535447,1.652504074573517
2019-11-07 05:00:00,-22.98218765258789,-14.189375495910644,-0.26876132041215894,3.7799497842788696,-0.5896224677562714,3.1403392314910885,-0.13215205266606062,9.812963485717773,-0.5702373743057251,0.14238087087869647
2019-12-27 11:00:00,-5.664936494827271,-5.309884357452392,-0.04382119653746484,2.7501238584518433,-0.5058675929903984,3.195123267173767,-0.13119195541366932,5.78327283859253,-0.28998529836535447,-0.31574633531272417
2020-03-31 22:00:00,-8.720923900604248,-14.423040676116946,-0.31160725802183153,2.01453583240509,-0.3383580043911934,3.195123267173767,-0.014891063049435571,10.388632583618165,-0.08616538066416976,0.05754209607839587
2019-12-17 16:00:00,-12.795568466186523,-13.021021842956543,-0.2901843398809433,2.01453583240509,-0.29648055136203766,3.8525323390960695,-0.06998093985021112,10.388632583618165,-0.5447600811719895,-0.21394038945436483
2019-07-23 21:00:00,-18.90754451751709,24.36630363464355,-0.31160725802183153,0.9847104489803314,0.3944962695240975,-6.172934675216675,-0.10670753866434098,-22.232642555236815,0.8819786548614502,3.1286909818649296
2019-04-26 12:00:00,6.559008502960205,-9.2822895526886,-0.3651643007993698,-1.074938827753067,0.16417075321078306,2.099444019794464,-0.13119195541366932,6.55083384513855,0.27051929086446763,0.3459926806390285
2019-05-15 15:00:00,27.950909233093263,11.74807767868042,-0.04382119653746484,-5.194236612319946,0.7085768491029739,-3.4885205268859862,-0.09446535035967825,-12.638154697418214,0.6526813298463822,2.144566905498505
2020-03-23 09:00:00,16.74562339782715,-14.189375495910644,0.17040759460069238,-2.251880919933319,0.3526191741228103,3.195123267173767,-0.10058643519878385,10.388632583618165,0.5252942144870758,0.09147765636444097
2019-05-20 01:00:00,12.670982265472414,4.036944389343263,-0.22591558694839478,-2.3989988803863525,0.37355767488479613,-1.2423783689737318,-0.04549656454473732,-5.154448461532593,0.5252942144870758,1.5167626976966857
2019-09-26 19:00:00,8.59633536338806,18.991868782043458,-0.14022415056824683,-3.4288243293762206,0.5829446077346803,-5.351175975799561,-0.04549656454473732,-18.77862720489502,0.7545913398265839,2.8063053488731384
2019-09-19 07:00:00,-21.96352367401123,8.71035714149475,-0.3544530794024468,2.3087707042694094,-0.2546031586825848,-1.5162984669208528,-0.08834422864019868,-6.689569091796875,-0.21355270445346833,1.5676658153533938
2019-11-16 14:00:00,17.764297866821288,7.542004776000977,0.2560991492122412,-1.5162919759750368,0.01759986514225599,-0.9136740326881408,-0.13119195541366932,-5.922006845474242,-0.5447600811719895,1.1604414939880372
2019-08-07 19:00:00,-14.832891368865967,32.544769859313966,-0.23662711679935455,1.867417049407959,-0.12897101724520324,-8.199939918518066,-0.033254357706755375,-29.33257141113281,0.3214741945266723,3.705592620372772
2019-10-24 22:00:00,-3.6276111364364625,0.5318829461932182,-0.2580500155687332,-0.6335854530334473,-0.024277551565319293,-0.749322400521487,-0.06998093985021112,-2.85177001953125,0.1940869145095348,1.3640534877777102
2020-03-27 10:00:00,-9.73958387374878,-2.272166109085083,0.10613894872367383,3.7799497842788696,-0.46399020552635195,2.0446596503257752,-0.06385987997055052,3.096815824508667,-0.3918951034545899,0.17631607577204705
2020-03-16 09:00:00,-5.664936494827271,-17.694429397583008,-0.054532650357577914,3.485713315010071,-0.4011741437017918,6.756079769134521,-0.11894973814487457,16.33721580505371,-0.36641772985458376,-1.0792920857667923
2020-03-20 21:00:00,8.59633536338806,-7.412923526763916,0.2668106537312269,-1.369174778461456,0.26886420994997023,1.0037645608186723,-0.13119195541366932,3.6724853038787844,0.474339097738266,0.9059266179800034
2020-03-31 17:00:00,-2.6089498996734615,-12.086334896087646,-0.1830699451267719,0.9847104489803314,-0.14990972829982635,3.5786120176315306,-0.05161766164746946,9.621070384979248,-0.18807535041123635,0.1254129119217396
2019-12-30 05:00:00,-14.832891368865967,-22.134177017211915,-0.022398307546973202,1.867417049407959,-0.29648055136203766,5.057776927947998,-0.10058643519878385,16.72099952697754,-0.4173725411295891,-0.5363261915743351
2020-01-01 09:00:00,-8.720923900604248,-27.975943374633783,0.11685039252042768,1.1318284332752229,-0.024277551565319293,7.742194700241089,-0.14343410078436133,24.780376434326172,0.1431318860501051,-1.2150335270911454
2019-05-16 08:00:00,-1.5902877211570734,7.542004776000977,-0.12951271533966063,2.01453583240509,-0.3383580043911934,0.07243719547986986,-0.09446535035967825,-4.578777766227722,-0.18807535041123635,0.8380555957555771
2019-06-07 10:00:00,17.764297866821288,17.823515701293946,-0.2473384976387024,-1.222056806087494,0.14323198674246668,-4.2007118463516235,0.10140971541404724,-16.092167949676515,0.1686094000935554,2.229405200481415
2020-02-13 03:00:00,-26.03817520141602,-17.227093410491943,0.031158875953406107,3.927066779136658,-0.6105610728263856,3.8525323390960695,-0.07610204890370367,12.115639209747314,-0.46832752525806437,-0.11213431581854819
2019-10-11 04:00:00,8.59633536338806,3.5696033954620363,-0.3651643007993698,1.2789457917213436,-0.17084843126358468,-0.9136740326881408,-0.06385987997055052,-4.386888742446899,0.04122199579142031,1.3470855653285976
