,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_02,SHAP_OX_03,SHAP_OX_15,SHAP_OX_16,SHAP_TEMP_03,SHAP_TEMP_11,SHAP_OX_14,SHAP_TEMP_12,SHAP_WD_11,SHAP_SPM_02,SHAP_TEMP_07,SHAP_SPM_01,SHAP_TEMP_19
2019-09-13 19:00:00,-4.9910595417022705,8.507601594924926,-0.5324987530708314,-3.461797666549683,-0.14897051062434916,-4.404807901382448,-2.0316000819206237,0.18378035724163055,0.4563634768128395,0.3632552310824394,-0.8696465611457824,-6.3973476886749285,4.098370981216431,-0.21065388023853301,-2.5098680853843685,0.01928182723931965,0.06212824936956166,2.0657140135765077,-0.07768366481177506,0.28088195323944093
2019-06-11 04:00:00,0.07422774378210306,0.030143374117324116,-0.9077253609895706,-0.8487109839916229,0.5287725895643234,-0.7179086923599243,-0.6997062884271146,-0.11830820217728615,0.5697653025388718,0.22117186076939105,-0.6768526256084443,-0.4575089953839779,1.8554227590560912,-0.0892697970382869,-0.17856024280190466,0.10978083433583377,-0.4707774966955185,0.9643967762589455,-0.09178474303334949,-1.1871273219585419
2020-01-11 15:00:00,0.07422774378210306,-5.76278715133667,0.3911365637555719,1.5993391692638395,-0.6007991790771484,2.7087366938591,0.7369423978030681,0.3485558733344078,0.15395819768309588,0.596677565574646,-1.6408203959465026,4.373559761047362,-2.161794984340667,-0.36671930253505713,4.602595257759094,0.10155366840772326,-0.00892588640563188,-0.25534215606749056,-0.07896558763459323,-4.123146820068359
2020-03-20 20:00:00,8.757577037811279,-7.175697708129883,0.7952269852161408,-1.2062910079956055,-1.165585106611252,-0.7179086923599243,-1.058868369460106,-0.17323346063494682,0.985572624206543,0.13998137381859124,-0.4840592473745347,0.9680525161325931,1.8554227590560912,0.25754207223653797,0.3746311873197556,0.10155366840772326,-0.36419644951820374,1.2841339886188508,-0.08281136727891861,-1.4492717921733855
2019-08-21 19:00:00,0.7978400826454164,13.170205020904541,-1.0231802016496658,-5.0571560859680185,0.8676441490650177,-6.877191591262817,-2.9744013071060182,-0.3105463907122612,1.061173468828201,0.4647431343793869,-1.1106381833553314,-10.04044828414917,6.441746854782106,-0.41874109357595446,-4.4065258502960205,0.02750903035048393,0.452925780415535,2.9065039873123166,-0.06486454419791696,0.8575996905565262
2019-11-11 04:00:00,-7.885508489608765,-4.773748922348023,-0.3881808266043663,0.031486845761537555,0.07694383375346658,0.8002253323793411,-0.3405442818999291,-0.008457840420305686,-0.1484468910843134,-0.18478038124740123,0.19071771577000612,2.3936135768890385,1.4537009239196776,0.2748826759168878,0.058521673828363444,0.011054630961734818,-0.11550704722758383,0.620975062251091,-0.08409326756554944,-1.2133421361446382
2019-10-04 16:00:00,12.375637435913086,19.24571762084961,0.10250046579167245,-4.369501399993896,1.0935585200786588,-7.397697496414184,-2.3907613635063174,-0.47532210648059847,1.0989741683006287,-0.22537563946098088,0.3353128060698509,-11.386812496185303,4.366183447837829,0.309563842229545,-3.0630596637725835,0.02750903035048393,-0.25761533379554746,2.1012406587600707,-0.08281136727891861,0.8051711112260819
2019-05-02 11:00:00,15.270088672637943,8.366312170028687,0.7952269852161408,-1.2613035500049592,3.9174880504608156,-1.9757910370826721,-0.7745319768786431,-1.0245739579200746,0.9099711179733276,0.07908859236631541,-0.09847249481827018,-3.8630162954330443,2.1567143559455872,0.06679560132324694,-0.3761287145316601,0.07687208882998672,-0.36419644951820374,0.9762383852154016,-0.08537514507770534,-0.3482648938894272
2019-11-18 15:00:00,0.7978400826454164,6.105656433105469,0.3622729558032007,-1.0687606513500214,-0.9396706938743591,-1.4986634492874145,-0.5500556275248528,0.07392993951216335,0.6831672728061676,0.383552648127079,-1.1106381833553314,-2.199861657619476,-0.05275515466928478,-0.2626756310462952,2.2712880849838255,0.10155366840772326,0.23976342380046844,0.3486063934862614,-0.07127410694956778,-2.6813512086868285
2019-08-22 04:00:00,-1.3729968547821045,10.485678672790527,-1.080907055735588,-3.1867360353469847,-0.14897051062434916,-4.231304359436036,-2.0316000819206237,-0.09084561476483939,0.41856267899274824,-0.32686361819505694,0.7208997160196304,-6.555745077133179,5.169629311561584,0.309563842229545,-4.762149620056154,0.01928182723931965,-0.25761533379554746,2.0657140135765077,-0.08152942210435865,2.509110374748707
