,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_05,SHAP_OX_06,SHAP_OX_23,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_NO2_01,SHAP_OX_20,SHAP_SPM_22,SHAP_NO2_02,SHAP_NOX_02,SHAP_SPM_01,SHAP_PM25_01,SHAP_TEMP_02,SHAP_TEMP_22,SHAP_OX_15,SHAP_NOX_01
2019-07-30 00:00:00,-21.702696037292476,13.745325756072997,-0.4629884004592896,1.616926372051239,-0.15907054566778242,-0.18733028341084718,-0.3562907263636589,-3.107852149009705,2.960192501544953,-1.2118446469306945,-0.36763375438749785,0.3456847503781319,-0.43178037703037253,0.09312329553067682,0.26370986718684436,0.05450313705950973,-15.665713214874268,1.0747362613677978,0.032255715131759635,0.6491989582777024
2019-07-03 07:00:00,-18.889579200744627,9.674990272521972,-0.6421319961547851,2.2898357272148124,-0.15664842377882449,-0.18080891370773317,-0.47102979719638827,-1.883820116519928,2.011425030231476,-4.202180624008179,0.24723101779818535,0.6313995428383351,0.9694622833281755,1.2799871265888214,0.4099655982106925,0.09537355294451116,-9.634509468078614,0.7534334510564805,0.11900018514197655,2.5869925737380983
2019-06-23 00:00:00,-1.0731881499290465,5.395923042297364,-0.6819415718317032,0.046802533930167554,-0.11305014761164789,-0.15602780114859344,-0.1395615428686142,-1.3902581095695496,1.6857285857200623,1.0884146392345428,-0.01408656393177804,0.06918630097061393,-0.8988612771034241,-0.17062436100095507,-0.07755378219299018,9.245146065968435e-06,-6.671816682815551,0.5354067265987397,0.05635139150545001,-0.20343036875128745
2019-04-16 00:00:00,18.61861228942871,-3.7884233474731444,0.47253900989890096,-0.9999469220638275,-0.07671820390969512,-0.1390723044984043,0.14091159887611865,0.09042538106441497,0.6236741319298744,1.5484659552574158,0.3087173976004124,0.013886637566611165,-0.8988612771034241,-0.17062436100095507,-0.07755378219299018,0.027256171754561336,2.110460758209229,-0.5776775985956192,0.07080881055444478,-0.35845380574464797
2019-05-18 05:00:00,-12.325645065307619,1.8474259495735172,-0.36346417218446736,0.12157036736607552,-0.10820581282023337,-0.16776629239320756,-0.25430060774087904,-0.9756666511297226,1.4025141239166259,-1.2118446469306945,0.3087173976004124,0.06918630097061393,-0.3650544941425324,0.09312329553067682,0.0036994371097535117,0.03633849117904899,-4.555603647232056,0.2485292367637158,0.13827671147882942,0.5716872572898865
2019-04-27 02:00:00,1.7399271368980407,-6.71071491241455,-0.6819415718317032,0.5701770424842835,-0.13727137967944142,-0.18211316037923098,0.03892131645698097,0.8208960592746735,0.0997275044210255,1.318440282344818,0.21648779846727845,0.09683616720139979,-0.832135158777237,-0.1376558471471071,-0.1425563525641337,0.00909155048429966,4.967345666885376,-0.485877126455307,0.012979190738406038,-0.2809421069920063
2019-06-15 11:00:00,10.17926721572876,1.2212202310562135,-0.7814657330513001,0.046802533930167554,-0.10820581282023337,-0.16907048299908636,0.10266514529939741,-0.521590530872345,1.0626564145088195,0.6283627808094024,0.21648779846727845,-0.00454663010314107,-0.6986837208271026,-0.03875052332878111,-0.20755893390160055,-0.004531908174976678,-2.333582043647766,0.9829352855682373,-0.006297359429299798,0.02910488378256556
2019-12-03 23:00:00,-6.699417638778686,-5.6670382738113405,0.25358587205410005,1.0935515701770784,-0.19782453253865243,-0.20167721658945084,-0.16505910828709602,0.6037294268608093,0.48206682577729226,-0.5217666983604432,0.18574454486370084,0.1237486705183983,-0.23160282354801892,0.15906014004722238,-0.046027547866106,0.029927447205409363,4.120859718322754,-0.646528309583664,-0.011116503411903931,0.3391519516706467
2019-06-07 21:00:00,2.6776312589645386,3.8304110288619997,-0.8212753742933273,-0.02796524418517945,-0.08156240824609995,-0.1521149445325136,0.12816283591091632,-1.1533488214015961,1.4733176231384275,-0.5217666983604432,0.1550013130530715,0.2509585512802005,-0.298328616283834,0.1260917339473962,0.08495268267579376,0.05450313705950973,-5.190466499328613,0.6501575529575347,-0.0014782241662032523,0.3391519516706467
2020-01-31 01:00:00,-1.0731881499290465,-6.71071491241455,0.0744423024356365,0.644944965839386,-0.13242709673941136,-0.1795046575367451,-0.2033054679632187,0.7419263541698455,0.21301329582929612,1.5484659552574158,-0.36763375438749785,-0.050629662722349145,-0.9655870616436004,-0.20359276868402967,-0.24006020207889378,-0.013614243734627931,5.284776306152343,-0.9104549765586853,-0.06412696205079553,-0.35845380574464797
