,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_22,SHAP_OX_24,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_06
2019-05-24 11:00:00,-12.342330741882325,-5.777665281295777,1.7621119499206543,2.1370208740234373,-0.7608490347862245,-0.0817258570343256,-0.6580673724412918,7.386935424804688,0.7258077576756478,-0.22205906324088578
2019-05-24 12:00:00,-4.239304900169373,-2.1801639795303345,1.7621119499206543,0.41305974405258894,-0.6883677482604981,0.2808789025992155,-0.9259603291749954,5.490408158302307,0.6258612364530564,-0.9347480446100235
2019-05-24 13:00:00,3.0534187316894537,-4.578498530387878,1.2726841986179351,-2.049741566181183,-0.5434051290154457,1.7312980055809022,-0.9706090658903122,3.0766458392143248,0.3510084316134453,-1.9146956264972688
2019-05-25 10:00:00,-12.342330741882325,-2.659830808639527,1.3950411498546598,2.38330090045929,-0.6158864370547235,1.7312980055809022,-0.568769745528698,6.8697010517120365,0.3759950175881386,-1.9146956264972688
2019-05-25 11:00:00,-7.480515050888063,1.1775038689374924,2.1291826128959657,0.41305974405258894,0.03644536696374416,5.176043367385864,-1.0152578711509705,4.111115241050721,0.550901348516345,-2.181953823566437
2019-05-25 12:00:00,23.310984420776368,4.295338463783264,3.1080381155014036,-1.0646210341714322,1.4135903418064117,4.2695314407348635,-1.4170971512794492,2.5594109058380132,0.1511155178770423,-3.072815257310867
2019-05-25 13:00:00,20.069772911071777,3.575838041305542,3.9645367622375494,-10.423265600204468,1.05118378251791,1.5499956429004669,-2.2654243946075443,-1.233644399046898,-0.07376406863331794,-3.8745903611183166
2019-05-25 17:00:00,-1.808397245407105,-4.338665246963501,-0.07324202740564942,-3.034862041473389,-0.6883677482604981,-0.6256330847740174,-0.8366625994443894,-11.578340196609497,-1.7978407144546509,-8.774327492713928
2019-05-26 09:00:00,-3.4290024280548095,-2.1801639795303345,-0.5626698365435004,-0.8183408915996552,-0.9058116137981415,6.263857650756836,-0.568769745528698,6.007642936706544,0.30103515768423666,-1.1129203468561173
2019-05-26 10:00:00,-13.96293678283691,-2.1801639795303345,-0.19559896402060986,-2.296021747589111,1.8484782874584198,5.538648390769959,-0.8366625994443894,6.007642936706544,0.4259682983160019,-0.5784035519696773
2019-05-26 11:00:00,16.828563499450684,-0.5013299085199833,0.17147184535861018,0.9056200608611107,1.558553034067154,6.807765316963196,-2.533317592740059,3.0766458392143248,0.4259682983160019,-1.3801787555217744
2019-05-26 12:00:00,29.793406105041505,3.3360047578811645,1.7621119499206543,-8.453025388717652,2.065922200679779,3.36301936507225,-2.3547224581241606,0.1456484854221344,0.0011957623064518085,-3.072815257310867
2019-05-26 13:00:00,55.72308502197266,3.575838041305542,2.6186105132102973,-12.393507385253908,0.6887771992012859,0.8247861210256815,-2.6672640472650526,-3.30258367061615,-0.4235766906291246,-5.299968576431274
2019-05-27 10:00:00,-26.117477416992188,0.45800376906991,0.049114895984530435,10.510544681549073,2.4283286452293398,13.515953254699706,-2.176126927137375,3.9387038230895994,0.20108872279524803,-0.756575882434845
2019-05-27 11:00:00,-4.239304900169373,4.295338463783264,1.2726841986179351,4.599822449684143,4.747730827331543,15.51027946472168,-2.890507939457894,3.593880367279053,0.1261288923677057,-1.4692648589611053
2019-05-27 12:00:00,14.397655296325684,2.1368376493453978,0.17147184535861018,-2.049741566181183,5.545025277137756,7.351672410964966,-4.319270245730877,0.4904719510115683,0.07615564130246641,-1.023834216594696
2019-05-27 13:00:00,16.828563499450684,-1.2208301723003387,0.29382875114679335,-7.714184236526489,2.283366131782532,1.187390884757042,-4.810406862199306,-3.1301719784736637,-0.37360348999500276,-1.4692648589611053
2019-06-02 10:00:00,-12.342330741882325,-10.334500885009767,-0.9297404959797859,3.1221412897109997,-0.5434051290154457,0.8247861210256815,-0.6580673724412918,6.352466058731079,0.30103515768423666,-1.202006447315216
2019-06-02 11:00:00,-2.6186997532844547,-9.614999961853027,-0.44031270295381547,0.41305974405258894,-0.3259611718356609,0.46218125596642495,-1.0599066615104675,5.835231685638428,0.4759415291249752,-2.003781670331955
2019-06-02 12:00:00,14.397655296325684,-8.895499753952027,-0.6850266270339489,-2.5423018574714655,-0.47092373939231036,-0.26302818655967714,-1.1938530504703522,5.490408158302307,0.4009817004203796,-2.53829847574234
2019-06-02 13:00:00,18.44916687011719,-8.895499753952027,-0.44031270295381547,-7.714184236526489,-0.7608490347862245,-0.9882378220558167,-1.1045553267002106,2.3869995713233947,0.3510084316134453,-2.8055565536022185
2019-06-02 14:00:00,20.88007583618164,-8.895499753952027,-0.8073835119605064,-8.945585203170776,-1.0507743448019027,-2.0760522842407227,-0.9259603291749954,0.31806011199951173,-0.0987506493926048,-3.8745903611183166
2019-06-04 11:00:00,-8.290818405151366,-6.257332134246826,-0.19559896402060986,0.41305974405258894,-1.7755872786045075,-2.0760522842407227,-0.3008768044412136,5.835231685638428,0.6008746024221182,-1.291092652082443
2019-06-06 11:00:00,-20.445357322692868,0.45800376906991,-0.6850266270339489,1.1519002199172974,-2.4279191613197324,-4.795588564872742,0.3688553474843502,2.04217614531517,0.17610211297869685,0.13428542166948315
2019-06-06 12:00:00,-5.049607801437379,3.575838041305542,0.17147184535861018,2.875861179828644,-2.572881984710693,-4.795588564872742,0.10096250176429748,0.1456484854221344,-0.14872398227453232,-0.5784035519696773
2019-06-06 13:00:00,18.44916687011719,4.77500514984131,1.0279703259468078,-1.803461390733719,-2.572881984710693,-6.064705085754396,0.1902600958943367,-2.09570232629776,-0.4235766906291246,-2.181953823566437
2019-06-19 11:00:00,-19.635054779052734,-6.257332134246826,-0.8073835119605064,5.338662433624268,-1.0507743448019027,-0.8069355338811874,-0.6134185411501676,3.593880367279053,0.25106194615364075,-0.4893174320459367
2019-08-01 12:00:00,-11.532028675079347,10.531007099151612,-1.663882115483284,5.092382431030273,-4.167470383644104,-8.421636390686036,1.21718285754323,-10.543871212005616,-1.6479209631681446,0.3124577026814222
2019-08-25 13:00:00,-5.859910345077514,2.376670718193054,-0.44031270295381547,-1.5571814119815828,-1.0507743448019027,-1.894749754667282,-0.568769745528698,-1.578467643260956,-0.3236302833072841,-3.250987577438354
2019-08-25 14:00:00,-5.859910345077514,3.3360047578811645,-0.44031270295381547,-1.5571814119815828,-1.4131807684898379,-2.6199594974517817,-0.7473649263381958,-4.164641642570496,-0.6734429016709328,-3.696418285369873
2019-09-01 12:00:00,-11.532028675079347,6.4538392543792735,-0.19559896402060986,2.38330090045929,-3.6601014137268066,-6.78991436958313,0.3688553474843502,-5.3715228080749515,-0.998269060254097,-1.6474371194839477
2019-09-01 13:00:00,-5.049607801437379,6.933506107330322,-0.44031270295381547,0.16677968502044677,-3.3701762914657594,-5.883402395248413,0.8599922099150717,-5.888757824897766,-1.2231483936309817,-1.8256092607975005
2019-09-01 14:00:00,10.346142292022705,6.4538392543792735,-0.44031270295381547,-1.803461390733719,-3.007769548892975,-4.795588564872742,0.6813970800489187,-7.785284757614136,-1.2981083393096924,-2.271039998531342
2019-09-01 15:00:00,17.638865089416505,6.933506107330322,-0.3179558664560319,-6.4827838897705075,-2.572881984710693,-6.78991436958313,0.4581530049443246,-10.026635456085206,-1.5729613184928894,-3.250987577438354
2019-09-10 11:00:00,-19.635054779052734,11.970007324218749,-0.44031270295381547,8.29402461051941,-2.7178445219993588,-4.251680994033814,0.7260458590462804,-6.405992531776429,-1.3480815172195437,0.49062995370477436
2019-09-10 12:00:00,-12.342330741882325,11.490341472625731,-0.44031270295381547,2.629581069946289,-2.355437934398651,-5.15819272994995,0.2795577086508273,-7.957696533203125,-1.3730683624744418,0.2233716368675232
2019-09-10 13:00:00,10.346142292022705,11.970007324218749,-0.9297404959797859,0.41305974405258894,-2.7178445219993588,-7.152518796920776,0.05631360560655594,-10.026635456085206,-1.5979476422071457,-0.13297293558716775
2019-09-10 14:00:00,29.793406105041505,11.250508213043215,-1.052097424864769,-6.4827838897705075,-3.5151388883590697,-8.240333366394044,0.2795577086508273,-11.578340196609497,-1.8977871716022492,-0.8456619888544082
2019-09-11 10:00:00,-40.70292320251465,0.9376705288887024,-2.7650943458080297,11.988226318359375,-1.340699589252472,3.36301936507225,-0.16693041175603862,-2.612937152385712,-0.84834935516119,-0.5784035519696773
2019-09-11 11:00:00,-20.445357322692868,3.575838041305542,-2.3980235815048223,9.032864665985107,0.6887771992012859,7.714276552200317,-0.568769745528698,-3.6474066972732544,-0.8233624905347824,-0.22205906324088578
2019-09-11 12:00:00,5.484326839447021,5.014838647842408,-2.0309528768062592,2.875861179828644,2.4283286452293398,8.983393716812134,-1.81893652677536,-4.164641642570496,-0.9732823505997656,0.13428542166948315
2019-09-11 13:00:00,23.310984420776368,5.494505429267883,-2.0309528768062592,-5.005103325843811,2.9356980443000795,8.43948655128479,-2.890507939457894,-5.3715228080749515,-1.0482421517372131,-0.04388677701354027
2019-09-11 14:00:00,10.346142292022705,4.295338463783264,-2.642737537622452,-10.423265600204468,2.7182539463043214,0.6434837058186531,-3.203049910068512,-5.888757824897766,-1.2231483936309817,-0.6674897164106369
2019-09-27 11:00:00,-23.686566734313967,-6.565687227249145,-1.1569744348525999,5.831222724914552,-2.210475111007691,-2.8012616634368896,0.14561126977205277,6.8697010517120365,0.4509549215435982,-0.4893174320459367
2019-09-27 12:00:00,-9.101120328903198,-6.120281410217285,-1.0870565846562388,3.8609816074371337,-1.7755872786045075,-2.2573546230793,-0.03298395872116089,5.317996597290039,0.550901348516345,-0.5784035519696773
2019-09-27 13:00:00,7.915234327316284,-5.674882507324219,-1.017138421535492,-0.5720607690513134,-1.558143424987793,-2.43865704536438,-0.3008768044412136,2.214587724208832,0.326021795719862,-1.291092652082443
2019-09-27 14:00:00,11.1564453125,-5.22947678565979,-0.9472199767827988,-5.743943667411804,-1.6306247055530547,-4.976890683174132,-0.43482331559062004,-3.1301719784736637,-0.12373729050159454,-2.449212318658829
2019-10-02 12:00:00,-12.342330741882325,-1.4606638193130494,-1.052097424864769,2.629581069946289,-0.3984424829483032,0.09957649875432255,-1.0152578711509705,2.214587724208832,0.051169026643037796,-0.31114520467817786
2019-10-02 13:00:00,-5.049607801437379,-0.7411633014678956,-0.19559896402060986,0.41305974405258894,-0.6158864370547235,0.2808789025992155,-1.1492043614387513,1.007706554234028,-0.12373729050159454,-0.22205906324088578
2019-10-02 14:00:00,8.725536918640136,-0.9809969197958708,0.049114895984530435,-1.803461390733719,-0.5434051290154457,-2.8012616634368896,-1.0152578711509705,-0.5439978886395693,-0.29864372725132854,-0.8456619888544082
2019-10-02 15:00:00,27.362495994567865,-0.02166292965412141,1.0279703259468078,-5.990223550796509,-1.7755872786045075,-6.064705085754396,-1.0599066615104675,-5.716345238685608,-0.5235230945050716,-2.53829847574234
2019-10-02 17:00:00,32.22431259155273,-6.257332134246826,-1.9085960865020752,-16.826549339294434,-3.6601014137268066,-8.240333366394044,0.5028018668293953,-7.44046196937561,-1.3480815172195437,-4.85453782081604
