,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_22,SHAP_OX_24,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_06
2019-04-29 13:00:00,19.50581579208374,-1.258169451355934,0.30615234971046446,-6.261839485168457,1.025854155421257,3.9556919336318983,-2.489854657649994,1.1220819041132923,-1.2115148633718493,-0.028098733723163582
2019-09-14 14:00:00,13.456989479064944,3.5460439324378967,-0.28311467096209525,-1.600206619501114,0.33418792486190796,0.726226806640625,-0.1497922391630709,-5.642836046218873,4.754649138450622,-0.49208718044683336
2020-01-13 02:00:00,-11.74643278121948,-10.416204738616944,-0.43588753044605255,2.02550847530365,-0.5980579376220703,-3.733510422706604,2.7752867341041565,11.662765741348265,-5.129592466354369,-0.15464096665382385
2019-08-22 07:00:00,1.359346055984497,3.621109926700592,-0.6759592488408089,-1.600206619501114,0.003391224867664243,0.11109060421586034,1.7027570128440856,-15.711550712585446,10.898904991149902,-0.40772561319172385
2020-01-12 05:00:00,-20.819668579101563,-11.24192895889282,-0.3485886201262474,5.651223039627075,-0.44769532755017283,-4.348646426200867,1.8977621436119076,15.753183078765868,-6.287206506729126,-0.9560756638646126
2019-05-16 19:00:00,23.53836269378662,0.46834462881088246,-0.13034185478463767,-6.779800081253052,-0.08682616688311098,-1.8881018042564393,0.14271555487066506,-11.621135425567626,8.939869594573976,1.4060477972030638
2019-07-04 12:00:00,-5.697610330581666,2.269924172759056,-0.719608622789383,4.356323862075806,1.6573750019073485,6.7238058090209964,-3.5623833417892454,-12.407758426666259,8.672726202011109,-1.0404372304677962
2020-03-10 12:00:00,-16.78711919784546,-3.1348160266876226,-0.7414333164691925,3.8383644104003904,0.39433271810412407,1.4951471090316772,-0.1497922391630709,4.425879335403443,-0.9443733375519514,-0.9982569664716721
2019-06-11 07:00:00,-0.6569267604500055,-2.083893913030624,-0.5013617679476738,-0.8232677854597569,0.06353600285947322,-0.3502615895122291,1.2152446210384371,0.4927866905927658,1.2818072244524956,0.056262944266200085
2019-08-03 21:00:00,-17.795253181457518,6.098281741142274,-0.6104852750897407,4.874283266067505,-0.7183472663164139,-4.809997916221619,2.970290637016297,-22.791117858886718,14.906032943725581,-0.15464096665382385
2019-06-23 20:00:00,-4.689474248886109,1.5943320758640767,-0.47953696250915534,0.2126506306231022,0.33418792486190796,-0.04269344531930981,-0.6373052388429642,-11.149168682098388,8.138442945480346,-0.028098733723163582
2019-04-24 05:00:00,-6.7057476997375485,-1.1831035047769547,-0.719608622789383,0.47163038682192565,0.6048400029540062,2.1102830171585083,-1.6123310804367066,-3.125658166408539,3.507988524436951,0.8155170559883118
2019-09-06 11:00:00,2.367484712600708,8.35025601387024,-0.08669240102171896,0.47163038682192565,0.9957816541194916,5.647317695617676,-1.51482857465744,-15.082262134552002,10.275575876235962,-1.1669794946908951
2019-12-17 17:00:00,-25.86034450531006,-7.188371539115906,-0.5450111925601959,5.3922422409057615,-0.6582025870680809,-4.348646426200867,2.7752867341041565,12.29206275939941,-6.465298652648926,-0.8295333050191402
2020-02-07 23:00:00,-24.852219390869138,-11.767386865615844,0.0442557856440544,5.910201835632326,0.03346358155831693,-0.9653974115848541,0.6302284955978393,15.91050682067871,-7.266727066040039,-0.7873527102172375
2019-10-06 08:00:00,2.367484712600708,1.5943320758640767,-0.5231862902641297,-1.8591865301132202,0.7251296550035476,3.1867718935012816,-1.124817830324173,-10.67719211578369,7.960348844528198,0.39370923684909936
2019-08-01 22:00:00,-22.835942840576166,6.098281741142274,-0.6977840408682823,6.42816162109375,-0.5980579376220703,-4.194861650466919,2.5802794218063356,-22.94843921661377,15.44031286239624,1.1951440274715421
2019-11-03 03:00:00,-13.762704658508298,-3.6602760314941407,-0.23946515023708342,2.543467473983765,0.003391224867664243,-1.8881018042564393,0.5327258840203285,-0.9231266060844063,2.617516040802002,-0.49208718044683336
2019-09-29 12:00:00,7.4081676483154295,4.672030377388,-0.39223817586898807,0.9895893931388855,0.42440534979104994,0.726226806640625,-0.9298128604888916,-12.87972803115845,8.672726202011109,-0.40772561319172385
2020-03-23 05:00:00,20.513946342468262,-5.687053203582765,-0.1521665036678314,-5.7438818454742435,-0.5980579376220703,-3.2721577882766724,3.067793226242066,3.009964942932129,0.6584767661988734,0.984240198135376
2020-03-19 04:00:00,-12.754569339752196,-7.939030742645263,-0.21764063350856305,3.3204060316085817,-0.2071159528568387,-1.1191822230815887,1.8002600193023681,7.257706546783448,-1.6567512452602386,-0.9560756638646126
2020-01-29 17:00:00,-10.738294792175294,-3.9605406641960146,-0.4577121794223785,1.2485693216323852,-0.3274057158268988,-2.195669651031494,1.8977621436119076,0.8074344387743622,0.5694294605869801,-0.44990666275843977
2019-08-15 09:00:00,-6.7057476997375485,8.50038776397705,-0.3049393132328987,2.02550847530365,-0.10186239555478094,-1.5805338740348815,1.2152446210384371,-20.431259727478025,12.946992874145508,-0.5764488529413938
2019-04-15 18:00:00,32.611590194702146,-0.9579062804579733,0.8954191483557224,-8.851635456085205,0.8153469622135162,2.1102830171585083,-1.9048389077186585,-8.631990432739258,6.357500457763672,1.6169517934322357
2019-07-01 21:00:00,-11.74643278121948,2.269924172759056,-0.7850828245282173,3.5793859004974364,-0.2071159528568387,-1.4267495334148408,1.8977621436119076,-13.037049102783204,9.207007312774659,-0.7451718471944333
2019-10-06 15:00:00,1.359346055984497,0.993805256485939,-0.32676411196589467,-1.3412273764610292,0.9657089680433273,2.4178511023521425,-3.6598875761032104,-8.78930869102478,6.980832147598266,-0.028098733723163582
2019-10-06 16:00:00,2.367484712600708,0.7686078578233719,-0.3049393132328987,-0.8232677854597569,0.6950571984052658,1.648931050300598,-2.2948495984077453,-8.160017919540406,6.624640321731567,0.056262944266200085
2019-11-25 20:00:00,0.3512101467698813,-3.1348160266876226,-0.26129005029797553,-0.8232677854597569,-0.23718851851299405,-3.5797267198562635,2.1902694702148438,-8.78930869102478,6.535593271255493,-0.028098733723163582
2020-02-17 09:00:00,-20.819668579101563,-6.8130436658859255,-0.7414333164691925,4.874283266067505,-0.44769532755017283,-3.2721577882766724,2.1902694702148438,10.089532375335695,-3.7938834905624383,-0.7029912225902081
2019-08-11 06:00:00,-24.852219390869138,6.098281741142274,-0.6104852750897407,5.910201835632326,-0.5679851278662682,-3.2721577882766724,2.8727889180183412,-18.700704765319824,12.234618759155275,-1.0404372304677962
2020-02-05 10:00:00,-15.778982734680175,-7.0382403373718265,-0.1739911854849197,4.874283266067505,0.33418792486190796,1.0337949156761168,0.24021807983517646,18.427687168121338,-8.068151426315307,-0.6186296399682761
2020-01-24 23:00:00,8.416305112838746,-7.413566875457765,0.3279768619686365,-1.600206619501114,-0.5980579376220703,-4.656214642524719,2.5802794218063356,7.729675960540772,-2.1910346388816833,-1.209160903096199
2020-03-26 19:00:00,-6.7057476997375485,-3.810407519340515,-0.1739911854849197,-3.672044038772583,0.3041154723614455,0.726226806640625,-0.344797507673502,-1.5524218440055846,1.905138236284256,1.0264207243919372
2019-07-16 07:00:00,-16.78711919784546,0.017949263006448744,-0.8723816782236099,2.802447485923767,-0.02668134551495314,-1.1191822230815887,1.1177419781684876,-5.642836046218873,5.110837292671203,-0.40772561319172385
2020-03-21 02:00:00,9.424441862106324,-6.8130436658859255,0.3716263625770808,-3.4130650043487547,0.33418792486190796,1.8027153491973877,0.045213039219379414,5.05517475605011,-0.6772315837442875,0.4780707763507962
2019-04-19 22:00:00,34.62786674499512,-2.834552454948425,-0.21764063350856305,-8.07469744682312,1.025854155421257,3.9556919336318983,-2.392351949214935,-5.485513734817505,5.734169244766235,1.4482288599014286
2019-06-11 08:00:00,2.367484712600708,-1.1080382972955705,-0.32676411196589467,-0.305308710411191,0.15375342555344104,-0.3502615895122291,0.6302284955978393,0.4927866905927658,1.3708548277616501,0.01408209279179572
2020-02-28 09:00:00,-3.681338095664978,-10.791528272628783,0.30615234971046446,2.284487569332123,0.39433271810412407,1.0337949156761168,-0.344797507673502,20.63022108078003,-9.760046243667603,-0.23900258466601376
2019-04-22 06:00:00,-4.689474248886109,-3.209883153438569,-0.5450111925601959,0.47163038682192565,0.42440534979104994,1.648931050300598,-0.344797507673502,-2.4963641762733464,3.151798713207245,0.24607644043862825
2019-04-01 14:00:00,29.587177658081053,-5.161593866348267,0.5680486250668765,-6.779800081253052,1.1160712003707887,4.109475922584534,-2.7823626160621644,8.673615789413452,-4.061025881767273,0.4780707763507962
2019-07-14 09:00:00,22.530222892761234,0.8436737328767778,-0.8723816782236099,-7.0387790679931665,0.3041154723614455,3.6481248855590827,0.9227363765239716,-7.688046169281006,6.891782426834107,0.7733362406492233
2019-07-22 16:00:00,-11.74643278121948,3.5460439324378967,-0.6541344448924065,2.802447485923767,0.09360842261230573,-2.0418856382369994,0.3377208162099123,-11.149168682098388,7.604159832000732,-0.7029912225902081
2019-12-02 05:00:00,-25.86034450531006,-9.44034547805786,-0.5668359369039535,6.42816162109375,-0.41762306578457353,-2.34945387840271,2.2877731800079344,11.34811978340149,-4.59530930519104,-1.209160903096199
2019-12-27 10:00:00,-6.7057476997375485,-5.837186813354492,-0.1521665036678314,3.0614267826080317,-0.4777680180966854,-3.118373847007751,2.5802794218063356,12.92136173248291,-5.485782217979431,-0.9138951316475868
2019-07-18 03:00:00,-4.689474248886109,2.6452536821365356,-0.763258035480976,-0.8232677854597569,-0.5980579376220703,-4.348646426200867,2.4827781081199647,-12.722407341003418,8.850822162628173,-0.07027944326400755
2019-05-02 22:00:00,8.416305112838746,-1.558433336019516,0.21885347962379456,0.2126506306231022,0.6349123030900955,1.8027153491973877,-0.7348080307245255,-8.00268988609314,6.802735280990601,1.5325903236866005
2019-08-21 15:00:00,28.579038047790526,8.200125026702882,-0.10851709954440594,-8.333678483963013,0.09360842261230573,-0.6578295886516571,0.24021807983517646,-21.847175788879394,12.679852199554443,0.09844361990690231
2019-11-09 17:00:00,12.44885025024414,-2.9846836566925052,0.08790514962747692,-4.70796115398407,0.454477719962597,0.726226806640625,-0.8323106110095978,0.8074344387743622,0.6584767661988734,0.39370923684909936
2019-12-20 02:00:00,-17.795253181457518,-8.614623403549194,-0.4577121794223785,3.8383644104003904,0.12368083875626323,-0.5040454283356667,0.8252337902784348,10.718825006484986,-4.59530930519104,-0.534267946961336
2019-04-14 04:00:00,21.52207946777344,-5.236658954620362,0.0442557856440544,-4.70796115398407,-0.02668134551495314,-0.5040454283356667,1.3127471387386325,4.583201837539673,-0.8553261991590262,0.6046130686998368
2019-06-09 10:00:00,14.465128326416016,-0.507511404529214,-0.3049393132328987,-3.672044038772583,0.454477719962597,1.0337949156761168,-0.5398025751113892,-2.4963641762733464,3.0627511858940126,0.4358897641301155
2019-08-29 22:00:00,-23.844072532653808,5.647888565063477,-0.5668359369039535,5.651223039627075,-0.5980579376220703,-4.194861650466919,2.3852754712104796,-19.95929698944092,13.214136791229247,-0.6608105458319187
2020-03-08 21:00:00,-2.673200631141662,-7.863964653015136,-0.5668359369039535,-0.046329025248996916,0.42440534979104994,0.726226806640625,-0.6373052388429642,11.505447578430175,-5.040545558929443,0.01408209279179572
2020-03-31 22:00:00,-15.778982734680175,-6.7379766464233395,-0.5013617679476738,3.5793859004974364,0.33418792486190796,0.572442752122879,-0.1497922391630709,5.5271453857421875,-0.9443733375519514,-0.15464096665382385
2019-10-27 10:00:00,-6.7057476997375485,-0.6576428006403148,-0.1521665036678314,1.7665282011032104,-0.17704351603752003,-1.8881018042564393,1.9952653050422668,-2.1817160248756404,3.240845966339111,-0.9138951316475868
2019-09-18 06:00:00,0.3512101467698813,1.5192663308233023,-0.47953696250915534,-1.3412273764610292,-0.41762306578457353,-1.4267495334148408,2.7752867341041565,-10.991845607757567,8.138442945480346,0.056262944266200085
2020-02-27 06:00:00,-6.7057476997375485,-11.24192895889282,-0.21764063350856305,0.47163038682192565,0.36426049619913103,0.726226806640625,-0.344797507673502,13.865298461914062,-5.931017732620241,-0.028098733723163582
2019-11-06 02:00:00,-22.835942840576166,-5.611989498138427,-0.26129005029797553,5.910201835632326,-0.11689862415660168,-3.118373847007751,0.7277312517166138,1.9086991488933562,1.3708548277616501,-0.2811833493411541
2019-12-23 15:00:00,-16.78711919784546,-6.963172602653505,-0.10851709954440594,2.543467473983765,-0.14697102252393962,-0.04269344531930981,1.3127471387386325,14.33727111816406,-7.266727066040039,-0.5764488529413938
2019-06-05 04:00:00,8.416305112838746,1.1439369380474091,-0.5013617679476738,-3.1540843486785892,-0.08682616688311098,-0.04269344531930981,1.6052540242671967,-9.261282205581665,7.158923673629761,0.39370923684909936
2020-02-22 21:00:00,1.359346055984497,-4.110671019554138,-0.5668359369039535,-3.672044038772583,0.2740431676618755,-0.04269344531930981,0.045213039219379414,-1.5524218440055846,1.7270432651042935,0.5202513836324215
2019-08-01 10:00:00,-8.722021245956421,9.70144362449646,-0.28311467096209525,5.133264017105103,-0.08682616688311098,-1.5805338740348815,1.3127471387386325,-18.228732681274415,11.789379024505617,-1.1669794946908951
2019-10-12 19:00:00,2.367484712600708,3.5460439324378967,-0.8287321344017983,-0.305308710411191,-0.02668134551495314,-0.9653974115848541,0.9227363765239716,-14.138317394256593,9.74129285812378,-0.49208718044683336
2019-08-16 11:00:00,21.52207946777344,6.548678660392762,-0.5886603817343712,-5.7438818454742435,-0.08682616688311098,-1.8881018042564393,1.1177419781684876,-19.01535243988037,12.501757335662843,0.35152832251042126
2019-07-19 05:00:00,-24.852219390869138,3.0205826997756957,-0.8287321344017983,5.3922422409057615,-0.41762306578457353,-3.733510422706604,2.7752867341041565,-13.823673820495605,9.56319899559021,-1.209160903096199
2020-02-25 16:00:00,-13.762704658508298,-4.936393022537231,0.21885347962379456,1.5075485348701478,0.39433271810412407,0.726226806640625,-0.9298128604888916,5.05517475605011,-1.9238928318023683,-0.19682177007198334
2019-10-26 12:00:00,-9.730159854888916,2.1197931788861757,-0.3049393132328987,3.5793859004974364,0.39433271810412407,1.1875789761543274,-0.6373052388429642,0.17813928388059144,0.12419335981830955,-1.209160903096199
2019-04-14 10:00:00,19.50581579208374,-1.7836308956146243,0.0442557856440544,-3.672044038772583,0.9356366962194442,4.109475922584534,-1.8073363542556762,5.05517475605011,-1.2115148633718493,0.6889747127890586
2019-10-19 08:00:00,-11.74643278121948,-2.834552454948425,-0.8505569979548454,3.0614267826080317,0.12368083875626323,-0.19647745899856095,0.6302284955978393,1.436729118227959,0.7475241452455521,-0.3233641728758812
2019-12-15 19:00:00,-7.7138838291168215,-8.389423799514772,0.21885347962379456,-1.0822478830814362,0.12368083875626323,0.4186586081981659,2.1902694702148438,6.785733604431153,-2.280081641674042,0.26716680750250815
2019-09-19 08:00:00,-8.722021245956421,2.269924172759056,-0.1521665036678314,5.3922422409057615,0.21389831677079196,-0.6578295886516571,0.24021807983517646,-5.485513734817505,4.932742166519165,-0.534267946961336
2019-04-10 07:00:00,-0.6569267604500055,-9.290216255187989,-0.5231862902641297,-2.89510498046875,0.6349123030900955,2.5716354608535767,-0.6373052388429642,9.145589971542359,-3.348649263381958,0.22498595975339414
2019-04-04 08:00:00,-10.738294792175294,-8.314356708526613,0.43710038922727107,3.3204060316085817,0.7251296550035476,2.725420117378235,-1.222321105003357,14.966563129425051,-6.465298652648926,0.39370923684909936
2019-10-03 00:00:00,20.513946342468262,2.7953860998153686,-0.4577121794223785,-3.4130650043487547,-0.2071159528568387,-2.9645896673202516,1.1177419781684876,-14.295641994476318,10.097479915618896,2.460567307472229
2019-12-25 23:00:00,-26.868488121032716,-10.115940284729003,-0.043042940041050304,6.42816162109375,0.09360842261230573,0.11109060421586034,0.24021807983517646,13.078677558898926,-5.396732926368714,-0.9560756638646126
2019-12-14 11:00:00,-17.795253181457518,-7.188371539115906,0.10972988307476043,4.615304470062256,-0.17704351603752003,-1.8881018042564393,1.4102494418621059,16.53979845046997,-7.53386926651001,-1.209160903096199
2019-08-07 20:00:00,-26.868488121032716,6.548678660392762,-0.5450111925601959,6.169181251525879,-0.7183472663164139,-4.809997916221619,3.1652968168258666,-24.207026100158693,15.618410682678222,-0.7451718471944333
2019-04-21 08:00:00,10.432577991485596,-3.1348160266876226,-0.3049393132328987,-2.636125636100769,0.7251296550035476,3.0329874753952035,-1.222321105003357,-0.13650830090045935,1.1927600249648096,0.18280522020068019
2019-09-20 05:00:00,-4.689474248886109,-0.05711648911237714,-0.32676411196589467,-0.564288093149662,-0.5679851278662682,-1.8881018042564393,2.7752867341041565,-8.00268988609314,6.624640321731567,-0.15464096665382385
2019-08-06 21:00:00,-27.87662582397461,6.323481297492981,-0.719608622789383,6.169181251525879,-0.628130142390728,-4.5024312973022464,3.067793226242066,-22.791117858886718,15.351268577575684,-0.9138951316475868
2019-10-22 18:00:00,11.440717601776125,-2.534289085865021,-0.4140628218650818,-3.4130650043487547,0.39433271810412407,0.8800108194351196,-0.344797507673502,1.751376450061798,0.5694294605869801,0.5624323941767215
2019-04-28 19:00:00,19.50581579208374,-4.636132502555846,0.1752040024846792,-6.520820379257202,0.6950571984052658,2.2640673160552973,-1.319823223352432,-1.0804497331380845,2.4394218683242794,1.1951440274715421
2019-08-13 20:00:00,-23.844072532653808,7.824799108505249,-0.5231862902641297,4.09734616279602,-0.628130142390728,-4.5024312973022464,2.8727889180183412,-21.060555267333985,14.549845504760743,-0.19682177007198334
