,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,66,14,21.21212121212121,32.9527276912179,18,14,77.77777777777779,33.333333333333336
