,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11
2019-10-27 04:00:00,-0.5110002622008324,-0.48334525227546693,-2.383798050880432,0.0264624283649027,0.66776622235775,0.17279600277543067,-0.2622676484286785,0.9212007768452167,-0.9825353503227234,0.4927591808140278
2019-05-14 03:00:00,-10.188308143615723,-0.2620937571744435,-2.5990396618843086,0.0729735288536176,0.025679683871567233,-0.32734810858964913,-0.2794716410338879,-0.2067873191088438,-0.2693380557000637,0.5878020491451026
2019-09-09 15:00:00,-13.910352611541748,-0.5939711958169938,0.394771459698677,0.045066860690712904,0.29064974486827844,-0.1761998027563095,-0.02141170605536899,-0.4764787584543228,-1.458000445365906,-1.4397780194878576
2020-02-19 11:00:00,0.23340777289122344,-0.9012650951743126,-4.301401901245117,0.007857968285679804,-0.1974530726671219,-0.3462415918707848,-1.0536508128046989,0.1458858923986554,-0.36443096399307245,5.625072956085205
2019-07-08 06:00:00,-5.721856021881104,-0.2620937571744435,-2.090287733078003,0.0032068535685539036,-0.09983255006372929,-0.35568846613168714,-0.02141170605536899,-0.2275326982140541,-0.7923493325710297,0.4927591808140278
2019-04-23 14:00:00,24.79887657165527,-0.9504319995641708,-1.3858614623546601,0.10553129259496927,0.08146286010742185,-0.2612207655794919,-0.4859193116426468,0.29110416993498806,0.34876610264182095,2.0134443759918215
2020-02-23 19:00:00,2.4666322946548465,-0.8766815692186356,-4.712318539619446,0.059020202234387406,0.3324870765209198,-0.06283864043653012,-0.2622676484286785,-0.10305989496409891,-0.22179154194891454,3.819257688522339
2019-06-15 12:00:00,3.2110403299331667,-0.2620937571744435,-2.5207703351974486,-0.0014442760497331755,-0.26718200328759856,-0.384028609097004,-0.46871533095836637,0.0421584654599428,-0.4595239877700806,1.0313349664211273
2020-02-25 11:00:00,9.16630687713623,-0.8152228146791458,-3.4795733213424684,0.10553129259496927,0.2488123700022698,-0.08173218974843621,-1.0020386338233949,0.6437774993479252,-0.07915210276842118,3.882620358467102
2019-04-03 17:00:00,8.421898365020752,-1.0733496595174075,-3.870919632911682,0.04041577186435462,0.09540853723883629,-0.2706675075925887,-0.5891432225704194,-0.08231445010751483,0.06348735350184144,5.815158104896546
2019-05-28 05:00:00,21.07683544158936,-0.7906391888856887,-1.0140806764364245,0.1520425334572792,0.053571193246170865,-0.28011427745223044,-0.9504267007112503,0.41557712880894543,1.4898817539215088,-2.802058678865433
2019-12-27 00:00:00,-7.955083513259888,-0.2620937571744435,-4.184000062942506,0.012509104888886199,-0.14166989997029306,-0.3462415918707848,-0.9676307618618012,-0.2067873191088438,-0.7923493325710297,3.7558960199356077
2019-04-15 18:00:00,14.377164077758788,-1.1348085551115221,-3.049090814590454,0.04041577186435462,0.41616199165582657,-0.07228545527905225,-0.3310835137963295,-0.06156886760145423,0.7291380673646926,2.6153811454772953
2019-10-14 16:00:00,-10.188308143615723,-0.2620937571744435,-2.7164436101913454,0.01716021341271696,0.25704987347126007,-0.10541977994143963,-0.45151128321886064,0.3102272525429726,-0.9825353503227234,1.6015925526618957
2019-05-02 08:00:00,-7.2106725692749025,-0.3358443543314934,-2.677309584617615,0.0357646431773901,-0.1277241453528404,-0.32734810858964913,-0.31387958973646163,0.1458858923986554,-0.6497100055217743,1.6649531841278076
2019-06-12 05:00:00,-0.5110002622008324,-0.2620937571744435,-3.049090814590454,0.021811284916475396,-0.26718200328759856,-0.3745819263160229,-0.02141170605536899,-0.10305989496409891,-0.5070703983306885,1.3481445610523222
2019-06-11 21:00:00,-4.9774493217468265,-0.32355249272659414,-2.7751461982727053,0.04041577186435462,-0.1277241453528404,-0.29900780618190764,-0.02141170605536899,-0.10305989496409891,-0.22179154194891454,1.2847825467586518
2020-02-19 23:00:00,0.9778156638145447,-0.7906391888856887,-4.771019625663757,0.0264624283649027,-0.08588671069592238,-0.4123689327389002,-0.7267750710248947,-0.28976915813982485,-0.12669860273599623,3.4390864133834844
