,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11
2019-04-18 16:00:00,-4.909427881240845,0.2965714015997946,-13.162698936462402,1.3297660112380982,0.4581295266747475,-1.8346148490905763,0.4009883277118206,-0.2643894993234426,-1.1681030362844467,14.966537189483642
2019-04-19 13:00:00,-7.885620355606079,0.11682190261781215,-11.056954860687254,0.5869820356369019,-0.358157704025507,-2.1056424260139464,1.366230070590973,0.4257673144340515,-1.6585761189460755,13.570872974395751
2019-04-19 14:00:00,-4.165379786491394,0.17673838268965478,-10.776189994812011,0.48087004721164706,-0.358157704025507,-1.8948432683944703,0.8836091190576555,-0.21837893649935722,-1.9038124620914458,14.036093997955323
2019-04-19 15:00:00,-1.933234977722168,0.0868636541068554,-11.056954860687254,0.26864606570452454,0.35609357059001917,-1.8948432683944703,0.46131589114665983,-0.17236847430467606,-1.9038124620914458,13.570872974395751
2019-04-19 16:00:00,-1.1891867995262146,-0.0030110597610473466,-11.899253463745117,0.5869820356369019,1.1723807513713838,-1.6840439558029174,0.642298723757267,-0.5404521495103836,-0.9228666140232236,11.593680763244631
2019-04-22 13:00:00,-13.093958377838135,-0.0030110597610473466,-7.687765073776245,-0.36802590452134615,0.2540576685220003,-1.985185444355011,0.642298723757267,0.8398611336946488,-0.9228666140232236,10.663236331939697
2019-04-22 14:00:00,-6.397523975372315,0.0868636541068554,-6.424318790435791,-0.26191390827298167,0.7642371028661729,-1.714158022403717,-0.2022877899929881,0.8398611336946488,-0.9228666140232236,10.89584770202637
2019-04-22 15:00:00,-2.67728340625763,0.026947240158915503,-7.547382068634033,-0.15580189819447693,0.5601654559373855,-1.5635870754718781,-0.6245810925960541,0.3337465673685074,-2.2716670751571653,10.430625104904173
2019-04-22 16:00:00,-1.933234977722168,-0.0030110597610473466,-8.389679718017579,-0.47413790971040726,2.0907041430473328,-1.6238153576850891,-0.9262190639972687,-0.17236847430467606,-1.9038124620914458,9.616486310958862
2019-05-10 13:00:00,-9.37371759414673,0.9856110887601972,-2.914744877815246,0.9053179532289505,-0.6642653681337833,-2.2863274931907656,2.3314717233181,1.1619345426559446,-1.5359576165676119,10.081709289550782
2019-05-10 14:00:00,-5.6534761428833,0.9556527633219956,-4.599340343475342,0.6930940225720406,-0.4601936057209969,-1.985185444355011,1.3059023886919021,0.011673336289823056,-0.6776301488280296,10.081709289550782
2019-05-10 15:00:00,3.2751018047332763,0.775903232768178,-6.283935308456421,0.37475805580616,1.3764524817466735,-1.9249571442604065,0.8836091190576555,0.8398611336946488,-0.30977548509836195,9.849098396301269
