,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_TEMP_03,SHAP_OX_05,SHAP_TEMP_20,SHAP_OX_06,SHAP_OX_19,SHAP_OX_04
2019-10-09 05:00:00,0.19752461314201356,1.9115674376487735,-0.6887632004916667,-0.14305239617824553,-8.649379110336303,-0.793203766644001,3.020970195531845,-0.020662337634712445,-2.035688078403473,-0.5813716679811478
2019-08-05 12:00:00,6.622335815429688,21.831089687347408,-0.2441174869891256,-0.14305239617824553,-28.38865375518799,0.4325420640408993,9.123848915100098,-1.052816742658615,-0.2351673007011414,0.0911323394626379
2019-09-23 09:00:00,-19.994747161865234,6.611679506301881,-1.927418327331543,5.474782085418702,-10.015944385528565,-0.06683615297079086,5.649216747283936,-0.48335228963987903,0.8287765428423881,0.059108303487300874
2019-09-07 06:00:00,-28.25521068572998,9.185554122924804,-1.800376784801483,7.772987651824951,-16.545088863372804,0.7049297794699669,7.38653302192688,-1.0172249317169189,0.7469342425465584,0.6035164826083929
2019-09-15 12:00:00,12.129319286346435,12.766587162017819,-0.6570025862543845,-2.696613955497742,-18.215334033966066,0.0693579614162445,4.179180943965912,-0.9816339761018753,-0.3988510604016483,-0.29315576404333116
2019-06-12 05:00:00,-11.73427095413208,-1.5575627326965331,-1.8956582903862,2.410508394241333,-1.2091929253190756,-0.2938258603215218,2.7091444730758667,-0.48335228963987903,0.3377251226163934,-0.13303567096590993
2019-12-20 13:00:00,2.0331855356693267,-1.7813774645328522,-0.05355484932661057,0.8783724278211593,1.9794590145349502,0.7957256585359573,-2.9928167819976803,-1.2307749211788177,-2.3630542516708375,0.21922829253599047
2019-12-20 12:00:00,-3.473796713352203,-2.6766362547874456,-0.11707578599452972,2.410508394241333,4.105227065086365,0.8865218639373781,-2.770083677768707,-1.2663661658763885,-2.281212556362152,0.5394683213904501
2019-05-10 04:00:00,-17.24125022888183,-3.7957127302885056,-1.0063670039176942,2.9212225675582886,-0.1463092237710953,0.16015402153134345,2.6645980358123778,-0.7680846229195595,0.4195671804249287,-0.004939705831930036
2019-10-27 14:00:00,5.704505538940429,5.828329253196716,-0.6887632004916667,-0.3984085775911807,-9.40858473777771,0.523337734118104,2.397317719459534,-0.9816339761018753,-2.8541056394577016,0.21922829253599047
2019-06-21 15:00:00,32.32158946990967,14.445202445983886,-0.46644011288881304,-9.84658622741699,-20.189261245727543,-0.838601915538311,4.535553121566773,-0.48335228963987903,0.6650927172740921,-1.2218525052070617
2019-12-18 09:00:00,-28.25521068572998,-10.95778841972351,-1.9591787576675415,8.028344917297364,14.126702308654785,0.9319197535514832,-2.9037223696708683,-1.2663661658763885,-2.8541056394577016,0.6355402827030049
2020-03-19 05:00:00,-27.33739128112793,-11.18160457611084,-1.069887810945511,4.453357410430909,10.786208438873292,0.296347838640213,-0.5427552077919245,-0.69690121114254,-0.2351673007011414,0.2512523165903985
2020-01-27 14:00:00,-19.0769136428833,-12.300678873062134,-0.8793252974748611,5.219427013397217,13.36750144958496,0.7503280386328698,-4.284665942192078,-1.1595911473035811,-3.263315224647522,0.3793484058231115
2019-09-17 14:00:00,21.307628631591797,14.892830753326416,-0.6570025862543845,-4.739463686943054,-24.44080467224121,-0.43001986742019654,4.891925263404845,-0.5545353680849076,-2.5267391920089723,-0.5173238754272461
2019-07-24 06:00:00,-26.4195650100708,8.737924194335937,-1.927418327331543,7.772987651824951,-14.874841499328614,0.8865218639373781,4.891925263404845,-1.1951828062534333,-1.135427725315094,0.5714921845123173
2019-04-25 04:00:00,1.1153554141521453,1.9115674376487735,-1.8956582903862,-0.3984085775911807,-6.827293586730957,-0.5662137877196074,2.263678003847599,-0.09184536859393119,-0.8080601304769518,-0.4212516933679581
2019-06-17 18:00:00,13.047147178649903,10.416532850265503,0.13700746912509207,-4.228751826286316,-19.885584545135497,-1.4741739869117736,2.6645980358123778,0.5843936897814275,-1.3809529542922971,-1.0297079354524612
2019-05-14 01:00:00,13.047147178649903,2.0234756678342825,-1.3239710211753848,-3.46268310546875,-7.434653997421265,-0.9747959524393082,-0.40911534428596497,0.44202746679075056,-0.8080601304769518,-0.8055399626493454
2019-08-13 23:00:00,-17.24125022888183,14.557105541229248,-1.419252133369446,4.708713579177857,-23.8334415435791,0.023959972709417333,5.604671454429626,-0.48335228963987903,-3.263315224647522,0.059108303487300874
2020-02-17 01:00:00,-12.652098846435548,-8.16010320186615,-1.9591787576675415,2.6658650636672974,6.8383557319641115,0.16015402153134345,-3.171001839637756,-0.6257185213267803,-3.1814733743667603,-0.13303567096590993
