,SHAP_NO2_01,SHAP_TEMP_16,SHAP_TEMP_12,SHAP_OX_05,SHAP_OX_15,SHAP_OX_14,SHAP_SPM_02,SHAP_TEMP_01,SHAP_WD_11,SHAP_SPM_01,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_TEMP_03,SHAP_OX_23,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_16,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-05-25 16:00:00,-0.2979448243975639,-0.13960095869842917,1.4615284979343417,-1.5940869048237802,-0.3678448084741831,-0.1746971134096384,-0.43152022957801817,1.2340402007102966,0.7061741113662721,-0.3885515876114368,0.09345023110508917,-1.7782497823238372,-0.21336816549301146,-0.6093136519193649,34.479065322875975,-1.3844671308994294,-0.05326036959886551,-0.7588885582983493,1.3377577006816868,-1.7046803534030914,-1.6348472833633423,-0.723433005809784,-3.3260302782058715,-1.2074149131774905,-6.943304491043091,-0.830435973405838,2.3381297469139097,-3.52347674369812,-0.3305497273802757
2019-05-25 17:00:00,-0.41623798832297326,-0.12588463630527258,1.149537193775177,-1.646800336241722,-0.2647450037300586,-0.18268440179526804,-0.3829715132713317,-1.1565003812313082,0.5809909552335739,-0.3885515876114368,0.5675813431851565,-1.9742387890815736,-0.23922775038518015,-0.6093136519193649,25.339729309082035,-1.618354812264442,-0.07237538397312164,-0.7588885582983493,0.49318266957998275,-2.911452233791351,-2.1917381167411802,-0.9890497356653214,-4.157221269607544,-1.4408147633075714,-8.296288013458252,-1.5071352481842042,2.1224050492048265,-4.323617053031922,-0.11616916991770265
2019-05-26 08:00:00,-0.5345311641693116,-0.4770245045423508,-0.3658484149724245,-1.2865909265354276,1.4621773526072501,0.27259082766249776,0.39380800165235996,-14.902108669281006,-0.5456572771072388,0.3679998978972435,0.5873367384076118,0.40562725216150286,-0.2909469343721866,-0.04668192565441133,-22.849496078491214,0.7205211699008942,0.4437313795089722,1.5437276855111122,-0.7133530169725418,4.559038352966309,3.124037384986878,3.579557383060456,3.707126426696779,3.29386694431305,5.91003670692444,1.1996616005897522,-0.682019031047821,1.0773296296596526,0.2787423573434354
2019-05-26 09:00:00,-0.2979448243975639,-0.44136176854372033,-0.05385725907981398,-1.317340537905693,1.1786530248820783,0.2166798695921898,0.39380800165235996,-12.710779285430908,0.8313572406768799,0.5098533257842065,0.15271664308384061,0.15364137217402457,-0.23922775038518015,-0.19874444603919983,-10.386764907836914,0.17478347942233086,0.3978552043437958,1.1343735153204761,0.8551433593034744,4.846365189552307,3.326543116569519,2.782707267999649,3.707126426696779,3.060467290878296,3.3731930017471328,1.384215931594372,-0.4662942051887513,1.0773296296596526,0.16591045008972288
2019-05-26 10:00:00,-0.17965162098407744,-0.3864962369203568,0.16899355817586179,-1.3436974465847014,0.9982280716300007,0.14479428064078098,0.5394541963934898,-7.92969856262207,0.8313572406768799,0.4152844175696373,-0.06459344364702702,-0.2663349524140358,-0.21336816549301146,-0.25450077978894114,2.906814885139465,0.17478347942233086,0.34815600514411926,0.6226811006665229,1.9410255074501037,4.444107723236084,3.5796753406524657,2.198350790143013,3.707126426696779,2.260239291191101,0.836349168419838,1.507252167165279,-0.03484427011571821,1.8774700641632083,0.04179546386003493
2019-05-26 11:00:00,-0.17965162098407744,-0.34260369502007965,0.41412947326898586,-1.3832325100898744,0.7662534654140473,-0.006964145600795779,0.44235676266253005,-3.9454640626907347,0.8313572406768799,0.4152844175696373,-0.47945816139690595,-0.6863112777471543,-0.18750858381390573,-0.376150918379426,12.876998710632321,0.48663354516029356,0.2716957736760378,0.435060515999794,3.3888683795928953,3.064940440654755,3.225290083885193,1.8264873228967193,2.939873051643372,1.2599545180797578,-1.8696172952651977,1.6610475063323975,0.18088061809539796,1.8774700641632083,-0.0033372747944667713
2019-05-26 12:00:00,-0.061358431354165036,-0.2904814302921296,0.5032698169350625,-1.4491244912147523,0.2765291929244995,-0.07884969152510166,0.44235676266253005,-0.16044175177812575,0.8313572406768799,0.1315775994211435,-0.6177464477717877,-1.1342860996723174,-0.16164899840950966,-0.47752603217959405,20.354638671875,0.48663354516029356,0.21052756141871215,0.025706534087657905,4.474750447273255,1.3409808278083803,2.010255897045136,1.348377188667655,2.1086815357208253,0.8931833684444428,-3.8990923404693603,1.4457339420914648,1.3673676148056981,1.277364754676819,-0.09360281601548195
2019-05-26 13:00:00,0.05693475883454084,-0.2520754901692271,0.6815505370497703,-1.5150164723396302,0.044554528594017075,-0.15872254436835648,0.15106442123651503,2.827734112739563,0.8313572406768799,0.037008643709123115,-0.6177464477717877,-1.4702671229839324,-0.13578936979174613,-0.573832294344902,24.508881950378417,0.2527460023760796,0.13789032138884066,-0.3154217904433608,5.319325637817384,0.7088624894618988,0.49146296456456184,0.33903376907110216,0.8299258768558502,0.09295544922351837,-5.421198081970215,0.7075167529284954,1.5830926641821859,0.07715431414544582,-0.16130189816467463
2019-05-26 14:00:00,0.1752279388718307,-0.2246426997706294,0.8152609944343567,-1.5853013552725315,-0.2131950579583645,-0.2146335184108466,0.05396696187090126,5.218273782730103,0.8313572406768799,-0.10484474687837064,-0.6177464477717877,-1.7222530782222747,-0.10992979779839515,-0.649863687157631,26.170579528808595,-0.21502919234335413,0.08436813428997994,-0.6394936747848987,6.284553670883179,-0.6703049153089523,-0.06542786508798598,-0.1390763387084007,-0.19307870343327518,-0.5739011406898499,-6.266813135147095,-0.215254907310009,1.9066799402236938,-1.123056095838547,-0.20643463544547558
2019-05-26 15:00:00,0.05693475883454084,-0.1944666067138314,0.9044013306498527,-1.6380149245262146,-0.39361977907828993,-0.2306081060320139,-0.0916791956871748,4.620639133453369,-1.1715729355812072,-0.152129228785634,-0.3806807834655047,-1.8622448682785033,-0.13578936979174613,-0.7106888011097908,39.46415901184083,-0.6828043952584266,0.04613800086081029,-0.8953400328755379,4.957364559173585,-1.819610983133316,-1.2804621756076813,-0.6703096784651279,-1.4078966617584228,-1.2074149131774905,-6.605058908462524,-0.5536044843494892,1.9066799402236938,-1.123056095838547,-0.2628505803644657
2019-05-26 16:00:00,-0.061358431354165036,-0.18349349349737168,1.0158268094062808,-1.6775499433279037,-0.4451697363052517,-0.2306081060320139,-0.14022793285548688,1.6324637532234192,-0.7960236191749572,-0.19941370859742164,-0.12385986680164933,-1.918241912126541,-0.16164899840950966,-0.6954824626445771,35.309915161132814,-0.6828043952584266,0.004084867238998391,-1.1000170238316058,3.147561383247376,-2.911452233791351,-2.2929906487464904,-1.042173084616661,-2.303025650978088,-1.7075575232505797,-9.311025142669678,-1.2918219476938249,1.690955077111721,-2.9233716964721683,-0.1838683057576418
2019-05-27 09:00:00,-1.2442902535200118,-0.46056478321552274,-0.41041860952973364,-1.2558414667844773,0.9982280716300007,0.13680696636438375,0.7821977823972702,-6.73442816734314,-0.9212067306041718,0.5571377977728844,-0.10410437402315438,0.5456193827092648,-0.5236832596361637,-0.2595695341937243,-21.187799644470214,-0.21502919234335413,0.4131471887230873,0.9638094119727612,3.147561383247376,4.099315810203552,2.820278990268707,2.5702144294977183,4.794068694114686,2.4269535422325133,5.91003670692444,0.8920710500329733,-0.03484427011571821,0.8772946059703827,0.2900255136191845
2019-05-27 10:00:00,-0.7711175620555878,-0.4029558815062046,-0.07614236495574005,-1.2953766144812109,0.7404785364866256,0.1527815432287753,0.5880028709769248,-4.144676232337952,0.7061741113662721,0.5098533257842065,-0.47945816139690595,0.15364137217402457,-0.3426661226898432,-0.4065634161233903,1.2451174080371854,0.09682093635201452,0.37491710036993026,0.4180040717124939,4.233443236351013,3.352266824245453,2.9215315818786625,1.8264873228967193,3.8350019454956055,1.926811039447785,3.0349472999572753,1.1996616005897522,0.18088061809539796,2.0775050640106203,0.2561759712174535
2019-05-27 11:00:00,-0.2979448243975639,-0.36729318695142865,-0.009287080541253101,-1.3217332780361177,0.7920284509658814,0.04095951914787297,0.5394541963934898,-2.152558863162994,0.7061741113662721,0.5098533257842065,-0.7757900521159172,-0.3223318061791361,-0.23922775038518015,-0.47245722860097883,12.046150875091552,0.5645961374044418,0.2946337625384331,-0.07663196101784704,4.836710762977601,2.490287017822266,2.2633880019187926,1.295253781229258,3.195624136924744,0.8598405301570893,-1.5313715040683749,1.2611796215176585,0.28874306976795194,1.4773999214172364,0.16591045008972288
2019-05-27 12:00:00,-0.41623798832297326,-0.3371171824634075,0.16899355817586179,-1.3832325100898744,0.43117895275354395,-0.134760719910264,0.5394541963934898,1.2340402007102966,0.8313572406768799,0.604422228038311,-1.0128556489944458,-1.0782892644405364,-0.2650873397709802,-0.5231447368860245,28.663125228881835,0.3307085379958153,0.2449346827343107,-0.2983653606846929,5.07801842689514,0.6513971790671347,1.5039917886257173,1.4015005641616878,2.556246268749237,-0.10710150673985479,-3.7299691915512083,0.8613119058310985,0.8280554041266441,0.07715431414544582,0.09821136593818665
2019-05-27 13:00:00,-0.6528243258595468,-0.29596795588731767,0.30270406901836394,-1.4579101622104642,-0.13587021697312593,-0.18268440179526804,0.6365515932440757,3.4253689765930178,0.5809909552335739,0.5098533257842065,-0.9535891659557819,-1.4422685801982882,-0.2909469343721866,-0.6093136519193649,47.77264137268066,-0.21502919234335413,0.20288153029978276,-0.4689295496791601,7.00847544670105,-1.0150968104600906,-0.1160542719066143,0.6577738471329213,1.2135526955127716,-0.5405582875013353,-7.112427663803101,0.3999262128025293,1.3673676148056981,-2.3232664942741392,0.019229074567556383
2019-06-04 11:00:00,-0.08405677825212476,-0.2273859362350777,0.8152609944343567,-1.3436974465847014,0.2765291929244995,-0.014951422065496423,-0.5286176443099976,-11.515509223937988,-0.5456572771072388,-0.6722583837807179,0.40953764598816633,-0.042347558587789526,-0.20897870063781737,-0.2240883201360703,-18.695251274108887,-0.13706665113568303,0.08436813428997994,0.793245230615139,-1.195967364311218,3.8119892835617066,3.3771694660186773,0.33903376907110216,-0.7045809417963028,2.060182583332062,3.7114387273788454,1.7840836375951767,-1.4370561480522155,-1.723161256313324,-0.19515147916972636
2019-06-04 12:00:00,-0.08187424689531324,-0.1972098533064127,0.8821162551641464,-1.3832325100898744,0.25075425207614904,-0.046900538727641085,-0.6742638230323792,-8.32812213897705,-0.9212067306041718,-0.5304049596190452,0.40953764598816633,-0.21033809036016465,-0.20840617790818214,-0.28491333667188884,-7.063370037078857,-0.9166919782757759,0.04996101930737497,0.5373989969491959,-0.9546600997447967,2.720148169994354,2.6683997750282282,0.33903376907110216,-1.663647711277008,1.5933826565742493,2.527578580379486,1.5380113229155534,-0.5741566210985184,-1.323091286420822,-0.21771785952150827
2019-06-04 13:00:00,-0.0796916991472244,-0.17252038717269896,0.9266864001750946,-1.4139822006225586,0.14765437990427022,-0.046900538727641085,-0.5286176443099976,-7.730486822128296,-0.5456572771072388,-0.5304049596190452,0.4490485878661275,-0.4063270688056946,-0.2078336402773857,-0.36601339727640153,2.906814885139465,-0.7607668995857239,0.007907978445291498,0.3327219814062118,-0.23073876053094863,1.9156339645385743,1.706497347354889,0.28591043055057525,-2.303025650978088,1.0932402729988098,0.15985768958926205,1.1073845081031322,-0.4662942051887513,-5.7238624572753904,-0.27413374632596965
2019-06-04 14:00:00,-0.0775091554969549,-0.1560607071965933,1.0381117820739747,-1.4403388321399688,0.14765437990427022,-0.07086241543293,-0.5286176443099976,-6.933640766143799,-0.6708404451608658,-0.6249739155173302,0.3305157706141472,-0.7983050048351288,-0.2072611093521118,-0.38121962193399667,4.56851224899292,-2.4759424030780792,-0.026499300450086617,0.05981935486197472,-0.3513923123478889,1.0536543667316436,0.9977272391319275,0.0734170213341713,-2.8784658908844003,0.6931263625621795,-1.8696172952651977,0.5229624301195145,-0.2505692161619663,-3.723512148857117,-0.2967001736164093
2019-06-06 13:00:00,0.025069834850728518,-0.23561581186950206,0.5924101561307907,-1.4095893621444702,0.018779596686363243,-0.10281153251416983,-0.18877664506435396,1.0348283708095551,0.8313572406768799,-0.29398261830210687,0.5280703997239471,-0.7703066110610962,-0.18035186231136321,-0.5941073387861252,-0.41657993793487547,-0.6048418074846268,0.04996101930737497,-0.40070388168096543,-0.5926995217800142,0.47900125086307527,0.8458479583263397,-0.5640630750218407,-1.7275855183601379,-0.10710150673985479,-1.3622485637664794,0.6152395732700825,0.93591781668365,-1.723161256313324,-0.08231959640979765
2019-06-06 14:00:00,0.02725230939686298,-0.20818301923573018,0.6592654019594193,-1.466695898771286,-0.03277033381164074,-0.12677340768277645,-0.28587410151958464,2.6285227537155156,0.7061741113662721,-0.34126709476113315,0.6268477017059922,-1.0502908051013946,-0.1797793209552765,-0.6042448371648789,-1.2474288463592529,-0.9166919782757759,0.06143009066581726,-0.7077193893492223,-1.3166209042072294,-1.0150968104600906,-0.2679335424443707,-0.19219963885843755,-2.303025650978088,-0.7406151920557023,-1.1931256294250487,5.848463624711919e-05,1.1516427494585515,-1.323091286420822,-0.12745233923196791
2019-06-13 13:00:00,-0.41623798832297326,-0.07101906165480612,1.48381350338459,-1.3920180320739746,0.018779596686363243,-0.10281153251416983,-0.7228126049041748,-9.921815586090087,-0.29529103487730024,-0.6249739155173302,1.555354288592935,-0.4343254566192627,-0.23922775038518015,-0.2595695341937243,-6.232521009445191,0.7205211699008942,-0.14501267969608303,0.7250196158885955,-2.523156559467316,2.6052175641059874,2.516520178318023,-0.03282962916418906,-4.924474740028382,1.7934398770332336,1.3437180936336517,1.6302885293960567,0.396605546399951,-0.5229509025812149,-0.47723103673197337
2019-06-19 12:00:00,0.05693475883454084,-0.2191561222076416,0.5924101561307907,-1.3744468569755555,-0.05854534087702632,-0.134760719910264,-0.310148437321186,-8.925757694244385,-1.0463898360729218,-0.34126709476113315,0.1724720932543278,-0.3223318061791361,-0.13578936979174613,-0.33560086917132137,-10.386764907836914,0.40867106020450594,0.06525310873985293,0.36683484613895423,0.6138362154364586,2.4328217029571535,2.010255897045136,-0.24532302427105607,-1.2160833477973938,1.2266117095947267,1.9356482028961182,1.1073845081031322,-0.682019031047821,-0.12288076253607869,-0.025903617963194847
2019-06-19 13:00:00,0.05693475883454084,-0.210926279053092,0.547840005159378,-1.4139822006225586,-0.13587021697312593,-0.1507352615240961,-0.3344228476285935,-5.140734529495239,-1.1715729355812072,-0.152129228785634,0.5083149660378694,-0.5043215692043305,-0.13578936979174613,-0.3508070811629295,-4.570824098587036,-0.29299172619357705,0.03849200792610645,0.16215785592794418,-0.8340066105127335,1.283515602350235,1.4533651888370516,-0.3515696976333857,-1.9193991065025329,0.7598120629787445,0.836349168419838,0.7075167529284954,-0.4662942051887513,2.0775050640106203,-0.07103643789887426
2019-06-19 14:00:00,-0.061358431354165036,-0.1944666067138314,0.6369803339242935,-1.4579101622104642,-0.18742012083530427,-0.1986589554697275,-0.14022793285548688,-5.339946222305298,-1.0463898360729218,-0.19941370859742164,0.6861140846740454,-0.6863112777471543,-0.16164899840950966,-0.4471134424209594,2.075966012477875,0.5645961374044418,0.027023010867560517,0.11098858159966767,-1.7992351531982418,0.47900125086307527,0.4408364836126566,-0.5109396919608116,-2.6227145910263063,0.3596980817615986,-0.3475111097097397,0.3691671285778284,-0.1427067426498979,-0.12288076253607869,-0.12745233923196791
2019-06-19 15:00:00,-0.17965162098407744,-0.18349349349737168,0.7484056994318962,-1.486463296413422,-0.3420699525624513,-0.19067168217152358,-0.18877664506435396,-4.144676232337952,0.7061741113662721,-0.152129228785634,0.7651359602576122,-0.8823002725839615,-0.18750858381390573,-0.44204468503594396,9.553604698181152,-0.29299172619357705,0.004084867238998391,-0.21308329049497843,-1.4372744619846345,-0.21058249771595,-0.2679335424443707,-0.6171863313764334,-3.0702792167663575,0.2596695792861282,-1.7004943370819094,-0.24601392969489094,-0.03484427011571821,1.0773296296596526,-0.16130189816467463
2019-06-25 15:00:00,-0.17965162098407744,-0.09845187924802301,1.3501029431819913,-1.4051966547966004,-0.4451697363052517,-0.25456994278356426,-0.28587410151958464,-7.730486822128296,-1.0463898360729218,-0.34126709476113315,1.4960880689322948,-0.7983050048351288,-0.18750858381390573,-0.3913571907673031,1.2451174080371854,-0.3709542436525226,-0.10678244680166245,0.11098858159966767,-5.0568818092346195,1.513376820087433,0.9471008688211441,-1.307789772748947,-4.668723630905151,0.7598120629787445,-0.8548797786235809,0.7382757371291518,-1.221331351995468,-1.9231964349746704,-0.3756824389100076
2019-06-27 11:00:00,-0.41623798832297326,-0.27950829043984415,0.14670849628746507,-1.2734126061201096,-0.4451697363052517,-0.24658268624916674,0.44235676266253005,-5.339946222305298,-0.9212067306041718,0.5098533257842065,-0.12385986680164933,0.2376366650685668,-0.23922775038518015,-0.38121962193399667,-6.232521009445191,0.17478347942233086,0.20288153029978276,0.16215785592794418,0.9757969796657562,1.8007034301757812,1.8077500581741333,-0.5640630750218407,1.4053659141063688,0.7598120629787445,3.3731930017471328,0.7382757371291518,-1.221331351995468,1.277364754676819,0.16591045008972288
2019-07-02 14:00:00,-0.061358431354165036,-0.2218994215130806,0.34727426841855047,-1.3480902552604677,-0.6513693898916245,-0.286519062705338,-0.8199100643396378,-6.535216617584228,-0.5456572771072388,-0.4831205055117607,1.1207342689856887,-0.014349157363176324,-0.16164899840950966,-0.3913571907673031,-12.87931022644043,0.3307085379958153,0.05378403849899771,0.042762941867113116,-4.936227846145631,0.5939318798482418,0.9977272391319275,-1.2546665906906127,-2.6227145910263063,0.39304092675447466,3.3731930017471328,0.3691671285778284,-2.947130471467972,-0.32291582226753235,0.08692818060517313
