,SHAP_NO2_01,SHAP_TEMP_16,SHAP_TEMP_12,SHAP_OX_05,SHAP_OX_15,SHAP_OX_14,SHAP_SPM_02,SHAP_TEMP_01,SHAP_WD_11,SHAP_SPM_01,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_TEMP_03,SHAP_OX_23,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_16,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-09-13 19:00:00,-0.15340137481689453,-0.7407916530966758,-0.2569986102869734,0.32929868549108504,-0.003033738210797321,-0.25563676804304125,0.055469243670813725,8.03456974029541,-0.019177187234163236,-0.05799354324117301,-0.15849303156137465,0.20848615281283855,0.04210397275164721,-4.900004839897155,-5.737001514434814,0.04739688574336466,1.1897520393133163,-1.8218489289283752,-0.10945185255259274,-3.3674728155136107,-2.6272555708885195,-0.5065567970275879,0.5910917192697525,-2.2031644105911257,0.560027202963829,0.3969692010432482,-0.4290354758501052,-0.05110537162981925,2.4124484777450563
2019-06-11 04:00:00,-0.0621069688349962,-0.2545386491343379,0.35950967445969584,0.2216234862804413,-0.0018674433231353912,-0.14374738149344918,-0.3959163144230843,0.07162720635533333,0.1262479156255722,-0.11027416874421761,-0.4510516092181206,0.3165165007114411,-0.08725682888180016,-0.6923068702220917,-0.6336155489087105,-0.11006121635437012,0.8013033252209425,0.02873956188559531,-0.20362499058246614,-0.46104097962379453,-0.6388322830200195,-0.40129726231098173,-0.46526057571172713,-0.03412392744794485,0.26469629295170305,0.017525996174663307,-0.8211261570453644,0.5038447439670563,1.0720477879047396
2020-01-11 15:00:00,-0.1299280419945717,1.0135324031114579,1.6238747477531432,-0.4244280070066452,-0.00494981706142425,-0.39949480444192886,-0.0047154742758721505,-5.3697144985198975,0.11302746320143342,-0.0627463325858116,-0.7790718674659729,-0.07959495279937981,0.02537843510508534,2.7226361274719233,-0.6336155489087105,0.1332832437939942,-0.07100268602371215,1.5338847160339353,-0.06236525950953362,2.261827027797699,1.5059839129447936,-0.9275947332382202,-2.5779656291007997,1.9818084239959717,0.4418948248028755,-0.4027171522378922,0.5361107457429171,-0.4210721403360367,-1.3286689460277556
2020-03-20 20:00:00,-0.059508432447910285,0.22217981992289423,0.5057999022305012,0.7241081207990646,-0.001200975780375333,0.17593695875257248,-0.3056390509009362,-6.696872186660767,0.11302746320143342,-0.07700468879193068,-0.3889938421547413,0.712628111243248,-0.10842606099322435,1.1981076002120972,8.1150408744812,-0.13868994414806365,0.5082631506025791,0.47288087606430046,0.5968468531966209,-0.8587633669376373,-1.1750363111495972,-0.2960378065705299,-0.6538949340581894,-0.03412392744794485,-0.44409823790192604,0.1276868836954236,0.9583622559905052,-0.8835308194160462,1.0720477879047396
2019-08-21 19:00:00,-0.14166474491357803,-0.9600817397236823,-0.7585649192333221,0.7599999129772186,-0.0038668336812406915,-0.4474474936723708,0.3864852041006088,12.414189147949218,-0.0059567237622104065,-0.010465715709142401,-0.09200256913900373,0.7846483528614044,0.008652849448844757,-6.729437637329101,0.09543918967247009,-0.21026184260845185,1.3260502755641936,-2.956876754760742,-0.7215772181749345,-5.1419270038604745,-4.034791159629822,-0.6381313502788544,1.006087464094162,-3.657698369026184,-0.14876716295257209,0.6866514863213524,-0.9417693465948105,0.7813199162483216,3.812864267826081
2019-11-11 04:00:00,-0.09471828867681324,-0.6740511454641819,0.4222056564874948,-0.1731857631355524,0.0014648426324128942,0.19192116316407923,-0.09499256666749714,-4.440705180168153,-0.03239766191691156,-0.0817575044929981,-0.8278316259384155,-0.3676761567592621,-0.058249390497803664,1.4420326113700868,-8.65321979522705,-0.05280371517874298,0.9307861655950547,0.9170220255851745,-0.9570102602243422,0.5179676882922649,-0.10262835435569287,0.0723704231902957,-0.4841238930821419,0.8590110719203949,1.1506894111633303,-0.10079497266560793,-0.2782311476767064,0.13387803621590127,0.8319760173559189
2019-10-04 16:00:00,-0.09471828867681324,-0.9600817397236823,-0.4032889291644096,0.4728659182786942,0.0017981035634875118,0.2238895772024989,-0.2153620168566704,18.12095785140991,-0.0059567237622104065,-0.07700468879193068,-0.047675483673810956,0.8206586897373199,-0.04152385294437404,-9.22966136932373,11.760313510894775,-0.2961481183767319,1.2987903773784635,-3.376341676712036,0.6439332455396655,-4.37707679271698,-3.1634597539901734,0.15131504461169243,0.9683603823184967,-3.963916540145874,-0.6803631961345672,0.4092091523110867,0.23450257331132893,0.9663032591342926,2.572495377063751
2019-05-02 11:00:00,-0.03603522069752213,-0.3117448896169662,0.30726334303617475,-0.02961878590285774,-0.0007011310197413405,0.00011059651151296146,-0.3056390509009362,7.9018556594848635,0.07336605568416416,-0.08651027567684648,-0.10530080012977124,0.6406077951192856,-0.14187726465752346,-3.619401955604553,14.676535892486573,-0.5824356347322465,0.8490076288580894,-1.0322643101215363,0.7851931780576706,-0.9199513524770737,-0.7505415946245193,-0.08551883584586903,0.13836919143795962,-0.7741498649120331,-0.8575615733861923,0.021605952922254788,0.9583622559905052,3.278597116470337,1.2521012783050536
2019-11-18 15:00:00,-0.23555755466222764,0.3651954211294651,1.0073660254478454,-0.06551052182912823,-0.003200380783528095,-0.30358945876359933,0.20593098998069764,5.778400135040284,0.11302746320143342,-0.03422964876517649,-0.47764790803194046,0.4245470345020294,0.22608516626060018,-2.6437025785446173,0.09543918967247009,-0.009860595152713373,0.3992247074842453,-0.5140998005867005,0.26724080760031943,-0.7057931289076805,-0.4154140273109078,-0.6381313502788544,-1.5404761791229247,-0.49345024675130844,0.14656390557065607,-0.1946356926113367,0.5059496598318219,-0.6985473424196244,-0.06829260792583225
2019-08-22 04:00:00,-0.07124500833451748,-1.6560911953449249,-0.8526087939739228,0.006272971094585936,0.002631156798452124,0.2238895772024989,-0.2153620168566704,9.892588186264039,-0.019177187234163236,-0.07225190629251299,-0.07427179496735334,0.17247604150325055,-0.09170050015673038,-5.32687201499939,-2.0917248845100405,-0.09574685096740722,1.7758327588438987,-1.8711973547935485,-1.2866159677505495,-3.0615329027175906,-2.6272555708885195,0.36183403506875045,2.194484066963196,-2.1010927319526673,0.4418948248028755,0.3969692010432482,-1.0020913451910018,-0.05110537162981925,3.052638447284699
2019-04-29 17:00:00,-0.07124500833451748,0.3747296690940857,0.8819745719432831,1.047134095430374,-0.001034361845813725,-0.07981050740927456,-0.09499256666749714,2.4605106830596926,0.11302746320143342,-0.07700468879193068,-0.5574364826083184,1.072729516029358,-0.09170050015673038,-2.277815973758698,13.947481060028077,-0.4536063104867935,0.3719652779400349,-0.8595427356660366,0.7381065160036087,-1.6542077660560608,-1.6442150354385376,-0.26972289085388185,-1.6159304141998292,-1.0293309390544891,-1.0347606718540192,0.14808707907795904,0.2646634494885802,2.5386629104614262,0.4118507541716099
2019-08-14 07:00:00,-0.059508432447910285,-1.7037634789943694,-0.9780003428459167,-0.6756705045700073,-0.0015342082828283573,-0.19170003533363342,0.56703921854496,16.39565486907959,-0.0059567237622104065,0.07983719706535337,0.2537482984364033,-0.6917673736810684,-0.09170050015673038,-8.010041332244873,-16.672825717926024,-0.08143253938760606,2.082502716034651,-2.8088292241096493,-0.9570102602243422,-4.193511271476746,-3.342193865776062,-0.13814860582351685,2.5151623368263243,-3.045263504981995,1.8004174828529358,0.5112101715058088,-0.7909650474786758,0.041386314667761305,3.6728232979774473
2019-11-24 02:00:00,-0.059508432447910285,0.26031714826822283,0.7356845408678054,0.11394825335592029,-0.00020129366894255858,0.016094784438610066,-0.3959163144230843,-3.5116958379745484,-0.07205907255411145,-0.11977976611815391,-0.7391774013638497,0.17247604150325055,-0.10842606099322435,0.8932026095688343,-3.549834203720093,-0.12437561601400375,0.41285463869571687,0.6702770411968232,-0.20362499058246614,0.21202739086002112,-0.14731198754161595,-0.13814860582351685,-1.5782034158706666,0.5783111974596977,0.50096116065979,-0.07631471604108811,-1.0020913451910018,0.041386314667761305,0.4318566434085369
2019-04-14 03:00:00,-0.14166474491357803,-0.2164011660963297,0.18187178778462113,0.4369741573929787,0.004130709357559661,0.447668432444334,-0.09499256666749714,-10.4129075050354,-0.0059567237622104065,-0.05799354324117301,-0.9652451932430267,0.06444560480304061,0.008652849448844757,2.7226361274719233,-7.195108652114868,0.04739688574336466,0.780858488753438,1.4598610520362854,-1.1453560411930084,0.7321256592869758,0.21015740986913442,0.4670936349779368,-1.2386616110801696,1.190746510028839,0.3237625777721405,-0.12935518324375153,-0.24807048812508584,-1.1610058069229123,1.3121194124221804
