,SHAP_NMHC_01,SHAP_NMHC_02,SHAP_NMHC_03,SHAP_NMHC_04,SHAP_NMHC_05,SHAP_NMHC_06,SHAP_NMHC_07,SHAP_NMHC_08,SHAP_NMHC_09,SHAP_NMHC_10,SHAP_NMHC_11,SHAP_NMHC_12,SHAP_NMHC_13,SHAP_NMHC_14,SHAP_NMHC_15,SHAP_NMHC_16,SHAP_NMHC_17,SHAP_NMHC_18,SHAP_NMHC_19,SHAP_NMHC_20,SHAP_NMHC_21,SHAP_NMHC_22,SHAP_NMHC_23,SHAP_NMHC_24,SHAP_NOX_01,SHAP_NOX_02,SHAP_NOX_03,SHAP_NOX_04,SHAP_NOX_05,SHAP_NOX_06,SHAP_NOX_07,SHAP_NOX_08,SHAP_NOX_09,SHAP_NOX_10,SHAP_NOX_11,SHAP_NOX_12,SHAP_NOX_13,SHAP_NOX_14,SHAP_NOX_15,SHAP_NOX_16,SHAP_NOX_17,SHAP_NOX_18,SHAP_NOX_19,SHAP_NOX_20,SHAP_NOX_21,SHAP_NOX_22,SHAP_NOX_23,SHAP_NOX_24,SHAP_OX_01,SHAP_OX_02,SHAP_OX_03,SHAP_OX_04,SHAP_OX_05,SHAP_OX_06,SHAP_OX_07,SHAP_OX_08,SHAP_OX_09,SHAP_OX_10,SHAP_OX_11,SHAP_OX_12,SHAP_OX_13,SHAP_OX_14,SHAP_OX_15,SHAP_OX_16,SHAP_OX_17,SHAP_OX_18,SHAP_OX_19,SHAP_OX_20,SHAP_OX_21,SHAP_OX_22,SHAP_OX_23,SHAP_OX_24,SHAP_TEMP_01,SHAP_TEMP_02,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_TEMP_08,SHAP_TEMP_09,SHAP_TEMP_10,SHAP_TEMP_11,SHAP_TEMP_12,SHAP_TEMP_13,SHAP_TEMP_14,SHAP_TEMP_15,SHAP_TEMP_16,SHAP_TEMP_17,SHAP_TEMP_18,SHAP_TEMP_19,SHAP_TEMP_20,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_24
2019-04-22 10:00:00,-0.14447613954544067,-0.060571146314032355,0.0371064022183418,0.009375157114118335,-0.037541637942194915,-0.5490561246871948,-0.5421899914741516,-0.4921662896871567,-0.36094462126493454,-0.5111692845821381,0.3349560260772705,0.9496425986289978,0.536688894033432,-0.05906487032771109,0.2590705445036292,0.7481378853321077,0.4158045381307602,0.16369918473064898,0.16755386600270866,0.17830080911517146,0.24168293103575703,0.24943232536315926,0.318535090982914,0.2463702604174614,-0.5465666323900223,-0.46063983887434007,-0.6492237538099289,-1.1113443613052367,0.1580923454836011,1.1664107024669645,1.3112494826316834,1.053083449602127,0.3908960089087486,-0.3877780778333545,-0.7682759970426559,-1.387902092933655,-1.4896740794181824,-1.6556738257408141,-1.6570167422294617,-0.963739663362503,-0.23142587319016455,-0.00032357033342123866,-0.1365896364673972,-0.29202228784561163,0.026442339085042475,0.28697223365306856,0.02831616171170024,-0.19678350314497944,-21.010945892333986,0.039814193546772,0.23585134446620937,0.2839556630235165,0.4136900074779987,-0.3274850584566593,-0.8256414711475373,-0.6806554287672043,-0.19358139927499,0.6450388759374619,1.067311006784439,1.2482927680015565,0.6326318338513375,0.26243108715862035,0.04829379059374332,-0.08561937920749188,-0.11082229763269424,0.36030175909399986,0.02854115143418311,0.034151013195514654,0.2080075055360794,0.11172281159088016,0.014115514978766475,0.47167106717824936,-19.60289430618286,-0.5281068831682207,2.4760382525622844,5.446891069412232,5.551236867904663,5.180087256431579,3.283271312713623,2.296719485521317,0.47463774532079694,0.014438307285308849,-1.1227972447872163,-0.8648046344518662,-0.8556964010000229,-1.188309194147587,-1.3688539281487464,-0.5777027279138565,0.33091363683342934,0.045910618081688837,-1.0281415030360221,-1.9371153175830842,-3.250554275512696,-2.4622452139854434,0.4504560559988022,7.706089639663697
2019-04-22 11:00:00,-0.35111474692821504,-0.060571146314032355,0.0371064022183418,0.055387991853058316,-0.037541637942194915,-0.3802373364567756,-0.501439455151558,-0.5292711883783341,-0.4169621720910072,-0.6131481230258942,0.288956256210804,0.890809053182602,0.6069002956151962,-0.04684554189443585,0.21194170489907266,0.8342849820852279,0.3284041576087475,0.30108221620321274,0.05906247738748786,0.17830080911517146,0.3138230606913567,0.35498568415641785,0.318535090982914,0.2463702604174614,-0.44035089313983916,-0.32461559325456624,-0.6492237538099289,-0.3003279805183411,-0.6280221357941628,0.6518859565258026,1.4653738975524904,0.9361905694007874,0.44868235737085344,-0.3641397478058934,-0.7172206163406372,-1.2189273953437805,-1.9553056359291077,-1.4124397039413452,-1.445025587081909,-0.963739663362503,-0.24961561858654022,-0.00032357033342123866,-0.11530401445925234,-0.2489054515957833,0.026442339085042475,0.28697223365306856,0.05298805894271934,-0.15526808276772502,-9.44167070388794,0.05875095948576929,0.14593529514968395,-0.06306772883981467,0.7286919981241227,0.0818169638514519,-0.8256414711475373,-0.6298600822687149,-0.22609003819525242,0.4791797131299972,0.8217495650053024,0.8572353720664978,0.5821635875850916,0.15598194003105165,-0.0724918507039547,-0.1561290327459574,-0.3168571963906288,-0.07077245148830116,0.2774306651204824,0.11863528341054916,0.2080075055360794,0.14161675311625002,0.02754987403750423,0.29323382601141934,-16.14808053970337,-0.4350382626056672,2.0926973856985565,4.82740547657013,4.827215147018433,4.974440217018128,3.3188824653625497,2.323538228869438,0.4969590291380882,0.015574213489890115,-1.164338892698288,-0.8752833932638169,-0.9165945827960968,-1.2789334267377854,-1.3688539281487464,-0.6180882513523102,0.39502215906977656,0.03515032455325125,-1.0281415030360221,-2.205326163768768,-3.1307515501976013,-2.491220474243164,0.4215048030018808,6.470425701141357
2019-05-10 09:00:00,-0.14447613954544067,-0.32958180010318755,-1.3710212647914888,-0.6808175057172775,-0.32339006159454586,0.5060614615678787,0.9655812799930572,0.8436110436916351,1.0955117404460908,2.140279507637024,-0.2170415285974741,-0.22702961564064025,0.4313718006014824,-0.03462621569633483,0.23550613801926373,0.8342849820852279,0.3284041576087475,0.26673645749688146,0.12415732331573963,0.10245156064629554,0.16954281888902184,0.35498568415641785,0.318535090982914,0.16591588929295542,-0.8652138650417328,-0.7326882779598237,-2.0539750814437863,-1.400993114709854,-0.53553806245327,-0.6711775243282319,-1.1547407388687132,-0.9925402075052261,-1.1115487545728684,0.86505346596241,0.9165525555610656,0.3018444135785102,-0.907634562253952,-1.4124397039413452,-1.445025587081909,-0.8440598726272583,-0.19504636973142625,-0.0018368698656559019,-0.0940183814615011,-0.16267177052795886,0.007028699386864917,-0.16291011348366738,-0.04569952031597494,0.1768550862558186,-16.672466850280763,0.051864801719784734,0.123456260189414,0.1451463118195534,0.49244053661823284,0.5729793831706046,1.0576736390590669,0.4368419975042343,0.12337786313146352,-0.5712613418698311,-0.32420399226248264,0.8572353720664978,1.0868459016084673,0.7591939523816109,0.24960319176316262,0.12590952571481467,-0.15202927514910702,-0.07077245148830116,0.005914802476763717,0.034151013195514654,0.19776365309953686,0.15955312103033065,0.0033680122345686085,0.7214832812547683,-15.716229152679443,-0.48580307364463804,2.404161653667688,5.911504197120666,5.861531543731689,5.180087256431579,3.2476601600646973,2.296719485521317,0.44487601667642596,0.007622735202312461,-0.9150894463062287,-0.5923560082912445,-0.5309064984321594,-0.5992506190203131,-0.6947633527219296,-0.2882732145488262,0.21778096103807912,0.058688475145027084,-0.7088362564332783,-1.5713732659816748,-2.7314087867736814,-2.230443310737609,0.3846578516066075,5.104691934585571
2019-05-10 10:00:00,0.06216249958379192,-0.060571146314032355,-0.21138670444488525,-0.7268303960561753,-0.28976082387380303,0.33724262863397597,0.5173249900341034,0.8436110436916351,0.5913537234067917,2.038300883769989,-0.5083736922591925,-1.2272010475397106,-0.09521345570683479,-0.010187560133636003,0.1648128163593356,0.7481378853321077,0.37210436910390854,0.23239070028066636,0.12415732331573963,0.10245156064629554,0.16954281888902184,0.24943232536315926,0.43463628590106956,0.2463702604174614,-0.01548795164562761,-0.46063983887434007,-1.351599395275116,-0.9954848289489746,-0.8592322558164597,-0.4506669580936432,-0.46118099987506866,-0.934093850851059,-0.5625785399228335,0.86505346596241,1.988716185092926,1.5691543221473692,0.3728521496057511,-0.8043545365333558,-1.2330343186855315,-0.8440598726272583,-0.21323611810803417,-0.003350139409303651,-0.0940183814615011,-0.16267177052795886,0.011882102082017816,-0.012949327775277159,-0.0950433143414557,-0.03072190466336903,-4.3801130771636965,0.069080064073205,-0.011417840281501411,-0.23657941389828913,0.4136900074779987,0.1636773572769016,0.2101818017661572,0.3860467374324798,0.13150503141805528,-0.5989045411348343,-0.979034560918808,-0.4723598778247834,0.32982246875762933,0.47532944278791556,0.20934127047657966,0.07890311703085902,-0.13142578378319741,-0.1370915587991476,-0.016711484733968985,0.0904738535406068,0.2080075055360794,0.15357433231547474,0.006054875254631072,0.43598365038633347,-13.988821315765382,-0.3588910773396492,1.853109423816204,4.67253439426422,5.292657470703125,5.282911038398742,3.3188824653625497,2.296719485521317,0.4969590291380882,0.013302388042211542,-0.9981726616621017,-0.7181015074253082,-0.6527027040719986,-0.7956034526228905,-0.7429127469658852,-0.3353896297514439,0.2328653709962964,0.05532586593180895,-0.7753581434488297,-1.6201387822628022,-2.5317373275756836,-2.1145425438880916,0.40044934004545213,4.844551992416382
2019-05-10 11:00:00,0.26880112141370777,0.11876928359270093,0.0371064022183418,-0.08265054677613078,-0.30657544443383816,0.25283322855830204,0.3543226599693299,0.4354568421840668,0.5913537234067917,1.1204915344715118,-0.4777070783078671,-2.345039540529251,-0.6920101016759872,0.17310236170887944,0.11768395286053421,0.48969649225473405,0.3284041576087475,0.26673645749688146,0.10245904058683661,0.10245156064629554,0.16954281888902184,0.24943232536315926,0.318535090982914,0.32682469189167024,0.4093750074505806,-0.09790856670588252,-0.6492237538099289,-0.6479064226150513,-0.53553806245327,-0.9651915848255157,-0.22999439314007758,-0.4080763474106789,-0.5336853232234716,0.4159251727163792,1.988716185092926,3.343388247489929,2.118970441818237,0.5334329783916474,-0.7030561834573745,-0.724379888176918,-0.21323611810803417,-0.0018368698656559019,-0.07273278159555048,-0.16267177052795886,0.011882102082017816,0.06203106157481668,-0.04569952031597494,0.052308890596032095,5.743002033233642,0.09834594172425568,-0.2362079937476665,-0.44479341208934786,-0.4525653511285782,0.0818169638514519,-0.26064694044180214,-0.07111136671155692,0.1152506997808814,-0.6265476822853089,-1.0199614584445955,-1.0980517864227295,-0.52813740670681,-0.05691640265285967,0.04829379059374332,0.03189668406266719,-0.17263278039172283,-0.10393202034756537,-0.06196414344012737,0.06231242902576921,0.2182513497769832,0.14161675311625002,0.00874175783246758,0.40029615312814715,-9.886228227615357,-0.3250478833913803,1.1343454331159593,3.4851871967315673,4.051477622985841,4.717380690574646,3.3901042461395265,2.350357022881508,0.4969590291380882,0.017278047278523445,-1.1366444498300552,-0.7809742391109467,-0.7744990229606629,-0.9768522724509239,-0.9515598639845848,-0.3555824406445027,0.25926297567784784,0.0526357371360064,-0.8418800670653581,-1.7420528829097748,-2.6116059660911555,-1.9696661889553073,0.38992161229252814,5.234761714935303
2019-05-10 12:00:00,0.26880112141370777,0.29810969829559325,0.20276847928762437,0.055387991853058316,-0.07117087109945713,0.2950379312038422,0.27282151877880095,0.28703713119029994,0.28325723558664323,1.1204915344715118,-0.20170829221606254,-2.227372431755066,-1.3590182095766068,0.3808309743180871,-0.23578256890177726,0.3174022816121579,0.1973036020994187,0.23239070028066636,0.12415732331573963,0.06452693075407294,0.16954281888902184,0.24943232536315926,0.318535090982914,0.2463702604174614,0.4093750074505806,0.08345705568790437,0.2872771203517914,-0.3003279805183411,-0.2580859004054218,-0.4506669580936432,-0.7694297432899475,-0.23273718198761345,-0.2736468229442834,0.39228683784604074,1.0186634302139281,3.343388247489929,4.563535737991333,2.3576885700225834,0.4628955483436584,-0.425180184841156,-0.17685663923621178,-0.0018368698656559019,-0.0940183814615011,-0.11955494349822401,0.011882102082017816,0.06203106157481668,-0.021027622092515203,-0.03072190466336903,9.358399677276612,0.12244725413620475,-0.6183512002229691,-0.7918168485164643,-0.9250682473182679,-0.8186474591493607,-0.3548127215355635,-0.3250880517065525,-0.031038191728293883,-0.5712613418698311,-1.060888409614563,-1.137157493829727,-0.9318830907344818,-0.6601283997297287,-0.2536702493205666,-0.1561290327459574,-0.21383978202939033,-0.1702511113137007,-0.03933781636878848,0.005989567935466758,0.2131294198334217,0.12965919931884856,0.014115514978766475,0.36460874974727636,-8.590673637390136,-0.24467040151357655,0.9426751248538494,1.9364739656448369,2.862013721466064,3.4834970951080324,2.998383343219757,2.403994357585907,0.5118400029838085,0.017278047278523445,-1.2335746705532074,-0.8857621073722839,-0.8353970378637314,-1.1581010892987251,-1.1441571772098542,-0.4430843397974969,0.2705762274563313,0.047928192839026384,-0.895097591727972,-1.8639667749404907,-2.8112772345542902,-2.0276166200637817,0.3767620038241148,4.974621868133545
2019-05-10 13:00:00,0.16548181176185606,0.29810969829559325,0.3684305801987648,0.14741368684917683,-0.020727008767425992,-0.2958279341459274,0.3135720998048782,0.21282729431986808,0.17122213132679462,0.55960813164711,-0.20170829221606254,-1.1683673620224,-1.2888067960739134,0.6129982106387615,-0.6363779589533806,-0.9748044371604919,0.10990321561694145,0.12935342825949192,0.10245904058683661,0.10245156064629554,0.09740271754562853,0.24943232536315926,0.318535090982914,0.2463702604174614,0.5155907228589058,0.08345705568790437,0.755527549982071,0.16310992799699311,0.01936627021059394,-0.009645812213420868,-0.22999439314007758,-0.6418619066476822,-0.18696733471006152,0.17954185325652364,0.9676079511642456,1.738128936290741,4.563535737991333,4.91164653301239,2.0528298735618593,0.23305924758315086,-0.08590786159038544,-0.004863425344228714,-0.0940183814615011,-0.16267177052795886,0.007028699386864917,0.06203106157481668,-0.021027622092515203,-0.07223729621618984,12.250718307495116,0.1310548909241334,-0.9330573946237564,-1.3817565858364105,-1.712573117017746,-1.3098098337650297,-1.3906359016895296,-0.3758833944797516,-0.11230978295207021,-0.07368397042155266,-0.979034560918808,-1.176263189315796,-0.9571172922849656,-0.9439928323030472,-0.5958962447941303,-0.5086772382259369,-0.378667707554996,-0.2365702135488391,-0.08459046651259997,0.034151013195514654,0.20288558378815652,0.13563797688111662,0.019489239528775237,0.29323382601141934,-6.863265895843506,-0.2192879512906075,0.48745801821351054,1.523483806848526,1.3105391621589662,2.301024615764618,2.1437195658683774,2.108988231420517,0.5267208568751812,0.01841396987438201,-1.2335746705532074,-0.9591137051582337,-0.9368940204381943,-1.2487253606319428,-1.3367544367909432,-0.5238554134964943,0.31960037499666216,0.045910618081688837,-0.9882283866405487,-1.9614982068538669,-3.010948777198791,-2.1724928617477417,0.3820259042084218,4.6494474649429325
2019-05-10 14:00:00,0.26880112141370777,0.2084394797682762,0.3684305801987648,0.23943935390561816,0.0129022041335702,-0.42244202494621275,-0.25693598687648767,0.2499322071671486,0.1152045775204897,0.35565050393342973,-0.03304234435781833,-1.1683673620224,-0.6569043651223183,0.5885595440864563,-1.0841021433472633,-2.4393054962158205,-0.5455996238160878,0.06066191308200357,0.03736419863998886,0.06452693075407294,0.16954281888902184,0.14387897625565524,0.318535090982914,0.2463702604174614,0.5155907228589058,0.1287984794471413,0.755527549982071,0.39482890814542776,0.38930251598358157,0.43137533366680153,0.23237879276275636,-0.23273718198761345,-0.3892195016145706,0.10862686103209851,0.5081092685461044,1.6536416172981263,2.351786279678344,4.91164653301239,4.278737783432009,1.1306584596633913,0.11417938284575935,-0.012429851386696066,-0.05144714789930731,-0.16267177052795886,0.011882102082017816,-0.012949327775277159,-0.021027622092515203,-0.07223729621618984,15.143037605285645,0.13794099148362876,-1.0454525351524353,-1.8675892591476437,-3.0513313055038447,-2.1284138441085814,-1.9556304335594177,-0.9346321523189545,-0.12856411412358282,0.20274788783863187,-0.24235012705466952,-1.0980517864227295,-0.9823513776063919,-0.9617344349622726,-0.7569437793456019,-0.9082319051027298,-0.6877200931310654,-0.5018466725945473,-0.12984310248866676,-0.022171832527965306,0.2080075055360794,0.14759555757045748,0.016802385449409516,0.22185892760753628,-5.351784634590149,-0.18544477522373204,0.34370522107928986,0.5426320672035218,0.8968125820159912,0.7586695224046707,1.3246668219566344,1.4653385609388352,0.44487601667642596,0.01954994015395641,-1.261269176006317,-0.9591137051582337,-1.0079417437314988,-1.3997660905122757,-1.4330532416701316,-0.6046263843774796,0.3648534037172794,0.03716794252395637,-1.0281415030360221,-2.132177925109864,-3.1706857442855836,-2.3173691630363464,0.39518553465604783,4.779517126083374
2019-05-10 15:00:00,0.16548181176185606,0.29810969829559325,0.28559951931238176,0.23943935390561816,0.046531428024172795,-0.5068513944745063,-0.37918772250413896,-0.2695366881787777,0.14321334939450026,0.2536717265844345,0.028290708689019055,-0.5211976945400238,-0.6569043651223183,0.36861164404544977,-1.0369734048843384,-4.076100671291352,-1.2885028630495072,-0.4545244760811329,-0.006032345071434941,-0.049246939271688446,0.09740271754562853,0.24943232536315926,0.20243391543626785,0.2463702604174614,0.3031592912971974,0.1287984794471413,0.8725902259349823,0.39482890814542776,0.5742705702781677,1.019403529167175,0.6947520166635514,0.11794115081429482,-0.18696733471006152,0.2740951728075743,0.3549430429935455,0.8932556927204132,2.235378205776214,2.600922560691834,4.278737783432009,2.3872973561286925,0.38702564905397596,-0.029075966961681833,0.05498096607625484,-0.07643809551373124,0.011882102082017816,0.06203106157481668,-0.04569952031597494,-0.07223729621618984,15.143037605285645,0.14482706617563965,-1.1353685081005096,-2.041100919246674,-4.153838348388672,-3.5200406908988953,-2.8972881197929383,-1.2394041299819947,-0.30736165521666414,0.25803423710167406,0.16691898978315295,-0.3941483795642853,-0.9318830907344818,-0.9794759422540664,-0.7670091417618095,-1.09625763297081,-1.0379794716835022,-0.9992399930953979,-0.31085365153849126,-0.07849469603970645,0.19776365309953686,0.14161675311625002,0.011428630352020283,0.25754636600613595,-4.272154951095581,-0.1558320306241512,0.15203483067452908,0.23288941876962782,-0.08578812517225741,0.3473747849464416,0.25633705258369444,0.8485076010227204,0.26630538813769816,0.013302388042211542,-1.288963496685028,-0.9800712645053864,-1.0079417437314988,-1.5054943561553955,-1.593550941348076,-0.6450118646025658,0.41010653227567684,0.02909755259752276,-1.2010985672473908,-2.205326163768768,-3.45022566318512,-2.433270013332367,0.40834527686238287,5.104691934585571
2019-05-10 18:00:00,-0.2477954462170601,-0.15024135597050192,0.0371064022183418,0.19342651572078468,0.046531428024172795,-0.5490561246871948,-0.5421899914741516,-0.5292711883783341,-0.3889533907175064,-0.5621586889028549,0.25828970372676846,-0.22702961564064025,-0.06010775957256551,0.18532170429825784,-0.3536047652363776,-2.3531583189964294,-1.2448027111589908,-1.6222802095115185,-1.112644335627556,-1.3386841744184494,-1.3453995883464813,-0.3838877737522125,-0.1458696335554123,0.16591588929295542,-0.6527823776006698,-0.2339327976107597,-0.29803591668605806,0.3368991628289223,0.6205126225948334,1.3869212031364442,1.619498360157013,1.1699762046337128,0.3908960089087486,-0.17503310502506791,0.048610578314401194,0.6397937208414077,1.653338897228241,1.019901156425476,1.2048648774623871,1.190498369932175,0.4234050906263292,-0.08355417810380458,1.0554052233695983,1.2601838946342467,-0.07547924045938997,-0.4628316342830658,-0.07037141155451536,-0.07223729621618984,12.250718307495116,0.14482706617563965,-1.45007483959198,-2.318719601631165,-5.177594637870788,-5.4028296947479255,-6.2872549533844,-3.3220131158828736,-0.8437542229890823,1.7507662057876587,1.6402877688407898,0.9354468911886216,-0.17485974747687577,-0.44723006188869474,-0.5757652916014194,-1.09625763297081,-1.223410990834236,-1.844808566570282,-1.2159064322710038,-1.2049517303705215,0.06971560809761285,0.21336226686835288,0.0033680122345686085,0.36460874974727636,-13.3410436630249,-0.28697429448366163,0.1759936150163412,-0.7995861172676086,-1.171820443868637,-1.3492158234119418,-0.9188256680965423,-0.6801604952663183,-0.18756162188947198,-0.030430566519498804,-0.4858265645802021,-0.6342711597681046,-0.9368940204381943,-1.5659107655286788,-1.7379988729953766,-0.7594375252723694,0.496841561794281,0.010266989469528176,-1.6002302378416058,-3.1074903249740604,-4.568385624885559,-3.099700915813446,0.44519214034080506,6.145251083374023
