,0
SHAP_NMHC_01,0.6177575506944986
SHAP_NMHC_02,0.37422614345642113
SHAP_NMHC_03,0.4436086004876531
SHAP_NMHC_04,0.28408285844391207
SHAP_NMHC_05,0.050624221645444945
SHAP_NMHC_06,0.31528563738712106
SHAP_NMHC_07,0.24656996270428252
SHAP_NMHC_08,0.22204011344597674
SHAP_NMHC_09,0.16738120863133413
SHAP_NMHC_10,0.23951019668822016
SHAP_NMHC_11,0.02109253757695835
SHAP_NMHC_12,0.1457352679005552
SHAP_NMHC_13,0.04821546586586355
SHAP_NMHC_14,0.12210016750895489
SHAP_NMHC_15,0.03648407175782674
SHAP_NMHC_16,0.10519880964975363
SHAP_NMHC_17,0.06211945879686288
SHAP_NMHC_18,0.03488102316100744
SHAP_NMHC_19,0.08945690307743784
SHAP_NMHC_20,0.11958059858687138
SHAP_NMHC_21,0.13750775790722491
SHAP_NMHC_22,0.1096593385504597
SHAP_NMHC_23,0.22047262144195845
SHAP_NMHC_24,0.2331725644511248
SHAP_NOX_01,0.3673894634136309
SHAP_NOX_02,0.5313197005391896
SHAP_NOX_03,0.0311085909388772
SHAP_NOX_04,0.2419499328994813
SHAP_NOX_05,0.11288464150621348
SHAP_NOX_06,0.18103782714304203
SHAP_NOX_07,0.26713329200776054
SHAP_NOX_08,0.20243639037238897
SHAP_NOX_09,0.198174984612312
SHAP_NOX_10,0.15533388728052372
SHAP_NOX_11,0.25993240973961845
SHAP_NOX_12,0.4555932367408338
SHAP_NOX_13,0.5419782611537725
SHAP_NOX_14,0.4466922372320977
SHAP_NOX_15,0.33843943090024403
SHAP_NOX_16,0.17785583011223347
SHAP_NOX_17,0.09067728269257731
SHAP_NOX_18,0.0943453277760534
SHAP_NOX_19,0.1653083943523602
SHAP_NOX_20,0.12708085814721123
SHAP_NOX_21,0.24558247663072932
SHAP_NOX_22,0.4905468624298664
SHAP_NOX_23,0.21757037498884596
SHAP_NOX_24,0.2546187412710491
SHAP_OX_01,7.459071183975539
SHAP_OX_02,0.4762540794098439
SHAP_OX_03,0.1422455680706858
SHAP_OX_04,0.05484639638724616
SHAP_OX_05,0.05389487028349727
SHAP_OX_06,0.07428396269743856
SHAP_OX_07,0.2894679768792198
SHAP_OX_08,0.2283429789210902
SHAP_OX_09,0.04945210263994516
SHAP_OX_10,0.31316318300983403
SHAP_OX_11,0.3185603086191695
SHAP_OX_12,0.3351806429935095
SHAP_OX_13,0.4188851839650267
SHAP_OX_14,0.5368951459081067
SHAP_OX_15,0.4579931009244329
SHAP_OX_16,0.4461055588582918
SHAP_OX_17,0.19347966565081534
SHAP_OX_18,0.1785904929812677
SHAP_OX_19,0.10718669690131301
SHAP_OX_20,0.2527789516132014
SHAP_OX_21,0.25462254737955514
SHAP_OX_22,0.3004234571668979
SHAP_OX_23,0.25191946480053784
SHAP_OX_24,0.3575632758842704
SHAP_TEMP_01,7.171581317452714
SHAP_TEMP_02,1.9348604209894313
SHAP_TEMP_03,2.2727853389217443
SHAP_TEMP_04,2.5474659711448786
SHAP_TEMP_05,1.9470004808476118
SHAP_TEMP_06,1.3945189442858603
SHAP_TEMP_07,0.28659746350447723
SHAP_TEMP_08,0.3886158379546575
SHAP_TEMP_09,0.6827375241165747
SHAP_TEMP_10,0.686844289269633
SHAP_TEMP_11,0.4865539120295454
SHAP_TEMP_12,0.551764344415672
SHAP_TEMP_13,0.5836708429226225
SHAP_TEMP_14,0.3432525476039445
SHAP_TEMP_15,0.17869832358460985
SHAP_TEMP_16,0.20442691534092683
SHAP_TEMP_17,0.5370316349032324
SHAP_TEMP_18,0.41972078642868443
SHAP_TEMP_19,0.43552100278995043
SHAP_TEMP_20,1.3748530133625763
SHAP_TEMP_21,2.2892386068830577
SHAP_TEMP_22,1.863773710469079
SHAP_TEMP_23,0.6640476838992371
SHAP_TEMP_24,2.1544598266909563
