,0
SHAP_OX_01,7.459071183975539
SHAP_TEMP_01,7.171581317452714
SHAP_TEMP_04,2.5474659711448786
SHAP_TEMP_21,2.2892386068830577
SHAP_TEMP_03,2.2727853389217443
SHAP_TEMP_24,2.1544598266909563
SHAP_TEMP_05,1.9470004808476118
SHAP_TEMP_02,1.9348604209894313
SHAP_TEMP_22,1.863773710469079
SHAP_TEMP_06,1.3945189442858603
SHAP_TEMP_20,1.3748530133625763
SHAP_TEMP_10,0.686844289269633
SHAP_TEMP_09,0.6827375241165747
SHAP_TEMP_23,0.6640476838992371
SHAP_NMHC_01,0.6177575506944986
SHAP_TEMP_13,0.5836708429226225
SHAP_TEMP_12,0.551764344415672
SHAP_NOX_13,0.5419782611537725
SHAP_TEMP_17,0.5370316349032324
SHAP_OX_14,0.5368951459081067
