,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_02,SHAP_OX_03,SHAP_OX_21,SHAP_OX_05,SHAP_WS_01,SHAP_TEMP_03
2019-05-11 15:00:00,32.11977825164795,-7.874584102630616,0.6320579946041107,-2.7623072266578683,-9.870078754425048,-0.46082340404391287,6.103019571304322,4.671868109703065,-1.380395658314228,5.903664302825928
2019-05-11 16:00:00,19.218896865844727,-8.54479260444641,1.4771520644426348,-3.3360729455947875,-13.26203498840332,-0.33213681578636167,6.103019571304322,5.428368401527405,-1.9853690356016158,2.8622387647628784
2019-05-23 14:00:00,-2.8968981981277464,-12.901145744323731,-1.2694036886096,-1.0410099238157273,-0.31092740111052986,-0.7649921178817749,-1.3118979752063749,1.519786459207535,-1.178737649321556,11.157036018371581
2019-05-25 10:00:00,-16.719269657135012,-12.901145744323731,-0.8468567207455635,1.745852565765381,8.014784383773804,-1.1159560441970826,0.09092425778508187,-1.5062121987342836,0.7370117887854576,21.110793113708496
2019-05-25 11:00:00,-9.34733829498291,-8.87989592552185,-0.8468567207455635,1.2540532618761062,3.0810291051864627,-1.0106668770313263,0.2913274295628071,-1.5062121987342836,0.23286717385053635,10.327556133270264
2019-05-25 12:00:00,2.632050132751465,-4.858647656440735,-0.6355831522494555,0.5163544595241547,0.6141515910625458,-0.8234860807657242,0.2913274295628071,-0.7497125446796418,-0.1704484898597002,5.350677633285523
2019-05-25 13:00:00,7.239507246017456,3.8540587186813355,2.1109727948904036,-0.795110285282135,-3.3945243835449217,-0.7298957318067552,0.2913274295628071,0.38503704518079757,0.3336960889399052,2.0327590346336364
2019-05-25 14:00:00,12.768456077575683,4.859370946884154,1.0546049296855926,-1.4508426368236542,-4.936323213577269,-0.577811404876411,-0.10947895422577855,2.4023694515228273,-0.6745931029319763,-1.2851604223251343
2019-05-25 15:00:00,32.11977825164795,7.205098867416382,1.2658785592764612,-2.5164079427719117,-6.78648157119751,-0.5193174136802555,-1.3118979752063749,3.4110355138778687,-0.37210634350776667,-8.473983573913575
2019-05-25 16:00:00,44.09916381835938,7.205098867416382,0.2095109149813652,-2.9262404561042787,-13.26203498840332,-0.44912472516298296,-4.518349003791809,5.050118374824524,-1.5820535182952882,-9.303464412689209
2019-05-25 17:00:00,23.82635154724121,0.16791363283991814,-0.6355831522494555,-3.418039655685425,-17.270711231231687,-0.20344980657100672,-7.123589611053466,5.680534529685974,-1.178737649321556,-11.23891658782959
2019-05-26 09:00:00,-14.876285457611084,-14.911770343780518,-2.9595921516418455,1.336019918322563,6.47298583984375,-1.0340643733739854,5.101003742218018,-0.875795778632164,0.43452504724264146,21.940272521972656
2019-05-26 10:00:00,-4.739881467819214,-8.87989592552185,-1.903224241733551,0.6802875120192766,2.464310002326965,-0.952172989398241,6.303422784805299,-0.875795778632164,0.43452504724264146,14.47495546340942
2019-05-26 11:00:00,8.160998821258545,-2.1778148174285894,-1.6919506192207336,0.10652172639966011,-0.9276468336582184,-0.8000885069370269,10.511888599395752,0.13287045806646347,0.43452504724264146,7.009637308120728
2019-05-26 12:00:00,17.37591199874878,3.183850121498108,-1.0581302136182786,-0.959043350815773,-5.244682312011719,-0.6714017957448959,13.117131328582763,1.015453353524208,-0.27127738669514656,2.0327590346336364
2019-05-26 13:00:00,15.532929611206054,9.550827884674073,1.0546049296855926,-1.860675609111786,-8.328279733657837,-0.5076186494901777,8.708261442184448,2.6545361638069154,0.031209342647343874,-3.497106266021729
2019-05-26 14:00:00,18.297405433654784,11.89655752182007,0.4207845784723759,-3.008207154273987,-7.711560153961182,-0.3906306281685829,4.700197243690491,4.041451811790466,-0.6745931029319763,-7.9209987163543705
2019-05-26 15:00:00,33.04126758575439,13.23697509765625,1.0546049296855926,-3.8278724193572997,-8.63663878440857,-0.41402837112545965,3.69818115234375,5.806617999076843,0.3336960889399052,-13.174369716644287
2019-05-26 16:00:00,41.33468933105469,11.561451148986816,-0.42430976452305913,-3.663939428329468,-13.570394802093507,-0.3789319761097431,2.696165347099304,7.067450332641601,-1.178737649321556,-15.109823894500732
2019-05-27 09:00:00,-14.876285457611084,-11.895833683013917,-4.227233576774598,2.1556851983070375,8.014784383773804,-1.1393535614013672,6.90463285446167,-1.380128799378872,0.3336960889399052,15.027941226959229
2019-05-27 10:00:00,-0.1324240120127797,-7.874584102630616,-3.593412733078003,1.4179863363504412,2.464310002326965,-1.0106668770313263,7.50584192276001,-2.136628580093384,-0.0696195697877556,10.327556133270264
2019-05-27 11:00:00,11.846964359283445,-2.8480232954025264,-2.5370449304580687,0.5163544595241547,-2.469445347785949,-0.8000885069370269,10.712292861938478,-1.001879097521305,0.43452504724264146,4.5211981534957895
2019-05-27 12:00:00,25.669336891174318,4.524266910552978,-1.903224241733551,-0.959043350815773,-6.478120899200439,-0.6129077479243279,12.515921115875244,0.38503704518079757,0.031209342647343874,1.2032791189849374
2019-05-27 13:00:00,36.727230834960935,10.556139516830445,0.6320579946041107,-2.270508050918579,-11.10351676940918,-0.46082340404391287,9.10906777381897,2.6545361638069154,-1.178737649321556,-2.944119560718536
2019-05-27 14:00:00,38.57021598815918,14.577389335632324,-0.2130360871553422,-3.3360729455947875,-14.803833961486816,-0.2853416576981544,4.900600385665895,4.671868109703065,-1.4812244430184367,-9.026970863342285
2019-05-27 16:00:00,13.689947032928467,12.901869678497315,0.8433315247297287,-5.549169564247132,-19.120868301391603,-0.12155846357345582,2.295359218120575,8.202200794219971,-1.6828823313117027,-17.321768093109128
2019-05-27 17:00:00,-1.053915148973465,5.864683198928833,-0.6355831522494555,-5.713103342056275,-7.094841480255129,0.018827098608016974,0.6921337842941284,9.715199899673461,-2.7920005321502686,-16.768781852722167
2019-06-01 14:00:00,-9.34733829498291,-15.246874141693116,-4.649780964851379,-0.30331105217337606,1.539230692386627,-0.8000885069370269,-3.716736173629761,0.00678732632659374,-1.9853690356016158,9.498076438903809
2019-06-06 14:00:00,-6.582864379882812,8.880619382858276,0.6320579946041107,-1.4508426368236542,-0.31092740111052986,-0.7181969508528709,-1.5123011291027069,2.6545361638069154,-0.27127738669514656,-10.132943439483643
2019-06-06 15:00:00,-1.053915148973465,5.529578518867493,-0.8468567207455635,-1.5328090667724612,-0.31092740111052986,-0.6947993598878384,-2.915123462677002,3.4110355138778687,-0.47293525785207746,-10.132943439483643
2019-06-18 12:00:00,-12.111812686920164,-16.587291431427005,-4.649780964851379,1.581919538974762,4.622827887535095,-1.0223654523491859,-3.1155263662338255,-2.136628580093384,0.6361828505992889,13.092490100860598
2019-06-18 13:00:00,-3.818389344215393,-10.555417060852049,-3.593412733078003,0.5983209773898125,1.539230692386627,-0.8819801032543182,-3.1155263662338255,-1.2540454939007761,-0.1704484898597002,10.604049396514892
2019-06-19 12:00:00,-12.111812686920164,-11.895833683013917,-5.70614767074585,0.5163544595241547,2.7726696729660025,-0.8936788402497768,1.0929401040077207,-0.245379326120019,-0.37210634350776667,11.43352928161621
2019-06-19 13:00:00,-2.8968981981277464,-11.895833683013917,-5.917420864105225,-0.30331105217337606,1.539230692386627,-0.8117872953414917,-0.5102852284908295,0.38503704518079757,-0.6745931029319763,10.604049396514892
2019-06-19 14:00:00,2.632050132751465,-8.87989592552185,-4.861054182052614,-0.8770768463611602,-1.5443662405014036,-0.7649921178817749,-1.1114947557449342,1.6458697080612184,-0.0696195697877556,4.5211981534957895
2019-06-19 15:00:00,6.318015813827516,-6.199064064025878,-3.8046861410140993,-1.2049430668354035,-3.3945243835449217,-0.6480042152106762,-2.1135106682777405,2.5284527063369753,-0.0696195697877556,4.5211981534957895
2019-06-25 12:00:00,-13.954795169830323,-20.943642616271976,-7.185062074661255,2.0737187564373016,6.781345701217651,-1.1627510607242586,-6.121573972702026,-3.145294737815857,0.3336960889399052,15.580928421020507
2019-06-25 13:00:00,-0.1324240120127797,-16.587291431427005,-6.3399676322937015,1.581919538974762,2.1559502363204954,-0.9638714021071791,-5.921170854568482,-2.0105451524257667,0.43452504724264146,11.710022640228269
2019-06-25 14:00:00,4.475033283233643,-11.895833683013917,-5.917420864105225,0.18848824203014375,-2.469445347785949,-0.7883897006511689,-6.321977758407594,-1.2540454939007761,-0.5737642094492912,11.986517143249511
2019-06-25 16:00:00,3.5535417556762696,-7.874584102630616,-4.861054182052614,-2.270508050918579,-6.478120899200439,-0.5544138364493847,-7.925202465057373,2.7806192874908446,-1.178737649321556,4.5211981534957895
2019-06-26 11:00:00,-14.876285457611084,-13.571354866027832,-6.762515115737915,1.581919538974762,4.931187629699707,-0.9872692361474037,6.103019571304322,-2.7670447349548346,-0.1704484898597002,13.645473957061768
2019-06-26 12:00:00,-6.582864379882812,-6.869271993637085,-5.494874620437622,0.3524212628602982,2.464310002326965,-0.8936788402497768,4.299390816688538,-1.2540454939007761,-0.1704484898597002,10.604049396514892
2019-07-02 14:00:00,-18.56224994659424,-6.5341681957244875,-8.241430282592773,1.172086748480797,6.47298583984375,-1.0106668770313263,-7.323993778228759,-2.262711924314499,0.23286717385053635,5.627171277999878
2019-07-25 13:00:00,-10.268829250335694,2.5136418461799623,-7.6076087474823,2.401584875583649,4.314468026161194,-1.0457632869482039,-2.7147202849388123,-3.901794409751892,-0.0696195697877556,-3.220612037181854
2019-07-25 14:00:00,-1.053915148973465,5.529578518867493,-7.185062074661255,0.7622540487442165,0.9225112795829773,-0.8702813729643821,-1.1114947557449342,-2.5148785591125487,0.13203827352263037,-2.944119560718536
2019-07-30 10:00:00,-27.77716636657715,1.5083301991224292,-9.086525106430054,3.1392839789390563,10.481662273406982,-1.2914379388093944,0.6921337842941284,-4.532211136817932,-0.0696195697877556,-0.1791871063411236
2019-07-30 11:00:00,-12.111812686920164,5.529578518867493,-8.241430282592773,2.483551442623139,6.781345701217651,-1.1042570590972898,3.0969722032547002,-3.649628257751465,-0.37210634350776667,-3.220612037181854
2019-07-30 12:00:00,1.710558795928955,9.215723562240601,-7.396335649490358,1.172086748480797,1.539230692386627,-0.9638714021071791,3.2973750829696655,-2.640961456298828,-0.1704484898597002,-6.538531565666199
2019-07-30 13:00:00,18.297405433654784,12.901869678497315,-6.3399676322937015,0.18848824203014375,-3.0861646652221677,-0.7649921178817749,0.4917305465787649,-0.6236293837428093,0.23286717385053635,-9.856450843811036
2019-07-30 14:00:00,24.747846412658685,15.247597217559814,-5.917420864105225,-1.2049430668354035,-8.63663878440857,-0.5895101994276046,-2.3139138221740723,0.8893701381981373,-0.1704484898597002,-12.89787712097168
2019-07-31 10:00:00,-21.32672786712647,3.183850121498108,-8.663977479934692,2.483551442623139,9.248223400115966,-1.1744499564170836,8.908663272857666,-2.8931281089782717,-0.27127738669514656,-2.6676264345645904
2019-07-31 11:00:00,-9.34733829498291,8.21041202545166,-8.030157279968261,1.6638861417770385,4.622827887535095,-1.0574621677398681,9.10906777381897,-2.640961456298828,-0.5737642094492912,-5.4325590372085575
2019-07-31 12:00:00,6.318015813827516,12.566764831542967,-7.185062074661255,0.8442206379026175,0.6141515910625458,-0.8819801032543182,4.900600385665895,-1.380128799378872,-0.1704484898597002,-7.9209987163543705
2019-07-31 13:00:00,15.532929611206054,13.907179069519042,-6.973789262771606,-0.38527758605778223,-4.627963519096375,-0.7298957318067552,1.6941496968269352,-0.11929605999030177,-0.6745931029319763,-12.06839666366577
2019-07-31 14:00:00,17.37591199874878,17.25822286605835,-6.551242828369141,-1.4508426368236542,-7.711560153961182,-0.5310163139132783,-1.1114947557449342,1.7719529747962952,-1.380395658314228,-15.662810039520263
2019-07-31 15:00:00,32.11977825164795,18.59863805770874,-5.917420864105225,-2.8442736029624944,-8.328279733657837,-0.41402837112545965,-3.716736173629761,3.4110355138778687,-1.178737649321556,-16.768781852722167
2019-07-31 16:00:00,33.04126758575439,16.923116970062257,-6.128694677352906,-3.663939428329468,-13.26203498840332,-0.3906306281685829,-5.119558358192444,5.554451203346252,-0.47293525785207746,-19.533713245391844
2019-08-01 14:00:00,-3.818389344215393,20.274156951904295,-4.015959477424621,-0.8770768463611602,-0.6192872464656831,-0.7064981691539287,4.499793958663941,1.393703103065491,-0.8762509524822235,-15.662810039520263
2019-08-02 10:00:00,-30.54164218902588,5.864683198928833,-8.87525200843811,3.4671499848365785,12.948539733886719,-1.3382328748703005,2.696165347099304,-4.280044198036194,0.23286717385053635,-2.6676264345645904
2019-08-02 11:00:00,-6.582864379882812,10.556139516830445,-7.6076087474823,2.8114177584648132,7.706423902511597,-1.197847628593445,2.896568894386292,-4.153960847854615,0.13203827352263037,-5.15606565475464
2019-08-02 12:00:00,9.08249077796936,10.891243648529054,-7.185062074661255,1.8278191328048705,-0.31092740111052986,-0.9989680618047714,3.8985848903656004,-3.145294737815857,0.23286717385053635,-10.132943439483643
2019-08-02 13:00:00,23.82635154724121,16.252908992767335,-6.551242828369141,0.43438786785118283,-5.553042554855347,-0.6947993598878384,1.6941496968269352,-1.6322955995798112,-0.27127738669514656,-14.003849411010743
2019-08-02 14:00:00,10.00398120880127,19.93905611038208,-3.8046861410140993,-1.6967422842979432,-10.486797046661376,-0.4959197912365199,3.2973750829696655,0.5111202286556364,-0.37210634350776667,-14.280340576171875
2019-08-02 15:00:00,6.318015813827516,20.60926160812378,-4.438506197929382,-3.090173840522766,-5.861401844024658,-0.3087391272187233,3.4977781534194947,3.789285659790039,-0.6745931029319763,-18.704234123229977
2019-08-02 16:00:00,7.239507246017456,17.593325805664062,-5.283600521087647,-4.40163836479187,-4.627963519096375,-0.48422101214528085,1.493746531009674,5.932701683044434,-0.7754220306873322,-21.745658969879152
2019-08-03 11:00:00,-13.954795169830323,8.54551658630371,-6.762515115737915,3.5491164565086364,7.398065710067749,-1.2212450027465822,4.900600385665895,-4.658294367790222,0.23286717385053635,-5.4325590372085575
2019-08-03 12:00:00,-0.1324240120127797,12.901869678497315,-6.128694677352906,1.9917523801326755,2.1559502363204954,-0.9872692361474037,5.101003742218018,-4.280044198036194,0.23286717385053635,-7.9209987163543705
2019-08-03 13:00:00,8.160998821258545,15.917805385589599,-5.072326803207398,0.3524212628602982,-2.469445347785949,-0.7883897006511689,9.509873199462891,-1.88446187376976,-0.27127738669514656,-12.34488911628723
2019-08-03 14:00:00,10.00398120880127,16.923116970062257,-4.227233576774598,-1.0410099238157273,-5.244682312011719,-0.6129077479243279,5.902616930007935,0.6372035339474678,-0.0696195697877556,-15.939301586151123
2019-08-03 15:00:00,20.140386199951173,17.25822286605835,-4.861054182052614,-2.270508050918579,-5.861401844024658,-0.5076186494901777,0.09092425778508187,2.7806192874908446,-0.8762509524822235,-18.427741241455077
2019-08-04 13:00:00,-3.818389344215393,12.901869678497315,-5.283600521087647,1.0901203125715253,1.539230692386627,-0.8936788402497768,6.103019571304322,-2.262711924314499,-0.47293525785207746,-11.23891658782959
2019-08-07 12:00:00,-4.739881467819214,10.891243648529054,-7.185062074661255,2.5655178904533384,3.3893889665603636,-1.0691608577966691,-4.518349003791809,-4.027877759933472,-0.37210634350776667,-8.197491884231567
2019-08-07 13:00:00,-1.9754069447517395,14.242284202575684,-6.3399676322937015,0.9261872336268425,-0.9276468336582184,-0.83518488407135,-5.720768022537231,-2.7670447349548346,-0.6745931029319763,-10.685931396484374
2019-08-07 14:00:00,4.475033283233643,18.59863805770874,-4.861054182052614,-0.713143737614155,-1.8527260184288026,-0.6714017957448959,-7.524396276473999,-0.245379326120019,-0.27127738669514656,-14.280340576171875
2019-08-08 10:00:00,-29.620151329040528,5.194474601745606,-7.396335649490358,3.3851836800575255,12.948539733886719,-1.3382328748703005,4.499793958663941,-4.532211136817932,0.13203827352263037,-2.3911330938339233
2019-08-08 11:00:00,-14.876285457611084,11.226348447799683,-5.917420864105225,2.8114177584648132,7.398065710067749,-1.197847628593445,7.706244611740113,-4.027877759933472,-0.0696195697877556,-6.2620386600494395
2019-08-08 12:00:00,3.5535417556762696,16.252908992767335,-5.494874620437622,1.8278191328048705,2.464310002326965,-0.9872692361474037,11.113099670410154,-3.145294737815857,-0.47293525785207746,-9.579957103729248
2019-08-09 11:00:00,-9.34733829498291,9.88593215942383,-6.3399676322937015,2.401584875583649,7.706423902511597,-1.197847628593445,1.8945527791976926,-3.3974616885185243,-0.37210634350776667,-4.879572033882141
2019-08-09 12:00:00,-0.1324240120127797,12.901869678497315,-5.917420864105225,1.8278191328048705,0.6141515910625458,-0.9989680618047714,-1.5123011291027069,-2.5148785591125487,0.031209342647343874,-9.026970863342285
2019-08-09 13:00:00,4.475033283233643,16.252908992767335,-5.072326803207398,0.43438786785118283,-2.469445347785949,-0.7298957318067552,-2.3139138221740723,-1.6322955995798112,-0.7754220306873322,-13.450862693786622
2019-08-09 14:00:00,21.983369255065917,19.603950023651123,-4.649780964851379,-1.4508426368236542,-4.011243987083435,-0.6129077479243279,-4.718752241134643,0.5111202286556364,-0.47293525785207746,-15.939301586151123
2019-08-10 13:00:00,-8.425845718383789,13.23697509765625,-5.283600521087647,0.9261872336268425,2.464310002326965,-0.85858254134655,3.2973750829696655,-1.88446187376976,-0.47293525785207746,-12.34488911628723
2019-08-17 15:00:00,-12.111812686920164,18.263533973693846,-3.593412733078003,-0.4672441154718399,0.3057919968385249,-0.7532933682203293,-5.3199615478515625,1.015453353524208,-0.0696195697877556,-17.04527654647827
2019-08-25 15:00:00,-20.405234146118165,2.178538203239442,-2.7483187675476075,-0.30331105217337606,4.931187629699707,-0.9053777052089572,-1.5123011291027069,2.1502027511596684,-0.0696195697877556,-3.773598837852478
2019-08-25 16:00:00,-17.640761280059813,4.189163255691528,-2.5370449304580687,-0.22134441882371902,4.314468026161194,-0.8936788402497768,-2.7147202849388123,1.6458697080612184,-0.6745931029319763,-7.368011999130251
2019-09-02 11:00:00,-17.640761280059813,-6.199064064025878,-7.6076087474823,1.336019918322563,6.164626550674438,-1.0457632869482039,0.2913274295628071,-3.019211304187775,0.13203827352263037,2.8622387647628784
2019-09-02 12:00:00,-6.582864379882812,-3.1831269502639774,-7.6076087474823,0.7622540487442165,3.3893889665603636,-0.9404740579426288,-0.9110915660858154,-0.875795778632164,0.43452504724264146,2.8622387647628784
2019-09-02 13:00:00,3.5535417556762696,0.8381217993795872,-6.762515115737915,0.024555184692144415,-0.31092740111052986,-0.83518488407135,-2.1135106682777405,0.00678732632659374,-0.7754220306873322,-0.1791871063411236
2019-09-11 13:00:00,-18.56224994659424,-0.502294547855854,-8.452703285217286,0.9261872336268425,6.164626550674438,-0.9872692361474037,2.4957626104354866,-1.380128799378872,-0.27127738669514656,-1.5616534750908613
2019-09-11 14:00:00,-4.739881467819214,3.183850121498108,-8.030157279968261,0.3524212628602982,3.6977484703063963,-0.9404740579426288,0.4917305465787649,-0.245379326120019,-0.1704484898597002,-3.773598837852478
2019-09-27 11:00:00,-26.855674171447752,-19.938331604003906,-7.818882846832276,2.6474846839904784,9.86494312286377,-1.2095462322235107,1.0929401040077207,-4.280044198036194,0.031209342647343874,18.622355365753172
2019-09-27 12:00:00,-12.111812686920164,-15.581978225708008,-6.973789262771606,1.909785622358322,6.47298583984375,-1.0808596074581147,1.2933431565761566,-2.8931281089782717,-0.1704484898597002,15.580928421020507
2019-09-27 13:00:00,3.5535417556762696,-10.890521049499512,-6.3399676322937015,1.008153723180294,1.539230692386627,-0.952172989398241,-1.1114947557449342,-1.7583786606788636,-0.0696195697877556,11.157036018371581
2019-09-27 14:00:00,11.846964359283445,-7.874584102630616,-5.494874620437622,0.10652172639966011,-3.702884292602539,-0.7649921178817749,-4.11754207611084,-0.37146269641816615,0.031209342647343874,7.562624073028564
2019-10-01 13:00:00,-9.34733829498291,-8.87989592552185,-4.861054182052614,1.4179863363504412,3.3893889665603636,-0.9755704574286937,-3.5163328409194947,-2.7670447349548346,0.3336960889399052,7.2861302375793455
2019-10-01 14:00:00,-4.739881467819214,-5.193751955032349,-2.7483187675476075,0.2704547619447112,0.6141515910625458,-0.83518488407135,-5.119558358192444,-1.001879097521305,-0.27127738669514656,5.0741848945617685
2019-10-02 11:00:00,-22.24821720123291,-17.592600631713868,-6.762515115737915,2.7294512510299684,9.556582260131837,-1.2329439282417296,3.69818115234375,-3.901794409751892,0.8378407612442971,16.963395500183104
2019-10-02 12:00:00,-9.34733829498291,-11.895833683013917,-6.128694677352906,2.0737187564373016,4.931187629699707,-1.0691608577966691,3.69818115234375,-3.019211304187775,-0.0696195697877556,10.604049396514892
2019-10-02 13:00:00,1.710558795928955,-7.204376363754273,-4.438506197929382,0.9261872336268425,0.6141515910625458,-0.8936788402497768,2.4957626104354866,-2.0105451524257667,0.23286717385053635,9.221583271026612
2019-10-02 14:00:00,10.00398120880127,-5.193751955032349,-4.227233576774598,-0.30331105217337606,-3.0861646652221677,-0.7298957318067552,-0.5102852284908295,-0.245379326120019,0.031209342647343874,4.5211981534957895
2019-10-02 15:00:00,11.386218547821043,-1.8427109718322754,-2.9595921516418455,-1.4508426368236542,-5.861401844024658,-0.5895101994276046,-4.718752241134643,1.6458697080612184,0.13203827352263037,0.6502928584814073
