,0
SHAP_OX_01,10.080564210744736
SHAP_TEMP_01,3.823084956916157
SHAP_HUM_01,0.5349613663663599
SHAP_OX_03,2.1540313556718016
SHAP_WS_02,0.45764433057667653
SHAP_TEMP_05,0.6228168171330908
SHAP_TEMP_06,1.099270497798497
SHAP_WS_01,0.5894535637678786
SHAP_TEMP_04,0.4876490156153681
SHAP_TEMP_11,0.16080491796237054
SHAP_TEMP_12,0.37575059875532824
SHAP_TEMP_03,0.18230094654277612
SHAP_OX_17,0.5506902490794496
SHAP_OX_15,0.37750851962075677
SHAP_SPM_01,0.12452977939545015
SHAP_TEMP_02,0.6623006153998678
SHAP_OX_24,0.8340145727158386
SHAP_TEMP_13,0.8407219119492051
SHAP_TEMP_17,0.5096733767489532
SHAP_SPM_03,0.18902192477959665
