,予測値,実測値,予測値_lug
7086,25.803947,24.0,26.840862
7087,26.840862,24.0,26.555407
7088,26.555407,27.000002,30.420233
7089,30.420233,33.0,35.551975
7090,35.551975,37.0,38.018288
7091,38.018288,38.0,39.01556
7092,39.01556,40.0,39.360916
7093,39.360916,40.0,39.190033
7094,39.190033,39.0,38.15977
7095,38.15977,39.0,39.083614
7096,39.083614,38.0,37.268253
7097,37.268253,36.0,34.77896
7098,34.77896,35.0,34.146034
7099,34.146034,35.0,33.840828
7100,33.840828,35.0,33.567863
7101,33.567863,31.999998,32.448055
7102,32.448055,29.0,29.553148
7103,29.553148,30.0,30.863827
7104,30.863827,31.0,31.483295
7105,31.483295,33.0,32.35771
7106,32.35771,33.0,32.81075
7107,32.81075,31.999998,31.0179
7108,31.0179,31.0,29.870417
7109,29.870417,27.000002,26.267979
7110,26.267979,23.0,24.456617
7111,24.456617,23.0,25.409101
7112,25.409101,22.000002,25.494402
7113,25.494402,23.0,25.89513
7114,25.89513,22.000002,24.816269
7115,24.816269,22.000002,24.445456
7116,24.445456,31.999998,33.78031
7117,33.78031,35.0,33.35888
7118,33.35888,35.0,33.491478
7119,33.491478,27.000002,28.682798
7120,28.682798,27.000002,29.587309
7121,29.587309,28.0,29.34728
7122,29.34728,30.0,30.641083
7123,30.641083,31.0,31.138956
7124,31.138956,28.0,29.543682
7125,29.543682,29.0,29.741873
7126,29.741873,29.0,30.36657
7127,30.36657,19.0,20.11209
7128,20.11209,24.0,27.18077
7129,27.18077,17.0,19.755913
7130,19.755913,13.0,14.192767
7131,14.192767,13.0,16.44515
7132,16.44515,6.0,9.77253
7133,9.77253,3.9999998,8.493055
7134,8.493055,1.9999999,8.368616
7135,8.368616,3.0,12.219969
7136,12.219969,3.0,10.03675
7137,10.03675,3.9999998,15.265676
7138,15.265676,12.0,22.690464
7139,22.690464,21.0,27.69876
7140,27.69876,28.0,28.306385
7141,28.306385,33.0,33.468384
7142,33.468384,33.0,31.643408
7143,31.643408,26.0,24.246653
7144,24.246653,3.9999998,8.993757
7145,8.993757,12.0,20.564283
7146,20.564283,13.0,16.159767
7147,16.159767,3.0,7.176144
7148,7.176144,0.99999994,7.8054714
7149,7.8054714,6.0,19.185917
7150,19.185917,21.0,25.85531
7151,25.85531,22.000002,24.311438
7152,24.311438,22.000002,24.293955
7153,24.293955,24.0,26.098024
7154,26.098024,19.0,19.630686
7155,19.630686,19.0,21.794527
7156,21.794527,21.0,22.26071
7157,22.26071,22.000002,23.37541
7158,23.37541,22.000002,23.526896
7159,23.526896,17.0,18.126038
7160,18.126038,17.0,21.55124
7161,21.55124,20.0,24.793339
7162,24.793339,25.0,28.33153
7163,28.33153,28.0,30.840498
7164,30.840498,31.0,33.732742
7165,33.732742,38.0,40.07716
7166,40.07716,38.0,35.500526
7167,35.500526,41.0,40.06785
7168,40.06785,38.0,36.021767
7169,36.021767,29.0,27.13014
7170,27.13014,30.0,31.003864
7171,31.003864,33.0,32.209545
7172,32.209545,36.0,36.132225
7173,36.132225,35.0,34.3127
7174,34.3127,35.0,35.125034
7175,35.125034,33.0,32.467167
7176,32.467167,29.500002,28.354042
7177,28.354042,26.0,27.300592
7178,27.300592,23.0,23.622934
7179,23.622934,27.000002,29.561522
7180,29.561522,24.0,23.401957
7181,23.401957,19.0,22.288918
7182,22.288918,15.999999,18.233665
7183,18.233665,14.0,18.738731
7184,18.738731,21.0,27.26019
7185,27.26019,28.0,32.263477
7186,32.263477,31.999998,35.6422
7187,35.6422,36.0,38.46094
7188,38.46094,41.0,40.314056
7189,40.314056,41.0,39.726345
7190,39.726345,39.0,38.01555
7191,38.01555,40.0,38.943058
7192,38.943058,36.0,33.973427
7193,33.973427,36.0,36.18449
7194,36.18449,34.0,32.708096
7195,32.708096,33.0,32.86924
7196,32.86924,26.0,27.57879
7197,27.57879,26.0,28.43723
7198,28.43723,29.0,30.928432
7199,30.928432,27.000002,27.867006
7200,27.867006,28.0,28.887993
7201,28.887993,25.0,25.528284
7202,25.528284,27.000002,28.519089
7203,28.519089,28.0,28.51843
7204,28.51843,25.0,25.073462
7205,25.073462,23.0,24.382565
7206,24.382565,20.0,22.624458
7207,22.624458,14.0,17.775967
7208,17.775967,17.0,21.478151
7209,21.478151,21.0,25.518959
7210,25.518959,15.999999,19.562727
7211,19.562727,12.0,16.495558
7212,16.495558,15.0,19.582565
7213,19.582565,15.0,18.1756
7214,18.1756,15.0,18.60521
7215,18.60521,9.0,11.903862
7216,11.903862,7.0,11.876008
7217,11.876008,9.0,17.418306
7218,17.418306,13.0,18.246593
7219,18.246593,15.999999,17.634434
7220,17.634434,7.0,8.963093
7221,8.963093,3.0,7.994064
7222,7.994064,1.9999999,7.7071724
7223,7.7071724,0.99999994,6.6579533
7224,6.6579533,1.9999999,6.7085614
7225,6.7085614,0.99999994,6.2396154
7226,6.2396154,0.99999994,7.2932577
7227,7.2932577,0.99999994,7.4478865
7228,7.4478865,0.99999994,6.676714
7229,6.676714,0.99999994,7.8445354
7230,7.8445354,0.99999994,8.40266
7231,8.40266,1.9999999,9.091365
7232,9.091365,3.0,11.947889
7233,11.947889,5.0,13.719022
7234,13.719022,7.0,16.87406
7235,16.87406,13.0,25.85856
7236,25.85856,15.0,17.204187
7237,17.204187,13.0,17.609547
7238,17.609547,19.0,27.633259
7239,27.633259,24.0,25.320173
7240,25.320173,13.0,12.1086445
7241,12.1086445,0.99999994,6.696702
7242,6.696702,0.99999994,12.524102
7243,12.524102,1.9999999,9.244517
7244,9.244517,7.9999995,14.7221365
7245,14.7221365,19.0,23.201782
7246,23.201782,23.0,24.092245
7247,24.092245,23.0,22.987108
7248,22.987108,20.0,20.285069
7249,20.285069,22.000002,24.739553
7250,24.739553,18.0,18.196619
7251,18.196619,22.000002,26.02018
7252,26.02018,20.0,20.532412
7253,20.532412,20.0,24.20385
7254,24.20385,18.0,20.45831
7255,20.45831,15.0,19.447153
7256,19.447153,17.0,21.879776
7257,21.879776,19.0,23.02927
7258,23.02927,24.0,28.961308
7259,28.961308,36.0,39.476425
7260,39.476425,40.0,39.940716
7261,39.940716,44.5,44.56539
7262,44.56539,49.000004,48.031258
7263,48.031258,52.0,48.43718
7264,48.43718,39.0,32.910652
7265,32.910652,10.0,10.795757
7266,10.795757,31.0,47.27098
7267,47.27098,35.0,31.25249
7268,31.25249,34.0,32.981544
7269,32.981544,34.0,31.744406
7270,31.744406,31.0,28.427988
7271,28.427988,23.0,19.758589
7272,19.758589,12.0,14.497598
7273,14.497598,3.9999998,10.047727
7274,10.047727,7.0,15.088572
7275,15.088572,12.0,17.570864
7276,17.570864,12.0,16.35468
7277,16.35468,7.9999995,11.045879
7278,11.045879,3.9999998,9.54806
7279,9.54806,3.0,9.893485
7280,9.893485,3.9999998,12.687194
7281,12.687194,6.0,17.579208
7282,17.579208,9.0,17.002914
7283,17.002914,6.0,11.07592
7284,11.07592,9.0,17.336557
7285,17.336557,10.0,14.070798
7286,14.070798,19.0,28.939835
7287,28.939835,25.0,27.918303
7288,27.918303,18.0,17.372087
7289,17.372087,0.99999994,7.205213
7290,7.205213,13.0,58.859623
7291,58.859623,35.0,34.370564
7292,34.370564,39.0,39.138187
7293,39.138187,37.0,33.00842
7294,33.00842,40.0,39.304718
7295,39.304718,40.0,38.53949
7296,38.53949,38.0,37.155285
7297,37.155285,35.0,33.709908
7298,33.709908,29.0,28.359818
7299,28.359818,27.000002,29.39261
7300,29.39261,30.0,29.970926
7301,29.970926,25.0,29.91538
7302,29.91538,28.0,30.37473
7303,30.37473,23.0,25.562984
7304,25.562984,29.0,32.064472
7305,32.064472,29.0,31.152475
7306,31.152475,31.0,33.58295
7307,33.58295,33.0,35.100876
7308,35.100876,36.0,36.90371
7309,36.90371,41.0,42.132633
7310,42.132633,42.0,39.70155
7311,39.70155,45.0,43.768425
7312,43.768425,38.0,34.43861
7313,34.43861,28.0,27.765526
7314,27.765526,27.000002,28.274267
7315,28.274267,26.0,26.843351
7316,26.843351,24.0,25.662148
7317,25.662148,21.0,23.265577
7318,23.265577,22.000002,24.41025
7319,24.41025,21.0,23.058813
7320,23.058813,15.5,17.517405
7321,17.517405,10.0,15.083781
7322,15.083781,11.000001,16.956305
7323,16.956305,12.0,15.687177
7324,15.687177,17.0,22.605415
7325,22.605415,19.0,21.549402
7326,21.549402,17.0,20.109789
7327,20.109789,17.0,22.842632
7328,22.842632,20.0,28.045076
7329,28.045076,23.0,26.185919
7330,26.185919,29.0,33.129276
7331,33.129276,33.0,35.470165
7332,35.470165,38.0,39.77087
7333,39.77087,38.0,37.95725
7334,37.95725,31.999998,32.255707
7335,32.255707,36.0,36.05654
7336,36.05654,33.0,30.48065
7337,30.48065,29.0,30.29064
7338,30.29064,31.999998,34.01999
7339,34.01999,37.0,37.280266
7340,37.280266,39.0,38.456375
7341,38.456375,38.0,36.620975
7342,36.620975,37.0,36.22373
7343,36.22373,39.0,34.633614
7344,34.633614,41.0,37.281925
7345,37.281925,39.0,36.18835
7346,36.18835,39.0,36.040096
7347,36.040096,37.0,34.193897
7348,34.193897,35.0,32.45961
7349,32.45961,31.999998,30.989227
7350,30.989227,27.000002,26.26127
7351,26.26127,26.0,28.219282
7352,28.219282,29.0,30.5542
7353,30.5542,29.0,31.862442
7354,31.862442,35.0,36.466393
7355,36.466393,39.0,38.932823
7356,38.932823,41.0,41.249607
7357,41.249607,43.0,42.23755
7358,42.23755,42.0,40.22721
7359,40.22721,41.0,40.58896
