,予測値,実測値,予測値_lug
4501,44.255993,41.0,42.531494
4502,42.531494,39.0,39.474743
4503,39.474743,36.0,34.92764
4504,34.92764,33.5,32.038414
4505,32.038414,31.0,29.166685
4506,29.166685,27.000002,26.541208
4507,26.541208,29.0,28.959518
4508,28.959518,28.0,28.837463
4509,28.837463,28.0,30.207865
4510,30.207865,31.0,31.572748
4511,31.572748,31.0,31.43902
4512,31.43902,31.999998,31.97466
4513,31.97466,31.999998,31.442814
4514,31.442814,31.999998,30.687195
4515,30.687195,29.0,26.880436
4516,26.880436,29.0,27.688053
4517,27.688053,26.0,24.400637
4518,24.400637,24.0,23.800503
4519,23.800503,20.0,21.346954
4520,21.346954,23.0,26.257524
4521,26.257524,25.0,28.10868
4522,28.10868,27.000002,32.025257
4523,32.025257,31.999998,36.55422
4524,36.55422,31.999998,34.860455
4525,34.860455,35.0,36.797752
4526,36.797752,35.0,35.056057
4527,35.056057,36.0,35.95783
4528,35.95783,34.0,33.78908
4529,33.78908,31.999998,30.918516
4530,30.918516,31.0,30.049913
4531,30.049913,30.0,30.07933
4532,30.07933,29.0,29.699059
4533,29.699059,31.0,31.786465
4534,31.786465,31.0,31.446098
4535,31.446098,31.0,31.098707
4536,31.098707,31.0,30.743612
4537,30.743612,31.0,30.36122
4538,30.36122,29.0,27.50733
4539,27.50733,29.0,27.910614
4540,27.910614,31.0,29.980753
4541,29.980753,27.000002,24.926394
4542,24.926394,24.0,23.789705
4543,23.789705,24.0,25.757927
4544,25.757927,27.000002,31.380383
4545,31.380383,28.0,32.065437
4546,32.065437,31.999998,40.507008
4547,40.507008,40.0,47.56081
4548,47.56081,43.0,43.93173
4549,43.93173,39.0,40.738857
4550,40.738857,36.0,35.960674
4551,35.960674,35.0,33.772015
4552,33.772015,30.0,28.008524
4553,28.008524,29.0,28.319715
4554,28.319715,27.000002,26.558622
4555,26.558622,29.0,28.966637
4556,28.966637,31.0,31.609434
4557,31.609434,31.0,32.183834
4558,32.183834,31.0,31.640116
4559,31.640116,31.0,31.277164
4560,31.277164,34.0,34.25643
4561,34.25643,34.0,33.063942
4562,33.063942,33.0,31.790756
4563,31.790756,33.0,30.997463
4564,30.997463,33.0,31.485195
4565,31.485195,31.0,29.039747
4566,29.039747,27.000002,26.23267
4567,26.23267,26.0,27.534563
4568,27.534563,27.000002,30.47211
4569,30.47211,29.0,34.11395
4570,34.11395,25.0,30.790876
4571,30.790876,29.0,35.855312
4572,35.855312,33.0,39.36113
4573,39.36113,44.000004,46.467365
4574,46.467365,48.0,46.94384
4575,46.94384,41.0,38.718197
4576,38.718197,33.0,30.23714
4577,30.23714,29.0,26.987915
4578,26.987915,21.0,18.41504
4579,18.41504,12.0,12.203165
4580,12.203165,22.000002,24.93258
4581,24.93258,23.0,25.41496
4582,25.41496,17.0,18.15279
4583,18.15279,5.0,7.0996537
4584,7.0996537,4.5,6.4415016
4585,6.4415016,3.9999998,6.1870613
4586,6.1870613,15.999999,20.546696
4587,20.546696,19.0,19.13387
4588,19.13387,21.0,21.22371
4589,21.22371,19.0,18.326576
4590,18.326576,15.999999,16.745497
4591,16.745497,24.0,29.294146
4592,29.294146,23.0,26.130907
4593,26.130907,24.0,30.612364
4594,30.612364,25.0,29.69258
4595,29.69258,26.0,32.41426
4596,32.41426,28.0,32.68698
4597,32.68698,30.0,31.457855
4598,31.457855,36.0,38.637753
4599,38.637753,34.0,32.528847
4600,32.528847,39.0,37.71422
4601,37.71422,33.0,29.513247
4602,29.513247,30.0,29.580769
4603,29.580769,31.0,30.016176
4604,30.016176,29.0,29.07042
4605,29.07042,24.0,24.534382
4606,24.534382,26.0,27.14908
4607,27.14908,24.0,24.308235
4608,24.308235,3.9999998,6.369356
4609,6.369356,0.99999994,6.034938
4610,6.034938,0.99999994,4.6503525
4611,4.6503525,0.99999994,4.706391
4612,4.706391,1.9999999,5.9110646
4613,5.9110646,9.0,14.456274
4614,14.456274,10.0,13.952548
4615,13.952548,14.0,20.242277
4616,20.242277,21.0,30.296164
4617,30.296164,27.000002,37.837444
4618,37.837444,27.000002,39.797077
4619,39.797077,35.0,55.734653
4620,55.734653,58.0,70.03222
4621,70.03222,42.0,40.51886
4622,40.51886,39.0,39.152645
4623,39.152645,37.0,34.709267
4624,34.709267,41.0,36.624905
4625,36.624905,17.0,13.106009
