,予測値,実測値,予測値_lug
7508,30.656183,31.999998,29.378025
7509,29.378025,31.0,28.794195
7510,28.794195,31.0,28.242025
7511,28.242025,31.999998,29.844635
7512,29.844635,30.0,26.97067
7513,26.97067,28.0,27.664751
7514,27.664751,26.0,22.840832
7515,22.840832,20.0,16.323933
7516,16.323933,20.0,16.36864
7517,16.36864,21.0,18.514648
7518,18.514648,18.0,15.484955
7519,15.484955,13.0,13.245676
7520,13.245676,7.9999995,7.3264813
7521,7.3264813,9.0,8.90874
7522,8.90874,14.0,17.614227
7523,17.614227,20.5,23.280966
7524,23.280966,27.000002,29.340506
7525,29.340506,27.000002,28.62628
7526,28.62628,19.0,16.713518
7527,16.713518,6.0,7.6911044
7528,7.6911044,14.0,16.702085
7529,16.702085,21.0,18.607538
7530,18.607538,20.0,16.250322
7531,16.250322,12.0,5.500019
7532,5.500019,3.9999998,4.2688913
7533,4.2688913,15.0,17.092646
7534,17.092646,13.0,11.408191
7535,11.408191,14.0,14.575058
7536,14.575058,12.0,8.793479
7537,8.793479,5.0,3.0909355
7538,3.0909355,0.99999994,1.2446078
7539,1.2446078,0.99999994,1.6153381
7540,1.6153381,7.0,7.4891205
7541,7.4891205,11.000001,13.173658
7542,13.173658,15.999999,19.695175
