,予測値,実測値,予測値_lug
81,11.011901,5.0,10.0478945
82,10.0478945,15.0,27.058727
83,27.058727,27.000002,33.344105
84,33.344105,34.0,39.817394
85,39.817394,36.0,33.300503
86,33.300503,33.0,30.75635
87,30.75635,19.0,19.10613
88,19.10613,3.9999998,10.457018
89,10.457018,34.0,35.13212
90,35.13212,39.0,39.079014
91,39.079014,39.0,43.913837
92,43.913837,39.0,41.059277
93,41.059277,38.0,41.984295
94,41.984295,38.0,40.941162
95,40.941162,37.0,39.426956
96,39.426956,37.0,38.92652
97,38.92652,37.0,41.171993
98,41.171993,37.0,40.761986
99,40.761986,39.0,42.648724
100,42.648724,39.0,41.644737
101,41.644737,38.0,40.96605
102,40.96605,37.0,40.05964
103,40.05964,34.0,37.45701
104,37.45701,34.0,37.570034
105,37.570034,36.0,41.447914
106,41.447914,37.0,42.416325
107,42.416325,37.0,41.958015
108,41.958015,37.0,41.90783
109,41.90783,36.0,40.662098
110,40.662098,38.0,43.846436
111,43.846436,39.0,44.77806
112,44.77806,39.0,43.837505
113,43.837505,38.0,42.490753
114,42.490753,38.0,40.432148
115,40.432148,38.0,43.590652
116,43.590652,36.0,39.33369
117,39.33369,33.0,37.519108
118,37.519108,34.0,39.193237
119,39.193237,35.0,38.768837
120,38.768837,35.0,39.99796
121,39.99796,35.0,39.32137
122,39.32137,34.0,40.036194
123,40.036194,34.0,38.852867
124,38.852867,33.0,36.598312
125,36.598312,31.999998,36.504208
126,36.504208,25.0,28.547232
127,28.547232,23.0,27.88525
128,27.88525,22.000002,30.901796
129,30.901796,27.000002,36.9263
130,36.9263,33.0,39.030598
131,39.030598,33.0,37.73194
132,37.73194,36.0,44.67668
133,44.67668,35.0,38.852802
134,38.852802,37.0,39.547173
135,39.547173,36.0,38.629967
136,38.629967,34.0,33.82774
137,33.82774,31.0,34.209606
138,34.209606,30.0,32.9278
139,32.9278,29.0,31.523966
140,31.523966,29.0,31.32106
141,31.32106,23.0,24.67192
142,24.67192,30.0,35.36975
143,35.36975,15.0,12.44565
144,12.44565,11.000001,14.188843
145,14.188843,0.99999994,4.7849
146,4.7849,7.0,17.801289
147,17.801289,15.0,18.880558
148,18.880558,13.0,17.523937
149,17.523937,10.0,12.566227
150,12.566227,9.0,12.994846
151,12.994846,7.0,10.214093
152,10.214093,7.0,12.570306
153,12.570306,7.9999995,15.308394
154,15.308394,6.0,10.599985
155,10.599985,7.0,12.231689
156,12.231689,7.0,13.321199
157,13.321199,11.000001,15.089338
158,15.089338,7.9999995,9.355539
159,9.355539,5.0,6.755971
160,6.755971,1.9999999,4.41795
161,4.41795,0.99999994,4.5768332
162,4.5768332,0.99999994,3.9217582
163,3.9217582,0.99999994,3.5183227
164,3.5183227,0.99999994,2.951681
165,2.951681,0.99999994,9.716607
166,9.716607,0.99999994,5.123766
167,5.123766,1.9999999,5.7737994
168,5.7737994,6.0,13.6543455
169,13.6543455,3.0,7.4646726
170,7.4646726,11.000001,19.094812
171,19.094812,19.0,25.60631
172,25.60631,25.0,30.632597
173,30.632597,30.0,36.930683
174,36.930683,29.0,34.613636
175,34.613636,30.0,39.13177
176,39.13177,29.0,32.277775
177,32.277775,29.0,37.025562
178,37.025562,31.0,39.835087
179,39.835087,33.0,39.75653
180,39.75653,37.0,44.30776
181,44.30776,35.0,41.001858
182,41.001858,34.0,39.636627
183,39.636627,33.0,39.204865
184,39.204865,31.0,37.449574
185,37.449574,31.0,35.21072
186,35.21072,31.0,38.83004
187,38.83004,31.999998,36.742146
188,36.742146,31.0,38.178413
189,38.178413,31.999998,38.926167
190,38.926167,30.0,36.31665
191,36.31665,29.0,34.815975
192,34.815975,31.0,36.588192
193,36.588192,26.0,29.887655
194,29.887655,23.0,27.282019
195,27.282019,24.0,26.2019
196,26.2019,18.0,20.926617
197,20.926617,9.0,13.584953
198,13.584953,5.0,10.610122
199,10.610122,13.0,20.570904
200,20.570904,13.0,17.665752
201,17.665752,14.0,20.91105
202,20.91105,12.0,14.729968
203,14.729968,15.999999,21.018885
204,21.018885,14.0,13.551224
205,13.551224,11.000001,12.868509
206,12.868509,7.9999995,10.033791
207,10.033791,6.0,9.442645
208,9.442645,1.9999999,4.948419
209,4.948419,0.99999994,7.3288064
210,7.3288064,3.0,6.4153557
211,6.4153557,1.9999999,5.1600513
212,5.1600513,1.9999999,7.3017673
213,7.3017673,3.9999998,5.8938336
214,5.8938336,1.9999999,5.3616247
215,5.3616247,0.99999994,4.415917
216,4.415917,0.99999994,5.3850904
217,5.3850904,0.99999994,6.181844
218,6.181844,0.99999994,5.7296596
219,5.7296596,0.99999994,5.931092
220,5.931092,0.99999994,12.012381
221,12.012381,14.0,23.051203
222,23.051203,27.000002,35.350464
223,35.350464,26.0,27.351347
224,27.351347,25.0,30.370583
225,30.370583,27.000002,33.868134
226,33.868134,27.000002,33.438423
227,33.438423,31.0,39.251396
228,39.251396,36.0,42.61192
229,42.61192,35.0,41.255405
230,41.255405,34.0,40.727947
231,40.727947,31.999998,37.584167
232,37.584167,31.0,34.411304
233,34.411304,29.0,33.97614
234,33.97614,28.0,32.59243
235,32.59243,23.0,25.001047
236,25.001047,18.0,22.864824
237,22.864824,24.0,28.801407
238,28.801407,29.0,30.450611
239,30.450611,27.000002,28.988834
240,28.988834,25.0,28.065332
241,28.065332,26.0,28.626265
242,28.626265,29.0,30.474712
243,30.474712,28.0,31.519785
244,31.519785,29.0,33.2567
245,33.2567,25.0,26.920355
246,26.920355,20.0,27.406246
247,27.406246,20.0,24.881672
248,24.881672,9.0,11.674456
249,11.674456,7.9999995,12.791234
250,12.791234,7.0,11.1912775
251,11.1912775,11.000001,19.727829
252,19.727829,13.0,14.108599
253,14.108599,11.000001,14.682814
254,14.682814,13.0,15.182871
255,15.182871,12.0,13.956398
256,13.956398,10.0,11.019904
257,11.019904,11.000001,12.920147
258,12.920147,14.0,13.685978
259,13.685978,15.0,17.759315
260,17.759315,11.000001,13.617021
261,13.617021,5.0,7.135707
262,7.135707,11.000001,16.931204
263,16.931204,14.0,15.78039
264,15.78039,17.0,22.130196
265,22.130196,20.0,24.235981
266,24.235981,20.0,24.433723
267,24.433723,21.0,24.476608
268,24.476608,21.0,23.835148
269,23.835148,22.000002,26.142492
270,26.142492,22.000002,24.064287
271,24.064287,22.000002,26.704979
272,26.704979,21.0,24.91168
273,24.91168,22.000002,25.536215
274,25.536215,25.0,30.454697
275,30.454697,33.0,39.686604
276,39.686604,39.0,45.25865
277,45.25865,41.0,46.80518
278,46.80518,43.0,47.985493
279,47.985493,42.0,45.51376
280,45.51376,41.0,43.4152
281,43.4152,34.0,36.020798
282,36.020798,34.0,36.818268
283,36.818268,31.999998,34.365314
284,34.365314,29.0,32.696228
285,32.696228,30.0,32.972153
286,32.972153,29.0,33.651436
287,33.651436,29.0,32.26487
288,32.26487,29.0,31.708302
289,31.708302,29.0,32.785213
290,32.785213,31.0,34.947193
291,34.947193,35.0,37.299736
292,37.299736,31.999998,33.483994
293,33.483994,22.000002,21.937338
294,21.937338,11.000001,16.057756
295,16.057756,15.999999,22.361366
296,22.361366,17.0,22.199715
297,22.199715,20.0,27.65164
298,27.65164,26.0,34.701656
299,34.701656,31.999998,38.17721
300,38.17721,35.0,40.36028
301,40.36028,38.0,42.054043
302,42.054043,40.0,42.827145
303,42.827145,41.0,44.65742
304,44.65742,39.0,40.819748
305,40.819748,36.0,38.238323
306,38.238323,29.0,32.099358
307,32.099358,27.000002,29.588226
308,29.588226,24.0,27.260118
309,27.260118,29.0,32.840828
310,32.840828,26.0,27.228603
311,27.228603,25.0,27.382948
312,27.382948,20.0,19.966091
313,19.966091,20.0,21.44822
314,21.44822,18.0,19.522032
315,19.522032,15.0,15.482228
316,15.482228,3.0,6.66057
317,6.66057,3.0,9.757593
318,9.757593,1.9999999,4.8491206
319,4.8491206,1.9999999,7.3478303
320,7.3478303,3.0,9.315555
321,9.315555,3.9999998,12.796684
322,12.796684,3.0,5.222854
323,5.222854,3.0,11.039763
324,11.039763,3.9999998,6.810927
325,6.810927,3.0,4.30915
326,4.30915,3.0,4.2056046
327,4.2056046,3.0,10.03019
328,10.03019,0.99999994,3.2604294
329,3.2604294,0.99999994,4.707833
330,4.707833,10.0,25.484735
331,25.484735,29.0,34.291367
332,34.291367,35.0,37.673965
333,37.673965,33.0,32.849438
334,32.849438,34.0,35.952003
335,35.952003,36.0,38.704754
336,38.704754,29.0,32.38394
337,32.38394,0.99999994,5.510906
338,5.510906,6.0,20.031963
339,20.031963,7.9999995,15.83901
340,15.83901,7.9999995,10.303582
341,10.303582,7.0,14.870168
342,14.870168,11.000001,17.430006
343,17.430006,9.0,12.2500105
344,12.2500105,15.999999,26.880041
345,26.880041,22.000002,29.96568
346,29.96568,29.0,37.49406
347,37.49406,36.0,47.823944
348,47.823944,41.0,45.8599
349,45.8599,40.0,45.154327
350,45.154327,37.0,41.10913
351,41.10913,37.0,38.097244
352,38.097244,33.0,36.795677
353,36.795677,31.999998,37.9665
354,37.9665,34.0,39.858765
355,39.858765,34.0,37.861557
356,37.861557,34.0,40.166183
357,40.166183,33.0,38.265884
358,38.265884,34.0,39.515186
359,39.515186,31.999998,36.626995
360,36.626995,34.0,39.557926
361,39.557926,31.999998,35.762585
362,35.762585,31.999998,34.91658
363,34.91658,31.0,34.282204
364,34.282204,28.0,31.521603
365,31.521603,25.0,29.365423
366,29.365423,17.0,18.313658
367,18.313658,7.9999995,12.026467
368,12.026467,6.0,11.475774
369,11.475774,7.0,15.393971
370,15.393971,7.0,14.484173
371,14.484173,11.000001,17.873959
372,17.873959,15.0,20.068024
373,20.068024,18.0,21.042053
374,21.042053,21.0,25.78475
375,25.78475,21.0,23.69098
376,23.69098,20.0,22.662203
377,22.662203,11.000001,9.162458
378,9.162458,1.9999999,4.7356844
379,4.7356844,0.99999994,5.8272085
380,5.8272085,3.9999998,9.5594
381,9.5594,18.0,26.44658
382,26.44658,15.999999,17.371756
383,17.371756,20.0,28.227488
384,28.227488,23.0,28.331257
385,28.331257,31.0,36.885887
386,36.885887,35.0,40.095837
387,40.095837,36.0,40.798172
388,40.798172,37.0,41.43435
389,41.43435,37.0,41.73515
390,41.73515,34.0,39.515175
391,39.515175,30.0,35.170544
392,35.170544,30.0,37.323025
393,37.323025,31.0,40.208786
394,40.208786,33.0,41.709896
395,41.709896,36.0,43.82313
396,43.82313,38.0,45.034218
397,45.034218,34.0,40.324516
398,40.324516,34.0,37.57999
399,37.57999,34.0,37.457222
400,37.457222,29.0,32.219902
401,32.219902,29.0,33.2237
402,33.2237,29.0,33.67376
403,33.67376,31.0,38.784515
404,38.784515,34.0,40.13059
405,40.13059,35.0,39.913906
406,39.913906,34.0,40.027916
407,40.027916,34.0,37.994965
408,37.994965,35.5,39.696022
409,39.696022,37.0,42.75336
410,42.75336,39.0,44.524982
411,44.524982,39.0,43.07292
412,43.07292,36.0,38.901764
413,38.901764,35.0,38.255295
414,38.255295,30.0,33.969994
415,33.969994,27.000002,32.757656
416,32.757656,27.000002,35.3008
417,35.3008,27.000002,36.452408
418,36.452408,33.0,39.281353
419,39.281353,34.0,42.37035
420,42.37035,39.0,45.279213
421,45.279213,40.0,41.655895
422,41.655895,35.0,36.10917
423,36.10917,29.0,30.959902
424,30.959902,22.000002,21.054153
425,21.054153,5.0,9.131653
426,9.131653,3.0,9.197003
427,9.197003,0.99999994,6.4512477
428,6.4512477,7.9999995,25.37579
429,25.37579,23.0,25.466106
430,25.466106,24.0,28.998917
431,28.998917,24.0,26.691381
432,26.691381,23.0,23.527895
433,23.527895,26.0,28.769167
434,28.769167,25.0,26.966133
435,26.966133,25.0,27.014288
436,27.014288,21.0,25.476984
437,25.476984,18.0,19.5008
438,19.5008,15.999999,19.543634
439,19.543634,17.0,24.50355
440,24.50355,18.0,22.199627
441,22.199627,19.0,24.677767
442,24.677767,17.0,18.786947
443,18.786947,15.999999,23.377953
444,23.377953,18.0,23.93236
445,23.93236,31.0,41.888832
446,41.888832,35.0,39.465008
447,39.465008,39.0,43.16039
448,43.16039,34.0,29.966076
449,29.966076,31.0,36.138878
450,36.138878,34.0,34.52791
451,34.52791,35.0,38.3924
452,38.3924,35.0,37.39667
453,37.39667,33.0,37.438335
454,37.438335,38.0,44.204876
455,44.204876,39.0,43.237343
456,43.237343,39.0,43.588516
457,43.588516,39.0,44.21356
458,44.21356,39.0,43.838398
459,43.838398,38.0,42.579773
460,42.579773,37.0,41.97679
461,41.97679,35.0,39.9185
462,39.9185,31.999998,37.275467
463,37.275467,27.000002,33.473286
464,33.473286,26.0,33.738815
465,33.738815,28.0,36.809517
466,36.809517,30.0,37.38408
467,37.38408,33.0,40.4014
468,40.4014,38.0,43.6394
469,43.6394,37.0,38.961384
470,38.961384,34.0,35.938297
471,35.938297,31.0,32.488873
472,32.488873,26.0,29.290422
473,29.290422,17.0,18.776827
474,18.776827,21.0,26.875896
475,26.875896,23.0,26.740952
476,26.740952,22.000002,25.222794
477,25.222794,11.000001,10.94716
478,10.94716,10.0,14.365057
479,14.365057,1.9999999,5.106041
480,5.106041,5.0,8.836758
481,8.836758,3.9999998,6.5718145
482,6.5718145,3.0,8.461338
483,8.461338,7.0,12.845963
484,12.845963,7.0,12.426528
485,12.426528,3.0,5.5979295
486,5.5979295,0.99999994,5.0333457
487,5.0333457,3.0,11.504002
488,11.504002,11.000001,24.558517
489,24.558517,19.0,25.304766
490,25.304766,21.0,28.438986
491,28.438986,27.000002,36.249393
492,36.249393,36.0,39.994087
493,39.994087,36.0,37.66817
494,37.66817,35.0,39.32052
495,39.32052,34.0,36.29789
496,36.29789,33.0,35.41292
497,35.41292,33.0,35.74698
498,35.74698,31.999998,35.575214
499,35.575214,29.0,32.299168
500,32.299168,30.0,33.03314
501,33.03314,31.999998,36.31482
502,36.31482,30.0,31.925043
503,31.925043,28.0,30.636742
504,30.636742,29.0,34.01492
505,34.01492,27.000002,30.220066
506,30.220066,26.0,28.118143
507,28.118143,26.0,29.827515
508,29.827515,26.0,30.204613
509,30.204613,23.0,26.21913
510,26.21913,15.999999,18.466805
511,18.466805,11.000001,15.872199
512,15.872199,14.0,18.195126
513,18.195126,14.0,21.273027
514,21.273027,13.0,21.144028
515,21.144028,9.0,16.675537
516,16.675537,20.0,29.874378
517,29.874378,15.999999,20.930222
518,20.930222,25.0,29.96576
519,29.96576,21.0,19.526089
520,19.526089,19.0,21.00387
521,21.00387,20.0,18.08781
522,18.08781,28.0,35.58704
523,35.58704,34.0,34.84788
524,34.84788,33.0,37.64265
525,37.64265,31.999998,35.24651
526,35.24651,29.0,30.953167
527,30.953167,29.0,36.61226
528,36.61226,23.0,29.222908
529,29.222908,30.0,35.3261
530,35.3261,31.999998,35.066216
531,35.066216,31.999998,35.78196
532,35.78196,35.0,39.56527
533,39.56527,33.0,37.897537
534,37.897537,31.0,37.027576
535,37.027576,30.0,37.742687
536,37.742687,29.0,35.638756
537,35.638756,29.0,37.149364
538,37.149364,31.0,39.266605
539,39.266605,31.999998,41.77608
540,41.77608,37.0,41.69735
541,41.69735,36.0,42.67817
542,42.67817,36.0,42.557446
543,42.557446,35.0,38.70318
544,38.70318,34.0,36.37891
545,36.37891,31.999998,37.68779
546,37.68779,31.0,36.810722
547,36.810722,33.0,39.00914
548,39.00914,33.0,38.65099
549,38.65099,33.0,38.044247
550,38.044247,34.0,40.4755
551,40.4755,33.0,38.26992
552,38.26992,35.0,40.237362
553,40.237362,37.0,40.697975
554,40.697975,36.0,41.653816
555,41.653816,36.0,40.8685
556,40.8685,35.0,39.114338
557,39.114338,31.999998,38.077602
558,38.077602,28.0,33.117886
559,33.117886,27.000002,33.83185
560,33.83185,27.000002,36.575695
561,36.575695,27.000002,33.90898
562,33.90898,33.0,38.11204
563,38.11204,31.0,37.554157
564,37.554157,35.0,40.543
565,40.543,35.0,36.054184
566,36.054184,34.0,36.422577
567,36.422577,31.999998,37.06537
568,37.06537,14.0,14.238291
569,14.238291,7.9999995,13.642675
570,13.642675,14.0,21.317457
571,21.317457,10.0,12.657422
572,12.657422,1.9999999,5.6047187
573,5.6047187,21.0,30.677462
574,30.677462,26.0,27.869228
575,27.869228,26.0,28.827845
576,28.827845,26.0,26.830362
577,26.830362,18.0,13.83443
578,13.83443,17.0,27.125746
579,27.125746,0.99999994,8.254628
580,8.254628,12.0,23.126114
581,23.126114,17.0,25.333832
582,25.333832,17.0,21.097668
583,21.097668,22.000002,29.542713
584,29.542713,24.0,32.518616
585,32.518616,28.0,36.89751
586,36.89751,31.0,36.905018
587,36.905018,33.0,39.80301
588,39.80301,37.0,44.322132
589,44.322132,38.0,42.81783
590,42.81783,37.0,42.37387
591,42.37387,37.0,42.344257
592,42.344257,35.0,40.50817
593,40.50817,35.0,39.73301
594,39.73301,35.0,39.990227
595,39.990227,35.0,39.578888
596,39.578888,33.0,38.000603
597,38.000603,34.0,40.382305
598,40.382305,35.0,39.480335
599,39.480335,36.0,40.424427
600,40.424427,37.0,41.38013
601,41.38013,35.0,39.21686
602,39.21686,36.0,40.580048
603,40.580048,38.0,41.80758
604,41.80758,37.0,42.023754
605,42.023754,37.0,41.2707
606,41.2707,35.0,39.162205
607,39.162205,33.0,37.838875
608,37.838875,34.0,39.89831
609,39.89831,36.0,41.6154
610,41.6154,37.0,43.86906
611,43.86906,40.0,46.76672
612,46.76672,40.0,45.441208
613,45.441208,41.0,45.059624
614,45.059624,41.0,46.27451
615,46.27451,40.0,45.909428
616,45.909428,39.0,43.275448
617,43.275448,37.0,42.94626
618,42.94626,37.0,41.8679
619,41.8679,37.0,42.828568
620,42.828568,35.0,40.40372
621,40.40372,35.0,41.40049
622,41.40049,35.0,39.237225
623,39.237225,33.0,36.169086
624,36.169086,31.0,32.16628
625,32.16628,21.0,21.139486
626,21.139486,5.0,7.304868
627,7.304868,10.0,18.96946
628,18.96946,12.0,14.890599
629,14.890599,7.0,12.378639
630,12.378639,1.9999999,5.6826777
631,5.6826777,1.9999999,6.676394
632,6.676394,3.0,7.1756945
633,7.1756945,3.9999998,7.4593306
634,7.4593306,3.9999998,6.2142315
635,6.2142315,6.0,11.298637
636,11.298637,31.0,40.53223
637,40.53223,31.999998,31.160183
638,31.160183,33.0,38.776615
639,38.776615,35.0,37.344166
640,37.344166,35.0,35.244316
641,35.244316,29.0,28.086279
642,28.086279,34.0,37.196297
643,37.196297,36.0,41.23504
644,41.23504,36.0,41.537197
645,41.537197,34.0,37.57673
646,37.57673,30.0,34.65093
647,34.65093,21.0,25.637987
648,25.637987,31.0,37.115025
649,37.115025,36.0,39.101948
650,39.101948,36.0,41.88346
651,41.88346,37.0,40.846684
652,40.846684,37.0,42.904728
653,42.904728,34.0,37.351837
654,37.351837,31.0,37.31711
655,37.31711,30.0,37.408802
656,37.408802,26.0,36.620018
657,36.620018,31.0,41.04039
658,41.04039,33.0,42.75095
659,42.75095,35.0,43.611668
660,43.611668,37.0,45.569805
661,45.569805,36.0,44.59153
662,44.59153,37.0,46.04843
663,46.04843,39.0,46.760822
664,46.760822,38.0,46.39403
665,46.39403,37.0,41.576042
666,41.576042,35.0,41.466724
667,41.466724,35.0,40.017635
668,40.017635,36.0,42.39
669,42.39,36.0,39.224693
670,39.224693,35.0,38.491734
671,38.491734,34.0,35.4968
672,35.4968,33.0,37.021576
673,37.021576,28.0,30.41544
674,30.41544,28.0,31.74788
675,31.74788,28.0,34.235916
676,34.235916,31.0,36.08081
677,36.08081,27.000002,32.022938
678,32.022938,15.999999,20.575632
679,20.575632,6.0,10.890759
680,10.890759,10.0,18.162031
681,18.162031,17.0,24.988512
682,24.988512,20.0,26.442545
683,26.442545,15.999999,18.75479
684,18.75479,13.0,16.203354
685,16.203354,18.0,25.663187
686,25.663187,17.0,20.139254
687,20.139254,14.0,18.046694
688,18.046694,3.9999998,5.2848654
689,5.2848654,0.99999994,4.624099
690,4.624099,0.99999994,3.1811333
691,3.1811333,0.99999994,3.1818616
692,3.1818616,0.99999994,3.5205123
693,3.5205123,0.99999994,4.510032
694,4.510032,0.99999994,3.497438
695,3.497438,0.99999994,15.004973
696,15.004973,1.9999999,7.424922
697,7.424922,3.0,8.306889
698,8.306889,7.0,12.719949
699,12.719949,6.0,7.3518796
700,7.3518796,5.0,8.867631
701,8.867631,7.0,11.477325
702,11.477325,5.0,7.4153094
703,7.4153094,3.9999998,8.799258
704,8.799258,1.9999999,5.0369134
705,5.0369134,0.99999994,3.8709836
706,3.8709836,1.9999999,4.06668
707,4.06668,0.99999994,4.9807625
708,4.9807625,1.9999999,7.274914
709,7.274914,1.9999999,2.7130082
710,2.7130082,1.9999999,4.142474
711,4.142474,0.99999994,5.2847333
712,5.2847333,0.99999994,6.223479
713,6.223479,9.0,15.483639
714,15.483639,24.0,27.92836
715,27.92836,35.0,35.102665
716,35.102665,37.0,36.64726
717,36.64726,35.0,33.323227
718,33.323227,35.0,35.725555
719,35.725555,31.0,32.601795
720,32.601795,31.0,36.797134
721,36.797134,36.0,43.360527
722,43.360527,38.0,41.103054
723,41.103054,36.0,41.36376
724,41.36376,36.0,40.961964
725,40.961964,35.0,38.45857
726,38.45857,29.0,34.138573
727,34.138573,29.0,35.18292
728,35.18292,27.000002,34.075504
729,34.075504,27.000002,36.118954
730,36.118954,33.0,40.741272
731,40.741272,33.0,41.44952
732,41.44952,37.0,43.582626
733,43.582626,36.0,41.865307
734,41.865307,36.0,40.26988
735,40.26988,33.0,39.05619
736,39.05619,34.0,39.078693
737,39.078693,31.0,34.424484
738,34.424484,31.999998,37.67148
739,37.67148,31.0,35.220425
740,35.220425,31.999998,38.3279
741,38.3279,33.0,38.503563
742,38.503563,31.999998,37.116207
743,37.116207,33.0,37.313805
744,37.313805,29.0,33.133423
745,33.133423,30.0,33.045834
746,33.045834,22.000002,21.555319
747,21.555319,17.0,19.51428
748,19.51428,0.99999994,4.819086
749,4.819086,0.99999994,7.678349
750,7.678349,0.99999994,5.7323284
751,5.7323284,1.9999999,8.397962
752,8.397962,6.0,13.47486
753,13.47486,7.9999995,13.88583
754,13.88583,14.0,26.962624
755,26.962624,23.0,26.851353
756,26.851353,24.0,28.822945
757,28.822945,24.0,29.10941
758,29.10941,25.0,27.43853
759,27.43853,20.0,21.22172
760,21.22172,10.0,15.580117
761,15.580117,12.0,16.354425
762,16.354425,19.0,22.589676
763,22.589676,25.0,24.481056
764,24.481056,26.0,35.10399
765,35.10399,30.0,30.881702
766,30.881702,33.0,37.684677
767,37.684677,31.0,31.277832
768,31.277832,31.0,29.65691
769,29.65691,21.0,20.131573
770,20.131573,29.0,33.326645
771,33.326645,23.0,21.866611
772,21.866611,21.0,26.64847
773,26.64847,29.0,32.920887
774,32.920887,26.0,28.602177
775,28.602177,23.0,27.543982
776,27.543982,25.0,29.223118
777,29.223118,27.000002,32.482918
778,32.482918,30.0,33.163002
779,33.163002,29.0,35.26294
780,35.26294,27.000002,33.236324
781,33.236324,24.0,31.702854
782,31.702854,36.0,43.654327
783,43.654327,31.999998,32.238083
784,32.238083,28.0,31.39952
785,31.39952,15.999999,15.015873
786,15.015873,36.0,38.984566
787,38.984566,35.0,31.553898
788,31.553898,36.0,38.69698
789,38.69698,21.0,17.001308
790,17.001308,27.000002,30.664097
791,30.664097,36.0,37.648853
792,37.648853,40.0,41.527615
793,41.527615,42.0,43.087154
794,43.087154,41.0,40.710354
795,40.710354,40.0,39.738457
796,39.738457,41.0,41.39038
797,41.39038,41.0,41.060665
798,41.060665,29.0,36.046535
799,36.046535,18.0,25.627964
800,25.627964,20.0,29.060463
801,29.060463,21.0,28.752398
802,28.752398,28.0,38.064877
803,38.064877,39.0,45.947765
804,45.947765,45.0,49.205887
805,49.205887,46.0,49.833237
806,49.833237,44.000004,49.19631
807,49.19631,43.0,46.321438
808,46.321438,41.0,44.91717
809,44.91717,41.0,44.266224
810,44.266224,36.0,40.315804
811,40.315804,34.0,39.416656
812,39.416656,34.0,36.28337
813,36.28337,35.0,40.059166
814,40.059166,36.0,39.395527
815,39.395527,37.0,41.24779
816,41.24779,39.0,42.48469
817,42.48469,39.0,43.74191
818,43.74191,38.0,41.026455
819,41.026455,38.0,41.771225
820,41.771225,36.0,38.752872
821,38.752872,34.0,37.295525
822,37.295525,30.0,34.462254
823,34.462254,25.0,29.705862
824,29.705862,23.0,28.750973
825,28.750973,23.0,29.881853
826,29.881853,25.0,31.047762
827,31.047762,24.0,27.0485
828,27.0485,25.0,29.83732
829,29.83732,25.0,27.295918
830,27.295918,22.000002,25.989729
831,25.989729,26.0,27.649569
832,27.649569,26.0,27.864565
833,27.864565,31.0,32.65273
834,32.65273,27.000002,26.578745
835,26.578745,27.000002,30.110247
836,30.110247,24.0,23.817698
837,23.817698,26.0,27.97786
838,27.97786,21.0,22.046795
839,22.046795,21.0,27.181469
840,27.181469,19.0,24.319984
841,24.319984,17.0,19.986189
842,19.986189,13.0,17.222506
843,17.222506,12.0,16.407106
844,16.407106,15.0,21.046642
845,21.046642,12.0,16.048765
846,16.048765,12.0,16.9114
847,16.9114,7.9999995,11.050837
848,11.050837,7.9999995,14.711792
849,14.711792,3.9999998,9.782058
