,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04,SHAP_OX_02,SHAP_WD_03,SHAP_WD_04,SHAP_OX_06,SHAP_TEMP_07,SHAP_TEMP_20,SHAP_HUM_02,SHAP_WS_04,SHAP_NO2_15,SHAP_OX_17,SHAP_SPM_20,SHAP_NOX_15,SHAP_TEMP_24,SHAP_NO2_16,SHAP_WS_05,SHAP_OX_07,SHAP_NO2_14,SHAP_NOX_16,SHAP_HUM_03,SHAP_NO2_10
2020-02-14 00:00:00,-18.165492820739747,-4.332178092002868,-4.202484846115111,-0.6509712934494019,-4.483059310913086,0.7336386136710644,-2.315639579296112,-0.24335497245192528,0.5404547572135925,0.29628123268485074,0.7978246986865998,-0.03263376574032008,-0.033471619238844105,-0.6984545320272446,0.6052913144230843,1.5518198013305664,2.6891726016998287,0.08089703815348911,0.2170656904578209,-1.2648947596549986,0.1746164787560701,0.43031746819615374,0.8155111253261567,0.7072232574224472,-0.09522856436669826,-0.27285035476088526,0.76869238615036,-0.6969249829649925,0.10931669929996135,-0.17784501928836105
2019-10-09 15:00:00,16.686027336120606,4.11603434085846,6.102384948730469,0.9697110593318939,2.5811413407325743,-1.8968719482421874,0.892039081454277,0.04814040195196865,-6.128573179244994,-0.07045871826121584,-0.1562344397418201,-0.1087706882506609,-0.014729288057424128,0.304979103198275,1.8573997139930725,-1.2844863295555116,-4.268452882766724,-0.17276559732854363,0.012375533231534053,-1.1633760333061218,0.15246076798066494,-0.005631175800226604,-1.7343687772750855,0.20046369060873986,-0.5830588728189469,0.06583579092985017,-0.18255836013704538,-0.05557898422703147,-0.9140124559402466,0.18799977898597714
2019-06-01 07:00:00,6.435582828521729,1.1895288228988647,-1.4995681166648862,-0.40163545310497284,3.6354981660842896,-1.090182328224182,1.3947353661060335,-0.0890338111668825,-3.77083580493927,0.13037507608532903,0.16901316235307606,-0.10242597931064663,-0.014729288057424128,0.000908265355974483,1.929636299610138,-1.7015897512435916,1.45475412607193,-0.02215342074632643,0.07535707429051397,0.6639594525098802,0.4847971126437187,0.06143777670804409,-1.7343687772750855,0.02160731744952496,-0.3042987123131753,-0.013190974295139291,0.3137462824583054,0.03604183192364869,0.02810006998479365,0.12702566068619486
2020-02-13 21:00:00,-8.598404216766358,-2.841317057609558,-3.357823705673218,-1.1496428549289703,-3.9031623363494874,-0.4237862576264889,-2.1720122933387755,-0.0032999284099787403,-2.288830518722534,0.3923321466892958,0.5809933662414551,-0.10242597931064663,-0.03858315628021952,0.21375789903104306,0.9905555367469787,1.426688325405121,1.45475412607193,0.033335289405658816,0.2564291462302208,-1.2648947596549986,0.3740182667970658,0.41354998722672465,0.6122596368193627,0.7072232574224472,0.28806667253375046,0.0997043877374381,1.182279598712921,-0.4067921504378319,-0.3130096413195133,-0.09654613530728964
2020-03-26 15:00:00,4.385493993759155,0.96866095662117,6.609179210662843,1.593051290512085,-1.8471637606620788,1.2246674090623855,-1.3820617854595185,0.15102113243192433,-0.8068237781524659,0.1565708216279745,-0.004452149569988251,-0.05801273863762613,-0.026656211051158625,0.06172247231006622,-0.4301052540540695,0.8427429497241974,-4.268452882766724,-0.03800735105760391,0.14621134251356124,-0.5035047814249992,0.3075511127710342,0.13269864758476616,-0.4224745512008667,0.43893882930278777,0.1835315864533186,-0.0696385934948921,0.4378225564956665,-0.17774005904793738,-0.88152596950531,-0.2184945214597974
2019-09-16 10:00:00,-8.598404216766358,2.680390000343323,-5.553942108154296,1.2190470337867738,7.3257543563842775,-1.4759904623031617,3.190077567100525,0.08243398070335387,-4.916024446487428,-0.009335383772850056,0.5376272186636923,-0.013599568605422978,-0.014729288057424128,0.000908265355974483,2.0259522676467894,-3.1614536285400403,3.586928963661194,-0.06971514800097792,-0.0037360956892371275,0.10560699719935658,0.15246076798066494,-0.026882755057886225,-2.8430144667625425,-0.24667722880840307,-0.40883382558822634,-0.0696385934948921,-0.1864057758823037,0.1811081923544407,0.30423647761344913,0.27497066482901567
2019-04-03 13:00:00,15.319303894042969,-2.7861008763313295,7.284908390045166,5.457754611968995,-3.2705469131469727,3.7850317716598503,-1.525688850879669,0.5282500192523003,4.04337763786316,0.12164322845637798,-0.22128396145999432,-0.019944303855299966,-0.014729288057424128,0.3353861873969436,-2.04339781999588,1.301557123661041,-4.6051112651824955,-0.27581611573696135,0.012375533231534053,0.9177562117576599,-0.0026296456344425574,-0.01401482522487638,0.3166212745010853,-0.1870584424585104,-0.8618190556764602,-0.13737587062641976,-0.058482252992689596,0.15820296630263328,-0.8652825474739074,0.0457268103957176
2019-09-21 07:00:00,-7.231678867340088,1.631265676021576,-2.1752972126007086,0.09703610325232144,3.582780694961548,-1.546137857437134,1.681990033388138,-0.020446714013814888,-4.242385077476501,0.09544748067855834,0.42921121306717397,-0.1087706882506609,-0.03858315628021952,0.1529436931014061,2.0981903791427614,-2.285534405708313,1.6791931509971618,-0.014226465392857787,0.004502817057073119,1.4761082530021667,0.19677227959036822,-0.022398486081510748,-1.364821296930313,-0.24667722880840307,0.11384151539532468,0.04325672485865649,-0.017123531663673912,0.17347308322787286,-0.020629903045482914,0.22864929512143134
2019-11-13 01:00:00,-3.1314994335174573,-2.6204481601715086,3.3994678497314452,-0.15229968270286914,-3.639573001861572,1.084373128414154,-2.0044466137886046,-0.15762093141674996,0.6078187167644501,0.11291132308542724,0.2774290174245835,-0.013599568605422978,-0.01643316973932086,-0.42479092478752134,0.4608176100999117,1.0930052995681763,-2.4729362010955804,0.08089703815348911,0.020248201023787236,-0.5542639896273613,0.19677227959036822,0.011136040231212969,0.538349901046604,-0.00820204534102229,0.35775657743215555,-0.0696385934948921,-0.1411996611393988,0.005501564498990771,-0.5891459167003632,0.22864929512143134
2019-10-26 18:00:00,-5.1815875530242925,2.349088251590729,1.20334849357605,-0.2769675789400935,-0.581933930516243,-3.019223570823669,-0.3287939436733723,-0.12332738786935804,-7.273761653900147,-0.044262928701937224,0.2774290174245835,-0.05801273863762613,-0.028360076667740923,0.36579331606626514,2.77240161895752,-0.3042924627661705,-1.0140803754329681,-0.13313085343688727,0.06748437155038114,-0.19894891679286958,-0.04694115240126846,0.053054183139465735,-0.3300874605774879,-0.0678208418190479,-0.4436788156628607,0.020677634864114215,0.47918122112751005,0.08185225287452336,-0.37798283845186226,-0.05589678250253201
