,0
SHAP_OX_01,12.127702262130876
SHAP_TEMP_01,7.625715094583481
SHAP_TEMP_02,5.469373813076521
SHAP_TEMP_03,1.6854984435689366
SHAP_TEMP_11,1.306268891176552
SHAP_OX_02,1.1583475561979537
SHAP_WS_01,1.1314086332644024
SHAP_TEMP_19,0.9715431439654318
SHAP_NOX_01,0.8202710717011709
SHAP_TEMP_23,0.7580747399421942
SHAP_TEMP_18,0.7124496048976454
SHAP_TEMP_22,0.7015819910876299
SHAP_TEMP_07,0.6820975251056274
SHAP_TEMP_05,0.6371685621230863
SHAP_TEMP_08,0.6309502755199249
SHAP_HUM_01,0.5767272922914165
SHAP_TEMP_04,0.32212042196420565
SHAP_NO2_01,0.31764028219014095
SHAP_OX_22,0.3032999748130445
SHAP_TEMP_06,0.30316045068979336
