,SHAP_HUM_01,SHAP_TEMP_06,SHAP_TEMP_18,SHAP_TEMP_02,SHAP_OX_04,SHAP_TEMP_05,SHAP_TEMP_22,SHAP_TEMP_07,SHAP_OX_24,SHAP_TEMP_11,SHAP_OX_02,SHAP_WS_01,SHAP_SPM_02,SHAP_OX_07,SHAP_TEMP_23,SHAP_TEMP_04,SHAP_OX_23,SHAP_PM25_01,SHAP_OX_22,SHAP_OX_01,SHAP_TEMP_19,SHAP_TEMP_03,SHAP_NOX_02,SHAP_NO2_02,SHAP_NOX_01,SHAP_TEMP_08,SHAP_OX_13,SHAP_NO2_01,SHAP_TEMP_01,SHAP_PM25_09
2019-05-24 13:00:00,0.4006770223379135,0.4564993634819984,-0.20724326074123384,0.11835853680968282,-0.1339498708024621,0.1586780629120767,0.05193416311522013,0.9094034403562545,-0.03059800625778733,-0.6989054560661316,0.7497711509466172,0.38725927621126177,0.3024893745779991,-0.15776225384324785,-0.026875030063092664,-0.09919596016407013,0.1916342169046402,-0.15233408659696582,0.9046451032161713,-8.010293912887573,0.06200704723596574,0.36250811927020554,-0.5341329336166382,-0.5151019930839539,1.750199425220489,0.6825672775506973,0.5193798005580902,-0.12438551019877195,-2.580990552902222,-0.03646313194185493
2019-05-24 14:00:00,-0.01367194228523658,0.14762140753446146,-0.2268523883074522,0.7295507073402405,-0.31119045466184614,0.11110306248301641,-0.06887375116348267,0.39916211515665057,-0.07065503075718878,-0.6661719083786011,-0.7281918048858642,0.2818929389119148,0.23341284692287445,-0.17720401026308538,-0.017692329920828326,0.030454823561012694,0.5920116454362869,0.009854349016677571,0.9046451032161713,9.317659282684327,0.09454388767480851,-0.11002855338156221,-0.47602257430553435,-0.5151019930839539,3.023579788208008,0.4238038152456284,0.7496879011392593,-0.15752550419420003,-2.9216038465499876,-0.10864942595362663
2019-05-25 11:00:00,0.9807656168937683,0.5540397394448519,0.07708939528092738,0.2405969962477684,-0.032669531833380436,0.2221113946288824,0.06919244229793549,1.200969934463501,-0.050626515783369505,-0.1424358308315277,2.3919520974159236,-0.16591402441263198,0.3255148947238922,-0.17720401026308538,-0.07278853487223384,-0.1640213554725051,0.5920116454362869,0.06391716375946996,1.9648047924041747,-19.86626205444336,-0.14948240444064143,0.29950323710218074,-0.1854709193110466,-0.21869538128376012,3.182752084732056,0.44732782542705535,1.4981891870498658,-0.15338299721479415,1.5063700914382934,0.20897027552127834
2019-05-25 12:00:00,1.6437241315841675,0.40772916581481694,-0.09939294159412383,-0.7373104482889176,-0.1086297926143743,0.13489057198166843,0.03467588593630351,0.6178369432687758,-0.23088311422616248,-0.207902842015028,1.406643545627594,0.07116024822953475,0.21038732081651687,-0.1825063105672598,-0.054423142177984093,0.05206329114735124,1.542907893657684,0.1179799824953079,1.6858155786991122,14.789644908905029,-0.0627174936234951,-0.04702366136480119,-0.99901562333107,-0.930071234703064,1.113509225845337,0.6119953989982605,0.28907176703214643,-0.11195799577981232,3.7203571081161506,0.06459767892956732
2019-05-25 13:00:00,2.2238125920295717,0.050081010319991015,-0.1778295323252678,-1.5318602323532102,-0.31119045466184614,0.055598912690766146,0.09076529443264006,0.2898247016593814,-0.6114247992634774,-0.40430386960506437,-4.833644580841064,0.044818658381700495,0.23341284692287445,-0.20018062368035322,0.01903848731890318,0.17090987749397754,1.292672049999237,-0.42264817357063295,0.8488472819328308,11.141655254364014,0.03489300590008497,-0.5510627597570419,-0.24358124807476997,-0.33725801706314085,-1.2740786552429202,0.2356122314929962,0.6345338672399521,-0.05396299437852574,3.209436798095703,-0.022025873372331244
2019-05-25 14:00:00,1.063635414838791,-0.27505365498363965,-0.20724326074123384,-1.3485027730464938,-0.46311096400022506,0.01198847889900207,0.04330502822995184,-0.5119831323623657,-0.5112823009490967,-0.24063634127378472,-4.176771807670593,0.15018500182777644,0.39459146857261657,-0.21608750224113465,-0.10033664666116238,0.34377759695053106,0.5419644773006439,-0.15233408659696582,-0.0439187994114036,17.525636672973636,0.07827546368353071,-0.9605945914983749,0.628073725104332,0.4926805168390274,-0.7965611696243287,0.02389673925936221,0.8648419052362442,-0.06639050589874385,1.5063700914382934,-0.05090039251372216
2019-05-25 18:00:00,-0.7595002055168152,-0.8765528596937656,-0.2758752394467593,0.6684314697980881,-1.020152860879898,-0.051444825530052196,-0.15085057914257047,-2.6987316131591794,-0.03059800625778733,1.0687039732933046,0.25711682680994274,0.571650342270732,0.21038732081651687,-0.31329637505114083,0.3863465871661901,0.19251832850277426,-0.05860164240002631,-0.3685853719711304,-0.1555145621299744,-14.394276905059815,0.12165792472660546,-0.07852611001580952,0.10508073419332502,-0.04085140835959461,0.6359916448593139,-1.599255596101284,0.0011866894783451715,-0.10367301441729067,-4.6246706485748295,0.06459767892956732
2019-05-26 10:00:00,-0.5937605768442153,0.7328638222068549,0.3222037134692073,0.11835853680968282,0.1952112182974815,0.23400515960529442,0.22451692447066307,1.0187408775091171,0.02948752688243983,0.1848992295563221,0.585553053021431,-0.06054768804460762,-0.042893349751830075,-0.1612971107475459,-0.4125484835356474,-0.25045522917062046,1.8431910157203675,0.6045453131198884,2.0764006137847906,-27.16224250793457,-0.24167009443044668,0.5515227891504765,0.2213014081120491,0.1369925573468208,2.8644071102142337,0.37675593197345736,1.6709201157093048,-0.1450980087276548,-0.8779236912727356,0.2667192965745926
2019-05-26 11:00:00,-0.34515121579170227,0.4564993634819984,0.19474426154047247,0.11835853680968282,-0.4377908855676651,0.16660723513923584,0.1813712328672409,1.0187408775091171,-0.7315958946943283,0.11943222247064114,2.720388269424438,-0.13957243487238885,-0.13499542215140536,-0.1506925266119651,-0.38500042147934443,-0.03437057379633185,1.64300217628479,0.6045453131198884,2.4669857025146484,7.493664646148682,-0.19828765834681697,-0.11002855338156221,-0.8827948600053788,-0.8115086317062378,0.7951641976833345,0.494375678896904,2.016382241249085,-0.10367301441729067,0.3142231345176697,0.4544036328792572
2019-05-26 12:00:00,0.7321562230587005,0.18013489278964695,0.04767566695809364,-0.3094759598374367,-0.5897113755345345,0.08731556009734048,0.12096727564930916,0.39916211515665057,-0.6514818266034126,-0.044235287606716134,-3.519899606704712,-0.19225559383630753,-0.13499542215140536,-0.16659941598773004,-0.2931733641773463,0.19251832850277426,1.9933324217796327,0.7126709699630738,1.4068259716033933,22.085625648498535,-0.1277911836281419,-0.11002855338156221,-0.12736059047747406,-0.21869538128376012,0.31764658540487295,0.494375678896904,1.9588051080703734,-0.09538800180889664,3.0391303062438975,0.4255291491746903
2019-05-26 13:00:00,1.3122448205947876,-0.14499977407976983,-0.060174645669758296,-1.2873834431171418,-0.2605502910912037,0.004059299826622004,0.1166527058929205,-0.2204166378825903,-0.7916814267635345,-0.1424358308315277,-6.147388744354248,-0.06054768804460762,-0.1580209435429424,-0.20018062368035322,-0.16461557294242085,0.19251832850277426,1.0424361944198606,0.3342312663793564,0.6256557494401932,51.26954689025879,-0.0464490790851414,-0.33054563701152806,0.04697040314786135,-0.10013272687792776,-0.7965611696243287,0.09446856616996227,1.4981891870498658,-0.07053300496190786,3.209436798095703,0.3966545909643173
2019-05-26 14:00:00,-0.6766303390264512,-0.4863911774009466,-0.1190020952373743,-1.3485027730464938,-1.2227134734392169,0.004059299826622004,0.08213615659624338,-0.949332857131958,-0.4111396953463554,-0.30610336512327196,-11.402368259429931,0.43994242027401925,0.04920871418435124,-0.24436645358800888,-0.15543284923041936,0.26814796701073645,0.34177573323249816,0.7126709699630738,0.5698578730225563,61.30152206420898,0.01320178359746933,-0.8345847129821777,0.45374270975589753,0.255555209517479,0.7951641976833345,-0.30543854832649237,0.7496879011392593,-0.1078154981136322,-0.5373103260993958,0.32446831166744233
2019-05-27 11:00:00,0.4006770223379135,0.5052695477381348,0.2829853871837258,-0.5539529025554657,0.6509727150201797,0.17453638746519573,0.12959640286862853,0.5813911870121956,-0.8918239086866379,0.21763279363512994,5.183659934997559,0.15018500182777644,-0.41130161192268133,-0.15422739742789418,-0.38500042147934443,-0.04517479625792473,3.8450778484344483,1.307361900806427,5.145283770561218,-16.218272113800047,-0.2254016416205559,-0.2675407707691192,-2.2193325757980347,-1.7600098371505741,3.501096987724304,0.2826601326465607,1.613343060016632,-0.1616679847240448,3.7203571081161506,0.5121526837348938
2019-05-27 12:00:00,-0.34515121579170227,0.21264835256151854,0.16533055286854503,-1.5318602323532102,0.7269329339265823,0.09128014491870998,0.12528183907270432,0.5084995493292809,-1.5327363967895506,0.08669874165207145,0.7497711509466172,0.38725927621126177,-0.31919954661279926,-0.16836684495210646,-0.1829809588380158,0.24653947241604332,4.395596766471863,1.1451734423637387,2.634379434585571,4.7576716423034675,-0.1765964188612998,-0.45655538886785507,-1.1152361392974854,-1.048633861541748,1.113509225845337,0.2120883054099977,0.6921108573675155,-0.11195799577981232,2.1875967741012574,0.5265899598598481
2019-05-27 13:00:00,-0.2622813433408737,-0.12874302826821807,0.08689396269619462,-0.9817873477935791,0.11925096176564691,-0.015763587504625334,0.08213615659624338,-0.1475250296294689,-1.7530498683452607,0.021231708768755166,-3.027245259284973,0.2292097546160221,-0.38827607957646254,-0.15952971139922736,-0.17379826242104174,0.31136491224169727,2.143473947048187,0.7126709699630738,0.7372515290975572,7.493664646148682,-0.11152275527128949,-0.9605945914983749,-0.24358124807476997,-0.33725801706314085,0.9543366193771362,0.16504037398844956,-0.28669835031032564,-0.1078154981136322,-0.19669684590771794,0.4255291491746903
2019-05-27 14:00:00,-0.5937605768442153,-0.567674843594432,-0.001347187766805255,-0.12611836679279803,-0.5643912881612778,-0.03955111727118494,0.10370897576212883,-0.9128869354724884,-0.851766973733902,-0.01150179363976345,-3.519899606704712,0.38725927621126177,-0.31919954661279926,-0.16836684495210646,-0.08197122626006603,0.4842326518148184,0.44187009930610655,0.3342312663793564,-0.09971667826175687,-5.274301433563233,-0.06814030967652798,-0.6770725846290588,-0.1854709193110466,-0.2779766991734505,0.47681909799575806,-0.25839067175984387,-1.0351995706558226,-0.09538800180889664,-0.5373103260993958,0.28115656524896615
2019-06-02 11:00:00,-0.7595002055168152,0.7166070789098741,-0.03076092479750512,2.1964119672775273,0.2711714506149292,0.28950931299477817,0.004473911225795759,1.091632491350174,-0.07065503075718878,0.08669874165207145,2.3919520974159236,-0.2185971818864346,0.25643835961818695,-0.16306455433368683,0.08331740461289883,-0.39091024845838557,0.34177573323249816,0.06391716375946996,0.5140600264072418,-14.394276905059815,-0.030180661380290973,1.2130741462111474,0.8024047493934632,0.6705244660377503,-1.7515962481498721,0.37675593197345736,1.6709201157093048,-0.0415355034172535,-6.157430887222289,0.02128590438514948
2019-06-02 12:00:00,-0.9252397418022156,0.684093614295125,-0.0797837925609201,2.013054168224335,-0.032669531833380436,0.21814680527895688,0.004473911225795759,0.9822949796915055,-0.13074056459590794,0.08669874165207145,0.4213349476456642,-0.45567145198583603,0.18736182153224945,-0.17897145971655848,0.08331740461289883,-0.2612594644539058,0.24168138876557346,0.1720427989959717,0.29086848013103006,4.7576716423034675,-0.003066636307630674,0.9610546007752419,0.8024047493934632,0.6705244660377503,-1.114906191825867,0.5414235919713974,1.2678810060024261,-0.05810550698079166,-5.646511125564575,-0.05090039251372216
2019-06-02 13:00:00,-0.7595002055168152,0.391472438722849,-0.1190020952373743,1.8296966075897216,-0.31119045466184614,0.17057181491982193,0.004473911225795759,0.9094034403562545,-0.09068354610353706,-0.1424358308315277,-3.027245259284973,-0.29762194082140925,-0.019867837429046603,-0.1895760323852301,0.08331740461289883,-0.1748256001621485,0.041492700204253156,0.3342312663793564,0.06767696551978586,9.317659282684327,0.024047403223812595,0.8665471941232681,0.5699633806943893,0.43339918255805976,-1.114906191825867,0.4708517551422119,1.095149928331375,-0.06224800720810889,-5.646511125564575,-0.06533764237537978
2019-06-02 14:00:00,-1.0081095457077027,0.19639160148799423,-0.16802494749426838,1.8296966075897216,-0.6150314643979072,0.13885515425354245,-0.05161547530442474,0.2533788599073887,-0.01056949514895673,-0.1424358308315277,-3.848335528373718,-0.13957243487238885,-0.06591885932721198,-0.19487833045423034,0.08331740461289883,-0.14241290502250195,-0.15869597401469943,0.38829402923584,-0.26711031310260297,12.053653526306153,0.04573863353580236,0.772039856761694,0.5699633806943893,0.37411786466836927,-0.9557336866855621,0.4238038152456284,0.9224189817905426,-0.06639050589874385,-5.646511125564575,-0.07977490471675992
2019-06-02 15:00:00,-0.8423698484897614,0.06633774973452089,-0.18763409256935124,1.8296966075897216,-1.1467532366514206,0.12696139831095934,-0.07318832464516163,-0.18397087231278422,0.06954453885555265,-0.3715703755617142,-4.34099006652832,-0.034206102509051525,0.0031576874200254846,-0.21608750224113465,0.20269251922145487,-0.1100001944229007,-0.45897904932498934,0.1179799824953079,-1.048280519247055,1.1096817970275878,0.0728526635793969,0.772039856761694,0.51185302734375,0.31483654677867884,-1.2740786552429202,0.0003727875649928936,-0.28669835031032564,-0.05810550698079166,-6.668351078033448,-0.09421216174960137
2019-06-04 12:00:00,-0.34515121579170227,0.5052695477381348,-0.0699792138300836,1.1573852181434632,-0.1339498708024621,0.17453638746519573,0.004473911225795759,0.9822949796915055,0.26982967033982275,-0.5025043994188308,1.5708616256713865,-0.06054768804460762,0.5787956088781357,-0.16483199633657936,0.05576929822564125,-0.19643404800444847,-0.45897904932498934,-0.9632763385772705,0.011879089102149002,-14.394276905059815,-0.013912233803421234,0.5515227891504765,0.45374270975589753,0.37411786466836927,-1.5924237012863158,0.6590433359146118,0.8648419052362442,-0.045677999034523936,-2.9216038465499876,-0.15196120068430902
2019-06-06 12:00:00,-0.34515121579170227,0.18013489278964695,-0.0699792138300836,-0.5539529025554657,0.06861079311929641,0.11506764777004719,-0.012784358463250078,0.18048723340034484,0.45008624494075766,0.08669874165207145,4.034133124351501,-0.24493876621127128,0.25643835961818695,-0.13655306659638883,0.08331740461289883,0.030454823561012694,-1.2096866548061374,-0.15233408659696582,-1.1040785014629366,-17.13027000427246,0.0023561754729598803,-0.2675407707691192,-1.0571259170770646,-0.8115086317062378,2.8644071102142337,0.25913619622588163,0.05876369460020212,-0.1450980087276548,3.209436798095703,-0.1952729880809784
2019-06-06 13:00:00,0.23493743687868118,-0.031202613562345476,-0.09939294159412383,-1.3485027730464938,-0.23523021563887597,0.06352806063368917,-0.02141350009478624,-0.2204166378825903,0.4901432514190674,0.08669874165207145,0.9139892637729645,-0.19225559383630753,0.14131077975034712,-0.1506925266119651,0.12004821058362725,0.24653947241604332,-1.2096866548061374,-0.15233408659696582,-1.4946636319160462,9.317659282684327,0.018624598719179642,-0.45655538886785507,-0.8827948600053788,-0.8115086317062378,-0.47821607887744905,-0.04667509589344262,-0.11396735012531281,-0.07467550181318072,4.060970664024353,-0.15196120068430902
2019-06-06 14:00:00,0.566416609287262,-0.24254017993807792,-0.1190020952373743,-1.654098677635193,-0.05798961445689199,-0.015763587504625334,-0.042986346385441694,-0.6942121922969818,0.4901432514190674,0.0539652399718761,-3.848335528373718,0.15018500182777644,0.21038732081651687,-0.1825063105672598,0.13841361124068502,0.31136491224169727,-1.560016942024231,-0.26045970916748046,-1.5504616022109985,14.789644908905029,0.03489300590008497,-0.866087195277214,0.3375220403075218,0.19627386927604676,-0.6373886227607727,-0.30543854832649237,-0.17154434360563756,-0.07053300496190786,4.5718905448913585,-0.13752394542098045
2019-06-19 12:00:00,-0.9252397418022156,0.3589589487761259,-0.011151780327782,1.1573852181434632,0.3977718695998192,0.15471347933635116,0.056248735962435584,0.5084995493292809,0.06954453885555265,0.15216573807410896,3.8699150323867797,0.41360083036124706,0.2662364333868027,-0.1489250810118392,0.009855782147496916,-0.06678326381370424,-0.10864880252629519,-0.26966195851564406,0.23507060743868352,-15.306275177001954,-0.05187189057469366,0.583025225251913,-0.6503535807132721,-0.5151019930839539,0.31764658540487295,0.32970803827047346,0.4042257860302925,-0.08710300466045734,-3.4325241565704347,-0.020490009803324903
2019-08-01 13:00:00,-1.2567188739776611,-0.9090662736445665,0.45946773756295445,-3.120959758758545,0.7522530496120453,-0.15055942237377168,0.2374606467783452,-2.480056953430176,0.9307705163955688,2.01797559261322,2.2277339339256286,0.07116024822953475,-0.434327095746994,-0.13301819646148944,-0.4309139546006918,0.7435341443866491,-2.210630214214325,0.009854349016677571,-2.1642381310462953,-16.218272113800047,-0.3067437799647451,-1.6851507335901261,-0.24358124807476997,-0.21869538128376012,-0.31904354989528655,-1.4581120133399965,-1.553392708301544,-0.07467550181318072,8.829557704925538,-0.022025873372331244
2019-08-25 14:00:00,-0.7595002055168152,-0.22628345265984534,0.38103113854303955,-1.0429065585136414,-0.31119045466184614,0.027846819162368773,0.15548379868268963,-0.5848748058080673,0.06954453885555265,0.5449678868055343,1.0782073318958283,0.15018500182777644,0.39459146857261657,-0.20371551550924777,-0.2656253159046173,0.3761902816593647,-0.4089318498969078,-0.6388994812965394,-0.4345039978623391,-18.042266654968262,-0.24709292612969874,-0.7715798154473306,0.9767356157302857,0.8483684360980988,-2.06994149684906,-0.21134279891848565,0.0011866894783451715,-0.033250507712364194,3.0391303062438975,-0.022025873372331244
2019-08-25 15:00:00,-0.6766303390264512,-0.38885076106525956,0.38103113854303955,-1.2873834431171418,-0.5137511253356933,-0.06333858817815781,0.13391099125146866,-1.1315619170665738,0.16968708196654916,0.2830997869372368,1.0782073318958283,-0.034206102509051525,0.37156593650579456,-0.21255266554653646,-0.2380771901458502,0.4194071859121323,-0.6091205388307571,-0.3685853719711304,-0.7692912220954896,9.317659282684327,-0.23082448747009043,-0.7085749477148056,0.918625408411026,0.7890871047973633,-1.5924237012863158,-0.5406780689023435,0.05876369460020212,-0.04982050824910402,2.5282102584838873,-0.12308667153120038
2019-09-01 13:00:00,-0.7595002055168152,-0.38885076106525956,0.4104448638856411,-2.0819329977035523,0.14457105807960033,-0.015763587504625334,0.16842752173542974,-1.3866823434829711,0.7905709654092788,1.4615060806274416,2.2277339339256286,-0.0868892692029476,0.3255148947238922,-0.17190171834081414,-0.34826958365738386,0.3869945190846921,-1.7602056741714478,-0.26045970916748046,-1.4388657331466674,-17.13027000427246,-0.2633613018784672,-1.1496091872453689,0.9767356157302857,0.7890871047973633,-2.2291140794754027,-0.8464893780648708,-0.31548691987991334,-0.033250507712364194,5.593730401992799,-0.10864942595362663
