,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_TEMP_03,SHAP_OX_04,SHAP_OX_03,SHAP_OX_21,SHAP_OX_02,SHAP_OX_15,SHAP_OX_22,SHAP_WS_02,SHAP_OX_19,SHAP_TEMP_04,SHAP_OX_17,SHAP_SPM_01,SHAP_OX_20,SHAP_WS_01,SHAP_HUM_20,SHAP_TEMP_21,SHAP_TEMP_24,SHAP_OX_23,SHAP_NO2_01,SHAP_OX_12,SHAP_TEMP_14,SHAP_NMHC_01,SHAP_SPM_06,SHAP_TEMP_16,SHAP_HUM_02,SHAP_OX_06
2019-05-03 04:00:00,-8.960481548309327,-3.9304888963699343,0.42033368945121763,3.0369539260864267,0.20505994781851763,-0.03597213374450801,0.17141858413815497,0.12803813517093657,1.2202069878578183,0.19021487087011338,-0.036827737558633084,0.08570739086717365,-0.12619786020368337,0.23404542822390795,0.0968948421999812,-0.008454320591408718,0.3488596245646477,-0.003648288315162029,-0.5312321126461029,0.02413444817066192,-0.23551069274544717,-0.28188596069812777,0.10018688216805458,0.2780819803476333,-0.21646793633699418,-0.020855443604523273,0.050440520606935005,0.05488905236124995,-0.4913867473602294,-0.07169881984591482
2019-08-14 18:00:00,-15.557283210754395,15.24134702682495,-1.5165028691291809,-12.490516948699948,-0.4562493160367012,0.22389342933893203,-0.4432757914066315,-0.1369570542126894,2.5032530784606934,-0.1555275099352002,-0.054112951084971425,0.12878183424472808,0.17340811565518374,-1.058197209518403,-0.2403744323644787,0.0086137316364329,-0.5069115728139877,0.6405356287956238,0.5308379113674164,1.3986467480659486,-1.330260670185089,-0.24055783301591874,-0.03971323361620304,-0.3908915355801582,-0.4915618866682053,-0.0078086988534778,0.07819493636488913,0.16384583301842215,1.54984405040741,-0.1268114797770977
2020-03-03 14:00:00,11.772315311431884,3.050559496879578,4.509211444854738,-1.4124381303787232,0.07279806211590767,-0.18034190498292446,0.47876580357551574,-0.03390336697921153,-1.3458849787712097,-0.03307713085087015,-0.03188910199096426,-0.3234994873404503,0.08352631805464625,0.18653648197650907,-0.10687201032415032,-0.018207506556063853,-0.2994519531726837,1.4994479417800903,0.35005984306335447,-1.4792389392852785,0.26766607984900476,-0.1785653494298458,-0.07468825024552642,-0.40575768798589706,1.2156377255916593,-0.0078086988534778,0.004183170506439649,-0.34131729826331136,-2.884554290771484,-0.05666808681562541
2020-03-28 23:00:00,3.290715765953064,-7.056330728530884,-2.9153300762176517,6.305897998809814,0.3538546670228243,-0.1225939747877419,0.3250921905040741,0.08387223957106468,-0.4905208766460419,0.08937327228486536,-0.026950466888956713,-0.21581349149346352,0.1209770817309618,0.6711274012923241,-0.08579265596345065,-0.015769200585782496,-0.22165458351373668,0.5331717967987061,-0.4182460159063339,-0.34812922701239585,-0.3035077288746834,-0.15790122896432876,-0.10966332387179137,0.20375158563256263,0.10717182541266082,-0.0045469699078239225,-0.04207417917205017,-0.05902017671614883,1.6906187295913697,-0.05165786164579911
2020-02-22 05:00:00,-24.038881683349608,-8.306667470932007,-1.0860949754714966,7.395545291900635,0.44065145719796417,0.4741343706846237,-0.9042965292930603,-0.03390336697921153,4.071420693397522,0.10377924405038357,-0.06152088157832623,0.15031897909939287,0.0011346749961376507,0.9466787934303283,-0.001475346006918739,0.020805193018168168,-0.22165458351373668,-0.433104419708252,-0.3956488102674484,-1.4792389392852785,0.49885537326335905,-0.3335463106632233,0.5198871225118638,-0.034105633199214905,0.5683585971593856,-0.08935084091499446,0.050440520606935005,-0.1754059014841914,0.5644222944974899,-0.13182175830006598
2020-01-04 12:00:00,6.117915582656861,-3.826293683052063,3.5407924890518188,4.126601886749268,0.3290554920211434,-0.1225939747877419,0.36351070106029515,0.18692595213651658,-0.63308165371418,-0.1555275099352002,-0.004726619925349967,-0.6034835070371629,0.1209770817309618,0.7566434055566786,-0.14200423471629617,-0.027960671018809065,-0.040127332694828474,3.5393638134002687,-0.6668155431747437,-0.8922069668769836,0.08407444041222334,-0.10624096486717463,-0.10966332387179137,-0.2273647516965866,1.3289119839668273,0.0052380217006430165,-0.03282272962387648,-0.3957957036793232,-2.251068997383118,-0.04664759943698297
2019-06-08 09:00:00,8.00271496772766,7.322541618347168,-1.3012986183166502,-5.589419794082642,-0.1131952203810215,0.06989903002977368,-0.020673401479143615,0.28997965306043627,0.22228240817785264,0.16860591173171996,0.010089233517646765,0.04263298893347379,-0.10372741799801588,-0.30755609795451166,0.07581551186740397,0.006175435462500861,0.4007244735956192,0.21107969731092452,0.4856432616710663,0.31049109175801276,-0.7114888697862626,0.028075867542065647,0.030236828490160395,0.20375158563256263,0.20426378408446907,-0.04368724497035146,0.14295528903603555,-0.014446991309523571,0.9163588464260102,-0.08672954551875589
2019-04-21 08:00:00,5.175515222549439,-0.2836727648973465,0.8507413804531098,1.5840918183326722,0.24639174193143845,-0.026347507000900765,-0.020673401479143615,0.40775529444217684,0.6499644517898561,0.2334325358271599,0.02243586012627927,0.08570739086717365,-0.22356989309191705,0.43358290046453474,0.18823861554265017,0.001298846735153324,0.6600489556789398,-0.21837620735168456,-0.8249962270259857,-0.10472610183060171,-0.06551865702494979,0.0074117310345172705,0.030236828490160395,0.20375158563256263,0.5117215394973755,-0.0078086988534778,0.04118905309587712,-0.07140168119221926,-0.5617740362882614,-0.05666808681562541
2020-03-28 04:00:00,-8.018082284927369,0.5498852585442364,1.2811497092247008,-0.6860071815550327,0.04799892005976288,0.06989903002977368,-0.09751019589602947,-0.2105668337084353,0.6499644517898561,0.21182372495532037,-0.08868338130414485,0.021095773507840906,0.03858541082590815,0.015504405181854928,0.047709762863814786,0.05006473688408732,-0.37724943161010743,-0.21837620735168456,-0.5990238308906555,-1.121292680501938,0.29486490935087206,-0.44719903767108915,0.449937242269516,0.2483498834073543,0.14762680944986642,-0.12849109508097176,0.2724758282303811,-0.06397276418283579,-1.1952592968940734,-0.1017602626234293
2019-10-14 08:00:00,-10.845282363891602,3.3631439924240114,0.42033368945121763,-2.41128191947937,0.014933544397354118,0.20464411228895188,-0.4048574447631836,0.15748203061521054,2.0755708813667297,0.07496736468747256,-0.012134576588869081,0.15031897909939287,-0.02882591588422654,-0.07001165319234133,-0.008501789602450974,0.0037371382029959587,0.11546747386455536,-0.003648288315162029,-0.7120098769664764,1.3556932270526887,-1.003875631093979,-0.12690507248044014,0.030236828490160395,-0.07870389856398105,-0.006102073751389975,-0.027378812275128415,0.07819493636488913,0.04746022699400783,-0.20983756184577942,-0.13182175830006598
2019-10-18 08:00:00,-15.557283210754395,1.4876379609107973,-2.807727217674256,-1.1400269687175748,0.04799892005976288,0.22389342933893203,-0.6353677630424499,0.2458137713372707,2.645813989639282,0.03895254268427376,-0.019542520586401206,0.19339344128966332,-0.08125695791095493,0.0060026174644008164,0.012577535898890302,0.023243500385433404,0.29699473232030865,0.42580761611461637,-0.3504542768001556,0.19594856458716095,-0.22871115207672119,-0.261221869289875,0.20511198788881302,-0.12330209873616693,0.3660837173461914,-0.027378812275128415,0.05969200022518632,-0.08378319810144604,1.83139408826828,-0.11178077384829521
2019-12-21 06:00:00,-8.960481548309327,-8.51505732536316,0.3127316802740097,7.4863499164581295,0.4447846807539463,0.22389342933893203,-0.2896022379398346,-0.0780692210420966,1.6478892922401431,0.06776440935209391,-0.06892886403948069,0.08570739086717365,-0.043806220311671466,0.8801663339138031,0.005551096936687786,-0.025522373057901844,0.08953495211899279,-0.3257404088973999,-0.8249962270259857,-0.6488039076328278,0.4580575004220009,-0.4162029057741165,0.030236828490160395,-0.12330209873616693,0.713996359705925,-0.011070385755738224,-0.03282272962387648,-0.1407378175295889,-0.28022488951683044,-0.1268114797770977
2019-06-04 05:00:00,28.433221435546876,3.9883112192153938,-2.484920573234558,-3.773341178894042,-0.08426286466419697,-0.5903884440660476,1.250758409500122,0.27525762990117075,-4.038398599624633,0.2880663871765137,0.005150620266795131,0.10724459961056709,-0.07376683475449679,-0.30755609795451166,0.19526509679853915,0.0037371382029959587,0.21919728964567184,-0.5404681891202927,-0.2148708954453468,0.6111658037349116,-0.5958944886922837,-0.12690507248044014,0.31003704071044924,0.4559139207005501,-0.5481987059116363,-0.05347229694016277,0.03193758488632738,0.18117985799908637,1.338682270050049,0.08721098750829696
2019-10-16 15:00:00,12.714714908599856,4.300896072387696,1.7115577578544616,-3.410125184059143,-0.059463896229863165,-0.1225939747877419,0.44034751653671267,0.17220394089818,-1.203323709964752,0.02454660406801846,-0.012134576588869081,0.021095773507840906,-0.0063554782420396656,-0.1555276870727539,-0.03660756517201659,0.001298846735153324,0.06360250171273944,-0.3257404088973999,0.21447656750679017,-0.11904396414756772,-0.4938990846276283,-0.10624096486717463,-0.004738209769129709,-0.12330209873616693,0.5359946727752686,-0.0078086988534778,0.022686114814132425,-0.14569034986197946,-1.1952592968940734,-0.0666885932907462
2019-08-30 21:00:00,-26.866082382202148,11.073554611206054,-2.9153300762176517,-9.67559814453125,-0.348786661028862,0.3971370667219162,-0.8658781826496125,-0.18112284583039578,4.071420693397522,-0.09070081869140267,-0.0763367535546422,0.3010794512927532,0.12846719920635224,-0.9536772298626601,-0.2052421702843276,0.03461119439452884,-0.4550466567277908,-0.6478321135044098,0.4178516328334808,1.0979723811149598,-1.0378742456436156,-0.3335463106632233,0.31003704071044924,-0.36115936636924745,-0.31355996131896974,-0.07630407875403761,0.19096290767192842,0.11184378024190662,1.7610058903694152,-0.1468524642288685
2019-11-25 17:00:00,-14.614881038665771,4.509285020828247,1.9267615914344787,-4.953793859481811,-0.1586602533236146,0.05064970403909682,-0.21276541352272033,-0.2694546140730381,1.6478892922401431,-0.12671571223763747,-0.06892886403948069,0.12878183424472808,0.24081942737102507,-0.4975917115807533,-0.2052421702843276,-0.018207506556063853,-0.7921689450740814,1.9289038062095645,0.5308379113674164,-0.16199739591684192,-0.40550317019224175,-0.3128821849822998,0.2400870367884636,-0.49495408236980437,0.4146295771002769,-0.04694893546402453,0.03193758488632738,-0.10606973324902355,0.49403513967990875,-0.13182175830006598
2019-09-05 05:00:00,-21.21167697906494,8.36448826789856,-2.484920573234558,-7.223891735076904,-0.23719077780842782,0.32013994157314307,-0.6353677630424499,0.09859422389417885,3.5011763095855715,0.10377924405038357,-0.019542520586401206,0.08570739086717365,-0.0063554782420396656,-0.6686239924281836,0.019603987503796785,0.01349032069556411,-0.06605979464948178,-0.433104419708252,0.14668480455875393,0.7686618372797965,-0.6638912618160248,-0.1682333081960678,0.20511198788881302,0.08482297537848352,-0.24074095785617833,-0.06978074777871368,0.0966979019343853,0.09698603367432956,1.6906187295913697,-0.1218012697994709
2019-09-24 17:00:00,10.829917430877687,11.073554611206054,-1.7317069172859192,-10.038814067840576,-0.3735859304666519,-0.4305828720331192,0.7861127257347107,-0.1516789129003882,-1.203323709964752,-0.07629490131512282,-0.054112951084971425,0.19339344128966332,0.1883883841335774,-1.219727173820138,-0.23334788400679826,0.011052017845213386,-0.5587765276432037,-0.3257404088973999,0.3274627387523651,0.9977476716041564,-0.9630774021148681,-0.23022563606500626,0.13516187518835068,-0.13816819638013839,-0.18410393334925174,-0.04694893546402453,0.04118905309587712,0.06231791507452726,0.6348097294569015,-0.006565630063414577
2019-05-28 18:00:00,10.829917430877687,10.96935977935791,1.7115577578544616,-9.857204151153564,-0.3983849443495274,-0.815568920969963,0.7092762231826782,0.6285843998193742,-1.6310064435005187,0.017343626078218183,0.08169934712350368,-0.45272297561168673,-0.08874713853001594,-1.1627164904028175,-0.12795135267078872,-0.001139445416629273,0.711914086341858,1.6068119168281556,-0.5538294166326523,1.169561392068863,-1.1874672174453735,0.3690341129899025,0.20511198788881302,-0.13816819638013839,-0.0708300156518817,-0.03716387993190438,0.20771558508276938,0.027649838663637637,-1.265646517276764,0.09363922476768494
2020-03-28 01:00:00,-3.3060827255249023,1.3834435105323792,1.9267615914344787,-1.503242290019989,0.03559932745993137,-0.06484608226455744,-0.17434699609875676,-0.2105668337084353,0.9350857436656952,0.08217032663524149,-0.06399019584059715,0.19339344128966332,0.2258391074836254,-0.08901522904634476,-0.14200423471629617,0.05737956939265132,-0.8181012213230133,-0.433104419708252,-0.1244819603860378,-1.4792389392852785,0.16567077878862618,-0.34387832880020147,0.449937242269516,0.3078140690922737,0.29326474368572236,-0.10892102289944887,0.07819493636488913,-0.16550073716789487,-1.1952592968940734,-0.04664759943698297
2019-05-14 00:00:00,6.117915582656861,4.821869897842408,-0.22527853026986128,-4.136556887626648,-0.08426286466419697,-0.16109255123883487,0.3250921905040741,0.17220394089818,-0.4905208766460419,0.10377924405038357,-0.002257319563068469,-0.23735076561570168,0.031095278263091997,-0.2885527431964875,-0.029581123590469317,0.0037371382029959587,0.011737594334408612,0.5331717967987061,-0.23746801614761354,-0.6201684057712555,-0.13351553985849024,-0.05458063287660477,0.10018688216805458,0.15915336422622206,0.1557178782997653,-0.017593756323913072,0.0966979019343853,-0.09616454563802108,-0.06906305202282963,-0.02660661325789985
2019-11-20 08:00:00,1.405916118621826,-3.826293683052063,2.0343639612197877,5.034641695022583,0.34972147122025493,-0.04559678845107551,0.13300021439790724,0.2016478084027767,0.6499644517898561,0.010140660870820257,-0.017073203809559356,-0.19427634403109548,-0.10372741799801588,0.614116607606411,-0.022554673813283414,-0.025522373057901844,0.2710622057318688,3.002543878555298,-0.6442183673381805,0.31049109175801276,-0.21511183232069014,-0.2198936313390732,-0.004738209769129709,-0.034105633199214905,0.5602674156427383,-0.0078086988534778,-0.02357124521513465,-0.12340380642563105,-1.3360344648361209,-0.03662712117657062
2019-10-21 10:00:00,-6.133282804489136,5.030258893966675,-0.11767646167427297,-3.5917338371276855,-0.03466464988887312,0.32013994157314307,-0.6353677630424499,0.18692595213651658,1.7904500603675841,0.07496736468747256,0.005150620266795131,0.08570739086717365,-0.03631605599075553,-0.1175205075647682,-0.029581123590469317,-0.008454320591408718,0.14139989241957665,0.42580761611461637,-0.14707919955253604,0.8545691519975662,-0.8270837903022766,-0.05458063287660477,0.0652118595317006,-0.034105633199214905,0.12335379095748067,-0.0078086988534778,0.0966979019343853,-0.029304748587310293,-0.06906305202282963,-0.141842257976532
2019-12-16 17:00:00,-4.248482871055603,-4.868241691589356,1.388752150535583,3.5817781686782837,0.2505249738693237,-0.23808984383940696,0.3250921905040741,-0.1075131137855351,-0.20539950653910638,-0.08349788254126907,-0.0590516097843647,0.12878183424472808,0.1584278754889965,0.509597173333168,-0.1701099997386336,0.08663918850943446,-0.4031818747520447,-1.0772881507873535,-0.2826625406742096,-1.8658202409744262,0.28126551210880285,-0.3128821849822998,0.6597874522209167,-0.40575768798589706,1.6282784819602967,-0.056733977794647214,0.21696706935763355,-0.47751323208212854,-1.476808142662048,-0.05666808681562541
2019-10-01 17:00:00,40.0443000793457,14.824562740325927,2.679975700378418,-13.670971012115478,-0.5223804162815213,-0.815568920969963,1.938665008544922,0.010262485733255727,-6.6206300258636475,-0.1339186339173466,-0.036827737558633084,-0.0865902818739414,0.1209770817309618,-1.2862394038587808,-0.18416288495063782,0.04518816117197274,-0.24758710116147994,0.42580761611461637,0.05629592323675747,0.6970729202032089,-0.8882809102535247,-0.1372370842844248,0.10018688216805458,-0.45035588145256034,0.04244385808706282,-0.024117127654608307,0.1337037794291973,0.007839611917734165,-2.1806811928749084,0.07359826918691395
2019-11-01 03:00:00,-22.154079627990722,-1.846593701839447,-2.592523384094239,1.6748956561088562,0.1513284973800182,0.5126329958438873,-0.8274597942829132,-0.28417658135294915,3.3586169958114622,0.08217032663524149,-0.08621407533064485,0.10724459961056709,0.15093765929341316,0.2150418132543564,-0.13497773627750573,0.035434944462031125,-0.5847092390060425,-0.3257404088973999,0.12408763393759725,-0.4626719906926155,-0.1947126857936382,-0.4162029057741165,0.2400870367884636,0.3078140690922737,0.05862583778798578,-0.05021061436273157,0.4204994246363641,-0.029304748587310293,1.4794567942619323,-0.16689349412918092
2019-06-20 11:00:00,23.08110637664795,11.490333175659178,0.3127316802740097,-8.495144176483155,-0.2454569935798645,-0.14184331060387195,0.36351070106029515,0.9230237305164337,-1.7735676288604736,0.14699702262878417,0.10886192247271538,-0.0219786565750837,-0.4407840192317963,-0.6211149204522372,0.12500064112246034,0.035434944462031125,1.8010768771171577,0.855263751745224,-0.5990238308906555,1.6277326107025147,-1.065072911977768,0.3380378022789955,0.030236828490160395,0.23348381295800208,-0.07892108466476201,-0.033902178308926514,0.08744642175734044,0.11927262428216631,-0.20983756184577942,-0.02660661325789985
2019-07-27 20:00:00,-16.49968252182007,14.928758335113525,-0.9784927904605866,-13.307754325866702,-0.5306469272822142,0.18539484962821007,-0.4048574447631836,-0.24001069646328688,2.5032530784606934,-0.12671571223763747,-0.07139815874397754,-0.6034835070371629,0.21085887700319295,-1.4952788770198822,-0.12795135267078872,0.030558367725461683,-0.6884388864040375,3.7540922164916983,0.4856432616710663,1.1838794112205506,-1.13306981921196,-0.34387832880020147,-0.07468825024552642,-0.3314272761344909,-0.40256076604127883,-0.017593756323913072,0.050440520606935005,0.11679633711464701,0.35326058566570284,-0.10677052997052669
2019-10-15 05:00:00,-24.981274604797367,2.1128071904182435,-2.807727217674256,-1.5940466642379758,0.023199772462248795,0.3778878033161163,-0.8274597942829132,-0.019181420328095514,3.9288612365722657,0.04615550870075818,-0.044235698133707035,0.15031897909939287,0.01611496604746203,-0.0510080648586154,-0.050660459510982005,-0.001139445416629273,-0.14385722428560258,-0.21837620735168456,-0.10188473388552666,0.009816611185669918,-0.3307065710425377,-0.2508897542953491,0.20511198788881302,-0.10843606740236282,0.22853669114410877,-0.03064048662781712,0.04118905309587712,-0.07140168119221926,1.6906187295913697,-0.15186275988817216
2019-09-24 20:00:00,-10.845282363891602,8.98965835571289,-2.0545133233070376,-8.585949993133545,-0.30332181602716446,-0.21884050369262695,0.056163398455828406,-0.28417658135294915,1.2202069878578183,-0.004265270568430424,-0.0763367535546422,0.10724459961056709,0.1584278754889965,-0.8681614158675075,-0.10687201032415032,-0.003577741771005055,-0.7143714547157287,0.3184437423944474,0.37265715897083285,0.8402512356638908,-0.8814814209938049,-0.34387832880020147,0.13516187518835068,-0.2273647516965866,-0.28119585663080215,-0.03716387993190438,0.12445232272148135,0.05736540500074625,0.8459713459014893,0.02349583785980937
2020-02-14 07:00:00,-25.923679542541503,-9.244421577453613,-3.130533432960511,8.121978044509888,0.48611634033732115,0.2431427538394928,-0.8274597942829132,0.15748203061521054,4.213979530334473,0.15419997498393057,-0.03435843309853226,0.08570739086717365,-0.08125695791095493,0.728138019144535,0.07581551186740397,0.020805193018168168,0.21919728964567184,-1.1846522808074953,-0.7120098769664764,-0.6058503746986389,0.32886322885751723,-0.3335463106632233,0.48491222858428956,-0.36115936636924745,0.3822655975818634,-0.06651909016072748,0.004183170506439649,-0.041686228103935706,1.9721678256988526,-0.0666885932907462
2019-08-14 20:00:00,-21.21167697906494,14.407783794403079,-1.7317069172859192,-12.762928676605226,-0.49758119992911826,0.30089054852724073,-0.558531078696251,-0.2105668337084353,3.2160566329956053,-0.14112165579572317,-0.06399019584059715,-0.0004414401366375529,0.21834905445575714,-1.1817202592268585,-0.2403744323644787,0.03787323972210287,-0.6884388864040375,-0.11101228520274162,0.46304620802402496,1.3556932270526887,-1.2554640293121337,-0.3025501757860184,-0.004738209769129709,-0.2570968143641949,-0.5643806517124177,-0.0045469699078239225,0.03193758488632738,0.15641707107424735,0.9867459297180176,-0.1268114797770977
2019-08-09 08:00:00,-8.960481548309327,16.074901580810547,0.09752758811227975,-12.581323909759522,-0.4231841381639242,0.3971370667219162,-0.7890412211418152,0.8788578569889068,2.645813989639282,0.09657622780650851,0.06194488015025854,0.021095773507840906,-0.4407840192317963,-1.029691417189315,0.11797415874898434,0.018366883927956202,1.6195499658584596,0.5331717967987061,-0.7572044551372529,2.5870280981063845,-1.330260670185089,0.03840794423595068,0.17013695985078814,-0.13816819638013839,-0.9365664944052696,-0.04368724497035146,0.0966979019343853,0.33966258093714713,0.07171147922053932,-0.11178077384829521
2019-04-10 23:00:00,-3.3060827255249023,-11.745098209381105,-2.9153300762176517,10.755290126800539,0.5894461032003164,0.2623919814825058,-0.32802065908908845,-0.06334724770858882,1.505328392982483,0.06776440935209391,-0.024481149157509197,-0.3450368791818619,0.13595736995339394,1.2602378249168398,-0.022554673813283414,-0.01089261963497844,-0.4550466567277908,2.250995695590973,-0.48603775203227995,-1.5794631958007812,0.2880651839077473,-0.1682333081960678,0.10018688216805458,-0.07870389856398105,1.4745496332645414,-0.033902178308926514,0.06894347369670865,-0.4007480636239052,1.6906187295913697,-0.16188328973948957
2019-08-10 22:00:00,-17.44207763671875,15.137148094177245,-0.5480845749378205,-13.489364433288575,-0.5513127235695718,0.03140043113380665,-0.25118380039930344,-0.19584486060775816,2.5032530784606934,-0.08349788254126907,-0.06399019584059715,-0.1512019231915474,0.2258391074836254,-1.4382682897150518,-0.24740086989477286,-0.008454320591408718,-0.7662364959716796,0.5331717967987061,0.2596709549427032,1.3843288958072661,-1.1874672174453735,-0.3128821849822998,-0.03971323361620304,0.3672785490751267,-0.7828375220298767,-0.0078086988534778,0.14295528903603555,0.1886086530983448,0.0013242377899586807,0.08361874176189303
2019-06-18 03:00:00,-14.614881038665771,4.821869897842408,0.20512966290116305,-4.681381702423097,-0.13799442993476987,-0.026347507000900765,-0.09751019589602947,0.2016478084027767,1.7904500603675841,0.17580894157290458,-0.014603890664875519,0.08570739086717365,-0.11121755689382554,-0.4785884343087673,0.0828419728204608,-0.003577741771005055,0.32292711436748506,-0.3257404088973999,-0.7120098769664764,0.6398014409467578,-0.5414969801902771,-0.08557682817918247,0.20511198788881302,0.18888551667332648,-0.5562897831201553,-0.05999567457474768,0.03193758488632738,0.12670156778767705,-0.4209995269775392,0.003454858972690979
