,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_OX_17,SHAP_TEMP_05,SHAP_SPM_01,SHAP_WS_01
2019-04-28 10:00:00,11.945836925506594,-4.34357124119997,0.11173167601227758,-0.20607770187780267,5.136014628410339,13.171842956542969,1.1682443439960484,-8.058875703811646,-0.3615200754255056,0.8783997923135758
2019-04-11 03:00:00,0.7255293995141983,-30.217742347717284,-0.22627130299806594,-0.20607770187780267,7.661865329742431,28.753470802307127,-1.9408069729804993,-9.825720977783202,-0.367757511138916,3.000491881370544
2019-10-07 12:00:00,3.3656010031700134,15.493296813964843,-0.08624147213995456,0.12435893239453435,-2.664407503604889,-12.04207053184509,-1.129750108718872,1.9532557547092437,-0.35996074010909074,-0.0058052656240761055
2019-11-07 05:00:00,-15.774913406372068,-19.580583763122558,-0.18281381633132693,1.4461056530475616,3.947376012802125,17.138070106506348,0.9986600816249848,-5.198265504837037,-0.35864594755694273,-1.4205332517623903
2019-12-27 11:00:00,-4.554613447189331,-8.655932688713074,-0.08141298145055773,1.06059650182724,5.953199005126953,17.421374988555907,-4.373976230621338,-7.638198375701904,-0.35840135533362627,0.7015586718916894
2020-03-31 22:00:00,-6.534666109085083,-19.868079376220702,-0.20212822109460832,0.7852325737476349,4.318825745582581,17.421374988555907,-3.562920069694519,-5.282401919364929,-0.3287733580917121,0.7015586718916894
2019-12-17 16:00:00,-9.174737882614135,-18.14313087463379,-0.19247105196118353,0.7852325737476349,5.507461452484131,20.821010208129884,-4.373976230621338,-6.880978393554687,-0.34280762206763027,-0.5363283038139344
2019-07-23 21:00:00,-13.134844493865966,27.855398750305177,-0.20212822109460832,0.39972297479398544,-9.127613592147828,-31.02332420349122,-4.373976230621338,10.366812086105345,-0.3521637164056301,0.17103564590215684
2019-04-26 12:00:00,3.3656010031700134,-13.543277883529663,-0.22627130299806594,-0.3712961760349572,3.0558990359306337,11.755328941345214,-0.7242214471101761,-3.0948777437210078,-0.35840135533362627,-1.2436919331550595
2019-05-15 15:00:00,17.2259765625,12.330902910232544,-0.08141298145055773,-1.9133339613676068,-4.818810176849365,-17.141506099700926,1.4385966300964355,4.140779733657838,-0.3490451462566852,1.4089227855205535
2020-03-23 09:00:00,9.965776872634889,-19.580583763122558,0.015159314323682296,-0.81187858665362,4.17024507522583,17.421374988555907,4.68282458782196,-4.777587485313416,-0.3506044566631317,3.7078553199768067
2019-05-20 01:00:00,7.325703573226929,2.843699502944946,-0.16349934730678795,-0.8669507740996778,-2.07008975148201,-5.52611414194107,2.790358579158782,2.3739343047142025,-0.3365700840950012,-1.4205332517623903
2019-09-26 19:00:00,4.685636901855469,21.243116760253905,-0.12487041563726961,-1.2524605974555016,-7.716109561920166,-26.773790550231933,-3.2925679922103868,8.011016416549683,-0.3365700840950012,0.7015586718916894
2019-09-19 07:00:00,-15.114897632598877,8.593516993522645,-0.22144273594021796,0.8953776180744171,-2.292959094047547,-6.942626357078552,-0.31869311153423036,2.205662429332733,-0.3474858209490776,-1.2436919331550595
2019-11-16 14:00:00,10.625794792175293,7.1560616254806515,0.053788275457918644,-0.5365147970616818,-0.5100064158439637,-3.826301390863955,-4.509154558181763,-1.0756239280104638,-0.35840135533362627,0.3478769205510616
2019-08-07 19:00:00,-10.494771957397461,37.91759414672852,-0.16832789350592064,0.7301597148180008,-11.653462791442873,-41.505517578125,-4.779505085945129,13.395690441131592,-0.3334513504058123,-0.5363283038139344
2019-10-24 22:00:00,-3.23457818031311,-1.4686629891395568,-0.17798511013388635,-0.20607770187780267,-1.4014827884733676,-2.9763922512531282,-1.4001022696495058,1.364307127892971,-0.34280762206763027,2.6468084335327156
2020-03-27 10:00:00,-7.194683790206909,-4.918554827570915,-0.013812367804348451,1.4461056530475616,3.7987967848777773,11.472027301788328,2.5200065016746525,-5.871351027488709,-0.3412481747567654,-0.8900102138519287
2020-03-16 09:00:00,-4.554613447189331,-23.892953491210935,-0.08624147213995456,1.3359602630138396,9.296236276626587,35.83602066040039,1.4385966300964355,-11.256027507781983,-0.35528250113129617,-0.35948722064495087
2020-03-20 21:00:00,4.685636901855469,-11.243351125717162,0.058616893552243685,-0.4814417574554682,0.6043395152315497,6.089282965660095,0.8978923738002778,0.018138630688190455,-0.35840135533362627,0.17103564590215684
2020-03-31 17:00:00,-2.5745597243309026,-16.99316720962525,-0.14418486705981196,0.39972297479398544,4.0216656684875485,19.40449333190918,-2.8870401144027706,-5.282401919364929,-0.33812949061393743,1.7626046359539032
2019-12-30 05:00:00,-10.494771957397461,-29.35527515411377,-0.07175574973225596,0.7301597148180008,6.9189637184143065,27.05365695953369,0.22201154057402164,-8.39541974067688,-0.3506044566631317,0.3478769205510616
2020-01-01 09:00:00,-6.534666109085083,-36.542558479309086,-0.008983830921351906,0.45479562915861604,9.890554571151734,40.93546829223633,-0.18351693209260697,-10.835350751876831,-0.3615200754255056,-0.8900102138519287
