,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_02,SHAP_OX_03,SHAP_OX_21,SHAP_OX_05,SHAP_WS_01,SHAP_TEMP_03,SHAP_OX_23,SHAP_OX_20,SHAP_OX_22,SHAP_WS_02,SHAP_OX_15,SHAP_OX_16,SHAP_TEMP_24,SHAP_TEMP_07,SHAP_OX_14,SHAP_TEMP_04
2019-05-10 11:00:00,-7.92605357170105,-15.342546033859254,0.9139933928847312,-0.13851706385612492,3.707192897796631,-0.2791528038680554,-0.21312351897358894,-0.9972735226154328,-0.554922154545784,6.069683456420899,-0.4758793398737907,-0.6035245329141616,-1.0807190686464307,-0.4109051957726478,0.14118976939935238,0.17042790558189153,-0.9489657022058966,8.308207798004151,-0.42369354516267776,2.8556867122650145
2019-05-10 12:00:00,1.0227175474166867,-13.838582181930542,1.7519106194376945,-0.6694044843316078,0.6801321506500244,-0.3607530131936073,-0.17923006862401963,-0.9322013765573501,-0.3914190083742141,5.799479675292969,-0.482816269993782,-0.4454378724098206,-1.0807190686464307,-0.31490551084280016,-0.5726826976984739,-0.17809462468721904,-0.939413875900209,8.308207798004151,-0.8706763476133347,2.4193846076726913
2019-05-10 13:00:00,5.090340757369995,-10.579995346069335,2.031216490268707,-0.7943191379308701,-1.6982728004455567,-0.6463535815477371,-0.07754970078822225,-0.6556438699364662,-0.8819282948970795,3.6378513097763068,-0.482816269993782,-0.49813339710235593,-1.012342742085457,-0.2669056996703148,-0.9620676010847091,-0.6040666408836841,-0.9274738488718869,5.775386548042298,-0.7216822326183319,2.30039322078228
2019-05-10 14:00:00,2.6497666835784908,-8.324051427841187,2.8691334784030915,-1.2315204203128816,-2.779365873336792,-0.870754000544548,-0.11144315637648106,-0.5905715532600879,-0.3914190083742141,3.097444486618042,-0.4758793398737907,-0.7616110861301423,-0.8072139859199524,-0.4109051957726478,-0.8322725757956505,-0.8364149674773216,-0.9418017661198975,2.180414843559265,-0.23745076935738324,1.348461489379406
2019-05-10 15:00:00,2.6497666835784908,-7.070748782157898,2.4501750111579894,-1.575035916082561,-2.1307100892066955,-0.9727542534470558,-0.2809104030951858,-0.3628183603286743,-1.6994440317153932,1.926562601327896,-0.45506910383701327,-1.2358709633350373,-0.8755903542041779,-0.2669056996703148,-0.41043888572603465,-0.758965439349413,-0.9203100379556419,1.281671677948907,0.24678074270486833,1.1104784704744817
2019-05-10 16:00:00,1.83624210357666,-7.572070193290711,2.5898278474807737,-1.731179255619645,-2.1307100892066955,-0.9115541487932205,-0.5859514623880386,-0.18386940211057662,-1.2089347660541532,1.115952131152153,-0.46200584173202525,-1.710131007432937,-1.2174715191125869,-0.6509043470025062,0.011394815705716604,-0.507254708185792,-0.9346379722817801,1.0365600217133761,0.24678074270486833,0.5948487129993737
2019-05-10 17:00:00,7.530914163589477,-9.57735366821289,1.8915633633732796,-1.6374932036967949,-1.914491355419159,-0.9115541487932205,-0.8909923791885376,-0.10252898782491685,-2.5169596910476684,0.6656128212809562,-0.4966898515820503,-2.2897821426391607,-1.83285750746727,-0.5069048836827278,0.011394815705716604,-0.2555441003292799,-0.9489657022058966,-0.9243339121341705,0.8427579075098037,0.2378742471337319
2019-05-10 18:00:00,11.598537063598632,-13.337262392044071,1.0536461770534515,-1.6374932036967949,-3.4280218839645387,-0.8911541432142258,-1.26382052898407,-0.15133328810334207,-3.0074691534042364,0.8457485273480415,-0.5591210287064314,-2.60595531463623,-2.448243546485901,-0.8909034058451653,0.5305746710859239,-0.2555441003292799,-0.9871736824512478,-1.4145574748516085,0.768260794878006,0.03955513089895247
2019-05-10 19:00:00,9.971488571166992,-17.598491382598876,0.7743404302746058,-1.6062645940110087,-4.509114599227905,-1.0339543342590332,-1.4671810954809188,-0.15133328810334207,-0.3914190083742141,1.566291129589081,-0.62155222594738,-2.5005642533302304,-3.2003823280334474,-1.0349029615521432,0.4656772203743458,0.05425371350720524,-1.0134412616491306,-2.476708173751831,0.17228358276188374,0.1188827857375145
2019-05-10 20:00:00,9.971488571166992,-21.3583984375,-0.3428825534880162,-1.824865175038576,-4.076677751541139,-1.1359545961022377,-1.3993941336870193,-0.1676013920456171,-1.5359408497810363,2.917308819293976,-0.6978570193052291,-2.1580432295799254,-3.61063973903656,-0.2669056996703148,-0.05350271295756102,0.015529007487930374,-1.042097087576985,-3.2120433807373048,0.32127788737416274,0.43619334846735003
2019-05-11 10:00:00,-11.993675231933592,-22.11038236618042,-1.460105609893799,-0.10728844106197355,3.923411417007446,-0.1363525778055191,0.8375733464956283,-1.159954559803009,-0.0644127635285258,8.231311082839966,-0.2816490542143584,0.9773418009281158,1.2440727412700654,0.16509272791445256,4.035039031505585,2.1453886806964872,-0.8749384149909017,7.164353203773499,4.642112541198731,4.323248422145843
2019-05-11 11:00:00,-0.6043318778276444,-20.857077217102052,-1.0411467552185059,-0.4508037842810154,1.7612252473831176,-0.3403529497794807,0.8375733464956283,-0.9484693765640259,-1.0454315841197965,7.780971908569336,-0.2469650346320122,0.9246463984251022,1.0389442145824435,-0.17090603858232498,3.840346896648407,2.1453886806964872,-0.8606104284524918,7.736280202865601,3.9716378927230833,3.371316611766815
2019-05-11 12:00:00,4.276815891265869,-15.091884994506836,0.3553818419575691,-0.763090506196022,-1.2658354759216308,-0.544353412091732,0.8036799699068069,-0.769520476460457,-0.3914190083742141,6.069683456420899,-0.26777545446529977,1.293515247106552,1.0389442145824435,-0.458905029296875,3.2562693476676943,2.0292146027088167,-0.8295664571225643,6.83753764629364,3.003175258636475,3.172997468709945
2019-05-11 13:00:00,9.971488571166992,-10.078674697875979,1.4726048544049264,-1.0753771528601646,-2.563147282600403,-0.8299539864063263,1.0409341394901275,-0.6068395741283894,-0.7184252858161926,5.6193439245224,-0.26777545446529977,1.5569929629564285,0.970567864179611,-0.2669056996703148,2.4126019239425665,1.6806920707225799,-0.8080747574567795,5.203459072113038,2.4071977317333224,2.4193846076726913
2019-05-11 14:00:00,18.920258712768554,-7.321409201622009,1.4726048544049264,-1.5125785153359173,-4.076677751541139,-0.9523542374372482,1.2104014396667482,-0.4441588167101145,-1.0454315841197965,3.54778368473053,-0.2747122465632856,1.451601952314377,1.4492016077041625,-0.3629053458571435,1.8934220045804977,1.1772706627845764,-0.7961347773671151,3.2425657391548155,1.3642379492521286,2.2210656106472015
2019-05-11 15:00:00,27.869028282165527,-5.817446637153625,1.612257754802704,-1.6999506384134293,-6.455082368850708,-1.0951544255018235,1.1426144242286682,-0.21640563616529107,-2.0264501929283143,1.7464271306991577,-0.22615461237728596,1.451601952314377,1.79108265042305,-0.458905029296875,0.9848571375012398,0.8674728780984878,-0.800910797715187,2.834045851230621,0.6192664667963982,1.3087975443806499
2019-05-11 16:00:00,16.47968454360962,-6.318767118453979,2.1708691507577895,-1.9185512341558926,-8.83348731994629,-1.3195550955832005,1.1426144242286682,-0.11879715935792774,-3.0074691534042364,0.755680681951344,-0.19147064834833144,1.293515247106552,1.654330211877823,-0.7469040736556053,0.33588227033615115,0.3253267988562584,-0.8200146140530705,1.281671677948907,0.17228358276188374,0.515521053597331
2019-05-23 14:00:00,-3.044905304908752,-9.57735366821289,0.3553818419575691,-1.0441485524177552,0.2476948617026209,-0.5647534042596817,-0.11144315637648106,-0.6231076798401773,-1.6994440317153932,3.4577160596847536,-0.35101706981658937,-0.9723932832479475,0.013300685398280599,-0.17090603858232498,0.14118976939935238,-0.06192045137286184,-0.8916542682796716,2.915750288963318,-0.1257050234824419,1.4674528144299988
2019-05-25 10:00:00,-15.247775363922122,-9.57735366821289,0.6346875639632344,0.017626261711120604,6.085598278045655,0.047247800230979894,0.1258109714835882,-1.0135416090488434,1.4071154475212098,6.700157880783081,-0.3926378233358265,-0.0765690012834966,-0.2602042481303215,0.405091893672943,0.5954721797257662,0.7125739917159082,-0.7841948822140694,5.285163426399231,-0.05120783932507037,3.371316611766815
2019-05-25 11:00:00,-8.739578008651733,-6.569427847862244,0.6346875639632344,-0.16974571347236633,2.626099669933319,-0.1363525778055191,0.15970443859696387,-1.0135416090488434,0.5895997524261475,3.187512254714966,-0.39957460397854444,-0.0765690012834966,-0.3969566412270069,0.2610924070701003,-0.24819518029689788,0.09297843986423682,-0.7531512230634689,5.693682742118836,0.5447693176567554,2.6970316767692566
2019-05-25 12:00:00,1.83624210357666,-3.561501681804658,0.7743404302746058,-0.4508037842810154,0.8963508665561676,-0.46275317668914795,0.15970443859696387,-0.9159333080053329,-0.0644127635285258,1.566291129589081,-0.41344822943210613,-0.0765690012834966,-0.3285804897546768,0.02109326245263215,0.27098475471138955,-0.41044296864420177,-0.731659297272563,5.040051794052124,-0.1257050234824419,1.1501423776149748
2019-05-25 13:00:00,5.9038652896881105,2.9556719303131107,2.5898278474807737,-0.9504624873399734,-1.914491355419159,-0.6259535700082779,0.15970443859696387,-0.769520476460457,0.7531028658151626,0.4854771852493286,-0.4065114323049784,-0.18196010589599607,-0.3285804897546768,-0.17090603858232498,-0.31309264376759527,-0.100645187869668,-0.7197194481268525,3.2425657391548155,0.09778644484467802,0.43619334846735003
2019-05-25 14:00:00,10.785012340545654,3.70765404701233,1.8915633633732796,-1.2002917706966403,-2.995584416389465,-0.8911541432142258,0.09191752672195434,-0.5092311531305314,-0.8819282948970795,-0.5953370124101639,-0.4065114323049784,-0.49813339710235593,-0.3285804897546768,0.06909307402092964,-0.11840020678937435,-0.44916772954165934,-0.7221072698303033,1.853599101305008,0.5447693176567554,-0.03977255299687382
2019-05-25 15:00:00,27.869028282165527,5.462277317047121,2.031216490268707,-1.6062645940110087,-4.292896556854249,-0.9931543081998825,-0.11144315637648106,-0.37908644527196894,-0.3914190083742141,-2.9371006608009345,-0.4065114323049784,-1.3412621498107913,-0.46533287288621067,-0.4109051957726478,0.27098475471138955,-0.33299351781606684,-0.731659297272563,-1.3328536212444306,0.3957750285044313,-0.515738470852375
2019-05-25 16:00:00,38.44485168457031,5.462277317047121,1.3329520645551383,-1.762407698854804,-8.83348731994629,-1.1155545562505722,-0.6537383526563645,-0.1676013920456171,-2.353456449508667,-3.207304084300995,-0.4203850582242012,-2.026304280757904,-0.8755903542041779,-0.2669056996703148,0.14118976939935238,-0.100645187869668,-0.7531512230634689,-2.803523933887482,0.6937635734677315,-1.5469980128109455
2019-05-25 17:00:00,20.547307395935057,0.19840654078871012,0.7743404302746058,-1.9497800305485726,-11.644330215454099,-1.543955452321097,-1.0943529933691025,-0.08626097552478314,-1.6994440317153932,-3.837778902053833,-0.46200584173202525,-1.6047399282455443,-1.9696099638938904,-0.8429036185145378,0.40077975094318397,-0.17809462468721904,-0.7889708131551743,-3.7839714765548704,0.9172551095485687,-1.6659896187484264
2019-05-26 09:00:00,-13.620724773406982,-11.081317138671874,-0.7618411630392075,-0.13851706385612492,5.004504466056824,-0.09555244445800777,0.9731472074985504,-0.9322013765573501,0.9166061103343963,6.970361185073853,-0.36489062458276755,1.5042972922325135,0.970567864179611,0.2610924070701003,3.2562693476676943,1.8743156492710114,-0.8200146140530705,3.4876773595809945,3.599152624607086,3.371316611766815
2019-05-26 10:00:00,-4.67195496559143,-6.569427847862244,-0.06357684805989265,-0.388346403837204,2.1936626076698302,-0.23835273906588555,1.1765078127384183,-0.9322013765573501,0.9166061103343963,4.538529944419862,-0.2747122465632856,2.610903644561767,1.31244900226593,0.11709291643928736,2.9317818343639375,1.6806920707225799,-0.7913587808609008,4.304716694355012,3.599152624607086,2.8160229504108436
2019-05-26 11:00:00,6.717389917373657,-1.5562172843143345,0.0760761134326458,-0.6069471314549446,-0.18474244568496942,-0.5035533592104912,1.88827041387558,-0.8020566314458847,0.9166061103343963,2.1066982984542846,-0.2400282608345151,3.295945930480957,1.7227062582969666,0.11709291643928736,2.9317818343639375,1.4870684951543809,-0.7627030923962593,4.304716694355012,3.226666474342347,1.7450997650623319
2019-05-26 12:00:00,14.852635669708253,2.454350924491883,0.49503476172685634,-1.0129198849201202,-3.2118030786514282,-0.7279537677764896,2.3288851499557497,-0.6881800532341005,-0.22791587486863135,0.4854771852493286,-0.19840742126107216,2.136644047498703,3.158607304096221,0.11709291643928736,2.6072944819927217,1.4870684951543809,-0.7006153851747513,3.2425657391548155,3.003175258636475,0.6741763964295389
2019-05-26 13:00:00,13.225586032867431,7.216900825500488,1.8915633633732796,-1.3564351104199885,-5.373989200592041,-1.0135543569922447,1.5832293570041656,-0.4766949266195297,0.26259347340092065,-1.3158796697854995,-0.05273457944858819,1.0827329605817795,4.047498703002931,-0.21890586465597148,2.4126019239425665,1.2934449285268783,-0.6934515029191971,2.0987107038497923,2.258203762769699,-0.03977255299687382
2019-05-26 14:00:00,15.66616086959839,8.971524238586428,1.4726048544049264,-1.7936367407441138,-4.941552066802979,-1.2175547353923322,0.905360221862793,-0.29774604812264444,-0.8819282948970795,-2.756964659690857,0.03744384050369266,0.8192552402615547,2.5432209849357608,-0.0749063981696963,1.7636271387338638,1.1772706627845764,-0.6767356876283884,-0.10729466453194617,1.0662492841482163,-0.8330491229891777
2019-05-26 15:00:00,28.68255481719971,9.97416706085205,1.8915633633732796,-2.1059232518076896,-5.590207767486573,-1.1767547771334648,0.7358930483460426,-0.06999285928905012,0.7531028658151626,-4.468254041671753,-0.1151658735005185,0.5557774878107011,1.17569659948349,-0.4109051957726478,0.7252671726047993,0.7900234296917916,-0.6767356876283884,-2.3133003115653987,0.4702721815556288,-1.467670278996229
2019-05-26 16:00:00,36.00427436828613,8.72086501121521,0.9139933928847312,-2.0434657633304596,-9.04970655441284,-1.237954928725958,0.566425833851099,0.09268786758184436,-1.6994440317153932,-5.098728656768801,-0.25390181187540295,0.5557774878107011,0.8338154256343842,0.06909307402092964,0.20608726479113101,0.17042790558189153,-0.7268833508802345,-3.7839714765548704,0.3957750285044313,-2.221282985806465
2019-05-27 09:00:00,-13.620724773406982,-8.82537293434143,-1.599758231639862,0.1737697683274746,6.085598278045655,0.0880479633808136,1.2781881451606751,-0.9972735226154328,0.7531028658151626,4.718665599822999,-0.2330914044752717,1.8204706966876985,2.0645875811576846,0.3090922165662051,3.126474493741989,1.9130403041839599,-0.7913587808609008,2.0987107038497923,3.4501578688621537,2.7763591408729553
2019-05-27 10:00:00,-0.6043318778276444,-5.817446637153625,-1.1807997822761536,-0.10728844106197355,2.1936626076698302,-0.1363525778055191,1.3798686146736145,-1.0948821127414703,0.09909035535529254,3.187512254714966,-0.16372341513633729,2.6635994315147404,1.9278351187705993,0.06909307402092964,2.801986998319626,1.6032425582408902,-0.7435991421341897,2.9974536299705505,2.8541810095310214,1.8244273155927657
2019-05-27 11:00:00,9.971488571166992,-2.0575383633375166,-0.48253541737794875,-0.4508037842810154,-1.2658354759216308,-0.5035533592104912,1.9221638202667237,-0.9484693765640259,0.9166061103343963,1.2960877746343613,-0.17759704887866973,3.137859380245209,2.132963931560516,-0.12290622070431709,2.2828069031238556,1.409619030356407,-0.7053913056850434,2.9974536299705505,1.9602150559425358,1.1501423776149748
2019-05-27 12:00:00,22.17435703277588,3.4569932222366333,-0.06357684805989265,-1.0129198849201202,-4.076677751541139,-0.8299539864063263,2.227205014228821,-0.769520476460457,0.26259347340092065,0.2152737387456,-0.15678664296865466,2.242035037279129,3.226983678340912,0.11709291643928736,1.504037082195282,1.099821177124977,-0.6600196689367295,2.017007151246071,1.0662492841482163,0.317201965302229
2019-05-27 13:00:00,31.936651039123536,7.968881464004516,1.612257754802704,-1.5125785153359173,-7.319956588745117,-1.0951544255018235,1.6510160923004151,-0.4766949266195297,-1.6994440317153932,-1.135743933916092,-0.04579779570922256,1.1354284942150117,3.8423694610595702,-0.0749063981696963,0.7252671726047993,0.6351246103644371,-0.6433037012815475,0.056113099306821825,0.5447693176567554,-0.15876402668654918
2019-05-27 14:00:00,33.56369762420654,10.976807975769043,1.0536461770534515,-1.9185512341558926,-9.91458101272583,-1.4011551031842824,0.9392537325620651,-0.21640563616529107,-2.189953589439392,-3.117236518859863,0.01663327664136891,0.7138642355799675,2.6799733877182006,-0.6509043470025062,0.27098475471138955,0.17042790558189153,-0.6337518379092216,-1.3328536212444306,0.24678074270486833,-0.7537214264273644
2019-05-27 16:00:00,11.598537063598632,9.723505926132201,1.7519106194376945,-2.7617254137992857,-12.941640663146975,-1.6867557324469094,0.49863892048597336,0.2391007637605071,-2.5169596910476684,-5.8192713260650635,-0.2469650346320122,0.02882203366607427,0.6970629453659059,-1.0349029615521432,-0.18329768311232325,-0.2555441003292799,-0.6838995736092329,-4.029082012176514,-0.20020213462412353,-2.340274432301521
2019-05-27 17:00:00,-1.4178564846515653,4.4596349716186525,0.7743404302746058,-2.824182665348053,-4.509114599227905,-1.9315564572811126,0.2274913102388382,0.4343178130686283,-4.3154936790466305,-5.639135622978211,-0.30245943292975425,-0.6035245329141616,0.3551818199455738,-0.8909034058451653,-0.37799015529453756,-0.3717182599939406,-0.7173312872648239,-5.254640436172485,0.4702721815556288,-2.8162406623363503
2019-06-01 14:00:00,-8.739578008651733,-11.331977653503419,-1.8790640830993652,-0.763090506196022,1.5450065374374389,-0.5035533592104912,-0.5181645631790162,-0.818324762582779,-3.0074691534042364,2.917308819293976,-0.5175001844763756,-1.3939577221870423,-1.5593525886535642,-0.6989041671156884,-0.05350271295756102,-0.33299351781606684,-0.8964302211999895,2.9974536299705505,-0.05120783932507037,1.5071168005466464
2019-06-06 14:00:00,-6.299004364013673,6.7155797481536865,1.612257754802704,-1.2002917706966403,0.2476948617026209,-0.6463535815477371,-0.1453366331756115,-0.4766949266195297,-0.22791587486863135,-3.47750780582428,-0.46606324315071107,-0.9196977645158768,-0.9297752916812897,-0.3629053458571435,-0.05350271295756102,-0.21681933291256428,-0.8224026067182422,-0.9243339121341705,-0.013959257025271624,-1.5469980128109455
2019-06-06 15:00:00,-1.4178564846515653,4.208974313735962,0.6346875639632344,-1.2315204203128816,0.2476948617026209,-0.6871536701917649,-0.3825907561462373,-0.37908644527196894,-0.554922154545784,-3.47750780582428,-0.46750293523073194,-1.2885666310787203,-0.9439666211605072,-0.21890586465597148,-0.2157464377582073,-0.29426882620900874,-0.8176266428083181,-3.8656744241714476,-0.20020213462412353,-1.7849810168147087
2019-06-18 12:00:00,-11.180151557922361,-12.33461971282959,-1.8790640830993652,-0.04483111202716825,3.707192897796631,-0.11595252752304082,-0.4164841497316957,-1.0948821127414703,1.2436122119426725,4.088190937042237,-0.5175001844763756,-0.9723932832479475,-1.4226001024246213,-0.12290622070431709,1.0497546300292016,0.518950355052948,-0.8224026067182422,3.5693810105323793,0.8427579075098037,2.141737926006317
2019-06-18 13:00:00,-3.858430290222168,-7.822730588912964,-1.1807997822761536,-0.4195751190185547,1.5450065374374389,-0.3607530131936073,-0.4164841497316957,-0.9810054421424865,-0.0644127635285258,3.2775803089141844,-0.5175001844763756,-0.9723932832479475,-1.4909762620925904,0.21309257341781634,0.5305746710859239,0.3640514865517616,-0.8032988294959068,2.3438223719596865,0.4702721815556288,1.5467806585133073
2019-06-19 12:00:00,-11.180151557922361,-8.82537293434143,-2.5773287057876586,-0.4508037842810154,2.409880864620209,-0.3403529497794807,0.29527826160192483,-0.8508609145879745,-0.3914190083742141,3.54778368473053,-0.2747122465632856,-0.28735120727214963,1.0389442145824435,-0.21890586465597148,0.8550622202455997,0.3253267988562584,-0.8032988294959068,2.834045851230621,0.6937635734677315,1.8244273155927657
2019-06-19 13:00:00,-3.044905304908752,-8.82537293434143,-2.7169811725616446,-0.763090506196022,1.5450065374374389,-0.4831532523036003,0.024130623601377018,-0.769520476460457,-0.8819282948970795,3.2775803089141844,-0.26777545446529977,-0.4454378724098206,-0.0550755380652845,-0.2669056996703148,0.40077975094318397,0.24787731580436229,-0.7961347773671151,2.180414843559265,0.3957750285044313,1.3087975443806499
2019-06-19 14:00:00,1.83624210357666,-6.569427847862244,-2.018716835975647,-0.9816911846399308,-0.6171795755624772,-0.5647534042596817,-0.07754970078822225,-0.6068395741283894,0.09909035535529254,1.2960877746343613,-0.3787642061710358,-0.7089156001806258,-0.6020853243768215,-0.4109051957726478,0.14118976939935238,-0.02319571897387502,-0.800910797715187,0.9548561125993729,0.8427579075098037,1.1898061502724884
2019-06-19 15:00:00,5.090340757369995,-4.564143598079681,-1.3204525113105774,-1.1066057875752449,-1.914491355419159,-0.7687538892030716,-0.24701695926487446,-0.4929631061851979,0.09909035535529254,1.2960877746343613,-0.4342586174607278,-0.8143067121505737,-0.8072139859199524,-0.12290622070431709,0.5305746710859239,-0.17809462468721904,-0.8176266428083181,0.056113099306821825,0.9172551095485687,0.317201965302229
2019-06-25 12:00:00,-12.80720157623291,-15.593206405639648,-3.554898405075073,0.142540892213583,5.220722961425783,0.12884800434112548,-0.9248860478401184,-1.22502663731575,0.7531028658151626,4.898800945281982,-0.6631730496883392,-1.710131007432937,-2.790124726295471,0.16509272791445256,-1.5461450159549712,-0.8364149674773216,-1.006277497112751,4.304716694355012,-1.6156479179859162,2.379721075296402
2019-06-25 13:00:00,-0.6043318778276444,-12.33461971282959,-2.996286916732788,-0.04483111202716825,1.9774436831474305,-0.21795269101858133,-0.8909923791885376,-1.0786140680313112,0.9166061103343963,3.6378513097763068,-0.6562362402677536,-1.815522062778473,-2.516619753837585,0.06909307402092964,-1.6110424876213074,-1.184937374293804,-0.9919494941830633,3.5693810105323793,-1.3921566128730773,1.9037549287080764
2019-06-25 14:00:00,3.463291358947754,-8.82537293434143,-2.7169811725616446,-0.5757184319198132,-1.2658354759216308,-0.5239533260464668,-0.9587794184684754,-0.9810054421424865,-0.7184252858161926,3.727919340133667,-0.6284891039133071,-1.920913332700729,-2.448243546485901,0.11709291643928736,-1.4163501709699633,-1.2236622005701066,-0.9752336069941521,2.0987107038497923,-1.019670730829239,1.348461489379406
2019-06-25 16:00:00,2.6497666835784908,-5.817446637153625,-2.018716835975647,-1.5125785153359173,-4.076677751541139,-0.9319542080163956,-1.2299269288778307,-0.46042691059410573,-1.6994440317153932,1.2960877746343613,-0.6354258418083191,-2.60595531463623,-2.721748721599579,-0.6029045298695564,-1.0918625414371488,-0.9138643965125084,-0.9537418588995932,0.21952088056132196,-1.1686650425195695,0.8724954396486282
2019-06-26 11:00:00,-13.620724773406982,-10.078674697875979,-3.2755929946899416,-0.04483111202716825,3.923411417007446,-0.1771525800228119,1.1426144242286682,-1.1762226402759552,-0.0644127635285258,4.268326568603516,-0.2955226585268974,0.9773418009281158,1.1073203444480897,-0.17090603858232498,0.9199596926569938,0.5576751254498958,-0.8773261599242688,2.0987107038497923,1.215243750810623,1.983082634210587
2019-06-26 12:00:00,-6.299004364013673,-5.065465140342711,-2.4376756548881526,-0.5132610747590661,2.1936626076698302,-0.3403529497794807,0.8375733464956283,-0.9810054421424865,-0.0644127635285258,3.2775803089141844,-0.26083866581320764,0.7138642355799675,1.654330211877823,-0.17090603858232498,0.8550622202455997,0.2866020508110522,-0.846282409131527,1.3633755188435317,0.8427579075098037,1.6261080920696258
2019-07-02 14:00:00,-16.874825286865235,-4.814804232120514,-4.253162050247193,-0.20097438022494313,5.004504466056824,-0.1363525778055191,-1.1282465368509293,-1.111150050163269,0.5895997524261475,1.656359076499939,-0.6631730496883392,-2.078999865055084,-2.9952533721923826,0.16509272791445256,-0.8971700593829155,-0.797690150141716,-0.8749384149909017,0.5463365525007249,-1.019670730829239,0.8724954396486282
