,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_02,SHAP_OX_03,SHAP_OX_21,SHAP_OX_05,SHAP_WS_01,SHAP_TEMP_03,SHAP_OX_23,SHAP_OX_20,SHAP_OX_22,SHAP_WS_02,SHAP_OX_15,SHAP_OX_16,SHAP_TEMP_24,SHAP_TEMP_07,SHAP_OX_14,SHAP_TEMP_04
2019-05-03 04:00:00,-7.713771533966065,-5.338152551651001,-0.2567490480840206,-0.21806289553642272,0.9401633501052856,0.07551939263939857,0.16008079014718532,-0.2766924604773521,-0.1594305414706469,2.5151180624961853,0.5242279388010502,0.7182940423488617,-0.29194998145103457,0.05589878764003513,0.39081270918250083,0.3447812061756849,-0.48359348252415657,0.18114602640271185,0.6866849511861801,0.1689129430800677
2019-08-14 18:00:00,-13.362942695617676,16.86413440704346,-0.8512342572212219,0.22617109175771474,1.9804382085800172,-0.05683055110275744,-0.5427376657724381,-0.17765601594001051,0.6456204295158386,-14.294832897186279,0.3450069470331073,-1.4535126328468322,-0.4640699550509451,0.06271027044858782,-0.2188365889713168,-0.5664650231599808,-0.37727226018905646,1.0985138684511182,-0.6867877885699274,-1.7045560475904495
2020-03-03 14:00:00,10.040785789489746,2.7463745713233947,0.9982748195528984,-0.46485946215689183,-1.1403868317604064,0.14169458835385737,-0.2694192267954349,-0.31383111849427225,1.719022238254547,-0.8468725029379129,0.07617547251284121,-0.9270136535167695,-0.24277277365326883,-0.008810661453753718,-0.0029190819710492853,-0.250318393856287,-0.5324616059660912,-0.19035004749894147,-0.45787553042173385,0.10003508490044624
2020-03-28 23:00:00,2.777557635307312,-8.95808973312378,-1.2805846512317656,-0.3661407597362995,-0.44687016904354093,0.10860696551389992,0.04294438716024161,-0.30145152257755403,0.5114451318979263,6.297359800338745,-0.013435007259249667,-0.7295769989490509,-0.1935955747961998,0.008218171820044499,0.21299843043088923,-0.13873719437979157,-0.47698974758386614,-0.11453437469899655,0.28608853444457055,0.8025860458612442
2020-02-22 05:00:00,-20.626168632507323,-10.406065893173217,-0.7191264480352402,0.6539519503712655,3.251886415481567,-0.15609307140111922,-0.2694192267954349,-0.14051732420921328,-0.6961310505867004,8.503664207458495,0.7482542768120767,-0.7295769989490509,-0.537835605442524,0.0661160468123853,0.23840053975582118,0.10302197821438312,-0.5549148290418089,-0.4177966541610658,0.28608853444457055,1.202075655013323
2020-01-04 12:00:00,5.198633480072021,-5.217489576339721,0.7010323431342841,-0.3661407597362995,-0.5624561786651612,0.1168787450529635,0.3162626504898071,-0.2766924604773521,4.268348240852356,5.666984558105469,-0.23746121898293496,-0.2688907576724888,0.027701672213152024,-0.053085440583527085,-0.2188365889713168,-0.4548837974667549,-0.5146316759288311,-0.5845906049013139,-0.45787553042173385,0.9265652969479561
2019-06-08 09:00:00,6.812682104110718,7.693621826171875,-0.7851806521415711,-0.037078658491373054,0.13106054700911046,0.03416006546467539,0.5895808726549149,-0.2519333798438311,0.10891980510205031,-5.574669456481933,-0.8199293583631515,0.8499182283878326,0.17523307502269742,0.04908727109432218,0.35270976349711425,0.28899052366614336,-0.43736701756715773,0.46924510672688485,0.5722286656498909,-0.6162911469116807
2019-04-21 08:00:00,4.39160807132721,-1.1148933667689562,-0.12464128481224176,-0.2016096979379654,0.47781889587640763,0.03416006546467539,0.9019442796707153,-0.2828821836039424,-0.42778063118457804,3.565740537643433,-0.7303189873695374,1.5080419898033144,0.29817617386579515,0.05589878764003513,0.46701880618929864,0.5121528178453448,-0.5001032471656799,-0.02355570830404758,0.6866849511861801,0.4581983022391796
2020-03-28 04:00:00,-6.906746482849121,-0.14957635579630732,0.007466525584459321,-0.037078658491373054,0.47781889587640763,0.017616368085145967,-0.7379649013280869,-0.23955378606915478,-0.42778063118457804,-1.4772453904151914,1.2411117821931836,-1.1244503736495972,-0.8083103477954865,0.045681495778262596,0.42891577407717707,0.28899052366614336,-0.5351033970713616,0.3100326184183359,0.8011408358812332,-0.14792406633496286
2019-10-14 08:00:00,-9.327819347381592,3.108368170261383,-0.2567490480840206,0.19326480347663164,1.6336799025535584,-0.04855863153934479,0.2381716892123223,-0.19003554778173568,-0.1594305414706469,-2.3177429914474486,-0.1478507176507264,0.12598314099013805,-0.04606407037936147,0.0661160468123853,0.18759632110595703,0.047231352329254135,-0.4089709989726543,0.35552165210247033,0.05717652686871586,-0.2719034139066935
2019-10-18 08:00:00,-13.362942695617676,0.9364045470952987,-1.2475576639175414,0.22617109175771474,2.0960246682167054,-0.0981899444013834,0.4724443793296814,-0.24574354253709316,0.377270096540451,-1.4772453904151914,0.43461744375526906,0.5866692632436753,-0.11982982233166695,0.0729275969788432,0.12409126125276089,-0.08294666607980614,-0.48425384014844897,0.24938015192747115,-5.154584068803661e-05,-0.16169930770993232
2019-12-21 06:00:00,-7.713771533966065,-10.647392988204954,-0.28977610319852837,0.22617109175771474,1.2869216799736025,-0.023743018042296136,-0.38655567616224296,-0.19003554778173568,-0.5619559764862061,8.608726119995117,1.1066961884498594,0.06017083786427972,-0.6116014197468758,0.05589878764003513,0.17489529103040696,0.06582821994088588,-0.5509526573121548,-0.4253779283724725,-0.11450750464573503,1.1056469278410075
2019-06-04 05:00:00,24.30837364196777,3.8323551654815673,-1.1484764218330379,-1.1658237613737583,-3.323437547683716,0.30791236571967595,0.5505355596542358,-0.45934932082891466,-0.8303059995174408,-4.8392351150512685,-0.1478507176507264,0.38923234939575196,0.12605598247610034,0.05930453804321585,0.5633551076054574,0.5826804652810097,-0.44859353005886077,0.5905501119792461,1.040850481390953,-0.6162911469116807
2019-10-16 15:00:00,10.847808742523194,4.194349765777588,0.1395743821747601,-0.3661407597362995,-1.0248007416725158,0.13342263167724014,0.2772171474993229,-0.2828821836039424,-0.5619559764862061,-4.2088621139526365,-0.23746121898293496,-0.005641511036083086,-0.04606407037936147,0.045681495778262596,0.09868917985877486,-0.04575291313230988,-0.4584991306066513,0.24179844250902532,-0.05727955050533636,-0.39588306061923506
2019-08-30 21:00:00,-23.04725303649903,12.03754692077637,-1.2805846512317656,0.5223269611597061,3.251886415481567,-0.14782108310610054,-0.6598741859197615,-0.16527644060552116,-0.9644815683364868,-11.563216781616209,0.7482542768120767,-1.3218872785568236,-0.6853670746088028,0.08995640948414799,-0.10452719954773784,-0.4176901996135712,-0.4056688338518143,1.0681878328323364,-0.5723318293690681,-1.5530259194783869
