測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2014,08201030,201,NMHC,10PPBC, 4, 1,   6,9999,   8,   9,   8,  11,  20,  10,   5,   4,   3,   4,   5,   5,   5,   6,   5,   5,   3,   7,  10,  15,  12,  10
2014,08201030,201,NMHC,10PPBC, 4, 2,   7,   6,   5,   4,   4,   5,   8,   9,   8,   8,   5,   5,   7,   5,   4,   5,   4,   5,   5,  10,   8,  15,  11,  10
2014,08201030,201,NMHC,10PPBC, 4, 3,  10,   5,   6,   5,   8,   5,   8,  10,   9,   8,   7,   5,   5,   5,   7,  11,   9,   5,   5,   7,   5,   4,   4,   3
2014,08201030,201,NMHC,10PPBC, 4, 4,   2,   5,   4,   5,   4,   5,   3,   4,   5,9999,9999,9999,   9,   8,   9,   8,   5,   7,   8,   9,  14,  10,   7,   3
2014,08201030,201,NMHC,10PPBC, 4, 5,   3,   4,   4,   4,   2,   4,   5,   5,   5,   4,   2,   3,   4,   5,   2,   4,   3,   5,   5,  11,   8,   5,   3,   5
2014,08201030,201,NMHC,10PPBC, 4, 6,   5,   4,   3,   5,   5,   4,   4,   5,   5,   3,   4,   3,   3,   5,   6,   5,   2,   3,   3,   5,   5,   5,   4,   6
2014,08201030,201,NMHC,10PPBC, 4, 7,   6,   4,   5,   5,   5,   8,   7,   8,   7,   3,   4,   3,   3,   7,   5,   7,   5,  11,  14,   9,  12,  15,  20,  20
2014,08201030,201,NMHC,10PPBC, 4, 8,  12,9999,   6,   5,   5,   6,   5,   6,   5,   6,   5,   5,   6,   5,   3,   2,   4,   2,   3,   5,   9,   6,   4,   3
2014,08201030,201,NMHC,10PPBC, 4, 9,   3,   2,   3,   3,   3,   4,   4,   5,   7,   2,   2,   2,   2,   2,   3,   2,   2,   2,   6,   4,   8,   5,   4,   3
2014,08201030,201,NMHC,10PPBC, 4,10,   4,   3,   2,   4,   7,  12,   9,   3,   4,   8,   6,   6,   2,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   4
2014,08201030,201,NMHC,10PPBC, 4,11,   2,   2,   2,   2,   2,   2,   5,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   6,   5,   5,   6
2014,08201030,201,NMHC,10PPBC, 4,12,  11,   5,   7,   6,   5,   7,  76,   6,   4,   4,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   5,   4,  10
2014,08201030,201,NMHC,10PPBC, 4,13,   7,   7,   3,   2,   2,   3,   2,   2,   3,   2,   3,   4,   4,   2,   2,   2,   3,   3,   5,   9,   5,   4,   3,   2
2014,08201030,201,NMHC,10PPBC, 4,14,   3,   3,   2,   2,   2,   2,   2,   5,   3,   3,   2,   2,   2,   3,   2,   2,   2,   3,   2,   4,   6,  14,  11,   7
2014,08201030,201,NMHC,10PPBC, 4,15,   4,9999,   8,   9,  10,   8,  10,  13,  10,  10,   9,   9,   6,   6,  10,   9,   8,   9,   8,   9,  10,  10,  11,  11
2014,08201030,201,NMHC,10PPBC, 4,16,  14,  14,  14,   7,  11,  14,  14,  14,  12,   8,   7,  10,   8,   8,   8,   6,   8,   9,  12,  12,  14,  13,  13,  15
2014,08201030,201,NMHC,10PPBC, 4,17,  10,   6,   7,   5,   5,   5,   8,   7,   8,   6,   6,   5,   6,   5,   7,   6,   8,   5,   5,   7,   9,  13,  10,  10
2014,08201030,201,NMHC,10PPBC, 4,18,  14,   8,   7,  10,   9,   4,   5,   6,   6,   6,   6,   8,   5,   6,   4,   5,   6,   8,   9,   9,   9,   7,   9,   9
2014,08201030,201,NMHC,10PPBC, 4,19,   4,   5,   5,   4,   8,   6,   5,   5,   5,   7,   6,   7,   5,   5,   5,   4,   5,   5,   7,   5,   4,   5,   6,   7
2014,08201030,201,NMHC,10PPBC, 4,20,   4,   3,   5,   4,   5,   4,   4,   5,   5,   5,   6,   6,   5,   5,   5,   4,   5,   7,   7,   8,  10,  10,  10,  11
2014,08201030,201,NMHC,10PPBC, 4,21,   9,   7,   7,  10,   9,   5,   9,  10,  10,  10,  14,  11,   8,   8,  10,  11,   9,   8,  11,  12,   8,   7,   9,   5
2014,08201030,201,NMHC,10PPBC, 4,22,   5,9999,   2,   4,   5,   6,   6,   5,  10,  10,   7,   7,   5,   4,   5,   5,   6,   5,   7,   7,   9,  10,   8,   6
2014,08201030,201,NMHC,10PPBC, 4,23,   5,   5,   5,   4,   5,   7,   5,   5,   6,   5,   5,   5,   5,   4,   3,   4,   3,   6,   5,  10,   5,   7,   9,   8
2014,08201030,201,NMHC,10PPBC, 4,24,   8,   4,   5,   6,   5,   3,   6,   5,   5,   7,   5,   5,   7,   4,   4,   5,   5,   5,   5,   9,  10,  10,  10,   7
2014,08201030,201,NMHC,10PPBC, 4,25,   9,   5,   8,   5,   8,   7,   6,   7,   8,   8,  10,   5,   5,   5,   9,   9,   4,   8,   7,   4,   5,   7,   9,  12
2014,08201030,201,NMHC,10PPBC, 4,26,  13,   8,   5,   5,   7,   5,   8,   9,  12,  10,   8,   9,  10,   8,   8,   6,   6,   6,   7,   6,   7,   6,  13,  13
2014,08201030,201,NMHC,10PPBC, 4,27,  11,  10,  12,   7,   8,   9,   6,  11,  10,   9,   7,   7,   8,   6,   6,   5,   6,   8,   5,   5,   5,   5,   5,   9
2014,08201030,201,NMHC,10PPBC, 4,28,   7,   6,   8,   5,   7,   9,   9,  10,   9,   9,   9,  10,  10,   6,   7,   9,   9,   7,   7,  13,  10,   8,   8,   9
2014,08201030,201,NMHC,10PPBC, 4,29,   8,9999,  11,  12,   6,   9,   5,   4,   6,   4,   4,   5,   5,   3,   5,   6,   4,   3,   5,   5,   5,   3,   5,   6
2014,08201030,201,NMHC,10PPBC, 4,30,   6,   3,   4,   5,   7,   8,  14,  10,   5,   6,   5,  10,   6,   5,   5,   4,   5,   5,   4,   5,   3,   2,   3,   4
2014,08201030,201,NMHC,10PPBC, 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2014,08201030,201,NMHC,10PPBC, 5, 1,   2,   3,   2,   5,   2,   3,   4,   4,   4,   3,   5,   5,   5,   4,   5,   4,   5,   3,   9,   7,  10,  10,   7,   4
2014,08201030,201,NMHC,10PPBC, 5, 2,   5,   9,   5,   5,   4,   3,   4,   6,   5,   5,9999,9999,9999,  12,  10,   9,  10,  12,  10,  11,   8,  13,   6,  10
2014,08201030,201,NMHC,10PPBC, 5, 3,   9,   7,   6,  10,   6,   8,   8,   5,   9,  10,  10,   9,  10,  13,  10,   8,  10,  11,  10,   5,   4,   5,   3,   4
2014,08201030,201,NMHC,10PPBC, 5, 4,   4,   4,   2,   5,   5,   5,   4,   7,   4,   9,   5,   6,  10,   8,   7,   5,   5,   5,   7,   8,   7,   5,  10,  10
2014,08201030,201,NMHC,10PPBC, 5, 5,  10,   8,   5,   6,   5,   5,   7,   9,   8,   8,   5,   4,   5,   4,   5,   5,   6,   5,   5,   6,   5,   5,   5,   4
2014,08201030,201,NMHC,10PPBC, 5, 6,   3,9999,   5,   3,   3,   2,   4,   5,   2,   5,   5,   3,   4,   2,   3,   4,   4,   3,   3,   9,   8,   6,   4,   4
2014,08201030,201,NMHC,10PPBC, 5, 7,   4,   3,   2,   2,   3,   3,   3,   4,   3,   3,   4,   4,   3,   3,   2,  28,   5,  10,   5,   7,   5,   5,  10,  10
2014,08201030,201,NMHC,10PPBC, 5, 8,  10,   8,   5,   5,   7,   7,   8,   8,   5,   5,   6,   4,   4,   4,   3,   4,   5,   3,   2,   3,   2,   2,   2,   2
2014,08201030,201,NMHC,10PPBC, 5, 9,   4,   3,   3,   5,   4,   5,   7,   4,   5,   4,   4,   4,   5,   5,   5,   2,   4,   2,   3,   5,   5,   5,   7,   9
2014,08201030,201,NMHC,10PPBC, 5,10,   6,   9,   5,   5,   4,   4,   6,   5,   5,   3,   3,   4,   5,   3,   3,   2,   4,   2,   3,   5,   6,   9,   5,   7
2014,08201030,201,NMHC,10PPBC, 5,11,   9,   5,   4,   3,   4,   5,   8,   4,   5,   3,   5,   5,   3,   3,   3,   4,   3,   3,   2,   4,   7,  10,  10,   8
2014,08201030,201,NMHC,10PPBC, 5,12,   5,   4,   4,   4,   3,   3,   6,  10,  10,   9,   5,   4,   4,   3,   3,   3,   4,   2,   4,   3,   2,   5,   2,   2
2014,08201030,201,NMHC,10PPBC, 5,13,   2,9999,   4,   4,   5,   5,   6,   8,  10,   8,   6,   5,   6,   6,   5,   7,   8,   8,   7,  10,  15,  17,  10,  10
2014,08201030,201,NMHC,10PPBC, 5,14,   8,  11,  12,  10,   9,   9,   9,   9,   9,  14,  10,  11,  13,  10,  10,   6,   8,   8,   8,  10,   5,   7,   5,  10
2014,08201030,201,NMHC,10PPBC, 5,15,  10,  10,   6,   7,   6,  10,  12,  14,  14,   5,   5,   3,   5,   5,   4,   4,   6,   5,   7,   6,  10,   7,   5,   8
2014,08201030,201,NMHC,10PPBC, 5,16,   7,   7,  10,  10,  10,  14,   9,   9,  11,   5,   8,   6,   6,   9,   6,   8,   5,   6,   4,   4,   5,   6,   7,   8
2014,08201030,201,NMHC,10PPBC, 5,17,  12,  12,   8,   9,   7,  10,  10,   5,   5,   9,   5,   5,   4,   5,   7,   5,   6,  10,  10,   7,   6,   6,   4,   9
2014,08201030,201,NMHC,10PPBC, 5,18,   4,   6,   8,   5,   8,  10,   5,   6,   6,   4,   5,   5,   7,   5,   8,   5,   6,   7,   5,   6,   6,   6,   4,   6
2014,08201030,201,NMHC,10PPBC, 5,19,   6,   5,   4,   5,   5,   6,   6,   7,   6,   5,   6,   7,   6,   5,   5,   5,   5,   5,   9,   6,   5,   8,   7,   6
2014,08201030,201,NMHC,10PPBC, 5,20,   7,9999,   9,  10,  10,  10,   9,  11,  11,  10,   8,  10,  12,   9,   9,   9,   8,  11,   5,   8,  10,   7,   7,   8
2014,08201030,201,NMHC,10PPBC, 5,21,   6,   8,   8,   6,   5,   4,  33,   7,   8,   5,   5,   4,   5,   5,   5,   4,   8,   4,   5,   5,   5,   5,   5,   5
2014,08201030,201,NMHC,10PPBC, 5,22,   6,   4,   5,   5,   5,   8,   7,   6,   5,   8,   7,   5,   8,   8,   6,   6,   6,   6,   7,   5,   7,   6,   6,   5
2014,08201030,201,NMHC,10PPBC, 5,23,   4,   5,   5,   4,   5,   5,   7,  10,   9,   7,   8,   6,   6,   6,   5,   8,   8,   8,   8,   6,   6,   8,   6,   7
2014,08201030,201,NMHC,10PPBC, 5,24,  10,   8,   6,   6,   5,   8,   6,   8,   6,   9,   7,   9,  10,  10,   8,   7,   6,   6,   5,   6,  10,   9,   5,  10
2014,08201030,201,NMHC,10PPBC, 5,25,   8,  10,  10,   9,   9,  12,  12,  12,  10,  12,  12,  14,  11,  13,  10,  10,   8,  12,  13,  12,  13,  12,  15,  19
2014,08201030,201,NMHC,10PPBC, 5,26,  12,  11,  10,   5,   8,   6,   6,   7,   9,  10,  10,   9,   8,   6,   9,   5,   5,   5,   6,   5,   5,   5,   7,   5
2014,08201030,201,NMHC,10PPBC, 5,27,   5,9999,   4,   5,   4,   6,   9,   3,   4,   5,   5,   3,   4,   3,   5,   5,   6,   6,   6,   5,   6,   5,   4,   4
2014,08201030,201,NMHC,10PPBC, 5,28,   3,   5,   5,   4,   5,   5,   5,   6,   5,   5,   5,   5,   5,   5,   4,   6,   6,   5,   3,   4,   5,   7,  10,   9
2014,08201030,201,NMHC,10PPBC, 5,29,  10,   9,   8,   8,   6,   9,   6,   9,  10,  10,   6,   8,   7,   5,   5,   9,   8,   8,   9,   6,  10,  29,  44,  14
2014,08201030,201,NMHC,10PPBC, 5,30,  10,  10,   8,   9,   8,  11,  15,  12,  11,  12,  17,  12,   9,  13,   9,   9,  11,  14,   9,  14,  12,  12,  12,  16
2014,08201030,201,NMHC,10PPBC, 5,31,  14,  14,  10,  10,   7,  12,  13,  12,  10,   5,   6,  10,   6,   5,   6,   5,   9,  11,  11,   9,  14,  10,  10,  10
2014,08201030,201,NMHC,10PPBC, 6, 1,   8,   6,  13,  10,  10,  12,  13,  11,   9,   5,   7,   9,  10,   8,   7,   7,   5,   6,   9,  11,  13,  13,  13,  10
2014,08201030,201,NMHC,10PPBC, 6, 2,  10,   7,  10,  10,   5,   7,  17,   7,   5,   7,   9,   5,   9,   8,   6,   9,   7,   5,   5,   5,   5,   5,   4,   5
2014,08201030,201,NMHC,10PPBC, 6, 3,   8,9999,   6,   6,   5,   7,   7,   8,   9,   8,   9,   7,   5,   5,   7,   5,   6,   5,   5,   5,   8,   5,   5,   5
2014,08201030,201,NMHC,10PPBC, 6, 4,   5,   5,   7,   7,   9,  15,  14,  10,  10,9999,9999,9999,   9,   6,   6,   8,   6,   5,   5,   5,   5,   5,   5,   8
2014,08201030,201,NMHC,10PPBC, 6, 5,   4,   5,   5,   4,   6,   6,   8,   8,  10,   9,   7,   6,   9,   8,   5,  10,   5,   7,   6,   4,   7,   8,   5,   7
