,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,66,34,51.515151515151516,16.32888616109665,41,34,82.92682926829268,63.55140186915888
