,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_24,SHAP_WS_01,SHAP_OX_17,SHAP_TEMP_08,SHAP_OX_03,SHAP_OX_22,SHAP_TEMP_09,SHAP_OX_18,SHAP_OX_23,SHAP_HUM_24,SHAP_TEMP_07,SHAP_TEMP_20,SHAP_TEMP_18,SHAP_TEMP_10,SHAP_TEMP_22,SHAP_TEMP_19,SHAP_PM25_01,SHAP_TEMP_21,SHAP_OX_06,SHAP_HUM_05,SHAP_WS_02,SHAP_OX_21,SHAP_OX_10,SHAP_TEMP_02,SHAP_HUM_02
2019-12-11 12:00:00,1.110871136188507,-2.661394786834717,0.21416236236691474,-0.30289542283862836,-0.3205807290971279,2.076092767715454,-0.6753267526626587,-0.6424838960170746,1.9281532406806945,-0.01352756610140203,-0.43279925882816317,0.17002997267991304,0.006473075598478295,-0.15248536225408316,-0.03644986562430856,3.1805208683013917,-1.2597052156925201,-1.4536184072494507,-0.5225229512900114,-1.4104391992092131,-1.4087023317813874,-0.06935800053179261,-0.6738965228199959,-0.7118070423603058,0.18675447050482036,0.03612942928448316,-0.11641925796866417,-0.47218211442232133,1.446358180046082,-0.04183961185626684
2019-09-04 02:00:00,0.05589273958466948,3.7933493137359617,-3.1785021305084236,-0.35397977456450463,-0.10081682931631804,-3.0358712792396543,-0.902436250448227,-0.35993400961160665,-1.351711368560791,-0.10422454373911023,-0.7306764721870422,-0.41436481159180405,-0.06986319678835569,-0.15248536225408316,0.28023578599095345,-1.9998126804828638,0.985080523043871,-0.14564957655966285,0.17934805229306222,3.1061792850494387,-0.13073510378599168,-0.2497652217745781,1.7539842784404758,0.039505737298168225,0.526962885260582,0.03978101117536424,-0.14310954846441742,-0.21664568912237883,-6.026944541931153,1.0066858649253845
2019-05-25 23:00:00,7.968236255645752,4.771341490745544,2.989977526664734,-0.4369919654913247,0.3123394086956978,-1.5182567834854124,-0.902436250448227,0.44424610733985903,-2.4243713498115538,-0.6332900553941727,1.6523393034934997,-0.6128386050462723,-0.22730671390891075,0.45002217814326284,-1.159244567155838,-3.749015522003174,0.08348638135939838,-0.6727412708103657,0.4618624527007341,1.3371697545051577,-0.7098141282796859,0.17118494678288698,0.7746709987521172,1.935675859451294,-2.251408326625824,0.03612942928448316,0.8978090494871139,0.549963629245758,-6.641187953948974,-1.2869638025760648
2019-06-01 11:00:00,15.880576038360596,6.6295243263244625,2.5273414134979246,-0.368879434466362,-0.1799319289624691,-2.0773778676986696,0.0817057844251394,0.20516551490873097,0.09225405897013846,-0.5274770468473434,0.8778588235378265,-0.1607595890760422,-0.17959662862122056,0.2434483961900696,-0.5834524691104889,0.05213801823556423,0.48828388340771206,-0.5360878571867943,-0.1252373831346631,2.240493905544281,-0.4602111902087927,0.17118494678288698,1.2847296088933944,-0.24670861512422557,-0.8338719844818115,0.03795521415304387,0.49745587110519407,-0.3832998231053353,-9.098162364959718,-1.2214305520057678
2020-02-01 23:00:00,-5.21900315284729,-12.441308212280275,1.293645989894867,-0.35610839277505874,-0.048073517996817826,5.5106952667236335,-0.523920226097107,-0.2947303235530853,1.4124510049819947,-0.19492141902446744,-0.49237474203109743,0.08549493700265884,-0.0841761916875839,-0.1869142659008503,-1.0728755235671996,2.8104966402053835,-3.1916920781135563,-2.458996838331223,-0.40333725288510325,-5.287203073501586,-2.43706756234169,-0.3099009796977043,-2.856949305534363,0.43305040150880814,-2.364811134338379,0.03795521415304387,-0.03634861186146735,-0.08332225641934202,11.171888256072998,-0.8937664985656738
2019-09-28 13:00:00,7.968236255645752,9.856895303726196,3.2984028577804567,-0.3837790571153164,-0.030492459423840036,-4.393737196922302,2.201396989822388,-0.03391514094546437,-0.5059603601694107,-0.5425929665565492,2.843846440315247,-0.25264560505747796,-0.1939097070135176,0.8287417571991682,-0.7849793016910553,-1.2597648382186892,1.003480565547943,-0.3701515956461663,-0.0060520891100168004,3.821309971809387,-0.2006241213530302,-0.2497652217745781,2.0600196719169617,-0.13937819488346576,-0.7771704494953156,0.10185789735987782,1.3782330214977265,-0.33885869383811956,-12.169386005401611,-1.942292046546936
2019-08-18 08:00:00,-5.21900315284729,12.204077529907225,0.059950320608913886,-0.32418058142066003,-0.10960742235183715,-5.951289677619934,-0.902436250448227,0.7050613224506378,-2.1562068700790404,-0.058876069635152795,1.5331881880760192,-0.5577071540057659,-0.2893300112336874,0.12294677980244159,-0.5834524691104889,-3.4462704420089723,2.9906679689884186,0.8304460950195789,0.3515046194195748,6.6065596580505375,1.067359161376953,0.08098136931657789,3.814621615409851,0.14683616892434656,0.13005290180444717,0.017871549166739005,0.8978090494871139,-0.2499764297157526,-13.500246143341064,0.22029170319437985
2019-07-09 16:00:00,-1.526575291156769,2.717559444904328,-1.4821695089340212,-0.3348232313990593,-0.18872244507074357,-2.476751130819321,-0.145403939858079,-0.16432267203927037,-0.2171672208234668,-0.22515374533832072,-0.2540731929242611,-0.19751390516757966,-0.10326026291586457,0.01965973153710366,-0.3243458233773708,-0.418801535665989,0.2674854494631291,-0.7020242422819137,-0.12082319650799037,2.2781330227851866,-0.6698776125907898,0.05091348476707932,1.2235226929187772,-0.13937819488346576,0.13005290180444717,0.027000511810183526,-0.009658376127481447,-0.33885869383811956,-5.003203725814819,0.22029170319437985
2020-01-14 18:00:00,-7.856449794769287,-8.04034686088562,0.21416236236691474,-0.35397977456450463,-0.07444524496677332,3.673583817481995,-0.902436250448227,-0.05564970159903169,1.5981039285659793,-0.27050222158432,-0.6711006939411164,0.1847318841741071,-0.11280233655124901,-0.1869142659008503,-0.23797715678811074,2.575028228759767,-1.9772998452186585,-1.9611873269081115,-0.5843229815363884,-3.3300029993057256,-1.788098967075348,-0.03929013992892576,-1.592002123594284,0.21838966794311993,-1.7410955429077148,0.023348883388098353,-0.06303881506901232,-0.3944100752472878,4.927074456214904,-1.15589781999588
2020-03-20 00:00:00,-0.47159675136208534,-4.81297528743744,-2.253229224681854,-0.3582368403673172,-0.07444524496677332,3.1943359613418574,0.15740900337696076,-0.18605732657015323,-0.5265885785222053,-0.3611991196870804,0.16295433379709717,-0.31145252138376234,-0.09848924116231499,0.01965973153710366,-0.3819250151515008,-0.18333180323243137,-2.1980989456176756,-1.9123832702636718,0.033676671520879616,-3.1041711568832397,-1.9178928077220914,-0.009222269477322676,-1.6940143823623657,0.5761576056480407,-0.7771704494953156,0.023348883388098353,0.20386349819600577,0.20554500175639986,0.7297402590513229,0.2858245700597763
2019-05-17 04:00:00,-3.1090444564819344,-0.9010090236377437,-1.3279574036598205,-0.3390801891684532,-0.1271885044872761,1.0377259850502014,-0.523920226097107,0.6181227490305902,-0.2584233459085226,-0.19492141902446744,-0.7902515709400177,-0.2342684708535671,-0.2511617999523878,-0.2557723708450794,0.07870852032210676,-0.18333180323243137,0.06508662141859531,-0.467761355638504,0.011605046759359517,0.09510024711489677,-0.44024293459951885,-0.0994258644990623,0.7338661044836045,0.1826128926128149,-0.09675291674211621,0.05621316886972635,-0.03634861186146735,0.050001098215579985,-1.0106175601482392,0.2858245700597763
2020-03-06 12:00:00,9.023214960098267,-4.519576907157898,8.078975057601928,-0.3603654257953168,-0.17114134207367898,2.5553400754928584,0.3845188543200493,0.1834308459423482,3.330863916873932,-0.5425929665565492,0.8778588235378265,0.4273109309375286,-0.17959662862122056,0.20901936385780573,-1.591088533401489,5.501580429077149,-1.6829021751880646,-1.8440559267997743,-0.8094511825591326,-2.087931549549103,-1.748163002729416,-0.12949372828006744,-1.0819434940814971,-0.03204786963760851,-2.0246027588844298,0.07447108626365662,0.524146220088005,-0.21664568912237883,5.029450774192809,-3.7116777181625364
2019-12-19 07:00:00,-15.241303634643554,-9.605133152008056,-2.715865206718445,-0.29650981053709985,-0.3557430915534497,3.3141475677490235,-1.2809526681900025,0.031288678944110845,1.7425007104873658,0.062053181976079966,-1.3264303326606748,0.1590037688612938,-0.10326026291586457,-0.5139899488538504,0.28023578599095345,2.743220853805542,-0.5421096224337816,-0.8386774957180023,-0.5181086443364621,-1.146969735622406,-0.9194806396961213,-0.2497652217745781,-0.18423993177711964,-0.8549139499664307,0.24345582872629165,0.008742621541023291,-0.5167727258056403,-0.46107188910245894,6.97455472946167,0.613488668203354
2019-08-06 05:00:00,-14.713809871673584,8.878907060623169,-3.0242901802062994,-0.29012437984347345,-0.36013828292489053,-3.31543208360672,-0.6753267526626587,0.48771523386240007,-2.011810839176178,0.12251783683896064,-1.0881289184093474,-0.5319788113236428,-0.1891386094503105,-0.44513182546943425,0.1938668295741081,-3.4126315116882324,2.199472570419312,0.6547491729259491,0.3338479664176703,4.837550973892212,0.6580103322863579,-0.12949372828006744,3.1005406141281133,-0.8191372752189636,0.41356016546487806,0.021523106843233136,-0.2765605497406796,-0.46107188910245894,-11.555137538909912,0.8756196439266205
2020-03-10 09:00:00,-12.603853321075437,-3.737182688713074,-3.1785021305084236,-0.29225295260548595,-0.34695244058966634,0.957851380109787,-0.902436250448227,0.2486347660422325,1.0617739796638488,0.12251783683896064,0.01997350510209802,0.026687974482774712,-0.19868064625188708,-0.1283850314095616,-0.5546627551317215,1.7004263162612916,-0.06371263675391674,-0.7313071116805077,-0.3327088702470064,0.5091237433254718,-0.6199569493532181,-0.2798330917954445,0.5910495891235769,-0.8191372752189636,0.526962885260582,0.04343259688466782,0.3319765359163284,-0.3944100752472878,2.572471702098847,0.941152548789978
2019-11-21 20:00:00,-5.746492338180543,-7.844750308990479,0.522586289793253,-0.3390801891684532,-0.06565463319420814,3.953142833709717,0.5359251111745834,-0.5555456101894378,0.7523524791002274,-0.11934073283337052,-1.2668549001216889,-0.02109277918934822,-0.012610948830842971,-0.35905931442976,-0.18039788929745554,1.027655577659607,-2.326898491382599,-2.039276075363159,-0.3547800716012716,-3.5934720993041993,-2.0177340269088746,-0.21969730108976365,-1.8164282023906708,0.28994324207305905,-2.534916114807129,0.05256156940013168,-0.43670201636850836,-0.17220447026193142,5.336569309234619,-0.697167780995369
2019-10-02 04:00:00,-4.691509771347047,2.3263627171516417,-1.9448050379753117,-0.35397977456450463,-0.10960742235183715,-1.4383823290467261,-1.2809526681900025,0.5094496712088585,-1.104174667596817,-0.30073452219367036,-0.6115255057811737,-0.3518824795261026,-0.20663233250379562,-0.16969988308846948,-0.15160832442343236,-1.663427197933197,1.1690793871879577,0.15694010368606542,0.1087193675339222,1.8264708638191223,0.08891536989249291,0.020845620427280682,1.5907652080059052,0.3257200315594673,-0.21015583612024785,0.012394142150878945,-0.14310954846441742,-0.01666054464876652,-4.900828075408936,0.4168902575969696
2019-10-28 04:00:00,-12.603853321075437,-3.150389957427979,-3.0242901802062994,-0.3092810418456793,-0.27662793775089084,0.3188557706773281,-1.3566557049751282,-0.2512611001729965,0.5048155359923839,-0.01352756610140203,-1.3860054969787596,-0.07254908680915832,-0.04600805863738059,-0.44513182546943425,0.1938668295741081,0.7585474714636803,-0.1189121876610443,-0.555609830468893,-0.17379470858722926,0.13273867964744568,-0.6598936498165131,-0.2798330917954445,0.3054166205227375,-0.4255924731492996,0.41356016546487806,0.023348883388098353,-0.43670201636850836,-0.20553537346422673,0.8321143329143524,0.8756196439266205
2020-03-05 11:00:00,2.1658503413200383,-4.519576907157898,5.148947048187256,-0.31353797651827336,-0.3557430915534497,3.1943359613418574,0.9144415020942688,-0.3164649233222008,2.299458014965057,-0.240269903279841,0.16295433379709717,0.23251260612159969,-0.08894724724814293,0.05408873083069919,-0.06523950118571517,3.8196539163589476,-1.9220998466014863,-1.7952521204948426,-0.5887369982898235,-2.6148709058761592,-1.748163002729416,-0.49030816853046416,-1.3471743643283847,-0.8191372752189636,0.526962885260582,0.021523106843233136,0.12379272822290657,-0.43885119035840037,7.281674337387085,0.2858245700597763
2019-06-07 21:00:00,4.27580828666687,1.7395681262016296,-3.1785021305084236,-0.37952194884419443,-0.07444524496677332,-2.756310570240021,0.15740900337696076,-0.012180538475513463,-0.2584233459085226,-0.5123605817556381,1.5331881880760192,-0.2379438854753971,-0.16528351344168185,0.5188803140685195,-0.4682940348982811,-0.4860784441232681,0.5618833412067034,-0.4872830219566822,0.03809110686997884,2.541602623462677,-0.4302587341517211,-0.0994258644990623,1.4071435570716857,0.39727355241775514,0.526962885260582,0.03795521415304387,0.8043934673070907,-0.04999140519648791,-3.979462718963623,0.941152548789978
2019-09-05 15:00:00,10.078192138671875,9.172303771972656,-1.1737456440925598,-0.3646224051713943,-0.07444524496677332,-2.63649839758873,-1.0538428664207458,-0.18605732657015323,-1.1454307317733763,-0.4367798864841461,0.04380365924444052,-0.31880330853164196,-0.09371821330860255,0.01965973153710366,0.1938668295741081,-2.033451765775681,0.7090825479477645,-0.42871740981936457,0.03809110686997884,2.353409540653229,-0.350385794788599,0.1411170534789562,1.3663394808769225,0.25416648015379906,-0.15345433950424198,0.02517472514882685,0.17717320048250257,-0.3832998231053353,-10.429025840759278,0.02369319386780262
2019-05-20 04:00:00,-2.0540658235549927,-2.2701970458030702,-1.790593767166138,-0.36249391585588453,-0.048073517996817826,0.3587927777320147,-0.6753267526626587,0.6398576535284519,-0.07277054935693739,-0.34608293324708933,-0.13492244249209756,-0.19016295820474632,-0.27024591378867624,-0.13527082055807113,-0.09402909409545823,-0.04877744466066354,0.3410849243402482,-0.30182484239339824,-0.07226615883409977,0.7349547231569886,-0.3903222184628249,-0.12949372828006744,0.7746709987521172,0.7192646443843842,-0.21015583612024785,0.04708416522480545,0.524146220088005,0.09444219246506691,0.2178703172132373,0.22029170319437985
2019-09-23 21:00:00,-8.911431503295898,8.585506677627563,-1.790593767166138,-0.34120875895023345,-0.1799319289624691,-1.3984449967741963,0.0060025420039892165,-0.2729957148432732,-2.135579192638397,-0.1646891877055168,-0.43279925882816317,-0.49522496536374094,-0.08894724724814293,-0.08362729325890539,0.28023578599095345,-4.28723316192627,0.3042849034070969,-0.5653706945478916,0.20583363976329566,1.6382784247398376,-0.5400839075446129,-0.2497652217745781,1.019498923420906,0.07528255921788511,-0.947274649143219,0.021523106843233136,-0.06303881506901232,-0.33885869383811956,-11.964636707305907,0.02369319386780262
2019-12-12 08:00:00,-10.493896102905271,-8.72494068145752,-1.4821695089340212,-0.3071525946259499,-0.3029995951801539,2.7550272703170777,0.8387380063533783,-0.012180538475513463,1.804384958744049,0.0015885278582573267,-0.07534714005887506,0.14430188853293657,-0.1414284817874432,-0.3762739636003971,-0.12281863987445829,2.743220853805542,-0.8181077241897583,-1.1510281562805176,-0.4739658996462822,-0.8458620786666871,-1.1291471302509308,-0.2497652217745781,-0.20464227832853793,-0.6760300636291504,0.35685874670743944,0.07264525182545185,0.17717320048250257,-0.46107188910245894,8.100668382644653,0.5479556292295455
2019-10-09 15:00:00,6.913256645202637,5.651533341407777,5.920004987716675,-0.3646224051713943,-0.09202629774808883,-2.2371270775794985,0.7630350112915039,-0.22952651605010027,-0.46470409706234933,-0.4367798864841461,-1.0285529136657714,-0.19751390516757966,-0.06509211806987877,-0.16969988308846948,0.13628770429641004,-0.9570177860558033,0.3410849243402482,-0.42871740981936457,-0.12082319650799037,2.3157721519470216,-0.4302587341517211,-0.2497652217745781,1.203119957447052,0.1826128926128149,-2.3081094145774843,0.06351631972938773,-0.46339234970510007,-0.1499839309020899,-8.586291646957397,-2.990815854072571
2019-12-29 11:00:00,-3.1090444564819344,-9.213935375213623,4.069461607933044,-0.3199236132204532,-0.25904691033065325,2.9147751092910767,0.5359251111745834,-0.09911889918148517,3.4133753895759584,-0.10422454373911023,0.5799822717905044,0.4309864804148674,-0.13665742389857766,0.14016127847135068,-1.6198776841163636,5.501580429077149,-1.9037014663219451,-2.0197537779808044,-0.8491801312193274,-2.1255701899528505,-1.8879405558109283,-0.03929013992892576,-1.3675767719745635,-0.4255924731492996,0.016649954672902815,0.017871549166739005,0.390694934129715,-0.3832998231053353,6.97455472946167,-2.073357403278351
2019-07-24 22:00:00,-8.383941411972046,7.705313682556152,-3.1785021305084236,-0.3582368403673172,0.02225096640177072,-3.155683755874634,-0.8267327845096588,-0.6642184883356095,-1.9705548286437988,-0.27050222158432,-1.0881289184093474,-0.6238652154803276,-0.0030688963830471207,-0.3074158020317555,0.28023578599095345,-3.2108001470565797,0.966680696606636,-0.2334981564432382,0.39123342372477043,3.068541717529297,-0.16068747341632836,-0.06935800053179261,1.7539842784404758,1.3274697661399841,0.41356016546487806,0.03430365147069093,-0.3299410896375775,0.1499936781823635,-10.019527244567872,0.941152548789978
2020-03-29 21:00:00,2.6933400630950928,-13.028104305267334,-3.0242901802062994,-0.37100804522633557,-0.030492459423840036,3.4738965749740602,-0.599623441696167,0.11822711201384659,2.9595571875572206,-0.4216638430953026,0.40125594288110733,0.3905565463006496,-0.16528351344168185,0.10573229044675828,0.28023578599095345,4.660615396499634,-2.271698617935181,-2.058797955513,-0.8359369430458173,-3.3676413536071776,-2.007750147581101,-0.2798330917954445,-1.7756232678890231,0.43305040150880814,0.526962885260582,0.02517472514882685,0.3106243617832661,-0.10554281380027533,11.3766339302063,0.8756196439266205
2019-08-07 03:00:00,-12.603853321075437,9.563498830795288,-2.715865206718445,-0.29650981053709985,-0.3205807290971279,-3.7946800351142884,-0.978139454126358,0.3573077335953712,-2.362487089633942,0.062053181976079966,-1.6838826537132263,-0.5907861635088921,-0.1605124890804291,-0.5312043100595475,0.2514460203470662,-3.782656192779541,2.144274264574051,0.5766613006591796,0.40006218254566195,3.97186393737793,0.6580103322863579,-0.03929013992892576,2.5904797196388243,-0.7475837826728821,0.24345582872629165,0.04160680435597894,-0.46339234970510007,-0.37218955457210534,-12.271755790710449,0.7445543229579925
2020-03-12 10:00:00,6.385766363143921,-5.008574771881103,6.228432130813599,-0.34546583741903303,-0.25904691033065325,-0.20032827071845535,1.292957556247711,0.3138384513556957,2.526367449760437,-0.4367798864841461,1.116160613298416,0.27661801800131797,-0.23684882167726756,0.26066290815360843,-1.1304547369480131,4.223315191268921,0.08348638135939838,-0.7703507244586945,-0.6240511453710497,0.6596776396036148,-0.7098141282796859,-0.3099009796977043,0.7746709987521172,-0.532922872900963,-0.4936631351709366,0.08725162744522094,0.7376677721738816,-0.12776332302018997,5.029450774192809,-2.5320873737335203
2019-08-14 22:00:00,-10.493896102905271,10.345891141891478,-2.8700778007507326,-0.3114095211029053,-0.27662793775089084,-4.233989310264588,1.3686609506607055,-0.685953539609909,-2.6925368785858157,0.0015885278582573267,-1.445580494403839,-0.6312159210443496,0.016015214473009073,-0.4107029024511576,0.1938668295741081,-4.4554259300231935,1.518677031993866,-0.0675620692782104,0.3382620207965375,3.97186393737793,0.07893135622143746,-0.06935800053179261,2.3864569187164304,-0.49714607894420626,-0.3235586881637573,0.06169051621109247,-0.5701530799269677,-0.3277484282851219,-12.988375473022462,0.7445543229579925
2019-11-06 00:00:00,-6.273981761932373,-5.7909657001495365,-1.3279574036598205,-0.32418058142066003,-0.25904691033065325,3.1144606590271,0.6873317390680315,-0.4903417736291885,0.5873281076550484,-0.11934073283337052,-1.3860054969787596,-0.15708400756120683,-0.026923960819840387,-0.4279174586525187,0.1938668295741081,1.027655577659607,-1.719701987504959,-1.639076340198517,-0.08992340499535205,-2.501955699920655,-1.6583057045936584,-0.18962948620319367,-1.1635529518127443,-0.4255924731492996,-0.21015583612024785,0.03795521415304387,-0.43670201636850836,-0.12776332302018997,3.8009591102600098,0.15475890459492803
2019-06-18 16:00:00,12.715640926361084,7.4119163990020756,2.3731303215026855,-0.44124901155009866,0.20685259997844696,-3.475180613994598,2.731319260597229,-0.20779194831848144,-1.3310832142829896,-0.8146835744380951,0.6395573318004608,-0.3371806796640158,-0.10326026291586457,0.2434483961900696,-1.3607713997364048,-2.739860165119172,0.46988403629511594,-0.6141755486838519,-0.0060520891100168004,2.9179874062538147,-0.4602111902087927,-0.06935800053179261,1.447948908805847,1.1485860288143157,-2.364811134338379,0.10550945037975903,0.23055371083319187,-0.3166381701827049,-10.940894508361817,-1.811226224899292
2019-07-02 13:00:00,9.023214960098267,8.48770751953125,-2.4074419021606444,-0.31353797651827336,-0.31179021559655673,-3.155683755874634,-0.8267327845096588,-0.22952651605010027,-0.9391501545906067,-0.1495729418471456,-0.3732240736484528,-0.3298298992216587,-0.07463415469974277,-0.10084182969294486,0.2226565195247531,-1.7643432080745698,0.8746814581565558,-0.3506296603009105,0.0601620932575315,3.1814561605453493,-0.27051280313171444,-0.009222269477322676,1.7539842784404758,-0.7833603084087372,0.5836645543575287,0.023348883388098353,-0.14310954846441742,-0.49440240636467936,-9.917155170440674,0.941152548789978
2019-05-31 16:00:00,7.440745878219604,4.086747169494629,-0.24847360034473245,-0.3859075486660004,0.004669851437211046,-2.1173153042793276,0.5359251111745834,0.05302329212427136,-0.670985072851181,-0.5425929665565492,1.175735706090927,-0.24897014610469342,-0.17959662862122056,0.29509194195270544,-0.8713480830192566,-1.663427197933197,0.15708599556237454,-0.6629804581403732,-0.08550883531570434,1.6006407141685486,-0.599988754093647,-0.0994258644990623,0.8970848485827446,0.5761576056480407,-1.1740805745124818,0.0653420990332961,0.6309071809053421,-0.33885869383811956,-6.743561553955078,-0.5661022543907166
