,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_06,SHAP_PM25_04,SHAP_TEMP_02,SHAP_HUM_20,SHAP_PM25_14,SHAP_TEMP_11,SHAP_WD_01,SHAP_OX_05,SHAP_PM25_03,SHAP_TEMP_12,SHAP_PM25_13,SHAP_PM25_22,SHAP_PM25_05,SHAP_TEMP_13,SHAP_PM25_21,SHAP_TEMP_14
2019-04-18 15:00:00,-1.7325665473937986,0.7104695349931718,-9.672467994689942,-1.0190078228712083,-1.3215779125690459,-0.6669829279184342,-4.866890668869019,-0.7357961535453796,-0.4264477714896202,4.718532025814056,0.36462788581848143,-0.8076069846749305,-0.3176263958215714,5.809395575523377,-0.2489845991134644,-2.4663402438163757,-0.8472984148189425,3.8121271252632147,-1.4311366647481918,2.4988063186407086
2019-04-19 12:00:00,-7.5785510540008545,0.8641348332166672,-8.347326803207398,-0.46353953033685685,0.3821864387020469,-1.3105077780783174,-4.634423017501832,0.8303105443716049,-1.1568172335624696,4.1960074365139,0.36462788581848143,-1.1055388510227204,-0.7929499639198184,5.132099103927613,-0.07440358968451619,-1.4147997289896013,-0.861653096973896,3.3065802574157717,0.5577147640287877,2.1640958964824675
2019-04-19 13:00:00,-4.070960307121276,0.8513294368982315,-8.829196643829345,-0.5252582132816316,-0.8956366866827011,-0.8099884763360023,-4.401954960823058,0.047257281467318564,-0.8646694272756577,4.084038126468658,0.36462788581848143,-1.25450472086668,-0.7929499639198184,5.222405803203583,0.6239202246069909,-1.7302618324756622,-0.8559113036841154,3.4835218667984007,-0.4046327367424965,2.295069542527199
2019-04-19 14:00:00,-1.1479682445526123,0.8257185161113739,-8.588261270523072,-0.46353953033685685,-1.179597672820091,-0.8099884763360023,-4.587928986549378,-0.6379145205020904,-0.280373814702034,4.233330756425857,0.36462788581848143,-1.25450472086668,-0.3770418591797352,5.086946535110474,-0.07440358968451619,-2.1245894789695745,-0.8358146932907402,3.534076201915741,-1.3028237715363502,2.3969377845525743
2019-04-19 15:00:00,0.6058268599212171,0.8641348332166672,-8.829196643829345,-0.3401020973920822,-1.179597672820091,-0.3094691889360547,-4.494942283630371,-0.34426943026483053,-0.8646694272756577,4.084038126468658,0.36462788581848143,-0.658641117811203,0.09828173313289881,5.267558360099793,0.44933929983526466,-2.4926286101341244,-0.8358146932907402,3.458243989944459,-1.2386672519147393,2.4260430634021763
2019-04-22 12:00:00,-12.839937210083008,0.8897458136081695,-7.624521541595459,-0.03150859270244836,0.8081275820732117,-1.024496776983142,-3.890526056289673,-0.34426943026483053,-1.0107434764504433,3.1882821321487427,0.6539119929075241,-0.658641117811203,-0.4364572376012802,3.8678135335445405,-1.1218893527984621,-1.7565504908561707,-0.8358146932907402,2.801033818721772,0.3010887384414673,1.989464709162712
2019-04-22 13:00:00,-8.163149356842041,0.90255116969347,-5.937976980209351,0.03021007515490055,-0.04375463351607323,-0.3809720272198319,-4.122993922233581,-1.7146129548549651,-1.7411130428314205,3.1509591519832614,0.36462788581848143,-0.658641117811203,-0.1393800526857376,4.003272932767868,-1.1218893527984621,-1.8354157626628875,-0.8444273682311177,2.775756525993347,0.17277572154998783,2.0040170699357986
2019-04-22 14:00:00,-2.9017637014389046,0.8641348332166672,-4.853769207000733,-0.03150859270244836,-0.04375463351607323,-0.023458265978842995,-3.4720844984054566,-2.399784815311432,-1.7411130428314205,3.225605434179306,0.36462788581848143,-1.4779534867033362,-0.2582110092043877,3.958119547367096,-1.1218893527984621,-1.8879929423332213,-0.81858911216259,2.851588308811188,0.17277572154998783,1.989464709162712
2019-04-22 15:00:00,0.021228446252644025,0.8897458136081695,-5.817509508132934,-0.09322728505358098,-1.6055384755134583,-0.16646372824907302,-3.0536424517631535,-2.889193224906921,-1.7411130428314205,3.0763124406337736,0.36462788581848143,-1.25450472086668,0.6330208100378514,4.048425447940827,-1.1218893527984621,-1.8879929423332213,-0.8042344003915787,2.8263113856315614,-0.5329457358457148,2.0331223890185357
2019-05-10 12:00:00,-5.824755668640137,0.5055824380367994,-1.9625502705574032,-0.6486956253647804,-0.753656430914998,-1.7395243834704162,-2.681694042682648,2.39641786813736,0.4499956901185215,2.8523740530014035,-1.9496452927589416,-1.0310559272766113,-0.971196236461401,3.7323547661304475,0.9730821907520294,-1.8617044150829316,-0.867394895106554,2.801033818721772,0.4294017530977726,1.989464709162712
2019-05-10 13:00:00,-5.24015736579895,0.47997154407203196,-1.8420828700065612,-0.7104143545031547,-0.753656430914998,-1.024496776983142,-1.937797635793686,0.73242918998003,0.011773966252803785,2.964343431591988,-1.0817928493022921,-0.5096752986311912,-0.8523653890471905,3.596895068883896,1.3222441732883456,-1.7828388392925263,-0.8731367751955986,2.699924194812774,0.6218712098896504,2.0040170699357986
2019-05-10 14:00:00,-2.3171653747558594,0.4927769874688238,-3.2876919746398925,-0.5869769498705864,0.2402060352265835,-0.8814913004636764,-1.8913041174411773,0.047257281467318564,0.3039217747282237,2.964343431591988,0.36462788581848143,-0.2862264797091484,0.2171126700937748,3.7323547661304475,0.2747583478689194,-1.7039732813835144,-0.8444273682311177,2.624092197418213,-0.9820412993431091,1.9458067491650581
2019-05-10 15:00:00,4.698015785217285,0.5696096558123827,-4.733301901817322,-0.4018207922577858,0.6661472231149673,0.4055582210421562,-2.4492265701293947,0.24302072077989578,-0.5725217014551163,2.8896971195936203,0.36462788581848143,0.16067117936909198,1.7024987816810608,3.7323547661304475,0.9730821907520294,-2.3611862301826476,-0.8386857616249472,2.699924194812774,0.17277572154998783,1.9021488785743714
