,0
SHAP_OX_01,7.504402348158451
SHAP_HUM_01,0.8826535036481129
SHAP_TEMP_01,4.157194767203182
SHAP_SPM_01,0.4380476653105758
SHAP_OX_06,2.462926583015002
SHAP_PM25_04,1.4309833274000825
SHAP_TEMP_02,2.049989874389811
SHAP_HUM_20,2.090279912723121
SHAP_PM25_14,1.6502758356126455
SHAP_TEMP_11,1.4726343703600397
SHAP_WD_01,0.8273395606187672
SHAP_OX_05,1.2809265226197357
SHAP_PM25_03,1.171927617485814
SHAP_TEMP_12,1.8749503594353938
SHAP_PM25_13,1.6399163530831442
SHAP_PM25_22,2.1039631068462934
SHAP_PM25_05,0.7980287423697658
SHAP_TEMP_13,1.2939031821363962
SHAP_PM25_21,1.5916341113798822
SHAP_TEMP_14,1.034421506917749
