,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_06,SHAP_TEMP_22,SHAP_TEMP_02,SHAP_WS_01,SHAP_NO2_02,SHAP_OX_02,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_TEMP_23,SHAP_OX_07,SHAP_OX_04,SHAP_WD_04,SHAP_TEMP_21,SHAP_OX_18,SHAP_OX_20,SHAP_SPM_05,SHAP_NOX_02,SHAP_TEMP_24,SHAP_WS_05,SHAP_SPM_21,SHAP_NOX_15,SHAP_NO2_11,SHAP_NO2_17,SHAP_NO2_01,SHAP_TEMP_07
2019-12-15 21:00:00,-23.823827743530273,-11.298704051971438,0.30586683601140974,-0.09166239369660614,0.23948409110307695,1.582548153400421,-0.7075087770819664,8.463338851928711,0.1375470369821414,-0.1150664854794741,3.7048136711120607,0.8333402574062347,0.3753233810886741,-1.6183933973312379,-0.017733819037675833,0.036473853001370994,0.01884653433226045,0.2778468167409301,0.16864379569888116,-0.04834271348081527,-0.027513722097501126,-0.1322365182451903,0.7033392786979675,0.03872682098299261,-0.08788946266286073,-0.13798698410391805,0.25171843767166135,-0.15754116512835026,-0.2670415617525578,-0.5794273644685746
2019-05-31 05:00:00,2.3217154502868653,6.139743041992189,-0.2934575691819191,0.4240410983562469,-0.3105458959937096,-1.033542090654373,0.42893499732017515,-5.1572469711303714,1.8232906222343446,-0.06635680161416528,-0.194914286583662,-0.8298614203929902,-0.9854872643947601,0.7365914046764374,-0.017733819037675833,0.04645038386806843,0.02555036032572385,-1.2135931611061097,0.29052212089300156,-0.01473489333875477,-0.08955895700491961,-0.007343698479235156,0.06731671486049888,-0.6000681042671203,0.07280200142413376,0.051604688400402644,0.011307802377268633,0.24116381257772446,-0.03714282558066767,1.481512224674225
2019-06-22 07:00:00,1.4201453864574431,9.004626178741455,-0.5142613410949707,0.08023880291730164,0.01300112055614588,-1.3664991796016692,0.9340212231560144,-7.088524246215821,0.7697010517120362,-0.0696041077375412,0.845012903213501,-0.9389237284660339,-1.1378982722759248,2.4557305693626406,-0.031092339381575552,0.019846362620592084,0.01884653433226045,-1.6810596525669097,0.5749051660299301,-0.03826037354010621,-0.07921806285157798,-0.015149488020688254,-0.43989106439985337,-0.2390101358294487,0.42632311433553693,0.030538931209593993,0.15555415712296963,0.03231838163919744,-0.02947952734539282,1.7906527638435363
2020-01-14 23:00:00,-23.823827743530273,-8.682936096191407,-0.3565443366765976,-0.30653888508677485,0.22330674901604652,1.297157084941864,-1.0183312505483628,6.125478458404541,-0.5999658524990081,-0.1150664854794741,3.4448310852050787,0.6833793759346009,0.2120261788368225,-2.3013383507728573,-0.02663951835565964,0.009869871661067004,0.023315758351236553,0.6117513313889503,-0.2240755170583725,-0.10211515948176379,0.03453150168061255,-0.10621710433624683,0.9931721359491348,0.06650050505995748,0.04066371174994853,0.5782481253147126,-0.0367743197828531,0.41203743070363996,-0.2670415617525578,-0.5794273644685746
2019-07-07 16:00:00,3.2232865571975706,5.641499042510987,-0.98741215467453,0.5959423124790191,-0.4723194420337677,-0.9859769880771637,0.642624932155013,-5.665477657318115,2.455444884300232,-0.0517439163289964,-0.5848867744207382,-0.8980252698063851,-1.0290334224700926,1.6785850167274474,-0.023670969391241626,0.056426872871816136,0.007673477567732299,-1.2803739309310913,0.2634381398558617,-0.02817806410603223,-0.13092248295433814,0.013471756898798004,-0.34328018280211836,-0.7111628144979477,-0.13609688878059384,-0.15905270427465437,0.27575950175523756,-0.15754116512835026,0.03182681091129778,1.1723715603351597
2019-06-13 10:00:00,7.731136274337769,9.751990604400635,0.463583767414093,0.2091646745800972,0.07771054422482845,0.250720639154315,0.5260669462382793,-6.376999473571777,-0.1785298578441143,-0.07772240936756132,-0.06492341156117616,-0.4890413124114275,-0.941941711306572,1.254687988758087,-0.04593509733676908,0.019846362620592084,0.027784976176917515,-1.2469837248325348,0.30406415015459054,-0.01473489333875477,-0.11024071409483438,-0.04116883845999834,-0.1178544096648693,0.45533221662044526,-0.07182031098600415,-0.07478978333529082,0.13151317238807675,-0.10058327247388661,-0.06779598318971691,0.38921410739421847
2019-04-19 21:00:00,23.057837104797365,-0.21283415257930755,-0.5458046853542328,1.5413995027542113,-0.19730449169874192,-1.2713683009147645,-0.008158836234360912,-3.7342007875442507,2.034008824825287,-0.07447506152093408,-2.924722576141357,-0.7889627963304519,-0.974600613117218,0.030096000991761695,0.034215854853391646,0.14954075751593338,0.021081144036725143,-0.5791747689247131,0.3717744886875153,-0.004652619175612943,0.0862358659505844,-0.022955305129289595,0.1880804891232401,-0.37787864953279493,0.1852860115468502,0.472919636964798,0.03534886073321101,0.27913580685853956,0.008836947754025428,1.7906527638435363
2019-12-11 09:00:00,-24.725397491455077,-7.4373315334320065,-0.5458046853542328,-0.8652178943157196,0.06153318695724007,1.6063319206237794,-0.46467887349426745,6.227123260498047,-0.2838889077305794,-0.09395894361659882,3.834803247451782,0.8878710955381394,0.36443723700940617,-1.2180458545684814,-0.07116786092519757,-0.05664011818880681,0.043427234934642886,-0.211879787966609,-0.11573917400091886,-0.10883671911433339,-0.037854604306630735,-0.2883524504373781,0.7113902866840364,0.34423732608556745,-0.07182031098600415,0.915300190448761,-0.5897187948226928,0.39305163323879244,-0.12910230997949834,-0.8473496854305267
2020-01-24 14:00:00,-5.7924188613891605,-3.575962853431702,0.05351972552016375,-0.2635635696351528,0.20712935999035836,1.9392883419990539,-0.9600517153739931,2.6695080876350405,-0.7053247034549713,-0.08746429692255334,1.2349852800369263,0.5061529040336609,-0.08190893582068384,-2.348438537120819,-0.0696835536509752,-0.01340858531184495,0.03895801943726836,0.45592943429946897,-0.3188698135316372,-0.1659699160605669,0.13794021792709826,-0.06198430953081695,1.0495289802551269,0.23314270228147507,0.3620466426014901,0.7257083266973495,-0.44547254294157035,0.4500094100832939,-0.12910230997949834,-1.4862408757209777
2019-10-03 02:00:00,-13.004981327056885,8.257267093658447,-0.3565443366765976,-0.005711816111579558,0.14242002889513966,-1.8897172331809997,0.42893499732017515,-7.800049686431885,-1.4428375124931334,-0.09558258065953851,1.8849405169486997,-1.2115795731544494,-1.2685361862182618,1.1133890748023987,0.019373089075088508,0.02982286392943931,0.027784976176917515,-1.0911612689495087,-0.034486918244510875,-0.12900134474039077,0.2413489453494549,-0.056780468393117164,-0.19836365524679425,-0.07236795760691164,0.5709456220269203,0.11480194665491576,0.059389930963516226,-0.00565351732075212,-0.17508205287158488,2.326496660709381
