,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_06,SHAP_TEMP_22,SHAP_TEMP_02,SHAP_WS_01,SHAP_NO2_02,SHAP_OX_02,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_TEMP_23,SHAP_OX_07,SHAP_OX_04,SHAP_WD_04,SHAP_TEMP_21,SHAP_OX_18,SHAP_OX_20,SHAP_SPM_05,SHAP_NOX_02,SHAP_TEMP_24,SHAP_WS_05,SHAP_SPM_21,SHAP_NOX_15,SHAP_NO2_11,SHAP_NO2_17,SHAP_NO2_01,SHAP_TEMP_07
2019-05-10 21:00:00,-1.0533986508846283,-16.097367382049562,-0.4454732000827789,0.3438409537076951,-0.2988197460770607,-0.19931261166930198,-2.6917413473129272,4.769208216667176,0.5845297247171402,-2.1057258367538454,1.826770961284638,1.6262539803981777,0.3366599727422,-3.43128525018692,-3.692041850090027,1.4515387296676634,0.05292264968156811,-1.0765032663941383,-0.8020920978859067,0.34650822300463924,0.11154497051611541,-1.6060933828353883,3.9851217746734613,-3.045742154121399,-0.20870996564626693,0.590186083316803,0.5982448384165765,0.6437866866588593,0.05288950558751817,0.38714791333768517
2019-05-11 11:00:00,-10.439429759979246,-10.703769779205324,-0.2572582304477692,-0.10219133906066417,-0.2513121426105499,5.878116941452026,-0.36935200095176696,4.189728844165802,0.6754517167806625,-0.709651091694832,5.040374374389648,3.138822269439697,0.4472984313964844,-0.5220476146787405,1.8182143330574037,-1.4635204017162322,1.0210498511791228,-0.25084567032754423,1.4699402421712877,-0.5761372655630111,0.5775114387273789,-0.6656606912612915,1.2782119750976562,-0.17209659740328792,-0.24290636405348778,-0.35644607096910474,0.22529274374246597,0.9105850696563721,0.07650642357766624,-0.12109932824969291
2019-05-11 12:00:00,1.032385915517807,-7.647398185729981,0.7779244422912598,0.07046628799289464,-0.013774182647466614,5.253334093093872,-0.26837854925543075,3.1595429778099064,0.4936076834797859,-0.5351417839527131,0.6790553390979767,2.5337948203086853,0.302085336484015,-0.32239402066916234,1.5086493015289306,-0.7908143430948258,-0.5521568894386291,-0.33341142535209656,1.1898267567157745,-0.4810192003846169,-0.04377719550393519,-0.46413938105106356,1.0141232848167419,-0.5428895831108095,0.20164698883891105,-0.4195548415184021,0.09209553031250835,0.9772846758365631,-0.017961283493787013,-0.0968970540910959
2019-05-11 13:00:00,6.246847581863403,-6.388892745971679,1.7189994692802428,0.3438409537076951,-0.10878936983644964,4.0037691116333,-0.5309095308184624,2.06497066617012,-1.0520660817623138,-0.18612308129668234,-1.8459191560745238,1.8279298424720765,0.1914468590170145,-0.1797843724489212,0.7656934022903441,-0.11810847669839859,-0.43114096820354464,-0.4794893264770508,1.034208133816719,-0.44297195971012115,0.23580268993973733,-0.12827055267989634,0.7830456137657166,0.10599813517183063,0.20164698883891105,0.8426212787628173,-0.3074960213154555,-0.2900077685713768,0.029272574326023437,-0.05252618342638018
2019-05-11 14:00:00,-5.224968481063843,-5.310173845291138,2.0954294085502623,0.5021104373037815,-0.9164184629917145,2.9813981294631957,-0.9953873839229346,1.61426430940628,-1.2339100599288941,-0.3606324255466461,-2.9936347961425787,1.2901278078556058,0.07389346733689306,-0.5505695171654225,-0.2249145183712244,0.9470092982053757,-0.06809325581416487,-0.5175965815782547,1.4699402421712877,-0.35736571103334425,0.29793158173561096,-0.26261807829141615,0.6179900765419006,-0.6355878710746766,-0.0719243066385388,0.21153320297598838,-0.5738904468715191,-0.3567073807120323,-0.08881207183003423,0.03621534388512373
2019-05-11 15:00:00,-4.1820759773254395,-4.591027641296387,1.1543543815612793,0.5740511830896139,-1.0114336550235747,1.7886315941810609,-1.1165555708110335,1.2279446244239807,-0.3246901720762253,0.07564089708030222,-0.46866031885147097,0.7187131375074387,0.025489120185375212,-1.2065740928053856,-0.9678704619407654,1.5636563301086426,-0.18910918384790418,-0.5874599099159241,1.2831980645656587,-0.3098066039383412,0.4532537147402763,0.07325074234977363,1.0471343815326688,-0.17209659740328792,0.20164698883891105,-0.10401083193719388,-0.5206114888191223,0.9105850696563721,-0.15966286174952982,0.10882208868861198
2019-05-11 16:00:00,12.50420207977295,-7.108038377761841,0.02506435152608899,0.41578164249658583,-0.5363577038049698,0.8798570811748505,-1.3386971995234491,0.9703981023281812,-0.8702221244573594,0.337404902279377,-0.6982034891843796,0.48342476338148116,-0.016000324860215177,-1.3777057528495784,-1.7108263611793517,1.843950629234314,-0.06809325581416487,-0.6128647364676,0.3183622986078263,-0.44297195971012115,-0.323357093334198,0.2747720271348953,1.806389534473419,-0.35749307274818415,0.40682552754879,0.27464203089475636,-0.3341354537755251,0.2435890644788742,-0.08881207183003423,0.1935299462638796
2019-05-11 17:00:00,10.41841707229614,-8.006971788406371,-0.4454732000827789,0.4301697790622711,-0.8214032709598541,-0.08571571297943589,-1.419475945830345,1.8718107283115386,-0.9611441552639007,0.07564089708030222,-4.370893621444702,0.2817490426823497,-0.04365993812680243,-1.691447114944458,-2.887173163890839,1.2273034930229187,0.05292264968156811,-0.6446208141744136,0.25611485242843635,-0.38590107411146163,-0.323357093334198,0.07325074234977363,2.004456043243408,-1.9333632349967949,-0.17451355792582035,1.2212742030620576,-0.014462208165787147,-0.023209356190636736,-0.0651951443403959,0.2580692822113633
2019-05-23 16:00:00,-17.739676856994627,-6.029320001602173,0.8720318913459778,0.28628839254379274,-1.0114336550235747,1.1638491868972778,-2.0051218658685688,1.8718107283115386,-0.8702221244573594,0.337404902279377,2.2858574509620664,0.5842626452445984,0.018574211746454218,-2.3189295470714564,-1.2774354338645935,0.7788327783346176,-0.5521568894386291,-0.8288059689104559,0.13161986768245695,-0.06249958765693011,-0.6029370129108429,0.2747720271348953,2.4996224403381344,-0.7282860517501831,-0.24290636405348778,-0.4195548415184021,-0.04110164269804954,-0.8236046195030212,-0.15966286174952982,0.2257996322587132
2019-05-24 17:00:00,-19.8254602432251,-0.276150107383728,2.189536952972412,0.19995956253260377,-0.8214032709598541,-2.1872565984725947,-1.4598651230335233,-1.2187466144561767,0.6754517167806625,0.5991689175367356,2.974486684799194,-0.8946928381919861,-0.27185186417773366,-1.634403109550476,-2.3918693900108337,0.49853864014148713,1.0210498511791228,-0.6890793316066265,-0.3663598655723036,-0.014940548874437807,-0.5718725621700287,0.5434670984745026,1.8724117040634158,-1.9333632349967949,-0.24290636405348778,0.27464203089475636,-0.09438051115721466,0.11018985882401466,-0.20689670629799367,0.3669794520072174
2019-05-24 18:00:00,4.161063146591188,-4.2314542055130016,1.0602469265460968,0.19995956253260377,-0.013774182647466614,-2.2440550446510317,-1.6618121519684788,-0.5748804688453675,-0.7793001860380173,0.5119142174720764,2.7449433326721193,-0.9619180738925934,-0.27876677792519333,-1.8625785171985627,-2.9490864396095278,0.3864209726452827,0.900033974647522,-0.7271866075694561,-0.4130454584956169,0.023106708005070704,-0.5718725621700287,0.47629334032535564,2.3015559196472166,-2.9530440330505368,-0.5848705232143403,0.9057301372289658,0.1720138393342495,-0.08990896716713905,0.14735719519667326,0.475889562536031
2019-05-25 11:00:00,-14.61099910736084,-2.9729484319686885,1.2484619319438937,-0.059026973228901644,0.17625618539750576,4.2309633016586305,0.3980462610721588,1.5498776942491532,0.5845297247171402,0.07564089708030222,4.581288385391234,1.9959929466247561,0.17070215810090303,0.47622026056051264,1.1990842640399935,-0.8468731641769409,0.900033974647522,-0.028553248569369305,1.6255589693784713,-0.26224761679768566,-0.5718725621700287,0.07325074234977363,-0.10825394917046652,-0.4501913249492645,-0.8584418177604676,1.1581653177738187,0.22529274374246597,-0.623505774140358,-0.08881207183003423,-0.024290298298001334
2019-05-25 12:00:00,-3.1391834974288946,1.1621421337127684,1.7189994692802428,0.09924254938960077,-0.061281772702932336,3.2653900623321532,0.43843567073345185,0.39091869443655014,0.5845297247171402,0.07564089708030222,1.5972278118133547,1.1892899036407472,0.018574211746454218,0.7614395529031753,1.1371714681386949,-0.6226379722356796,-0.7941887080669403,-0.02220202647149562,1.3765693038702014,-0.2717594116926193,-0.665065860748291,0.07325074234977363,-0.14126502387225628,-0.4501913249492645,-0.3796920344233513,1.5368181765079498,0.11873497888445853,0.11018985882401466,-0.0651951443403959,0.02008051034063101
2019-05-25 13:00:00,4.161063146591188,1.1621421337127684,1.6248919725418094,0.28628839254379274,-0.061281772702932336,2.072623527050019,0.45863023698329924,-1.0899734377861023,0.4936076834797859,-0.01161375828087326,-0.9277465641498566,0.44981213510036466,-0.10589410339016465,0.8184834867715836,-0.16300153210759163,-0.00599081765394659,-0.5521568894386291,-0.08571418561041355,0.7229707300662994,-0.4905309990048409,-0.1369704894721508,0.006076979497447633,-0.471375936185359,0.29139462411403655,-0.6190669536590576,1.663035809993744,0.03881666748784478,1.244083070755005,-0.017961283493787013,0.08865354955196383
2019-05-25 14:00:00,14.589987087249757,2.420647954940796,1.813106894493103,0.44455791264772415,-0.10878936983644964,0.7094619244337081,0.2566833883523941,-1.0899734377861023,-2.0522080898284907,-0.18612308129668234,-2.534548592567444,-0.15521511770784857,-0.26493698805570604,0.8470053136348724,-0.9059574246406555,0.7227739661931992,-0.3101250797510147,-0.22544082067906857,-0.086246261652559,-0.41443654149770737,-0.4165503799915314,-0.12827055267989634,-0.5373981729149818,0.19869638308882712,0.40682552754879,0.46396844238042834,-0.14765939125791194,1.6442807555198669,0.07650642357766624,0.1733614314347505
2019-05-25 15:00:00,23.97601890563965,3.319580817222595,2.0954294085502623,0.5452748961746694,-1.4390018522739412,-0.5401029661297798,-0.1875997979193926,-1.540679609775543,-1.5975980520248414,-0.5351417839527131,-4.82997989654541,-0.9283055305480957,-0.26493698805570604,0.5617859646677971,-1.1536094248294828,1.3394210338592527,-0.3101250797510147,-0.3143577948212623,-0.3041124038398266,-0.21468854546546937,-0.230163799226284,-0.3969656080007552,-0.570409282296896,-0.2647948369383812,-0.34549562484025953,-0.04090202860534188,-0.20093827331438657,1.777679991722107,-0.017961283493787013,0.2701703913044185
2019-05-25 16:00:00,3.1181705713272097,2.420647954940796,1.7189994692802428,0.6891563132405281,-1.2014640331268311,-1.562474364042282,-0.4703254647552968,-1.8626127123832703,-1.4157540857791902,-0.18612308129668234,-6.895867347717285,-0.9283055305480957,-0.3133413057774305,-0.06569660045206546,-1.8346525073051452,1.7318328320980072,0.5369862884283065,-0.5239477820694447,-0.4286073423922061,0.032618492096662524,-0.19909934997558593,-0.12827055267989634,-0.2402983069419861,-0.2647948369383812,0.2358434453606606,0.21153320297598838,-0.17429882862488738,0.510387459397316,-0.0651951443403959,0.3589120101358276
2019-05-26 09:00:00,-19.8254602432251,-6.928252172470093,0.11917184591293335,-0.2029083751142025,-0.013774182647466614,3.4357854604721068,0.41824093759059905,3.1595429778099064,0.40268574729561823,0.07564089708030222,5.040374374389648,2.6010202407836913,0.302085336484015,0.13395696049556136,-0.472566494345665,-1.5756378948688505,0.77901811003685,-0.03490445166826245,1.59443536400795,-0.5856490671634674,1.1988000690937044,0.07325074234977363,0.8490677416324616,0.7548858225345613,-0.17451355792582035,-0.29333727806806564,-0.09438051115721466,-0.5568061500787735,-0.13604593575000762,0.10075466753914952
2019-05-26 10:00:00,-1.0533986508846283,-2.9729484319686885,0.5897094279527664,0.07046628799289464,-0.15629693567752836,3.6629791021347047,0.41824093759059905,1.8074241936206819,1.0391396969556808,0.2501502089202404,2.7449433326721193,1.8279298424720765,0.1914468590170145,0.7899615079164505,-0.16300153210759163,-1.183226227760315,0.900033974647522,0.009554031444713479,1.4699402421712877,-0.6712554007768631,0.2668671257793903,0.20759828388690948,0.2548680666834116,0.3840928629040718,-0.14031712748110292,0.21153320297598838,-0.12101995665580031,-0.2900077685713768,-0.13604593575000762,0.07655241570901125
2019-05-26 11:00:00,12.50420207977295,0.6227823615074157,0.966139405965805,0.21434766678139566,0.17625618539750576,3.094995069503784,0.5596037417650223,0.39091869443655014,0.7663737446069717,0.2501502089202404,-1.386832880973816,1.2901278078556058,0.04623383656144142,0.7899615079164505,0.2084764452651143,-0.11810847669839859,0.900033974647522,0.04131008991971612,1.1275793582201004,-0.4810192003846169,-0.07484162645414469,0.20759828388690948,-0.5043870849534869,0.10599813517183063,-0.0035314793698489983,0.8426212787628173,0.14537442326545713,-0.2233081728219986,-0.15966286174952982,0.06041755545884373
2019-05-26 12:00:00,18.761557006835933,3.1397941112518315,1.2484619319438937,0.47333421409130094,0.03373339655809103,1.7886315941810609,0.6605771869421007,-0.8968134224414825,0.40268574729561823,0.337404902279377,-4.370893621444702,0.5842626452445984,-0.10589410339016465,0.9896151483058929,-0.1010885185562074,0.4424797907471657,0.77901811003685,0.009554031444713479,1.00308455824852,-0.44297195971012115,-0.5718725621700287,0.3419457882642746,-0.5043870849534869,-0.17209659740328792,-0.14031712748110292,0.8426212787628173,0.43840823024511344,0.3102886646986008,-0.15966286174952982,0.10075466753914952
2019-05-26 13:00:00,29.19047908782959,5.836592054367066,1.2484619319438937,0.6603800430893898,-0.15629693567752836,0.8798570811748505,0.5596037417650223,-1.7982260823249816,0.2208417667075991,0.337404902279377,-5.7481526851654055,-0.15521511770784857,-0.24419223871082069,1.1322247684001923,-0.5344794809818268,1.4515387296676634,-0.5521568894386291,-0.05395810157060623,0.6607233583927155,-0.33834206536412237,-0.323357093334198,0.3419457882642746,-0.7354646563529968,-0.4501913249492645,-0.0719243066385388,0.7164037108421326,0.2785716041922569,0.9105850696563721,-0.11242900043725967,0.1935299462638796
2019-05-26 14:00:00,47.962542724609385,5.836592054367066,1.4366769790649414,0.7467089138925076,-0.2513121426105499,-0.3129094332456589,0.3576568752527237,-2.7640253782272337,-0.41561219096183777,0.16289556398987765,-8.043583631515503,-0.8274675577878952,-0.3410009481012821,0.9896151483058929,-1.7108263611793517,2.1803035974502563,-0.06809325581416487,-0.15557752959430218,0.19386733025312425,-0.3002947866916657,-0.04377719550393519,0.20759828388690948,-0.900520133972168,0.19869638308882712,0.33843267858028414,0.7795125246047974,0.2785716041922569,0.9105850696563721,-0.017961283493787013,0.2580692822113633
2019-05-26 15:00:00,65.69170875549317,4.038726806640626,1.1543543815612793,0.8905902747064829,-0.5838652908802033,-1.562474364042282,0.034541818546131246,-2.7640253782272337,-1.688520085811615,-0.18612308129668234,-12.175360393524171,-1.2980442464351654,-0.4447245527524502,0.7043957814574242,-2.329956388473511,2.5166565656661986,0.05292264968156811,-0.27625052593648436,0.06937242075800894,-0.1956649238243699,-0.07484162645414469,-0.06109679256333037,-0.7354646563529968,-0.07939835619181393,0.03066493188962338,0.14842440411448476,0.2785716041922569,0.7771858513355255,0.05288950558751817,0.3427771510148887
2019-05-26 16:00:00,9.37552433013916,3.319580817222595,1.7189994692802428,1.1495768673717977,-1.2489716351032256,-2.6984422564506527,-0.3491573199629784,-2.120159411430359,-1.0520660817623138,-0.44788707196712496,-16.07759351730347,-1.8022338628768921,-0.4447245527524502,0.24804473090916873,-3.444390320777894,3.0772444963455206,-0.06809325581416487,-0.39692353904247285,0.038248682580888246,-0.052987777162343264,-0.07484162645414469,-0.26261807829141615,-0.40535378009080886,-0.4501913249492645,0.13325418382883072,-0.6088813304901123,0.30521101355552677,0.8438854515552521,-0.0651951443403959,0.4315186990890652
2019-05-27 10:00:00,-10.439429759979246,-1.5346561551094056,0.2132793739438057,-0.2460728608071804,0.2712713581509888,2.8110029697418213,0.9433029472827912,1.0991714227944613,0.948217710852623,-0.9714151203632355,5.729004192352295,1.559028786420822,0.12229781337082386,1.1037028133869171,1.6943883001804352,-2.1362261831760403,0.41597034186124804,0.13022702075541015,1.3454454600811006,-1.0517276763916015,0.7949625015258789,-0.867181932926178,-0.40535378009080886,0.3840928629040718,0.03066493188962338,-0.7350989341735841,-0.04110164269804954,-0.5568061500787735,0.07650642357766624,0.13302430566400286
2019-05-27 11:00:00,8.332632732391357,3.319580817222595,0.5897094279527664,0.027301837131381013,0.12874859012663364,2.4134140133857733,0.9433029472827912,-0.12417424586601555,0.857295748591423,-0.5351417839527131,0.6790553390979767,0.9540014863014221,-0.029830135777592658,1.5315319061279298,1.632475346326828,-1.3514026641845702,0.900033974647522,0.06671489197760821,1.034208133816719,-0.5380900293588639,0.049416105914860946,-0.3969656080007552,-0.8675091624259949,0.5694893211126327,0.2700398474931717,-0.4195548415184021,-0.014462208165787147,-0.7569049835205078,0.10012335909996177,0.1209232287481427
2019-05-27 12:00:00,4.161063146591188,4.398300004005432,0.5897094279527664,0.3438409537076951,0.08124100843269844,1.3342443287372592,0.741355937719345,-1.8626127123832703,-0.5974561542272567,-0.622396355867386,-3.4527209997177124,0.2145237870514393,-0.16121336817741394,1.5315319061279298,1.1990842640399935,-0.286284981109202,0.900033974647522,0.04131008991971612,1.1275793582201004,-0.40492469668388376,0.1736738298088312,-0.46413938105106356,-1.362675344944,0.10599813517183063,-0.0719243066385388,0.527077242732048,-0.3074960213154555,-0.6902053624391555,0.265441857278347,0.14915917646139865
2019-05-27 13:00:00,5.203955173492432,4.2185133934021,0.966139405965805,0.6028274402022362,-0.6788805007934571,0.3118730928748846,0.6605771869421007,-2.248932433128357,-1.2339100599288941,-1.2331791281700135,-2.534548592567444,-0.42411607056856154,-0.3479158848524094,1.2463126063346863,0.5180414550006389,0.9470092982053757,0.41597034186124804,0.06036370005458595,0.9097131490707397,-0.3098066039383412,0.08048054294195024,-1.0015295505523683,-1.362675344944,0.3840928629040718,-0.6874598056077958,1.0319477021694183,-0.38741433471441267,-0.3567073807120323,0.2890587642788887,0.2257996322587132
2019-06-02 14:00:00,-15.653891277313232,-10.34419755935669,-1.4806557059288026,0.11363073159009218,0.3662865418940783,2.356615626811981,-0.9751926444470882,3.0307697296142573,0.4936076834797859,0.4246595799922943,2.974486684799194,1.6598666071891788,0.20527669130824505,-0.9498766660690308,-0.28682752251625054,-0.286284981109202,-0.18910918384790418,-0.5175965815782547,0.10049612745642662,-0.08152320296503604,-0.1369704894721508,0.4091195911169052,1.3112230777740481,0.013299886183813198,-0.20870996564626693,-0.5457724660634994,0.5982448384165765,-0.2233081728219986,-0.18327976651489736,0.11285580750554798
2019-06-06 14:00:00,-10.439429759979246,2.6004344701766966,0.8720318913459778,0.3438409537076951,-0.5363577038049698,0.19827622696757316,-0.7328564744442702,-1.2831331670284274,-0.3246901720762253,0.4246595799922943,0.21996907237917185,-0.18882769057527188,-0.23727735448628665,-0.778745087236166,0.5180414550006389,0.5545974642038345,-0.7941887080669403,-0.46678691506385805,-0.521978560090065,0.0896893747150898,-0.2612282320857048,0.4091195911169052,1.1791786849498747,-1.0990790247917175,-0.3112992197275162,-0.23022843971848492,0.30521101355552677,-0.3567073807120323,-0.20689670629799367,0.2096647832542658
2019-07-25 13:00:00,-16.696785545349123,3.319580817222595,-2.139408254623413,-0.15974395275115966,-0.10878936983644964,-0.48330458886921407,0.23648871928453447,-1.4119064450263976,-0.41561219096183777,-0.5351417839527131,6.417633485794068,0.012848057970404631,-0.24419223871082069,0.6188299879431726,1.6943883001804352,-2.19228515625,-0.43114096820354464,-0.15557752959430218,-0.5842260152101517,0.0896893747150898,0.1736738298088312,-0.5984869122505189,-0.5043870849534869,-1.0990790247917175,-0.10612072017975152,-0.35644607096910474,0.43840823024511344,-0.2233081728219986,0.10012335909996177,0.31454121822025627
2019-07-31 12:00:00,-25.039922714233402,7.994030523300171,-1.7629781007766723,-0.11657955087721353,-0.10878936983644964,-1.3352806746959685,0.9634976387023926,-2.7640253782272337,-0.5065341442823409,-0.7969057321548462,5.499460983276368,-1.062755936384201,-0.4170649006962776,1.7882291495800018,1.8801272988319397,-2.0241085946559907,-0.06809325581416487,0.09847102388739588,-1.0822057843208313,0.16578385122120384,-0.665065860748291,-0.7328344583511354,-1.4617087244987488,0.3840928629040718,0.33843267858028414,0.7164037108421326,0.03881666748784478,0.0434902499662712,0.24182492308318615,0.3468108401459177
2019-08-01 14:00:00,-8.353645515441894,8.713177394866943,-1.1983332574367522,0.28628839254379274,-0.3463273301720619,-3.32322473526001,1.0038868844509126,-4.373690485954286,0.40268574729561823,0.337404902279377,0.21996907237917185,-1.936684215068817,-0.5553630640730262,1.7311854124069217,1.1371714681386949,0.2743033304810524,-0.3101250797510147,0.07306613866239786,-0.9577108517289161,0.09920115843415263,-0.1369704894721508,0.2747720271348953,-1.791819727420807,-0.07939835619181393,0.2700398474931717,0.27464203089475636,0.14537442326545713,0.17688946127891542,-0.11242900043725967,0.496058092545718
2019-08-01 16:00:00,-23.997028541564937,10.690828895568846,-0.539580687880516,0.37261722683906556,-0.3463273301720619,-4.572790145874023,0.5192143470048904,-3.6010512828826906,0.6754517167806625,0.16289556398987765,-0.6982034891843796,-2.642549419403076,-0.5553630640730262,1.2748345255851745,-1.3393483996391295,1.0591269791126252,-0.43114096820354464,-0.09206538405269385,-1.1755768835544587,0.29894911516457795,0.11154497051611541,0.14042450711131096,-1.4617087244987488,-0.2647948369383812,0.8855753540992737,0.08531559854745863,0.11873497888445853,0.11018985882401466,-0.20689670629799367,0.6090019250288605
