測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2012,13101010,101,SO2 ,PPB   , 4, 1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   5,   3,   2,   2,   3,   2,   2,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4, 2,   1,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   3,   4,   5,   3,   4,   6,   5,   5,   2,   3,   6,   5
2012,13101010,101,SO2 ,PPB   , 4, 3,   2,   2,   2,   2,   1,   2,   5,   7,   6,   5,   4,   4,   5,   4,   3,   1,   2,   1,   1,   2,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4, 4,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4, 5,   2,   2,   1,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   1,   1,   2,   2,   1,   1,   2,   2
2012,13101010,101,SO2 ,PPB   , 4, 6,9999,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4, 7,   1,   1,   1,   4,   3,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0
2012,13101010,101,SO2 ,PPB   , 4, 8,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   4,   4,   4,   4,   5,   4,   4,   5,   4,   2,   2
2012,13101010,101,SO2 ,PPB   , 4, 9,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4,10,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   5,   5,   4,   3,   4,   2,   3
2012,13101010,101,SO2 ,PPB   , 4,11,   5,   6,   9,  11,   6,   3,   3,   4,   9,   5,   1,   1,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4,12,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   3,   5,   5,   6,   4,   3,   3,   5,   5,   4,   4
2012,13101010,101,SO2 ,PPB   , 4,13,   2,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   2,   4,   4,   3,   7,   7,   7,   4,   5,   3,   1
2012,13101010,101,SO2 ,PPB   , 4,14,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4,15,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4,16,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   4,   4,   3,   6,   6,   4,   4,   2,   6,   6,   3,   2
2012,13101010,101,SO2 ,PPB   , 4,17,   3,   3,   2,   2,   2,   2,   2,   2,   2,   3,   4,   3,   2,   2,9999,   2,   5,   2,   1,   1,   1,   1,   1,   1
2012,13101010,101,SO2 ,PPB   , 4,18,9999,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
