,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_06,SHAP_TEMP_22,SHAP_TEMP_02,SHAP_WS_01,SHAP_NO2_02,SHAP_OX_02,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_TEMP_23,SHAP_OX_07,SHAP_OX_04,SHAP_WD_04,SHAP_TEMP_21,SHAP_OX_18,SHAP_OX_20
2019-12-15 21:00:00,-25.184185981750492,-11.80708227157593,0.12667691013775767,-0.01730972472578286,0.3440063826739788,0.9498033482581377,-0.7636385858058929,9.438907527923584,0.17741200923919678,0.061865369975566874,4.580924367904663,0.6986594812013209,0.02864407673478129,-0.4013045087456703,-0.040265838801860784,0.008589525963179781,0.016951212810818093,0.1363993240520358,0.11299159079790111,0.03871636018157002
2019-05-31 05:00:00,3.05529842376709,6.407459306716919,-0.20430574417114258,0.5441557884216308,-0.41618861854076394,0.8073195293545723,0.6231256693601608,-6.074392986297608,1.9635537624359132,0.06917712017893789,-0.24731453508138657,-0.6336044520139694,-0.6461665712296962,0.18876393511891365,-0.040265838801860784,-0.05302553810179232,0.023268069792538853,-0.577172639220953,0.1706808067858219,0.13670654259622092
2019-06-22 07:00:00,2.0815226316452025,9.399850940704345,-0.32624674737453463,0.16984541863203048,0.03098484557121988,0.7891854736953975,1.2394652068614964,-8.274040937423706,0.8472152054309845,0.0686896553263068,1.040216189622879,-0.7209659039974213,-0.7217455193400384,0.6195137515664102,-0.1400031540542841,0.11128136524930596,0.016951212810818093,-0.8008295352570712,0.3052891118451953,0.06811339287087319
2020-01-14 23:00:00,-25.184185981750492,-9.074901866912843,-0.23914598524570466,-0.2512536752969027,0.32164772115647794,0.9342593632638454,-1.1429246738553047,6.77617621421814,-0.6040251523256301,0.061865369975566874,4.259042239189148,0.5785373555961997,-0.05233289597090333,-0.5724244356155396,-0.10675740819424391,0.1728965139016509,0.02116243434138592,0.2961544059216976,-0.07289594359463078,-0.11806801669299602
2019-07-07 16:00:00,4.029072856903076,5.887045001983642,-0.5875487655401229,0.7313109755516052,-0.6397754549980164,0.8099103048443794,0.8838846176862717,-6.653248071670532,2.633356666564942,0.07137065185233948,-0.7301385819911957,-0.6882052600383759,-0.667760594189167,0.42479116693139074,-0.08459355449303983,-0.11464064791798596,0.0064230991105432775,-0.609123842418194,0.15786097850650552,0.09751045219600199
2019-06-13 10:00:00,8.897953319549561,10.180472087860108,0.21377755627036094,0.3102119073271752,0.12041951743885874,0.8772661969065666,0.7416525393724441,-7.463644552230835,-0.15748961446806786,0.06747103994712232,-0.08637318890541791,-0.3605995740741491,-0.6245726127177477,0.31857873555272825,-0.2508223712444305,0.11128136524930596,0.025373681541532238,-0.5931483596563341,0.17709081675857302,0.13670654259622092
2019-04-19 21:00:00,25.452132606506353,-0.22783864811062812,-0.3436668038368225,1.7606643557548523,-0.2596779033541679,0.7943664938211441,0.08975474308244887,-4.453601551055908,2.1868205547332766,0.06795851057395337,-3.627082586288453,-0.6008439838886261,-0.6407681144773961,0.011743339709937553,0.3476014596410095,-0.6897148162126541,0.01905682869255539,-0.27363822793959114,0.20914028845727445,0.16610357630997896
2019-12-11 09:00:00,-26.157963371276857,-7.773863363265991,-0.3436668038368225,-0.8595081210136414,0.09806088153272866,0.9510986100882292,-0.4673214741051197,6.891946458816529,-0.2691234506666661,0.06503380709327757,4.741865777969361,0.7423405352979898,0.023245667666196825,-0.3009929746389389,-0.43921528160572054,0.5836638420820236,0.040113023156300165,-0.09790795072913169,-0.02161661926656958,-0.1376660827547312
2020-01-24 14:00:00,-5.708679485321045,-3.740643286705017,-0.012684177979826888,-0.20446492070332165,0.29928888492286204,0.9692335080355405,-1.0718083813786508,2.839964580535889,-0.7156587541103363,0.0660087227472104,1.5230398416519164,0.43657490350306033,-0.1980922060087323,-0.5842255860567093,-0.4281331807374954,0.3166650727391243,0.035901760845445066,0.22160198539495468,-0.11776535548269747,-0.304249407351017
2019-10-03 02:00:00,-13.49888572692871,8.619225454330444,-0.23914598524570466,0.07626787475310264,0.20985425636172295,0.7606884308159352,0.6231256693601608,-9.084434700012206,-1.4970958113670347,0.06479005306027828,2.327746629714966,-0.9393700957298279,-0.7865273997187614,0.28317473195493215,0.23678218089044095,0.04966627005487681,0.025373681541532238,-0.5185958921909333,0.016842869482934487,-0.1964601796120405
2019-10-17 17:00:00,-9.603780364990234,0.5527844814583659,-0.5352883368730545,0.8716772675514222,0.008626161050051415,0.8409976094961167,0.10160739347338679,-1.4435585737228394,-1.050560623407364,0.0652775227092206,1.040216189622879,-0.38243979066610334,-0.5651892332360149,0.0471473729237914,-0.17324890121817588,-0.2173324078321457,0.040113023156300165,-0.27896358408033844,0.04248255249112843,-0.020077786035835717
2019-10-24 23:00:00,-2.7873538494110113,-0.7482543379068375,-0.517868161201477,0.6845224320888519,0.05334348715841768,0.8526552274823189,0.27939776182174686,-1.2120162904262544,-1.050560623407364,0.06990829445421694,0.07456815873738376,-0.19679656728403644,-0.45182118974626057,0.12385632572695612,-0.05134778209030626,-0.11464064791798596,0.0064230991105432775,-0.3588409056887031,0.016842869482934487,-0.06907290052622554
2019-11-17 22:00:00,-22.26286201477051,-4.391165161132813,0.19635751601308585,-0.11088733426950056,0.27693034335970884,0.8811520949006081,-0.6332592099905014,3.3030483961105346,-0.6040251523256301,0.06454633981920778,3.615276908874512,0.2072507284581661,-0.21968617513775826,-0.30689344927668566,-0.018101985752582532,0.1728965139016509,0.03379614395089445,0.0565218910574913,-0.08571571819484233,-0.22585720643401147
2020-02-09 14:00:00,10.84550085067749,-10.896355724334718,0.7015415012836457,0.9184660077095032,-0.7962861508131027,1.041769766807556,-0.4791742153465749,9.207363319396972,4.419498872756958,0.07161436383612454,-1.3739038705825806,1.0917870581150053,0.11502004656940698,-0.22428406924009323,-0.05134778209030626,-0.19679401963949206,0.03800737336277958,0.07249751314520836,0.10658166725188492,0.028917291760444618
2019-08-25 09:00:00,18.63570613861084,13.693278598785401,-0.030104300205130097,1.0120437562465667,-0.013732507335953409,0.800843209028244,1.8083944380283357,-10.010605335235596,1.5170182704925537,0.07088320292532442,-2.339551639556885,-0.7209659039974213,-0.7217455193400384,0.831938223540783,0.03730762526392935,-0.2994859466329217,0.035901760845445066,-1.0777381978929041,0.42066769702360035,0.44047617316246035
2020-01-12 02:00:00,-26.157963371276857,-16.62093801498413,-0.3959272027015686,-0.6723528504371643,0.20985425636172295,1.0016157120466231,-1.297009468078613,13.143573665618897,-0.8272929430007935,0.06625243090093136,4.098101115226745,1.1573081269860268,0.21759116500616074,-0.6786366820335389,-0.30623198598623275,0.5631254017353058,0.0064230991105432775,0.3547311082482338,-0.09212569035589693,-0.304249407351017
2019-04-24 04:00:00,-4.734903955459595,3.0247585296630866,-0.23914598524570466,0.5909444719552994,0.008626161050051415,0.8487695008516312,0.08975474308244887,-4.569373726844787,0.17741200923919678,0.06771478341033796,0.718333512544632,-0.29507829081267123,-0.5327986381947994,-0.03546222150325775,0.03730762526392935,-0.17625576704740525,0.01905682869255539,-0.3694911926984787,0.26041972599923613,0.16610357630997896
2019-10-16 14:00:00,12.793052101135252,3.1548607349395748,0.1440971190109849,0.6377335101366042,-0.013732507335953409,0.882447375357151,0.3742193877696991,-4.3378314733505245,0.4006796106696129,0.07063944712281225,-1.3739038705825806,-0.19679656728403644,-0.538196773454547,0.21236630650237198,-0.261904277652502,-0.03248717831447716,0.010634342860430458,-0.38546683490276334,0.11299159079790111,0.028917291760444618
2019-06-27 10:00:00,4.029072856903076,17.466287422180176,0.056996395252644994,0.3102119073271752,-0.21496054604649545,0.7827089263126255,1.6780150532722473,-14.409895133972167,2.298455607891083,0.06942085437476633,-0.08637318890541791,-1.0485720336437225,-0.9916701465845108,0.7847327530384064,-0.17324890121817588,0.2961264975368976,0.03169052598532287,-1.0085110038518907,0.10658166725188492,0.2052997257560492
2019-08-10 07:00:00,-23.236638069152836,17.98670482635498,-0.09978484530001877,-0.8595081210136414,0.29928888492286204,0.7062857009470462,2.1876802682876586,-15.567612648010254,-0.4923911184072495,0.0689333816990256,4.580924367904663,-1.3761783182621001,-1.0456545114517213,0.9263488844037056,-0.43921528160572054,0.5836638420820236,0.040113023156300165,-1.2960700586438179,0.4142576854210347,0.24449563464149832
2019-08-06 15:00:00,-3.7611293554306036,24.491903114318845,0.0744165167212486,0.5909444719552994,-0.6174167230725288,0.6363390319049358,2.057301181554794,-23.555803680419924,4.084597206115723,0.068202219158411,-1.052021074295044,-2.2279531538486483,-1.4883307754993438,1.0797672245651486,-0.31731384098529813,-0.13517897427082062,0.01905682869255539,-1.1150146454572678,-0.11776535548269747,-0.28465131744742395
2019-07-22 23:00:00,-17.393993186950684,8.749329853057862,-0.6223888486623764,-0.48519760072231294,0.27693034335970884,0.7749369395896792,0.7890630483627319,-8.737124347686768,-1.1621943116188052,0.06990829445421694,2.971512031555176,-0.8192478150129319,-0.7595350235700608,0.34808236323297026,-0.30623198598623275,0.4398952558636665,0.01273996494710444,-0.5718475185334683,-0.02802652753889559,-0.1376660827547312
2020-01-02 19:00:00,-17.393993186950684,-10.245839691162109,0.12667691013775767,0.7313109755516052,0.12041951743885874,0.9238970085978508,-1.27330416738987,7.123489332199097,-1.4970958113670347,0.06771478341033796,1.3620989203453064,0.40381424948573114,-0.09012241419404746,-0.6432324707508087,-0.08459355449303983,-0.17625576704740525,0.02116243434138592,0.3813569441437722,-0.07289594359463078,-0.304249407351017
