,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_03,SHAP_TEMP_02,SHAP_HUM_22,SHAP_PM25_05,SHAP_TEMP_04,SHAP_PM25_22
2019-05-10 19:00:00,10.824760437011719,0.972787296772003,-3.889738655090332,0.03249820098280903,-1.1739420592784882,2.279188406467438,-0.620980629324913,-0.13571505243889986,-0.3230462424457073,-0.6473033845424652
2019-05-10 20:00:00,6.750524806976318,0.7501545816659927,-3.119873249530793,0.03249820098280903,-1.4240286231040955,2.6433412432670593,-0.6552942723035814,-0.08556833826005458,-0.5284727340564132,-0.7328169524669648
2019-05-10 21:00:00,5.731965970993041,1.2696311056613925,-2.521089422702789,0.11976509634405377,-1.5907528996467593,1.9878660559654235,-0.620980629324913,-0.06980790086090564,-0.6140670439228415,-0.6815087437629701
2019-05-10 22:00:00,4.7134066104888905,0.6017326772212982,-4.317441248893738,0.11976509634405377,-1.2573040246963503,1.4780519247055055,-0.4494125217199326,-0.052614721655845666,-0.6996615078300238,-0.7157143115997314
2019-05-11 04:00:00,-9.54641809463501,0.3790998950600624,-6.541495943069458,0.0761316444724798,0.6600261226296424,5.046750426292419,-0.07196284756064415,-0.055480262637138344,-1.3330600425601005,-0.6644060105085373
2019-05-11 13:00:00,-10.564978122711182,1.4922637820243836,-0.7247376583516598,0.0761316444724798,1.493647962808609,0.8225767940282822,0.5113685631746193,-0.0669423870742321,-0.7338990988209844,-0.16842693886719642
2019-05-11 14:00:00,2.676288723945618,1.4922637820243836,-0.3825753226876259,0.054314924497157316,1.1601992666721346,-0.05139019163325429,0.20254603317007422,-0.07697174400091171,-0.5798292971216142,-0.35655690655112265
2019-05-11 15:00:00,7.769083261489868,1.5664748191833495,-0.21149410605430602,0.03249820098280903,0.1598529638722539,-0.34271241147071124,0.27117328010499475,-0.08700110316276549,-0.27168956249952314,-0.5617897093296051
2019-05-11 16:00:00,10.824760437011719,1.6406858086586003,-0.9813592940568924,0.09794837255030868,-0.9238555073738098,-0.4883737608790398,0.23685964094474915,-0.09129938632249832,-0.06626306101679805,-0.8354333579540253
2019-05-11 17:00:00,18.973231315612793,0.675943648815155,-2.606630182266235,-0.03295195652171966,-1.3406664073467254,0.16710152802988884,0.1339188538491726,-0.11565638668835161,0.0022125056944787406,-0.7670223832130432
2019-05-11 18:00:00,13.880437850952148,1.1212092638015745,-3.5475764513015746,0.0761316444724798,-1.5907528996467593,1.5508824288845064,0.3741141282022001,-0.10849255411885679,0.03645023507997393,-0.7841252386569978
2019-05-11 19:00:00,9.806202030181884,0.8985764563083649,-2.8632517099380492,0.09794837255030868,-2.2576504945754996,2.35201917886734,0.06529157105833291,-0.11135808269027618,-0.11761965714395047,-0.5788924187421799
2019-05-11 20:00:00,15.917557048797608,0.8985764563083649,-3.2909543037414553,0.03249820098280903,-1.8408395648002625,1.769374394416809,-0.20921730175614356,-0.10849255411885679,-0.44287832230329516,-0.5617897093296051
2019-05-11 21:00:00,12.861878490448001,1.1954201877117157,-2.8632517099380492,0.09794837255030868,-1.507390773296356,2.1335270524024965,-0.3121581267565489,-0.08556833826005458,-0.6311859521549195,-0.5275841981172562
2019-05-11 22:00:00,12.861878490448001,0.5275217831134796,-4.317441248893738,0.09794837255030868,-2.007563900947571,1.769374394416809,-0.3464717492461204,-0.07983728912658988,-0.49423496816307305,-0.613097858428955
2019-05-11 23:00:00,-3.4350653171539305,0.230678042024374,-5.172846937179566,0.03249820098280903,-1.7574773013591767,3.0074940323829646,-0.2778445534408092,-0.019661169871687888,-0.5798292971216142,-0.6473033845424652
2019-05-23 15:00:00,-10.564978122711182,0.972787296772003,-1.2379808992147443,0.1852152463048696,0.4933017760515213,0.8225767940282822,-1.1356848239898683,-0.05404749736189842,-0.49423496816307305,-0.3052487546578049
2019-05-23 16:00:00,-6.490741777420044,0.5275217831134796,-2.1789271235466003,0.14158179312944413,0.24321515932679177,0.3855932971462608,-1.307252937555313,-0.08556833826005458,-0.3230462424457073,-0.5959951221942902
2019-05-23 17:00:00,2.676288723945618,0.008045285474508964,-3.376495361328125,0.0761316444724798,0.1598529638722539,1.1867296040058135,-1.169998472929001,-0.08843385390937328,-0.27168956249952314,-0.8012278854846955
2019-05-23 18:00:00,7.769083261489868,-0.3630093470215797,-4.488522243499756,0.09794837255030868,-0.17359576150774955,2.2063576579093933,-0.8954895436763763,-0.10276150684803724,-0.16897627264261245,-0.9038443207740784
2019-05-23 19:00:00,-0.3793882459402085,-0.2887985348701477,-5.087306571006775,0.16339852586388587,-0.9238555073738098,3.153155255317688,-0.7239214599132537,-0.10276150684803724,-0.35728398375213144,-0.9209470510482788
2019-05-23 20:00:00,-8.527859878540038,-0.14037655033171176,-4.65960385799408,0.1852152463048696,-1.3406664073467254,3.662969207763672,-0.8954895436763763,-0.10705978181213141,-0.5969482015818357,-0.9038443207740784
2019-05-23 21:00:00,-8.527859878540038,-0.2887985348701477,-5.343928408622743,0.2070319600403309,-0.6737689077854158,3.298816394805909,-0.7925487607717514,-0.08127003032714128,-0.8194935996085405,-0.749919730424881
2019-05-25 11:00:00,-11.583537673950195,1.1212092638015745,1.7559387326240539,0.03249820098280903,1.0768369168043137,-1.5808324217796326,0.7172502338886261,-0.04401812106370927,-0.1860951825976372,0.6011958062648773
2019-05-25 12:00:00,1.657729709148407,1.1212092638015745,2.183641421794891,-0.011135235510300797,0.9101125478744507,-2.163476932048798,0.7172502338886261,-0.05977856628596782,0.08780686696991326,0.6525040626525879
2019-05-25 13:00:00,10.824760437011719,1.4922637820243836,2.525803995132447,0.11976509634405377,0.24321515932679177,-2.5276302456855775,0.6829365991055967,-0.06407688222825528,0.2932334437966347,0.3617576465010643
2019-05-25 14:00:00,5.731965970993041,1.9375293970108032,2.953506970405579,0.09794837255030868,-0.840493255853653,-2.818951678276062,0.47705493997782467,-0.06837515495717525,0.43018440529704094,0.08811396919190878
2019-05-25 15:00:00,2.676288723945618,1.9375293970108032,2.953506970405579,0.14158179312944413,-1.5907528996467593,-3.183104991912842,0.3741141282022001,-0.07267343578860162,0.5157788523472846,-0.4249678340740502
2019-05-25 16:00:00,9.806202030181884,1.3438420832157136,2.0981011152267457,0.11976509634405377,-1.1739420592784882,-3.183104991912842,0.5113685631746193,-0.10419425701256842,0.5842543261125683,-1.3314124017953872
2019-05-25 17:00:00,11.843319702148438,0.8985764563083649,0.7294521450996398,0.03249820098280903,-0.9238555073738098,-2.4547994375228877,0.47705493997782467,-0.12998402677476406,0.6698487054556608,-1.416926035284996
2019-05-25 18:00:00,0.6391708016395569,1.1954201877117157,0.045127582550048825,0.16339852586388587,-1.507390773296356,-1.2895099639892578,0.47705493997782467,-0.13284954850096256,0.6698487054556608,-1.3998234987258913
2019-05-25 19:00:00,-2.416506028175354,1.7148967146873475,0.5583710536360741,0.1852152463048696,-1.6741150200366977,-0.7068654417991638,0.5456821994856,-0.11995466761291027,0.4986599288880825,-1.160385137796402
2019-05-25 20:00:00,5.731965970993041,1.6406858086586003,1.0716143906116484,0.2070319600403309,-0.7571310430765152,-1.1438487648963926,0.3741141282022001,-0.10705978181213141,0.2247578658163547,-0.9893578261137007
2019-05-25 21:00:00,-0.3793882459402085,1.1212092638015745,-0.21149410605430602,0.14158179312944413,-0.5070445090532303,-1.5808324217796326,0.4084277294576168,-0.08556833826005458,0.08780686696991326,-0.8525360107421875
2019-05-25 22:00:00,-0.3793882459402085,0.7501545816659927,-0.29703462868928915,0.09794837255030868,-1.1739420592784882,-0.4883737608790398,0.4084277294576168,-0.055480262637138344,0.19052016139030456,-0.8012278854846955
2019-05-25 23:00:00,4.7134066104888905,0.3790998950600624,-1.3235214591026305,0.054314924497157316,-0.6737689077854158,-0.4155430540442467,0.33980052862316373,-0.0024679478257894462,0.2932334437966347,-0.7841252386569978
2019-05-26 00:00:00,5.731965970993041,0.15646712868474427,-1.8367649853229522,0.0761316444724798,-0.6737689077854158,0.4584238909184933,0.3054869039915502,0.00039740465581418054,0.03645023507997393,-0.6986114621162415
2019-05-26 01:00:00,-1.3979470968246461,0.5275217831134796,-2.0078459978103638,0.054314924497157316,-1.0905797839164735,0.8954073935747147,0.20254603317007422,-0.026824963465332974,0.019331375695765016,-0.5959951221942902
2019-05-26 02:00:00,1.657729709148407,0.45331081449985505,-2.0078459978103638,0.0761316444724798,-1.1739420592784882,1.0410685002803803,0.27117328010499475,-0.04831651449203494,-0.1860951825976372,-0.6302005469799041
2019-05-26 03:00:00,-4.453623914718628,1.4180530130863187,-1.6656836628913883,0.11976509634405377,-0.590406733751297,1.0410685002803803,0.23685964094474915,-0.04401812106370927,-0.2888084143400193,-0.6302005469799041
2019-05-26 04:00:00,2.676288723945618,1.1954201877117157,-1.1524403631687163,0.1852152463048696,-0.840493255853653,0.7497461080551148,0.16823244467377663,-0.05404749736189842,-0.3230462424457073,-0.6644060105085373
2019-05-26 05:00:00,18.973231315612793,1.046998339891434,-0.8102780535817147,0.16339852586388587,-0.34032012373209,0.31276276223361493,0.1339188538491726,-0.045450969785451906,-0.3230462424457073,-0.4762760877609253
2019-05-26 06:00:00,17.954674339294435,0.8243654727935791,-0.8102780535817147,0.11976509634405377,-0.9238555073738098,0.021440410614013656,0.23685964094474915,-0.03971984684467316,-0.25457070097327233,-0.4249678340740502
2019-05-26 07:00:00,15.917557048797608,0.972787296772003,0.6439114898443223,0.0761316444724798,-2.2576504945754996,0.021440410614013656,0.3054869039915502,-0.04974921196699144,-0.15185741558670995,-0.37365962341427805
2019-05-26 08:00:00,11.843319702148438,0.972787296772003,1.9270199537277222,0.09794837255030868,-2.1742883682250973,-1.2166793882846831,0.3054869039915502,-0.04401812106370927,-0.0833818946033716,-0.3223514791578054
2019-05-26 11:00:00,-9.54641809463501,0.7501545816659927,3.5522910356521606,-0.1420355519745499,-0.09023358710110185,-3.4744276285171516,0.6829365991055967,-0.06121135354042053,0.4644221605733037,0.39596311002969736
2019-05-26 12:00:00,7.769083261489868,1.1954201877117157,4.236615180969239,-0.0984021167270839,0.5766639471054078,-3.692919158935547,0.6829365991055967,-0.071240676054731,0.5328977482626215,0.24203856848180294
2019-05-26 13:00:00,8.787642669677734,1.3438420832157136,4.322155904769898,0.010681484942324442,0.0764907671138644,-4.275564050674438,0.4084277294576168,-0.07983728912658988,0.7383242130279541,0.08811396919190878
2019-05-26 14:00:00,3.6948479413986206,1.3438420832157136,4.151074814796448,0.010681484942324442,-1.3406664073467254,-4.3483942508697515,0.20254603317007422,-0.08986661769449708,0.7896808549761773,-0.16842693886719642
2019-05-26 15:00:00,4.7134066104888905,1.3438420832157136,4.322155904769898,-0.03295195652171966,-1.4240286231040955,-4.202733063697815,0.33980052862316373,-0.09846318823983893,0.9266318753361702,-0.5275841981172562
2019-05-26 18:00:00,-14.639216327667237,1.1212092638015745,1.8414794087409974,0.14158179312944413,-0.840493255853653,-2.8917829990386963,0.3054869039915502,-0.13571505243889986,0.9437507539987564,-0.8696387052536011
2019-05-26 19:00:00,-0.3793882459402085,0.6017326772212982,1.4993172109127044,-0.05476867193356154,0.24321515932679177,-2.236307716369629,0.1339188538491726,-0.12138742096722126,0.8581564359366893,-0.613097858428955
2019-05-27 06:00:00,-10.564978122711182,0.675943648815155,0.2162087969481945,0.16339852586388587,0.6600261226296424,-0.8525266408920288,0.3054869039915502,-0.042585406452417374,0.019331375695765016,-0.23683779388666149
2019-05-27 11:00:00,-17.694890975952152,0.230678042024374,3.210128664970398,-0.2293024412007071,1.6603722989559166,-3.4744276285171516,0.4084277294576168,-0.06264412160962819,0.25899563580751417,0.4301686018705368
2019-05-27 12:00:00,11.843319702148438,0.5275217831134796,3.6378310680389405,-0.2293024412007071,1.493647962808609,-3.401596450805664,0.4084277294576168,-0.071240676054731,0.5671354854479432,0.25914123803377154
2019-05-27 13:00:00,24.06602993011474,0.8243654727935791,4.236615180969239,-0.1420355519745499,0.7433883517980575,-3.765749621391296,0.3741141282022001,-0.08127003032714128,0.7383242130279541,-0.03160506319545674
2019-05-27 14:00:00,13.371158123016357,1.3438420832157136,4.920939874649048,-0.05476867193356154,-1.6741150200366977,-4.275564050674438,0.4427413497120142,-0.08556833826005458,0.7212053254246712,-0.27104330882430083
2019-05-27 15:00:00,2.676288723945618,1.046998339891434,4.493236684799195,-0.05476867193356154,-2.674461543560028,-4.858208250999452,0.3054869039915502,-0.08986661769449708,0.8067996770143511,-0.5959951221942902
2019-05-27 16:00:00,7.769083261489868,0.6017326772212982,3.3812096118927,-0.16385229105944749,-1.7991585731506348,-4.494055652618409,0.06529157105833291,-0.11708913743495938,0.9266318753361702,-0.9893578261137007
2019-05-27 17:00:00,1.657729709148407,-0.06616569757461546,1.8414794087409974,-0.1420355519745499,-0.9238555073738098,-3.5472578048706054,0.3054869039915502,-0.12855126522481444,1.063582855463028,-0.9209470510482788
2019-05-27 18:00:00,-1.3979470968246461,-0.7340641021728516,0.5583710536360741,-0.2293024412007071,-1.3406664073467254,-2.236307716369629,0.3054869039915502,-0.13428231528960166,0.9779884174466134,-0.7841252386569978
2019-05-27 21:00:00,-10.564978122711182,-0.43722032457590104,0.4728303849697114,-0.16385229105944749,-0.2569579690694809,-3.3287662267684937,-0.2778445534408092,-0.10132871579844505,0.19052016139030456,-0.5446869224309921
2019-06-01 15:00:00,-18.713449859619143,-1.1051187574863435,-2.606630182266235,0.11976509634405377,1.3269236564636229,1.9878660559654235,-1.6847026467323303,-0.07553898631595075,-0.6483048232039438,-0.6644060105085373
2019-06-04 13:00:00,-12.602096366882325,-0.7340641021728516,0.045127582550048825,0.11976509634405377,1.910458928346634,-0.05139019163325429,-0.4837262362241745,-0.06837515495717525,-0.5627104377374054,-0.21973510105162858
2019-06-04 14:00:00,-7.50930118560791,-0.65985307097435,0.1306681387126446,0.0761316444724798,0.9934748828411102,-0.7068654417991638,-0.8954895436763763,-0.06980790086090564,-0.27168956249952314,-0.21973510105162858
2019-06-06 18:00:00,-11.583537673950195,0.08225619889799417,0.6439114898443223,0.14158179312944413,0.9934748828411102,-2.236307716369629,-1.5817616701126098,-0.14144609235227107,0.9951074421405792,-0.7328169524669648
2019-06-06 19:00:00,16.936115264892578,-1.1051187574863435,-0.7247376583516598,-0.07658539041876791,0.6600261226296424,-1.2166793882846831,-1.7533299684524537,-0.1686686679720879,0.8239186704158783,-0.6644060105085373
2019-06-06 20:00:00,24.06602993011474,-1.1051187574863435,-1.4946027040481569,0.010681484942324442,0.24321515932679177,-0.05139019163325429,-1.6847026467323303,-0.1557737596333027,0.4473032630980014,-0.5446869224309921
2019-06-06 21:00:00,24.06602993011474,-1.6245952486991881,-2.1789271235466003,-0.07658539041876791,-2.0909260511398315,0.6040850520133974,-1.7876434206962586,-0.13858059458434585,0.20763902440667154,-0.6302005469799041
2019-07-31 15:00:00,-11.583537673950195,-1.179329627752304,5.605264329910279,-0.2729358628392219,1.0768369168043137,-5.003869009017943,-1.3758800983428956,-0.09989599417895079,1.0978206336498262,0.17362771197222177
2019-08-01 17:00:00,-20.750569343566895,-2.0698607802391047,4.236615180969239,-0.31656933147460226,1.7437346041202548,-4.639716410636902,-1.5474480748176576,-0.1371478794142604,0.9951074421405792,-0.8183306097984314
2019-08-01 18:00:00,-4.453623914718628,-2.8119697332382203,3.0390473842620853,-0.3383860258385538,1.24356147646904,-4.275564050674438,-1.5817616701126098,-0.11135808269027618,1.0122262805700302,-0.8867414891719818
2019-08-01 19:00:00,3.6948479413986206,-2.366704630851746,3.3812096118927,-0.3383860258385538,0.9934748828411102,-3.2559358358383177,-1.6160754323005677,-0.12282021641731262,1.0122262805700302,-0.6644060105085373
2019-08-01 20:00:00,3.6948479413986206,-2.5151265501976012,3.6378310680389405,-0.3383860258385538,-0.34032012373209,-3.5472578048706054,-1.4788209676742556,-0.07840452566742895,0.9266318753361702,-0.5446869224309921
2019-08-02 15:00:00,-11.583537673950195,-1.1051187574863435,5.3486429214477536,-0.3383860258385538,0.24321515932679177,-5.732175254821778,-1.5131346821784972,-0.10849255411885679,1.1491771578788756,-0.18552964664995672
2019-08-02 16:00:00,0.6391708016395569,-1.3277514338493348,5.09202139377594,-0.36020277012139557,0.6600261226296424,-5.222361493110657,-1.307252937555313,-0.12568576708436013,1.2347716599702834,-0.8012278854846955
2019-08-02 17:00:00,5.731965970993041,-2.440915465354919,4.151074814796448,-0.44746961928904055,0.24321515932679177,-5.003869009017943,-1.3758800983428956,-0.1600720688700676,1.269009491801262,-0.749919730424881
2019-08-02 18:00:00,1.657729709148407,-2.886181044578552,3.3812096118927,-0.40383620001375675,-0.7571310430765152,-4.202733063697815,-1.4788209676742556,-0.1600720688700676,1.1491771578788756,-0.5959951221942902
2019-08-02 19:00:00,15.917557048797608,-2.5151265501976012,3.6378310680389405,-0.4256529472768307,-1.1739420592784882,-3.5472578048706054,-1.6847026467323303,-0.15720648020505903,1.0978206336498262,-0.4591732926666737
2019-08-02 20:00:00,28.140266036987306,-2.1440716981887817,3.808912754058838,-0.40383620001375675,-0.840493255853653,-3.765749621391296,-1.4788209676742556,-0.11135808269027618,0.909512996673584,-0.4591732926666737
2019-08-02 21:00:00,15.917557048797608,-2.5151265501976012,3.6378310680389405,-0.3820194683969021,-2.007563900947571,-3.911410856246948,-1.7533299684524537,-0.10992530486546455,0.7554430589079858,-0.4762760877609253
2019-08-02 22:00:00,12.861878490448001,-2.366704630851746,3.4667500019073487,-0.40383620001375675,-3.00791015625,-3.765749621391296,-1.7533299684524537,-0.071240676054731,0.8067996770143511,-0.4933787316083908
2019-08-03 12:00:00,-19.73200740814209,-1.401962387561798,5.177561855316162,-0.2293024412007071,2.74408073425293,-4.129902505874634,-0.7239214599132537,-0.07840452566742895,0.6013732194900514,0.6867092967033387
2019-08-03 13:00:00,-5.472183132171631,-1.1051187574863435,5.605264329910279,-0.2729358628392219,2.2439077615737917,-5.076700091362001,-0.8268622636795044,-0.09416491314768789,0.7554430589079858,0.1394222257658839
2019-08-03 14:00:00,-2.416506028175354,-0.65985307097435,5.861885976791382,-0.2293024412007071,0.9101125478744507,-5.440852737426758,-1.3415665149688718,-0.10419425701256842,0.8923941031098366,0.12231958247721193
2019-08-03 15:00:00,-6.490741777420044,-0.21458755508065225,5.861885976791382,-0.05476867193356154,-0.2569579690694809,-5.659344816207886,-1.5474480748176576,-0.10132871579844505,1.1149395823478698,-0.33945425786077976
2019-08-03 16:00:00,-6.490741777420044,-0.65985307097435,5.434183645248414,0.03249820098280903,-0.5070445090532303,-5.659344816207886,-1.3758800983428956,-0.10419425701256842,1.200533965229988,-0.7670223832130432
2019-08-03 19:00:00,-9.54641809463501,-2.440915465354919,3.808912754058838,-0.07658539041876791,-1.007217574119568,-3.692919158935547,-1.307252937555313,-0.1428788885474205,1.1662962213158605,-0.4249678340740502
2019-08-05 15:00:00,-18.713449859619143,-0.5114311903715134,5.690805196762085,0.2070319600403309,2.410632073879242,-5.368022203445435,-1.307252937555313,-0.08127003032714128,0.9951074421405792,-0.613097858428955
2019-08-07 13:00:00,-12.602096366882325,-0.9566968500614166,5.9474269390106205,-0.03295195652171966,2.410632073879242,-4.931039094924927,-0.9298032641410827,-0.06837515495717525,0.8067996770143511,-0.06581051386892796
2019-08-07 14:00:00,-0.3793882459402085,-0.65985307097435,6.118507719039917,-0.05476867193356154,1.24356147646904,-5.732175254821778,-1.2043120443820954,-0.09129938632249832,0.9779884174466134,-0.749919730424881
2019-08-08 11:00:00,-26.86192226409912,-1.3277514338493348,5.776345539093018,0.010681484942324442,2.6607186555862428,-4.421224927902221,-0.5180398151278497,-0.041152685135602954,0.5671354854479432,0.5156822741031647
2019-08-08 12:00:00,-7.50930118560791,-0.9566968500614166,6.2040484905242925,-0.03295195652171966,2.74408073425293,-5.586514568328857,-1.1013712644577027,-0.05118201076984408,0.9951074421405792,0.755120262503624
2019-08-08 18:00:00,-28.89904155731201,-2.1440716981887817,3.6378310680389405,0.0761316444724798,0.6600261226296424,-4.494055652618409,-1.3415665149688718,-0.15004274025559425,1.3032471477985381,-0.7157143115997314
2019-08-25 18:00:00,-15.657774639129638,-2.7377592802047728,-0.9813592940568924,0.054314924497157316,2.077183413505554,-0.4155430540442467,-1.8562708139419555,-0.08843385390937328,0.12204463807865977,-0.7841252386569978
2019-08-29 18:00:00,-16.67633171081543,-2.886181044578552,1.7559387326240539,-0.03295195652171966,1.9938212096691132,-2.5276302456855775,-1.3415665149688718,-0.12282021641731262,0.7212053254246712,-0.749919730424881
2019-08-29 19:00:00,-5.472183132171631,-3.034602761268616,1.5848577022552492,-0.03295195652171966,2.410632073879242,-2.163476932048798,-1.4445073604583736,-0.11135808269027618,0.4986599288880825,-0.749919730424881
2019-09-27 16:00:00,-13.620655155181884,-2.5151265501976012,-2.2644676327705384,0.0761316444724798,0.3265773821622134,0.09427102319896219,-1.7876434206962586,-0.07697174400091171,-0.01490637669339775,-1.00646068751812
2019-09-27 17:00:00,-7.50930118560791,-2.663548135757446,-2.521089422702789,0.0761316444724798,0.4099395327270031,1.259560304880142,-1.8562708139419555,-0.11279085957212372,-0.06626306101679805,-1.0235633581876755
2019-09-27 18:00:00,-6.490741777420044,-2.663548135757446,-2.777711093425751,0.054314924497157316,0.4099395327270031,1.4780519247055055,-1.8562708139419555,-0.1371478794142604,-0.10050077922642231,-0.9722551763057709
2019-09-27 19:00:00,-4.453623914718628,-2.2182826638221735,-2.1789271235466003,0.054314924497157316,-0.09023358710110185,1.696543800830841,-1.8562708139419555,-0.14144609235227107,-0.3744027826935054,-0.8867414891719818
2019-09-27 20:00:00,-2.416506028175354,-2.1440716981887817,-2.2644676327705384,-0.011135235510300797,-0.17359576150774955,1.1867296040058135,-1.8562708139419555,-0.11852191034704444,-0.42575944438576696,-0.6815087437629701
2019-09-27 21:00:00,-3.4350653171539305,-2.2924933671951293,-2.692170679569244,0.0761316444724798,-0.34032012373209,1.259560304880142,-1.8562708139419555,-0.0669423870742321,-0.47711610086262224,-0.5446869224309921
2019-10-01 17:00:00,-9.54641809463501,-1.773017156124115,-1.8367649853229522,0.0761316444724798,0.8267505526542663,0.676915615797043,-1.1013712644577027,-0.11135808269027618,-0.04914413951337336,-0.9380498170852661
2019-10-01 18:00:00,-7.50930118560791,-1.476173496246338,-1.8367649853229522,0.09794837255030868,0.6600261226296424,0.8954073935747147,-1.0670576214790344,-0.14860994443297387,-0.04914413951337336,-0.8696387052536011
2019-10-01 19:00:00,-1.3979470968246461,-1.401962387561798,-1.6656836628913883,0.14158179312944413,0.0764907671138644,0.8954073935747147,-0.9298032641410827,-0.1371478794142604,-0.23745182827115058,-0.7841252386569978
2019-10-01 20:00:00,0.6391708016395569,-1.8472280263900758,-2.0933866858482366,0.054314924497157316,-0.09023358710110185,0.7497461080551148,-0.17490370105952022,-0.11708913743495938,-0.2888084143400193,-0.749919730424881
2019-10-02 14:00:00,-10.564978122711182,-0.65985307097435,-0.21149410605430602,0.054314924497157316,2.327269983291626,-0.4883737608790398,-1.0327439963817597,-0.071240676054731,-0.10050077922642231,-0.27104330882430083
2019-10-02 15:00:00,-3.4350653171539305,-0.65985307097435,-0.46811590194702146,0.054314924497157316,1.24356147646904,-0.4883737608790398,-0.8954895436763763,-0.07840452566742895,-0.01490637669339775,-0.8183306097984314
2019-10-02 16:00:00,-0.3793882459402085,-1.179329627752304,-1.2379808992147443,0.03249820098280903,0.1598529638722539,-0.26988189592957496,-0.8611759662628173,-0.07983728912658988,0.03645023507997393,-1.2116933584213256
2019-10-02 17:00:00,2.676288723945618,-1.179329627752304,-1.4946027040481569,0.054314924497157316,-0.4236823469400406,0.3855932971462608,-1.0670576214790344,-0.11852191034704444,0.03645023507997393,-1.0577689498662948
2019-10-02 18:00:00,13.880437850952148,-1.921438992023468,-1.7512243628501891,-0.0984021167270839,-0.6737689077854158,0.6040850520133974,-0.8611759662628173,-0.13428231528960166,-0.01490637669339775,-0.8183306097984314
2019-10-02 19:00:00,19.991792869567874,-1.550384271144867,-1.8367649853229522,-0.1420355519745499,-0.9238555073738098,0.8225767940282822,-1.1013712644577027,-0.1428788885474205,-0.16897627264261245,-0.7328169524669648
2019-10-02 20:00:00,16.936115264892578,-1.3277514338493348,-1.6656836628913883,-0.0984021167270839,-1.8408395648002625,0.8954073935747147,-1.5131346821784972,-0.12425297722220423,-0.22033291608095168,-0.5788924187421799
2019-10-02 21:00:00,10.824760437011719,-1.1051187574863435,-2.0078459978103638,-0.011135235510300797,-2.3410129785537723,0.7497461080551148,-1.5817616701126098,-0.07553898631595075,-0.27168956249952314,-0.6644060105085373
