測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2013,12219190,219,NETR,0.01MJ, 4, 1, -49, -50, -58, -63, -65, -63, -42,   2,  62, 101, 120, 141,  93, 116,  38,  -2, -24, -47, -50, -49, -48, -48, -48, -47
2013,12219190,219,NETR,0.01MJ, 4, 2, -47, -47, -47, -47, -47, -45, -39, -34, -26, -21, -14, -14,   7,  -1,  -3, -29, -41, -44, -45, -46, -46, -46, -45, -45
2013,12219190,219,NETR,0.01MJ, 4, 3, -46, -48, -45, -45, -45, -43, -33, -37, -29, -17,   5,  15, -22, -39, -34, -24, -29, -51, -65, -67, -69, -67, -66, -64
2013,12219190,219,NETR,0.01MJ, 4, 4,9999, -61, -62, -63, -63, -60, -42,   8,  82, 119, 140, 144, 134, 119,   9, -26, -35, -53, -60, -51, -59, -58, -57, -56
2013,12219190,219,NETR,0.01MJ, 4, 5, -55, -56, -57, -57, -58, -51, -29,  -9,  53, 100, 109,  68,  47,  45,  52,  49,  -6, -58, -65, -62, -62, -63, -61, -61
2013,12219190,219,NETR,0.01MJ, 4, 6, -58, -51, -46, -47, -58, -56, -30,   9,  29,  44,  20,  55,  27, -21, -35, -35, -43, -45, -46, -45, -45, -45, -44, -44
2013,12219190,219,NETR,0.01MJ, 4, 7, -45, -45, -44, -48, -59, -56, -36,   3,  85, 117, 157, 167, 140,  89,  98,  39, -15, -56, -67, -68, -75, -74, -73, -73
2013,12219190,219,NETR,0.01MJ, 4, 8, -71, -72, -73, -73, -74, -72, -51,  26,  88, 126, 147, 155, 145, 121,  81,  29, -22, -59, -69, -72, -72, -70, -67, -65
2013,12219190,219,NETR,0.01MJ, 4, 9, -63, -64, -64, -63, -61, -55, -38,  11,  40,  79,  63,  58,  13,  74,  93,  39, -16, -60, -73, -66, -54, -64, -69, -71
2013,12219190,219,NETR,0.01MJ, 4,10, -72, -71, -69, -66, -66, -58, -31,   3,   6,  14,  68,  69,  38,  28,  11,  20, -19, -56, -67, -63, -66, -66, -67, -57
2013,12219190,219,NETR,0.01MJ, 4,11, -53, -49, -52, -63, -52, -47, -40, -14,  85,  76, 147, 156, 129,  11,  -9,  41, -13, -54, -68, -68, -69, -65, -65, -68
2013,12219190,219,NETR,0.01MJ, 4,12, -63, -59, -66, -67, -67, -64, -40,  26,  82, 120, 137,  89, 146, 122,  86,  37, -21, -52, -68, -60, -53, -60, -62, -66
2013,12219190,219,NETR,0.01MJ, 4,13, -66, -68, -66, -66, -65, -58, -43,  29,  82, 116, 139, 152, 143, 118,  61,   5, -28, -50, -70, -68, -66, -65, -66, -66
2013,12219190,219,NETR,0.01MJ, 4,14, -66, -65, -64, -65, -62, -56, -32,  24,  46,  49,  96, 124,  84,  52,  18, -19, -35, -54, -65, -61, -63, -66, -69, -68
2013,12219190,219,NETR,0.01MJ, 4,15, -68, -59, -59, -59, -63, -64, -39,  -4,  14,  86, 130, 120,  92, 107,  78,  33, -16, -53, -65, -66, -66, -64, -64, -63
2013,12219190,219,NETR,0.01MJ, 4,16, -61, -61, -61, -62, -61, -55, -35,  26,  76, 115, 139, 146, 121,  62,  66,  12, -21, -50, -60, -58, -56, -57, -59, -62
2013,12219190,219,NETR,0.01MJ, 4,17, -61, -62, -61, -58, -60, -56, -43, -13,   4,  15,   7,  -1,   5,  -6,  -5, -21, -35, -51, -59, -62, -66, -67, -65, -64
2013,12219190,219,NETR,0.01MJ, 4,18, -63, -65, -63, -62, -61, -54, -34,  33,  73,  33,  26,  44,  57,  36,  37,   5, -19, -50, -63, -64, -63, -56, -53, -57
2013,12219190,219,NETR,0.01MJ, 4,19, -64, -64, -63, -52, -47, -46, -42, -27, -11,   8,  -8, -22, -23, -18, -29, -37, -41, -49, -51, -51, -51, -51, -51, -51
2013,12219190,219,NETR,0.01MJ, 4,20, -50, -50, -50, -50, -49, -47, -42, -33, -26, -22, -25, -25, -21, -26, -30, -40, -43, -46, -46, -46, -46, -46, -45, -46
2013,12219190,219,NETR,0.01MJ, 4,21, -46, -46, -46, -46, -45, -44, -39, -35, -31, -25, -23, -22, -18,  -6, -16,  -6, -24, -41, -53, -51, -52, -55, -51, -49
2013,12219190,219,NETR,0.01MJ, 4,22, -57, -67, -70, -69, -71, -64, -41,  39,  85, 116, 132, 138, 136, 115,  80,   4, -13, -51, -56, -57, -60, -58, -58, -62
2013,12219190,219,NETR,0.01MJ, 4,23, -63, -63, -63, -63, -63, -58, -34,  33,  71, 102, 109, 124,  95,  74,  66,  22, -28, -48, -63, -60, -56, -56, -55, -54
2013,12219190,219,NETR,0.01MJ, 4,24, -53, -52, -51, -49, -50, -47, -36,  -7, -21, -26, -19, -32, -15, -32, -33, -32, -40, -42, -47, -48, -46, -46, -45, -44
2013,12219190,219,NETR,0.01MJ, 4,25, -45, -45, -45, -45, -47, -55, -15,  41,  90, 111, 115,  98, 113,  98,  58,  21, -11, -49, -66, -62, -55, -54, -55, -60
2013,12219190,219,NETR,0.01MJ, 4,26, -57, -59, -60, -60, -59, -51, -33,   9,  42,  97, 132, 128,  67,  15,  81,  33, -13, -57, -68, -61, -59, -52, -52, -53
2013,12219190,219,NETR,0.01MJ, 4,27, -64, -66, -68, -69, -68, -63, -24,  43,  85, 110, 127, 133, 126, 107,  71,  29, -25, -55,9999, -74, -73, -72, -75, -76
2013,12219190,219,NETR,0.01MJ, 4,28, -75, -75, -75, -75, -75, -68, -31,  40,  82, 114, 132, 133, 124, 103,  66,  25, -17, -55, -71, -72, -71, -69, -68, -68
2013,12219190,219,NETR,0.01MJ, 4,29, -67, -66, -66, -64, -64, -52, -27,  39,  80, 106, 122, 119, 118,  75,  66,  24, -18, -54, -64, -64, -61, -59, -59, -57
2013,12219190,219,NETR,0.01MJ, 4,30, -57, -61, -65, -63, -59, -51, -23,  12,  46,   9, -14,  -4,  -2, -10, -22, -36, -44, -50, -53, -52, -52, -52, -53, -50
2013,12219190,219,NETR,0.01MJ, 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2013,12219190,219,NETR,0.01MJ, 5, 1,  -8,  -5,  -6,  -5,  -4,  -2,  -1,   4,   6,  24,  69, 123, 179, 153, 104,  35,   3,  -6,  -7,  -6,  -7,  -7,  -7,  -7
2013,12219190,219,NETR,0.01MJ, 5, 2,  -7,  -6,  -5,  -4,  -5,  -2,   8,  30,  21,  15,  48, 109, 190, 163, 122,  82,  46, -13, -15, -15, -13, -12, -10, -10
2013,12219190,219,NETR,0.01MJ, 5, 3, -10, -23, -17, -10,  -8,  -2,   8,  22,  88, 158, 176, 184, 181,  91,  15,   5,  23,  -9, -24, -22, -23, -19, -18, -18
2013,12219190,219,NETR,0.01MJ, 5, 4, -20, -22, -21, -21, -19, -12,  22,  82, 124, 121, 124, 116,  98,  85,  99,  48,   9,  -9, -21, -17, -14, -19, -19, -21
