,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_04,SHAP_TEMP_03,SHAP_SPM_01,SHAP_TEMP_02,SHAP_OX_06,SHAP_TEMP_04,SHAP_OX_23,SHAP_TEMP_05,SHAP_OX_17,SHAP_SPM_14,SHAP_SPM_18,SHAP_OX_20,SHAP_HUM_02,SHAP_OX_19,SHAP_SPM_17,SHAP_OX_21,SHAP_OX_09,SHAP_TEMP_18,SHAP_HUM_08,SHAP_OX_18,SHAP_WS_02,SHAP_TEMP_09,SHAP_HUM_07,SHAP_OX_08,SHAP_SPM_12,SHAP_TEMP_24
2019-04-22 16:00:00,-1.8347892999649047,-7.351067590713501,-0.6040155112743377,-1.8438240885734558,0.15648003970272836,-0.13933231085538864,0.08923046912532298,2.7291984796524043,0.8302902430295944,-0.033348398911766684,-0.27630995959043503,0.8008087396621704,-0.30856662094593046,-0.8683155238628387,0.07455410249531266,0.1287209315225482,-0.045204178197309354,-0.3934853233397007,0.045812774635851365,0.03187178885564206,-0.59940345287323,-2.3118910908699037,-0.21469429209828378,-0.34766902774572384,-0.3151972100138664,0.5831187725067138,-0.07660369351506231,-0.758049762248993,0.20416383147239686,1.3892153322696683
2019-05-10 11:00:00,-11.364416885375977,-6.472955846786499,2.10551872253418,4.785453605651856,-0.7107063308358192,-0.4688525930047035,-0.07876255267765372,3.620296597480774,-2.479694676399231,0.2852608889341354,-0.7401250183582306,3.2994536638259886,0.29292615205049516,1.2825994133949281,-0.38759967163205145,0.08813865827396512,-0.9274524271488189,0.011802386213093994,-0.3145320907235146,-0.137827567756176,-0.056931620772229484,-1.395487707853317,-0.3939015567302704,-0.14291791096329692,-0.035651205386966436,1.3346188366413116,-0.7532654970884323,0.0596489019691944,-0.4930321604013443,1.6766998648643494
2019-05-10 12:00:00,-4.693677377700807,-3.4873751401901245,2.10551872253418,1.772145438194275,-0.37828484848141675,-0.3197838492691517,-0.06415446260944005,2.9074182271957403,-2.2389679670333864,0.1455199269577861,-0.765892493724823,2.160830593109131,0.2127271167933941,0.8729012608528137,-0.38759967163205145,0.07461123596876858,-1.0156771421432496,0.035642834939062576,-0.37458955943584443,-0.137827567756176,0.2685514532029629,-1.690045917034149,-0.4337254762649536,-0.18602339848875998,-0.09777254052460194,1.5545700371265407,-0.7156733185052871,0.21689866874366995,-0.4494574099779129,1.5329574465751645
2019-05-10 13:00:00,3.882986307144165,-4.01424207687378,2.506931495666504,0.11482610958628355,-0.08922274718061088,-0.25701807662844656,-0.06415446260944005,1.3925518631935119,-1.9380606174468995,0.039316877629607935,-0.6628224864602089,1.3701202988624572,-0.22836755067110054,1.1801749110221862,-0.4492201566696167,0.06784752132371066,-1.0156771421432496,-0.05971897616982458,-0.3145320907235146,-0.08126108795404433,0.5397873561829329,-2.148247635364532,-0.41381352245807645,-0.2075761526823044,-0.06671187081374226,1.6095577955245972,-0.4525270313024521,0.24834860675036913,-0.4494574099779129,1.5904546499252321
2019-05-10 14:00:00,5.788911867141724,-2.960507988929749,2.406578421592712,-0.9398317873477936,0.06976142660714685,-0.12364082112908363,-0.049546374054625614,1.6598812937736511,-0.5538851886987686,-0.005400217534042873,-0.6628224864602089,0.7691802501678467,-0.7496613204479219,1.0777503967285154,-0.38759967163205145,0.09490236956626177,-1.1921267628669736,-0.10739984894171357,-0.3145320907235146,-0.0529778830707073,0.5940345764160158,-2.5409919023513794,-0.274430051445961,-0.3261162728071213,-0.12883320599794387,1.4995822489261628,0.14895029254257677,0.1225487872958183,-0.5366069585084915,1.619202935695648
2019-05-10 15:00:00,1.0240986466407775,-4.892354202270508,1.6037532329559323,-2.295820569992065,0.17093315669335427,-0.14717798456549647,-0.049546374054625614,1.1252226531505585,0.6497455194592476,-0.1004240533336997,-0.6112874820828438,0.5161529928445816,-0.789760822057724,1.0777503967285154,-0.38759967163205145,0.10842979066073892,-1.148014372587204,-0.3696448519825936,-0.1944171592593193,-0.16611078977584842,0.377045843884116,-2.5737206697463986,0.044160728342831114,-0.4662091240286827,-0.2530758537352085,1.0046919345855714,0.7880199685692787,-0.034700956754386406,-0.5366069585084915,1.6479515075683593
2019-05-10 16:00:00,1.9770614147186278,-5.5948444366455075,1.9048127174377445,-2.597151160240174,0.3010111218318343,-0.10010366309434175,-0.03493828903883694,2.1054301142692564,1.311742502450943,-0.08365516089834273,-0.5855199605226517,-0.021530146151781067,-0.8699598908424377,1.2825994133949281,-0.264358651638031,0.18283058940432967,-0.7951151847839355,-0.6795707374811173,-0.2845033466815948,-0.22267725989222523,0.10580993294715879,-2.639178144931793,0.3826634287834167,-0.47698553949594497,-0.34625786244869233,0.3448382690548897,1.1639431685209272,-0.758049762248993,-0.5801816672086716,1.619202935695648
2019-05-10 17:00:00,10.55372543334961,-6.999822950363159,1.5034002065658567,-1.8438240885734558,0.32991732489317654,-0.18640656024217606,-0.03493828903883694,2.461869311332703,1.7330131173133854,-0.1171929182484746,-0.6885899066925049,0.07335508707910775,-0.7496613204479219,1.2825994133949281,-0.3567894198000431,0.27075883448123933,-0.9274524271488189,-0.7034111261367798,-0.2544746063649654,-0.53379275649786,-1.141875368356705,-2.5409919023513794,0.5817826151847839,-0.49853830784559267,-0.4394398681819439,-0.11339344084262845,1.2391278594732287,-1.3870487689971922,-0.6237564742565155,1.7054481983184815
2019-05-10 18:00:00,9.600762271881104,-9.80978183746338,0.9012814581394195,-1.9944897890090942,0.25765179889276624,-0.2177894800901413,-0.049546374054625614,3.1747475624084474,2.274647045135498,-0.0557069430593401,-0.7401250183582306,-0.1164153752848506,-0.7496613204479219,1.3850238800048824,-0.3259791396558285,0.27752255052328106,-0.7510027408599853,-0.7510921567678451,-0.2544746063649654,-0.901474692672491,-2.226818865537643,-2.8355502963066104,0.6216065034270286,-0.4662091240286827,-0.2220151923596859,-0.4616495404392481,1.2391278594732287,-1.7329982757568358,-0.6673311501741409,1.964184546470642
2019-05-10 19:00:00,3.882986307144165,-12.268494796752929,0.19880954623222352,-3.350478410720825,0.2721048701554537,-0.28055524826049805,-0.06415446260944005,4.600504016876221,2.395010101795197,-0.033348398911766684,-1.023567444086075,0.23149718940258027,-0.789760822057724,1.487448477745056,-0.3259791396558285,0.2910499453544616,-0.48632827699184417,-0.6795707374811173,-0.3145320907235146,-0.9297578133642673,-2.8235380649566646,-3.1628370523452762,0.6216065034270286,-0.4662091240286827,-0.2220151923596859,-0.608283793926239,1.3894971907138827,-1.9531477570533753,-0.6237564742565155,2.366662847995758
2019-05-10 20:00:00,-3.740714597702026,-13.497852039337157,-0.10224980995990336,-3.1998129367828367,0.4021828483790159,-0.40608676001429556,-0.07876255267765372,5.848040771484375,2.094102156162262,0.01136867622844876,-1.3585450828075412,0.3580108299851418,-1.0303579151630402,1.5898728966712952,-0.38759967163205145,0.27075883448123933,-0.17754141613841054,-0.6795707374811173,-0.3145320907235146,-0.9863242277409882,-3.2032679080963136,-3.457395553588867,0.7012542601674795,-0.47698553949594497,-0.2220151923596859,-0.919881334900856,1.3519049763679505,-2.236197662353516,-0.5366069585084915,2.7116441965103153
2019-05-11 10:00:00,-8.505528163909911,-9.28291482925415,0.8009283006191253,5.388115787506104,-0.5950813457369805,-0.6649955384433269,-0.005722113943193104,5.848040771484375,-1.0955189526081086,0.385874230414629,0.11020253715105358,3.20456862449646,2.1375038385391236,0.5656277626752854,-0.017876647500088445,-0.15535491062328222,-0.35399106889963144,0.8462181925773621,-0.014244699780829245,1.0217846930027008,-1.141875368356705,-0.08633991889655587,-0.17487044483423236,0.3204661335796118,-0.004590536188334204,0.8213992446660996,-0.30215762257575995,-0.4435503423213958,-0.057284663803875424,0.46926477253437043
2019-05-11 11:00:00,4.835949277877808,-6.472955846786499,0.9012814581394195,2.8268036365509035,-0.43609725758433343,-0.5159268356859684,-0.02033019895898177,4.333174443244934,-1.6371528506278992,0.2852608889341354,0.3421100750565529,2.7301422238349917,1.8969069123268127,0.3607787162065506,-0.07949714930728075,-0.16211866484954954,-0.4422159016132355,1.0607822060585022,-0.074302177503705,0.880368572473526,-0.59940345287323,-0.609999030828476,-0.19478235244750974,0.3096897799521684,0.026470127608627093,0.9313748240470886,-0.18938069194555282,-0.4435503423213958,-0.23158368468284607,-0.019458970613777615
2019-05-11 12:00:00,13.412614059448241,-4.365487551689148,1.6037532329559323,-0.3371701434254647,-0.19039448080584404,-0.38254965245723727,-0.02033019895898177,2.9074182271957403,-1.4566082119941712,0.17905772998929023,0.3936450615525246,2.160830593109131,1.5761106848716735,0.1559296824038029,-0.14111767597496508,-0.22299203434959053,-0.48632827699184417,1.036941760778427,-0.13435966558754442,0.9086517930030823,-0.59940345287323,-1.0682007610797883,-0.13504660017788409,0.24503160491585732,-0.035651205386966436,1.1146675229072571,-0.22697302624583243,-0.47500028610229494,-0.18800892233848573,0.06678644344501662
2019-05-11 13:00:00,15.31853952407837,-3.311752986907959,1.6037532329559323,-2.446486067771912,0.11312071299180389,-0.25701807662844656,-0.042242334224283674,1.838100790977478,-0.7946112811565399,0.08403392145410181,0.2648075744509697,1.559890842437744,1.495911753177643,0.5656277626752854,-0.20273816175758838,-0.21622831714339555,-0.7951151847839355,0.8938990950584411,-0.10433092359453436,1.1632007718086244,-0.6536506384611129,-1.2973016023635866,-0.1549585103988647,0.15882055377587673,-0.15989387035369873,1.0596796989440918,-0.03901134775951502,-0.19195068683475255,-0.23158368468284607,-0.10570420492440462
2019-05-11 14:00:00,12.459649467468262,-1.7311513900756836,2.2058719754219056,-3.8024743080139167,0.31546419374644763,-0.16286942958831788,-0.02033019895898177,1.3034421205520625,0.22847478315234185,-0.005400217534042873,0.29057503640651705,1.02220761179924,1.2553146302700042,0.4632032424211504,-0.17192790545523165,-0.1756460797041655,-0.7951151847839355,0.7031755030155182,-0.04427343830466267,1.1349176347255705,-0.16542599871754643,-1.5591312527656556,-0.05539889573119579,0.13726780456490814,-0.19095452800393103,0.9497041344642639,0.26172731574624775,-0.2863005429506302,-0.013709913520142425,0.2105287194252014
2019-05-11 15:00:00,20.083352470397948,-2.258018362522125,1.1019877195358276,-4.103805637359619,0.44554212018847467,-0.11579512655735016,-0.005722113943193104,0.5014541447162628,1.4922869920730593,-0.07247587367892265,0.5224825367331505,0.5161529928445816,1.0147174715995788,0.5656277626752854,-0.11030740365386008,-0.12153640231117606,-1.05978963971138,0.6554945826530456,0.015784036088734816,0.9652181446552277,-0.3281675323843956,-1.7227746725082398,0.1038964819163084,0.07260957546532151,-0.3151972100138664,0.6747651427984238,0.6752429530024529,-0.6322500467300415,-0.013709913520142425,0.3255225405097008
2019-05-17 15:00:00,-13.270341968536377,-6.999822950363159,0.19880954623222352,1.772145438194275,-0.20484756759833544,-0.22563518956303596,-0.12258681781822814,2.640088558197021,-0.19279598416760563,0.0672650410793722,-0.3536124795675278,0.8640654921531677,-0.22836755067110054,1.487448477745056,-0.5108406588435174,0.16253949822857977,-0.13342899084091184,-0.2504425775259734,-0.40461829155683515,-0.25096043646335603,0.5397873561829329,-1.7555033326148988,-0.35407775044441225,-0.2830107666552067,-0.34625786244869233,0.5098016887903214,-0.11419602655805645,-0.2863005429506302,-0.4930321604013443,0.5555101066827774
2019-05-23 13:00:00,-8.505528163909911,-3.8386198759078995,1.4030470728874207,0.5668222397565843,-0.045863421878311786,-0.2648637779057026,-0.07876255267765372,2.1054301142692564,-1.5167895913124085,0.03372722119092943,-0.19900746382772921,1.02220761179924,-0.18826800137758257,1.0756600797176363,-0.3630772292613983,-0.060662980191409574,-0.6186655014753343,-0.012038068380206815,-0.2814391665160656,0.3995537042617798,0.5397873561829329,-1.4609452009201056,-0.41381352245807645,-0.3153399094939232,-0.035651205386966436,1.0963381767272948,-0.3397500067949295,0.15399880073964595,-0.4218897819519043,0.6705039441585541
2019-05-23 14:00:00,-1.8347892999649047,-2.433640718460083,1.3026940107345584,0.11482610958628355,0.026402100734412633,-0.18640656024217606,-0.07145850732922551,1.5707714676856994,-0.6140667080879212,0.00018939329311252752,-0.14747247286140916,0.7375519305467606,-0.4288651406764984,1.044305545091629,-0.35364551693201063,0.08137494269758463,-0.7068903356790542,-0.3458043932914734,-0.272246715426445,0.48440337628126146,0.43129302859306334,-1.657317292690277,-0.21469429209828378,-0.3153399094939232,-0.06671187081374226,0.9497041344642639,0.11135797682218254,0.0596489019691944,-0.408550488948822,0.49801324903964994
2019-05-23 15:00:00,3.882986307144165,-2.960507988929749,1.2023407459259032,-0.3371701434254647,0.06976142660714685,-0.13933231085538864,-0.056850425247102966,0.8578933507204056,0.8302902430295944,-0.0557069430593401,-0.17323996387422083,0.5477813988924026,-0.6694622695446014,1.0129512548446655,-0.34421379715204237,0.1760668980306946,-0.6627778947353363,-0.3458043932914734,-0.2630542673170567,-0.10954435244202614,0.2685514532029629,-1.8536892175674438,0.02424881234765054,-0.3799981810152531,-0.06671187081374226,0.4731431812047958,0.712835182249546,-0.2548505999147892,-0.3952113121747971,0.6705039441585541
2019-05-23 16:00:00,8.647799968719482,-3.8386198759078995,1.0016345918178557,-1.3918280243873595,0.11312071299180389,-0.07656652051955459,-0.06415446260944005,1.1252226531505585,1.1311978459358214,-0.08924475731328127,-0.0959374493919313,0.23149718940258027,-0.9501589119434357,0.9815966665744782,-0.3347821138799191,0.1760668980306946,-0.6186655014753343,-0.4888471245765686,-0.25386174470186235,-0.5055095493793488,-0.2739203333854675,-2.0500613927841185,0.342839664965868,-0.4446563899517059,-0.40837923660874365,0.08822849895805118,0.938389253616333,-0.7265998125076294,-0.381872096657753,0.8429947137832642
2019-05-23 17:00:00,4.835949277877808,-5.770466375350951,1.3026940107345584,-2.295820569992065,0.2142924832412973,-0.10010366309434175,-0.07145850732922551,1.5707714676856994,1.311742502450943,-0.13396186530590057,-0.6370549201965333,0.04172665141522883,-0.9702085971832275,0.9502423286437989,-0.3253503359854222,0.21664916202425957,-0.5304407060146332,-0.6318898558616638,-0.24466934353113173,-0.5055095493793488,-1.0876280307769775,-2.279162502288819,0.46231112703680993,-0.5200909875333309,-0.12883320599794387,-0.31501538287848224,0.9759815335273743,-1.4813986539840698,-0.36853287816047675,1.1017307937145233
2019-05-24 11:00:00,-10.411453533172608,-1.9067735195159912,0.7005751669406891,4.484123086929321,-0.5372690394520759,-0.3590124316513539,-0.07145850732922551,2.640088558197021,-1.7575159311294555,0.20141628093551844,0.007132536498829739,2.1924591302871708,1.135015958547592,0.3607787162065506,-0.29516890123486517,-0.20946460124105215,-0.2657662406563759,0.9177395701408386,-0.1944171592593193,0.9652181446552277,-0.545156291127205,-0.348169493675232,-0.35407775044441225,0.11571505721658468,0.05753079431597143,0.6930944085121155,-0.6028962761163712,-0.3177505120635033,-0.23158368468284607,0.2105287194252014
2019-05-24 12:00:00,0.07113582808524369,0.37631756961345675,2.005165731906891,2.52547242641449,-0.34937860146164895,-0.23348093554377555,-0.07876255267765372,0.590563890337944,-1.6371528506278992,0.0672650410793722,0.1875050488859415,1.6864044070243835,0.8944189131259919,0.5656277626752854,-0.264358651638031,-0.18240977358072996,-0.39810346066951746,0.6078136682510376,-0.1643883869051933,1.1066343486309054,-0.38241473734378817,-0.9045572698116302,-0.35407775044441225,0.04028044231235981,-0.19095452800393103,0.8213992446660996,-0.6404886305332184,-0.3492004588246346,-0.013709913520142425,0.038037983421236286
2019-05-24 13:00:00,-0.8818266928195954,0.7275624454021454,2.506931495666504,-0.03583932719193396,-0.1614882668131031,-0.05302934665232897,-0.0860666013555601,-0.567863193154335,-1.215881955623627,-0.022169147204840534,0.3421100750565529,0.9273223876953125,0.8142198503017426,0.5656277626752854,-0.23354841768741608,-0.0944815513677895,-0.9715648293495176,0.4409305453300477,-0.1643883869051933,0.9935014426708222,-0.43666191697120665,-1.199115514755249,-0.37398967146873474,-0.024377778917551014,-0.06671187081374226,0.8580577880144119,-0.11419602655805645,-0.12905080807395278,-0.1008594252169132,-0.19194959737360479
2019-05-24 14:00:00,2.9300241708755492,0.903184688091278,0.8009283006191253,-1.6931588053703308,0.08421451114118099,0.048965027625672494,-0.06415446260944005,-0.7460828065872193,-0.43352210223674775,-0.15073077287524939,0.47094755321741105,0.4212677001953125,0.7340207993984222,0.053505138494074324,-0.23354841768741608,-0.04713555797934532,-1.1921267628669736,0.29788782149553295,-0.04427343830466267,0.6258194923400879,-0.056931620772229484,-1.2645728349685668,-0.09522275766357778,-0.04593055779114364,-0.3151972100138664,0.72975292801857,0.18654263745993377,-0.19195068683475255,0.029864826239645443,-0.10570420492440462
2019-05-24 15:00:00,9.600762271881104,0.20069484859704972,0.9012814581394195,-1.5424934148788454,0.24319871393963693,0.06465643830597398,-0.02763424301519988,-0.8351924955844879,0.34883785489946606,-0.2233960567973554,0.36787758171558377,-0.3061859556473792,0.5335232764482498,0.25835416913032533,-0.11030740365386008,-0.006553287617862255,-0.4422159016132355,0.2502068854868412,-0.10433092359453436,0.42783696204423904,-0.16542599871754643,-1.395487707853317,0.06407265213929347,-0.0674832741729915,-0.06671187081374226,0.3631675556302071,0.37450430188328027,-0.4121003448963167,-0.14443416297435763,0.038037983421236286
2019-05-24 16:00:00,16.271500492095946,-1.204283958673477,1.2023407459259032,-2.145155131816864,0.2287455598358065,0.07250220058485864,-0.02763424301519988,-0.4787533193826675,1.3719238698482514,-0.2345753012225032,0.03290003761649131,-0.7173552468419075,0.09242856651544569,-0.04891938650980589,-0.17192790545523165,0.006974133523181039,-0.48632827699184417,0.20252600461244588,-0.10433092359453436,0.25813759076409043,-0.545156291127205,-1.4609452009201056,0.1636322610080242,-0.12136518042534591,-0.2841365180909633,0.06989920372143385,0.6000582441687584,-0.8209496736526489,-0.18800892233848573,0.3542709827423096
2019-05-24 17:00:00,4.835949277877808,-2.258018362522125,1.3026940107345584,-3.1998129367828367,0.2865579888224602,0.04111930779181418,-0.049546374054625614,0.23412482552230357,2.03392094373703,-0.24016494750976564,-0.14747247286140916,-0.780612227320671,-0.30856662094593046,0.3607787162065506,-0.17192790545523165,0.020501542666897844,-0.6186655014753343,0.08332374648889525,0.045812774635851365,0.20157114788889885,-1.250369691848755,-1.5591312527656556,0.2831037849187851,-0.23990529999136925,-0.377318512648344,-0.37000321187078955,0.712835182249546,-1.2297991991043091,-0.18800892233848573,0.7854977726936341
2019-05-24 18:00:00,1.9770614147186278,-3.311752986907959,1.3026940107345584,-4.254470586776733,0.3877297300845385,-0.021646467782557046,-0.06415446260944005,0.7687834918498992,1.9737393498420714,-0.21780640235519969,-0.30207743495702744,-0.8122406631708146,-0.4288651406764984,0.4632032424211504,-0.017876647500088445,0.05432009771466253,-0.6627778947353363,-0.17892122343182565,-0.014244699780829245,0.1450046680867672,-1.9555829048156739,-1.8209606289863587,0.342839664965868,-0.34766902774572384,-0.3151972100138664,-0.6632714442908764,1.2015355110168455,-1.7644483208656312,-0.3623079627752305,1.2742215871810914
2019-05-25 09:00:00,-20.894041442871092,-3.311752986907959,0.39951578974723817,6.894769620895386,-0.6528939217329025,-0.5943839989602566,-0.06415446260944005,3.79851586818695,-1.5769712448120115,0.35233640410006045,-0.04440244799479839,2.8882842540740965,1.9370062708854676,0.1559296824038029,0.012933596130460457,-0.16888237558305266,0.26358270421624186,1.036941760778427,-0.014244699780829245,0.8238021075725556,-0.7078978419303895,0.9937069475650786,-0.29434193372726436,0.3851244073361158,0.026470127608627093,0.4914724171161652,-0.5653039783239364,-0.3806504175066948,0.20416383147239686,0.3830194517970086
2019-05-25 10:00:00,-3.740714597702026,-0.1505496080033481,0.4998689591884613,4.785453605651856,-0.5806283012032509,-0.33547529205679893,-0.049546374054625614,1.3034421205520625,-1.39642676115036,0.23495408333837986,0.23904005587100982,2.540371692180634,1.8167077422142028,-0.2537684395909309,-0.07949714930728075,-0.21622831714339555,-0.2657662406563759,1.2038250386714935,-0.074302177503705,0.9369349837303161,-0.49090909659862536,0.797334736585617,-0.33416580557823183,0.2558079194277525,0.026470127608627093,0.5281309425830841,-0.6028962761163712,-0.3177505120635033,0.11701433137059211,-0.2781950056552887
2019-05-25 11:00:00,3.882986307144165,2.3081638097763064,1.2023407459259032,1.6214801549911502,-0.37828484848141675,-0.11579512655735016,-0.013026151014491902,-0.3005339488387108,-1.6973344445228578,0.05049612121656537,0.2132725313305855,1.8761750698089599,1.6162101030349731,-0.45861744284629824,-0.14111767597496508,-0.2635742802172899,-0.30987861454486854,0.9177395701408386,-0.074302177503705,1.1349176347255705,-0.38241473734378817,0.6009627044200897,-0.35407775044441225,0.2234788184985519,-0.035651205386966436,0.6930944085121155,-0.5653039783239364,-0.22340065538883208,-0.057284663803875424,-0.6519248604774475
2019-05-25 12:00:00,5.788911867141724,4.9424999237060545,2.10551872253418,-1.0904971837997437,-0.07476963270455599,0.025427829800173617,-0.042242334224283674,-1.5480707287788391,-1.39642676115036,-0.10601372113451361,0.31634252965450294,0.8324371397495269,1.215215104818344,-0.2537684395909309,-0.14111767597496508,-0.18240977358072996,-0.6186655014753343,0.8462181925773621,0.015784036088734816,1.3329001665115356,-0.21967316642403603,0.11003224974265322,-0.33416580557823183,0.16959695047698917,-0.15989387035369873,0.656435814499855,-0.6028962761163712,-0.3177505120635033,0.20416383147239686,-0.7094217956066131
