,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,126,74,58.730158730158735,11.559242029239735,84,74,88.09523809523809,70.47619047619048
