測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2014,09201120,201,HUM ,%     , 4, 1,  39,  39,  37,  36,  33,  32,  29,  27,  18,  15,  13,  12,  12,  10,  10,  11,  12,  25,  29,  34,  37,  35,  46,  49
2014,09201120,201,HUM ,%     , 4, 2,  54,  55,  60,  63,  63,  59,  49,  44,  28,  27,  25,  26,  24,  26,  30,  31,  35,  42,  45,  51,  53,  53,  55,  58
2014,09201120,201,HUM ,%     , 4, 3,  60,  60,  61,  64,  67,  70,  73,  76,  85,  84,  71,  84,  88,  92,  96,  98, 100, 100, 100, 100, 100, 100, 100, 100
2014,09201120,201,HUM ,%     , 4, 4, 100, 100, 100, 100, 100, 100, 100, 100,  94,  91,  76,  71,  70,  69,  83,  89,  95,  92,  92,  93,  95,  91,  41,  39
2014,09201120,201,HUM ,%     , 4, 5,  42,  49,  50,  50,  49,  46,  32,  26,  19,  20,  20,  15,  15,  13,  13,  14,  18,  19,  25,  33,  39,  42,  46,  68
2014,09201120,201,HUM ,%     , 4, 6,  88,  93,  95,  96,  97,  98,  98,  95,  69,  42,  37,  34,  30,  31,  26,  23,  21,  23,  33,  32,  31,  36,  41,  45
2014,09201120,201,HUM ,%     , 4, 7,  47,  52,  58,  60,  63,  60,  40,  32,  25,  23,  18,  18,  16,  13,  12,  15,  18,  32,  47,  55,  58,  63,  64,  67
2014,09201120,201,HUM ,%     , 4, 8,  72,  74,  68,  66,  69,  62,  53,  43,  35,  32,  28,  22,  15,  14,  16,  15,  16,  20,  23,  25,  24,  28,  36,  33
2014,09201120,201,HUM ,%     , 4, 9,  32,  39,  45,  45,  42,  46,  38,  31,  22,  25,  28,  30,  29,  31,  33,  37,  40,  47,  52,  54,  56,  55,  54,  55
2014,09201120,201,HUM ,%     , 4,10,  55,  59,  65,  73,  79,  83,  60,  46,  41,  34,  29,  19,  14,  17,  20,  23,  24,  21,  23,  19,  16,  16,  20,  22
2014,09201120,201,HUM ,%     , 4,11,  23,  22,  25,  24,  25,  30,  25,  20,  13,  11,  11,  10,  10,  10,  12,  13,  14,  16,  20,  21,  21,  24,  29,  30
2014,09201120,201,HUM ,%     , 4,12,  32,  37,  41,  39,  41,  41,  29,  21,  17,  14,  13,  11,  11,  10,  10,  11,  12,  12,  13,  13,  14,  15,  17,  24
2014,09201120,201,HUM ,%     , 4,13,  26,  31,  30,  34,  33,  35,  33,  28,  19,  12,  12,  11,  10,  10,  10,  21,  25,  32,  36,  39,  43,  46,  51,  53
2014,09201120,201,HUM ,%     , 4,14,  54,  58,  63,  65,  65,  62,  51,  36,  32,  27,  27,  19,  14,  13,  26,  29,  31,  34,  41,  44,  47,  50,  56,  59
2014,09201120,201,HUM ,%     , 4,15,  60,  65,  72,  71,  72,  68,  51,  42,  32,  25,  24,  21,  20,  17,  16,  16,  26,  28,  32,  40,  44,  45,  48,  50
2014,09201120,201,HUM ,%     , 4,16,  56,  60,  61,  55,  52,  43,  29,  22,  16,  12,  11,   9,   9,   9,   9,  10,  11,  18,  25,  34,  38,  50,  40,  33
2014,09201120,201,HUM ,%     , 4,17,  27,  32,  33,  32,  33,  35,  29,  25,  22,  23,  23,  24,  22,  21,  22,  24,  29,  36,  44,  51,  54,  56,  56,  58
2014,09201120,201,HUM ,%     , 4,18,  60,  63,  61,  63,  63,  70,  80,  87,  89,  93,  91,  93,  95,  94,  82,  83,  82,  86,  90,  84,  81,  82,  88,  91
2014,09201120,201,HUM ,%     , 4,19,  93,  93,  91,  89,  72,  64,  46,  35,  26,  22,  19,  18,  19,  36,  41,  48,  51,  54,  57,  60,  65,  70,  76,  75
2014,09201120,201,HUM ,%     , 4,20,  70,  67,  64,  63,  61,  60,  60,  57,  49,  48,  45,  42,  43,  41,  46,  47,  49,  51,  53,  57,  62,  62,  65,  79
2014,09201120,201,HUM ,%     , 4,21,  88,  90,  91,  93,  94,  95,  96,  96,  95,  96,  96,  96,  95,  95,  90,  86,  88,  93,  96,  98, 100, 100, 100, 100
2014,09201120,201,HUM ,%     , 4,22, 100, 100, 100, 100,  99,  98,  91,  69,  57,  34,  30,  27,  27,  34,  55,  46,  44,  63,  71,  78,  75,  79,  86,  86
2014,09201120,201,HUM ,%     , 4,23,  84,  87,  84,  84,  84,  74,  55,  33,  25,  21,  23,  22,  21,  21,  25,  21,  37,  40,  44,  52,  57,  57,  58,  60
2014,09201120,201,HUM ,%     , 4,24,  57,  63,  50,  55,  50,  44,  37,  27,  20,  14,  14,  12,  11,  11,  11,  11,  25,  30,  34,  35,  42,  47,  52,  53
