,SHAP_NO2_01,SHAP_TEMP_12,SHAP_TEMP_24,SHAP_OX_15,SHAP_TEMP_13,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_03,SHAP_OX_17,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_04,SHAP_SPM_03,SHAP_OX_02,SHAP_HUM_02,SHAP_OX_24,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01,SHAP_TEMP_11
2019-09-13 19:00:00,-0.2393166869878769,-0.23449870985932647,-0.1004244189709425,-0.03881714604794974,-0.3798228330910205,5.866492938995362,-0.03425599862821398,0.2538927987217904,-0.2723284408450127,0.0493728170637041,-4.963327503204346,-6.8932164192199705,0.1678305841982365,0.5710262879729271,0.03252761377952988,-0.35616229176521297,-0.003216324839740968,-0.722700970619917,-1.4602925240993496,-1.1868981778621674,0.011788649039226544,0.7685431718826294,0.18343137055635453,-0.0030538351275026555,-0.861193722486496,1.4224279403686524,0.07565311416983603,-0.11471713101491332
2019-06-11 04:00:00,0.2517424486577512,-0.2533374731428921,-0.22746389955282212,0.011023628443945185,0.09690661579370499,0.4598849877715111,-0.11695599444210529,0.36344589889049533,-0.20609467178583146,-0.16709826849400997,-1.061443144083023,-0.4849730789661407,-0.14145100563764573,0.1932280167005956,-0.3461069524288178,-0.025641073193401098,0.19767745807766918,-0.12505030445754528,0.18482535537332295,0.1693294456228614,-0.14577406886965033,0.16769380554178495,1.6144827961921693,-0.10651775002479554,-2.1670998811721804,-0.32561207264661796,0.6846751272678376,0.5750860899686814
2020-01-11 15:00:00,-0.1130576677620411,-0.2919728919863701,-0.30520447213202717,-0.1206983521580696,1.1325605362653735,-3.2346314191818246,-0.041774194780737135,-0.03824863499030468,-0.4975235939025879,0.02138442898867649,2.1053052067756655,-0.4849730789661407,0.3365296363830567,-0.6551611080765725,-0.11384894847869872,0.2431829422712326,0.07952259704470632,0.43485399670898917,1.9593350410461425,1.429823750257492,0.08450991883873936,0.528203645348549,-1.2476200222969056,0.017638940759934444,2.353344178199768,-3.1904553413391112,-0.33036166727542876,1.81055508852005
2020-03-20 20:00:00,0.26571947857737543,-0.25780763868242496,-0.20660669170320034,0.039504051394760584,0.40102723836898785,-4.135732793807984,-0.06432874184101818,0.7651406347751617,-0.2590817436575889,-0.20252262912690638,0.6915781199932098,10.50058641433716,-0.19768397957086564,-0.09177758982405065,-0.4066020488739014,0.0536840531975031,0.2450004652142525,-0.20683403108268977,-0.25880200030514977,0.1693294456228614,-0.0730528075248003,-1.2743450045585631,-3.130582571029663,0.20387402288615702,3.7597023248672485,-0.05855045542120936,-0.8378799676895141,0.5750860899686814
2019-08-21 19:00:00,-0.17618718296289443,-0.21917216894216834,-0.07956718862988055,-0.07441768310964106,-0.6264070212841034,8.840127182006835,0.040925853140652155,0.838175791501999,-0.2590817436575889,-0.006603965634712924,-6.659800004959107,0.4304900862276555,-0.338266521692276,0.7035869985818863,-0.0650567529723048,-0.5588821453275161,0.10020731091499328,-1.0875822648406028,-2.624813783168793,-2.096368193626404,0.1329908091574907,-0.6734955042600632,1.689801812171936,-0.3134456589818001,-2.5689167022705077,3.4132509231567383,0.9891859114170074,-0.8354069858789444
2019-11-11 04:00:00,0.07633089534938334,-0.2552532964386046,-0.37536068931221966,0.15342581197619434,-0.03460493301972746,-2.6038604974746704,-0.07184692472219464,-0.3303900837898254,-0.03388671840075402,-0.11855750717222688,0.917774373292923,-10.555070114135741,-0.02898494228720665,0.3191607438027858,-0.11384894847869872,0.13300915732979773,0.12089209631085396,0.07626366559416056,0.6284527242183686,0.7277760565280916,0.02390886112698349,1.970242190361023,0.3340683296322823,-0.33413837701082233,-0.3589223980903625,-0.9568486511707306,0.2786605685949325,0.698632872104645
2019-10-04 16:00:00,0.07633089534938334,-0.2300284702796489,-0.030268365144729616,0.16766602322459226,-0.49489542096853256,12.714865016937255,-0.06432874184101818,0.8746935307979584,-0.0073931907187216196,-0.0905691049993038,-8.978310203552246,15.077902221679688,-0.5069657117128372,0.6770745992660523,-0.30901767611503606,-0.6338002196513116,0.2036309853196144,-0.9303062006831169,-1.9039194107055664,-2.287836515903473,-0.024571994412690368,-1.755024826526642,-0.9463462054729461,0.348723566532135,1.3488005399703977,1.3253149688243866,1.1921935796737673,-0.19708168269135065
2019-05-02 11:00:00,0.39197855144739163,-0.25174087649211285,-0.08146339505910874,0.06086439890787004,0.08046767227351663,5.776381540298463,-0.0793651048094034,0.6921050012111664,-0.03388671840075402,-0.25849941670894616,-3.7757986545562745,18.739751052856445,-1.0692956328392031,0.23962434865534304,-0.4553942710161209,-0.21513998098671436,0.2656851187348365,-0.21941616535186773,0.09240303019760177,-0.2933835193514824,-0.03669218719005582,-2.1155343055725098,-1.7748505473136902,0.28664516285061836,3.7597023248672485,-0.08282877719611861,3.7297844886779785,0.48242594450712195
2019-11-18 15:00:00,-0.6812233954668045,-0.2731340143829584,-0.19333393229171633,-0.04593725402373818,0.6640504032373429,4.334621286392212,0.0033349192235618613,0.4729989290237426,-0.3385623380541802,0.35724505707621573,-2.8710135936737062,0.4304900862276555,0.05536458594724534,-0.19782627336680886,0.27648854479193685,-0.12259404258802534,-0.10663997674128038,-0.17537873527035114,0.36967003867030146,-0.11787174986675379,0.08450991883873936,-0.07264595627784727,-1.8501676440238952,0.12110287742689252,2.2528889179229736,-1.6123642325401302,-0.6348725885152817,1.1619334459304809
2019-08-22 04:00:00,0.2025899276137352,-0.21629854930797593,-0.07577507597161456,0.20326656475663185,-0.9716251850128174,7.128034162521362,-0.05681055448949333,0.21737519651651382,0.12507445672526957,-0.17453425563871858,-5.359172391891479,-2.3158994317054753,-0.11333454735577106,1.1410375356674194,-0.35780985653400416,-0.3649762479588389,0.2243156023323536,-0.6597903676331043,-1.4602925240993496,-1.1230759263038634,-0.0730528075248003,0.528203645348549,1.991075336933136,-0.43760223388671876,-2.7698256731033326,2.0536649227142334,0.07565311416983603,-0.44417548179626476
2019-04-29 17:00:00,0.2025899276137352,-0.26930250162258745,-0.25021728053689,0.04662415396887806,0.590075258165598,2.081867146492004,-0.06432874184101818,1.1303170263767242,-0.1531076215207576,-0.17453425563871858,-2.531718468666077,17.824287605285644,-0.8162472009658813,-0.22433841694146395,-0.35780985653400416,-0.18429134674370287,0.2243156023323536,-0.3704016096889973,-0.6469756335020065,-0.45293966084718706,-0.09729325631633398,-2.4760435581207276,-1.4735756039619448,0.41080189496278763,1.4492550849914547,-0.5198389053344727,2.917756438255309,0.9148399233818054
2019-08-14 07:00:00,0.26571947857737543,-0.21246696933958448,0.037991602718830106,0.02526385053060947,-0.9387472808361054,11.543432807922363,0.1837713748216629,-0.6590491950511932,-0.07362701068632302,-0.17453425563871858,-7.847332286834717,-20.625168800354004,-0.08521794676780699,1.4392993628978732,-0.30901767611503606,-0.5324404274113476,0.1829462148249149,-0.8925590448081493,-2.0517960906028745,-1.7134336948394775,0.2420727126300335,3.2921101570129396,1.7651203513145446,-0.5203734904527664,-2.066644060611725,2.8791276693344114,0.1771568164229393,-0.763338351249695
2019-11-24 02:00:00,0.26571947857737543,-0.2648323291912675,-0.35450336001813404,0.08222468509338794,0.4256856422871351,-1.9730886697769165,-0.13199236281216145,0.21737519651651382,-0.08687376510351895,-0.20252262912690638,0.4088325649499893,-4.146826457977295,-0.16956748515367506,-0.18457015380263325,-0.35780985653400416,0.08893973380327222,0.2243156023323536,0.013353069126605967,0.5914837211370468,0.5522643268108368,-0.14577406886965033,0.6483733713626861,1.991075336933136,-0.27206007242202757,-2.7698256731033326,-0.9811274409294128,0.1771568164229393,0.9045443326234818
2019-04-14 03:00:00,-0.17618718296289443,-0.24790935339406134,-0.4436207455582917,0.2673476323485374,-0.0017270185053348639,-6.658816194534303,-0.03425599862821398,0.10782206133008003,0.15156796891242266,-0.006603965634712924,2.1053052067756655,-8.72414255142212,0.1678305841982365,0.1733438812196255,-0.01626456612721088,0.22996211126446725,0.07952259704470632,0.12030109486076976,0.8872353494167328,0.9351992785930634,0.011788649039226544,0.28786380141973494,-0.4191166102886201,-0.5824517518281936,-0.25846802741289143,-0.4712821662425995,-1.1423911690711974,0.4515391901135445
2020-01-01 21:00:00,-0.7443528950214386,-0.2807972479611635,-0.4606853734701872,0.06798449922353027,1.0010490089654922,-9.452232456207275,-0.06432874184101818,0.18085747063159943,-0.06038025841116902,0.24529153928160663,5.158954524993897,-11.470535469055175,-0.08521794676780699,-0.7810937464237214,0.13011205960065125,0.3974260717630386,0.017468395177274904,0.290159535035491,1.0351110756397248,1.3979120016098023,-0.04881240520335266,1.2492230176925658,-1.3229390740394593,0.12110287742689252,1.5497092127799987,-1.4909720659255983,-0.33036166727542876,1.223707300424576
2019-12-21 07:00:00,-0.17618718296289443,-0.2747304916381836,-0.41138669438660147,0.04662415396887806,0.622953151166439,-8.010465478897094,-0.10191963762044906,-0.1843193769454956,-0.06038025841116902,-0.006603965634712924,4.197621464729309,-13.3014630317688,0.11159760653972625,0.23962434865534304,0.03252761377952988,0.3709844820201397,0.0588378548622131,0.4033989582210779,1.682067930698394,1.5734235584735872,-0.09729325631633398,2.09041268825531,-0.4191166102886201,-0.6031447291374207,0.24380339235067366,-1.9765390276908874,-0.33036166727542876,1.254593873023987
2019-08-08 00:00:00,-0.17618718296289443,-0.18309113886207343,-0.022683981060981746,0.09646493801847097,-1.4976714670658113,10.822552490234374,0.018371288524940573,-0.768602442741394,-0.4312897354364395,0.24529153928160663,-7.790784215927124,-26.117935943603516,-0.02898494228720665,1.1476657092571259,0.08131982535123825,-0.5676960244774819,-0.2100636439397931,-1.043544849008322,-2.9020813703536983,-1.936812174320221,0.072389717400074,3.772790765762329,1.31320880651474,-0.6445300728082657,-2.066644060611725,4.869950819015503,-0.43186528086662285,-1.6899400368332862
2019-07-06 18:00:00,0.13946037404239178,-0.24056546688079833,-0.1269700717180967,0.06086439890787004,-0.17433605398982763,7.57858510017395,-0.05681055448949333,0.7286228716373444,-0.11336727812886238,-0.14654582962393764,-5.924665069580079,5.007806777954102,-0.08521794676780699,0.4119532473385334,-0.30901767611503606,-0.40463888067752124,0.2036309853196144,-0.7667381048202515,-1.7190750122070313,-1.2507203936576845,-0.0003315619425847668,-0.7936652064323425,0.2587498977780342,0.20387402288615702,-0.861193722486496,1.6409335732460026,0.6846751272678376,-0.09412599485367537
