,SHAP_NO2_01,SHAP_TEMP_12,SHAP_TEMP_24,SHAP_OX_15,SHAP_TEMP_13,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_03,SHAP_OX_17,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_04,SHAP_SPM_03,SHAP_OX_02,SHAP_HUM_02,SHAP_OX_24,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01,SHAP_TEMP_11
2019-04-19 13:00:00,0.2830236300826073,0.15238356143236162,0.4677095465362073,0.8203463882207871,1.888916340470314,-7.640595293045044,-0.17831456921994684,0.16173416292294857,0.5455525711178779,-0.052375884284265296,0.2017838466912508,-8.08150577545166,0.3665031850337982,-1.890805733203888,-0.019135000451933545,-0.278589602559805,-0.007427740949788107,1.8928947210311886,3.6734354734420775,1.4895703762769699,-0.2113119475543499,1.6233939409255982,-0.2547245353460312,0.25555420517921446,1.0174702048301696,-3.0199777841568,0.2437096759676934,3.0240019440650943
2019-04-19 14:00:00,0.2830236300826073,0.1612701810896397,0.3978791259229185,0.783059585094452,1.868118280172348,-6.974118566513061,-0.17831456921994684,-0.17713757529854773,0.31125045865774165,-0.052375884284265296,0.0824604392051697,-5.991827821731568,0.04188506558130028,-2.0164437770843504,-0.0303851657779887,-0.24269999340176582,0.04621437906171192,1.5008775293827057,3.145921635627747,1.3768685251474382,-0.2394859984517097,0.029001350514590712,-0.42292914986610414,0.3135466918349266,1.0174702048301696,-3.2266337990760805,0.2437096759676934,3.120272648334503
2019-04-19 15:00:00,0.2830236300826073,0.16571349948644637,0.522021971642971,0.14918371774256228,1.992906084656715,-7.862753582000733,-0.160365039575845,-0.414347767829895,0.2777787148952484,-0.052375884284265296,0.052629611641168604,-5.991827821731568,0.04188506558130028,-2.1211421310901644,-0.0303851657779887,-0.19484713673591614,0.04621437906171192,1.3702051639556887,2.354651010036469,1.0870638236403465,-0.2958341002464295,-0.42653939723968504,-0.42292914986610414,0.37153916954994204,1.254814553260803,-3.197111618518829,0.5329283446073533,3.344904053211212
2019-04-19 16:00:00,0.2830236300826073,0.17608127519488334,0.5763344831764698,0.111896912753582,2.0552998006343843,-8.973548984527588,-0.1334407415241003,-0.4821221560239793,0.24430701546370984,-0.052375884284265296,0.09240410206839442,-3.9021493911743166,0.31240015625953677,-2.225840383768081,-0.0303851657779887,-0.1828839085996151,0.04621437906171192,1.0341904640197754,2.090894246101379,0.7006574034690857,-0.2958341002464295,-0.42653939723968504,-0.48600587025284775,0.3135466918349266,0.4636669158935547,-2.6066659808158876,-0.21904023960232735,3.312814176082611
2019-04-22 12:00:00,0.2830236300826073,0.13312919214367866,0.6849594622850418,0.7084858819842338,1.618542768061161,-8.529231023788451,-0.10651644617319105,0.6361545622348785,0.41166563853621485,-0.04691291330382225,0.2017838466912508,-17.485058403015138,0.3665031850337982,-1.8698660612106324,-0.019135000451933545,-0.25665701404213903,-0.034248801600188006,1.8182247281074524,3.786474084854126,1.5056706577539445,0.014080511528300083,4.128867793083192,-0.128571087680757,-0.3243706434965134,0.3845521122217178,-2.4295320987701414,0.47508462220430375,2.414287495613098
2019-04-22 13:00:00,0.2830236300826073,0.13312919214367866,0.6073702819645405,0.5593387179076672,1.5977448046207425,-7.196277332305908,-0.08856691271066663,0.19562132433056828,0.3447221867740154,-0.052375884284265296,0.12223498970270157,-7.036666011810302,0.2582971483469009,-2.0164437770843504,-0.0303851657779887,-0.24269999340176582,0.019393317459616786,1.5195450484752657,2.995203590393067,1.1997655868530273,-0.042267604544758766,2.0789345622062685,-0.2547245353460312,-0.20838569141924385,0.3845521122217178,-2.518099296092987,0.2437096759676934,2.478467953205109
2019-04-22 14:00:00,0.4357283413410187,0.13609134405851364,0.5297809839248657,0.5220518708229065,1.5977448046207425,-6.085482931137085,-0.07959213331341741,-0.10936323404312132,0.1773635357618332,-0.05783884953707454,0.06257322505116461,-7.036666011810302,0.04188506558130028,-2.0792628049850466,-0.0303851657779887,-0.21079803481698037,0.04621437906171192,1.1648628652095796,2.392330825328827,1.0870638236403465,-0.07044165469706057,-0.1987690277397632,-0.2547245353460312,-0.15039322494994847,0.3845521122217178,-2.4295320987701414,-0.3925714343786239,2.574738729000091
2019-05-03 16:00:00,0.2830236300826073,0.19533541873097424,0.42891485020518305,0.223757350537926,2.3256731495261187,-6.974118566513061,-0.19626412801444532,0.026185462996363606,-0.02346684560179709,-0.052375884284265296,-0.01200388353317976,-14.350539875030517,-0.4991451293230057,-2.246780252456665,-0.04726042309775946,-0.16892691552639008,0.12667755326256155,0.8661832571029663,1.412662184238434,0.6845570601522922,-0.4930524826049806,2.534475135803223,-0.654210428148508,-0.7883104860782624,1.4921588540077209,-2.9018885850906373,-0.3347277015447617,3.505355191230774
2019-05-05 14:00:00,0.4357283413410187,0.16423236206173897,0.475468397885561,0.29833098910748956,1.9721080183982846,-6.974118566513061,-0.2321631968021393,0.09395980378612875,0.2777787148952484,-0.05783884953707454,0.07251682877540587,-9.126345539093018,-0.769660219550133,-1.953624677658081,-0.03601024872623382,-0.21677971482276917,0.07303543617017567,1.2955352127552031,2.957524037361144,1.0870638236403465,-0.46487845331430433,2.0789345622062685,-0.3178012728691101,-0.3243706434965134,1.0174702048301696,-3.3447228431701674,-0.5082589119672776,3.344904053211212
2019-05-05 15:00:00,0.4357283413410187,0.17608127519488334,0.5608166180551053,0.261044193431735,2.0345019534230233,-6.974118566513061,-0.2231884103268385,-0.10936323404312132,-0.12388198818080128,-0.05783884953707454,0.052629611641168604,-4.946988248825074,-0.6614541172981263,-2.0792628049850466,-0.03601024872623382,-0.1908593937754631,0.07303543617017567,1.0341904640197754,1.9401758790016175,0.8777602225542068,-0.549400644004345,0.25677162632346157,-0.42292914986610414,-0.3823631182312966,1.0174702048301696,-3.0790223360061644,-0.3925714343786239,3.4732651114463806
