,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_06,SHAP_TEMP_03,SHAP_OX_04,SHAP_TEMP_04,SHAP_TEMP_21,SHAP_TEMP_24,SHAP_WS_02,SHAP_OX_07,SHAP_WS_01,SHAP_TEMP_20,SHAP_SPM_19,SHAP_NMHC_07,SHAP_OX_18,SHAP_HUM_24,SHAP_OX_05,SHAP_OX_14,SHAP_OX_03,SHAP_OX_20,SHAP_OX_19,SHAP_HUM_06,SHAP_OX_24,SHAP_SPM_07,SHAP_PM25_01,SHAP_SPM_18,SHAP_SPM_08,SHAP_HUM_05
2019-10-04 19:00:00,-7.210702180862427,8.753112268447875,-1.2697893857955935,0.19933227114379407,-0.14670075476169586,-9.592737770080566,0.147827975358814,-6.338568687438965,2.7934511423110964,1.306139685958624,0.04900548355653881,-0.10240958970971406,-1.8562797427177429,-0.05850755721330643,0.3023731000721455,-0.038918585050851086,-0.5880838304758071,-0.0047895230818539945,-0.13520013839006423,0.4104575778590516,0.12339199344860388,1.1490760028362275,0.18731340989470482,-0.6001160353422166,-0.05464006066322326,-0.020511145656928378,-0.09779191161505876,-0.12374297361820932,-0.0031298159621656017,-0.6862787783145905
2019-11-20 23:00:00,-2.504175186157226,-6.722043228149414,1.355224883556366,0.06622320003807541,-0.027031177701428533,5.077741098403932,0.14955920553766192,2.6933296561241153,-3.1167214155197143,0.21937272055074572,-0.004867919068783505,-0.27647072747349744,0.5546016603708267,1.4784500837326051,-0.23939739316701888,-0.21948628649115562,-0.2892782375216484,-0.713113683462143,-0.1154757126234472,0.01875564716756343,0.16329252794384957,-0.15799001934938134,-0.242931456118822,-0.7096533954143525,-0.1299116605659947,-0.03420563937397671,-0.045356775820255255,-0.11035953266546131,-0.07411687497515229,-0.958995521068573
2019-11-13 11:00:00,-11.917227077484132,-3.4059372186660766,0.33909005522727964,0.7761386632919312,0.28322315327823155,2.929033255577088,0.3140260219573974,1.7449810266494752,0.6515094740316272,0.975384721159935,0.03553715627640488,-0.6245929688215256,-0.8230449557304382,0.5343187753111124,-0.310063137114048,-0.09910784382373093,-0.3888800725340843,-0.9964435532689094,0.07319275997579096,-0.016853676782920955,-0.5903828576207163,0.4021811246871949,-0.07083345949649808,-0.5005365788936615,-0.09645760050043464,-0.0259889839682728,-0.24198832139372817,-0.11522622257471085,0.2098314344882965,-0.34538311660289767
2020-02-23 21:00:00,4.219434499740601,-8.564323234558106,2.2866810679435727,-0.42184378020465385,-0.35944658517837524,5.374114513397217,0.05434156946212167,2.557851982116699,-3.077055287361145,0.2272480260580778,-0.045272932935040436,0.13494638260453937,3.4820997238159173,1.4784500837326051,-0.14517647475004197,-0.2395494244992733,-0.5009322136640548,0.4202052037464455,-0.2269616134464741,0.03656025368254629,0.6952987253665924,0.6511461704969406,0.049635094963014104,-0.9088125824928284,-0.16336564272642135,-0.023250026861205676,-0.12400947865098715,-0.11522622257471085,0.18616904392838474,-1.640786969661713
2019-06-03 02:00:00,8.925960445404053,4.423753452301026,-1.2697893857955935,-0.8211711317300796,-0.7140232086181642,-4.258019590377808,-0.04087607953697444,-2.8612880945205683,1.0084995120763778,0.8966332010924816,-0.011602095514535888,0.7995431810617447,2.276658999919891,0.23790550306439404,0.3494835674762725,-0.07904474660754202,-0.4760316461324692,0.4768710264470428,-0.3127200031653047,0.7487458538264036,1.1386371374130249,-0.033507568389177296,0.015215542563237214,-0.40095706582069396,-0.14663865678012372,0.0014000330120325078,-0.22887964546680456,-0.11522622257471085,-0.2870780497789383,0.1318711156025529
2020-03-16 07:00:00,-19.985556221008302,-11.235624599456788,-2.201246225833893,1.131096661090851,0.23890119791030884,9.375153732299804,0.2880574733018876,5.628697729110717,-3.7117059946060182,-0.23738404959440226,0.04563841279596089,-0.6562404066324234,-1.684073793888092,1.5333412528038026,-0.2865079686045647,-0.038918585050851086,-0.488481929898262,0.19354129768908018,0.004586059227585775,0.3214345778338611,-0.90071981549263,0.5889049023389817,0.06684494202490891,-0.21175612648949027,-0.16754743203055109,-0.02461948995478449,-0.08468307978473602,-0.1079261651262641,0.13884428218007086,0.6091249883174896
2019-11-30 10:00:00,-2.504175186157226,-6.537811803817749,2.1173255681991576,0.3768111020326613,0.46051149219274523,8.041476964950562,0.3399944618344307,5.899655914306641,-2.9183943033218376,-0.15863287523388864,0.05237257145345211,-0.6878877103328704,0.21019009537994862,1.412580108642578,-0.40428404062986373,-0.05898168429266659,-0.23947720155119895,-0.7414468035101891,0.021737738512456386,-0.37294649332761765,-0.6347166851162911,0.2154574863612652,-0.08804325498640538,-0.32129348367452626,-0.14245695210993292,-0.02872785683721301,-0.15022699199616907,-0.10184277258813382,0.35180553793907166,0.20005027614533902
2019-12-12 22:00:00,-2.504175186157226,-7.827410554885866,1.355224883556366,0.02185345012694595,-0.07135326536372302,5.077741098403932,0.15821537487208842,2.512692403793335,-3.6323750257492065,0.17212219927459957,-0.08231086302548647,-0.18152830787003035,4.170922756195068,1.5992104470729829,0.06682065445929763,-0.1592970732599497,0.046878073737025266,0.5902028016746045,-0.08974816277623177,-0.3907509181648493,0.2076264355331659,-1.9629862308502202,-0.6731763243675232,-0.7395270943641663,-0.2637277413159609,-0.02461948995478449,0.020187075249850778,-0.11157618435099718,0.06785722598433494,-1.129443418979645
2019-08-01 02:00:00,-11.917227077484132,11.424415397644042,-1.5238235354423522,0.5986599922180176,-0.1821583800017834,-9.815020656585693,0.21015222370624542,-6.654685592651367,4.0230858564376835,1.4951431691646577,0.06584093011915682,0.008356481790542613,-1.3396616518497466,-0.7391601393930614,0.3494835674762725,0.04133367915637788,-0.5258326709270478,0.5335369382053614,-0.07259643230354415,1.1938616268336772,-0.14704445949755607,-1.091608476638794,-0.10525307934731246,-0.4208729475736618,-0.25954607501626004,0.02605010652914642,-0.18955333605408667,-0.14199310801923273,-1.2335726141929626,0.1318711156025529
2020-02-16 02:00:00,-12.589584636688233,-7.7352978706359865,-1.2697893857955935,0.643029460310936,0.504833497852087,4.9295536279678345,0.3486505001783371,2.3320546984672545,-4.941337442398071,-0.056256186403334144,0.03217007103376093,-0.9727151811122894,-1.3396616518497466,1.7858407616615295,0.13748640827834605,0.6833520643413069,-0.040273573622107525,0.4485380540136249,0.08176854718476531,0.17899735234677794,-0.5903828576207163,-1.9007442474365235,-0.6215466439723969,-0.43083091974258425,-0.25954607501626004,0.005508360289968537,-0.24198832139372817,-0.12495963172987105,-0.12144157476723194,0.0636919288896024
