,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_HUM_02,SHAP_OX_03,SHAP_TEMP_08,SHAP_OX_23,SHAP_OX_19,SHAP_WS_02,SHAP_TEMP_03,SHAP_TEMP_09,SHAP_HUM_24,SHAP_HUM_09,SHAP_TEMP_21,SHAP_OX_11,SHAP_OX_24,SHAP_TEMP_13,SHAP_SPM_02,SHAP_TEMP_15
2020-03-21 11:00:00,7.230087327957153,0.29089521765708926,8.224065113067628,-0.05191491283476355,-5.948116111755371,0.2376747086644173,1.165673318505287,0.7766016125679016,-0.02842608392238617,-0.4881734728813171,-0.23974311696365486,-0.092191082239151,-1.1741531431674959,-0.1782481990754604,-0.4622157022356987,-0.11542542725801468,0.07249496628064661,0.6418121568858624,0.058207878842949846,-0.8896670401096344
2019-09-24 05:00:00,-22.67590560913086,3.484067940711975,-3.4894179105758667,-3.2407966256141663,2.6628794193267824,1.0606383383274078,-0.06411122307181358,-0.36514219343662263,-0.31557113826274874,-0.2675171986222267,-2.8335869669914246,1.0305085837841035,0.31932242214679724,0.03403495820239184,-0.2616262398660183,-0.11834317296743393,0.042705253884196256,1.939006757736206,0.05291348774917419,-0.9694723159074783
2019-04-10 09:00:00,0.19338376969099044,-7.610854911804199,-3.6879526138305665,4.450035119056702,2.6628794193267824,0.20338450521230697,1.1334796488285066,0.8989313542842865,0.021081655845046038,-0.21455972045660018,2.3267976880073546,-0.07482984289526942,-0.9127950429916382,-0.14640572741627694,-0.8542769134044648,-0.1095898725092411,0.07621869985014199,0.6167457379400731,0.058207878842949846,-0.8916328877210618
2019-10-25 00:00:00,2.8321474313735964,-0.9539012521505356,-3.6879526138305665,-0.014398555317893616,2.6628794193267824,0.2719647631049157,0.5218071281909943,-0.5690249979496003,-0.28586654663085936,-0.28516963161528114,-0.7312084913253785,0.5559654474258423,0.20731170177459718,0.0021924863336607895,-0.6080987811088562,-0.08624797305092215,0.03525783990044144,1.2371427834033968,0.058207878842949846,-0.9211174666881561
2019-04-14 09:00:00,15.146380138397216,-1.5492382109165193,6.040197420120239,0.8859913527965546,-4.973287343978882,0.44341551065444945,1.0047068983316423,1.1843673944473267,0.12999877873808147,-0.11747098751366139,0.6066695667803288,0.04669960550963879,-0.931463235616684,-0.2419331341981888,-0.7448644280433655,-0.06874147988855836,0.08242491781711578,0.7734118133783341,0.058207878842949846,-0.8998884588479996
2019-10-18 05:00:00,-4.204556155204773,-0.14207724183797835,-3.6879526138305665,-0.5771424636244774,2.825350832939148,0.10051405271515249,0.5797550663352012,-0.8136846899986268,-0.24626034051179885,-0.1527759913355112,-0.8950297951698303,0.4344360440969467,0.2819854706525803,0.12956237979233265,-0.8360415935516358,-0.13584960997104648,0.026569171063601953,1.1118102431297303,0.03703028634190555,-0.9152202248573303
2019-05-02 09:00:00,-3.324969172477722,0.7779895022511483,-1.7026167511940002,-0.8397561453282834,2.6628794193267824,0.683446615934372,0.6698963612318038,0.8173783600330353,-0.02842608392238617,-0.1527759913355112,-1.195369929075241,0.38813902288675317,-0.20339421108365058,0.12956237979233265,-0.15221367301419378,-0.08333022906444965,0.07125372530426828,1.1494098842144012,0.06879672312643377,-0.919544804096222
2019-11-12 22:00:00,-15.639205169677734,-2.6316712260246273,-2.099684298038483,0.6608937829732897,0.5507489442825317,0.5462857276201248,0.36084043607115746,-0.3243655800819398,-0.2759650766849518,-0.2498647645115853,-0.021313986927270885,0.7585142105817795,0.3006538420915604,-0.5709720432758332,-1.2098675191402435,-0.045399534888565504,0.032775373943150034,1.3812756955623626,0.05291348774917419,-0.9049992382526397
2020-03-12 06:00:00,-13.000438404083251,-5.987207603454591,-0.11434727450832724,3.3245476722717293,1.038163697719574,0.6148660987615585,1.0433386594057084,-0.5690249979496003,-0.018524571694433722,-0.07333972901105881,2.081065094470978,0.16822897698730227,0.3006538420915604,-0.3374605908989906,-0.6628052234649658,-0.07165924925357102,0.02532793425489215,1.130609792470932,0.03173586837947366,-0.9238693535327911
2019-10-03 07:00:00,-9.48208475112915,2.3475162506103513,-2.89381856918335,-2.1528248310089113,2.3379365682601927,0.2376747086644173,0.23850598111748694,0.36883601248264314,0.31812822055071593,-0.090992284566164,-1.9598716855049134,0.7353659868240356,-0.05404657013714311,0.07649159729480741,0.2945538453757762,-0.03664630791172383,0.04642896922305224,1.5880744516849516,0.16409600861370563,-0.9549264490604401
2019-12-11 12:00:00,1.9525593757629394,-0.7915362939238548,0.6797872871160507,0.09815010596066713,0.3882772117853165,0.8891875445842743,1.0497773319482804,-0.12048276588320732,-0.4442914351820947,-0.18808093070983886,-0.10322489943355322,0.03512533828616145,0.09530094563961027,0.11894823759794233,-1.0457487285137177,-0.15919156074523927,0.050152713258285034,0.7107453361153604,0.07938548624515532,-0.8908465325832366
2019-09-04 02:00:00,0.19338376969099044,2.780487644672394,-3.6879526138305665,-2.640535950660706,2.9878238439559937,0.683446615934372,0.02603021040558815,-0.12048276588320732,-0.28586654663085936,-0.20573343858122825,-2.424032950401306,0.9552758693695068,0.3006538420915604,0.12956237979233265,0.0392580421641469,-0.08333022906444965,0.048911454086191894,1.7071406304836274,0.07409108607098457,-0.9513883799314499
2019-05-25 23:00:00,13.387206649780273,3.3217041015625,4.2533928632736195,-2.8656346917152415,-2.698683476448059,-0.5167085438966751,-0.3087803117930889,1.306697368621826,-0.02842608392238617,-0.18808093070983886,-2.587856030464173,1.267780029773712,-0.6327683240175246,-0.6028145134449006,-0.3983917687088251,0.08006344996392727,0.08987230281345544,1.939006757736206,0.16409600861370563,-0.9561058759689331
2019-06-01 11:00:00,26.581022453308105,4.350012969970702,3.657792162895203,-3.7660234212875365,-2.5362127780914308,-0.2766775399446487,0.4767364807426929,0.8173783600330353,-0.06803229930810628,-0.1969073042273522,-2.7789806842803957,0.5559654474258423,-0.25939947068691255,0.0234208120033145,-0.17044902667403222,-0.11396653801202775,0.07125372530426828,1.337409120798111,0.1376239541918039,-0.9293729782104492
2020-02-01 23:00:00,-8.60249719619751,-6.203695249557496,2.069522941112518,3.6621946811676027,-1.7238537907600406,0.4777058333158493,0.8888107240200043,-0.2020359680056572,-0.25616187900304793,-0.1969073042273522,2.1083692550659183,0.16822897698730227,-0.576762953400612,-0.5497436493635177,-2.021343696117401,-0.057070514839142515,0.05635888963006437,0.7420784056186676,0.03173586837947366,-0.8829836860299111
2019-09-28 13:00:00,13.387206649780273,6.136027383804323,4.650461578369141,-4.891511774063111,-4.323400330543518,-0.3109676554799081,0.29001535996794703,2.2037815928459166,0.0804909972473979,-0.5058259397745133,-3.9530369997024537,0.7006430774927139,-0.39007859826087954,0.0021924863336607895,0.1760238797403872,-0.1125076793134212,0.115938351303339,1.393808811903,0.058207878842949846,-0.9360561549663544
2019-08-18 08:00:00,-8.60249719619751,7.434942674636841,0.4812536954879761,-5.379221987724304,1.038163697719574,0.7863171577453614,-0.2250775694847107,0.5319422513246537,0.14980195127427579,-0.09981854856014248,-3.8984296560287475,1.1809731721878052,-0.25939947068691255,0.012806632049614543,0.960145948082209,-0.1125076793134212,0.050152713258285034,1.9766065537929531,0.1588016113266349,-0.9789078444242477
2019-07-09 16:00:00,-2.4453795671463014,2.1851516366004944,-1.5040828227996828,-2.2653735160827635,1.038163697719574,0.40912535786628723,0.3801566287875176,0.28728297650814055,-0.2165556579828262,-0.14394972845911977,-1.8779612541198731,0.6138364493846893,-0.09138348028063772,0.09771993719041346,-0.19780219085514544,-0.12417864911258218,0.06628877613693475,1.2183427691459654,0.08467991836369038,-0.9230826556682586
2020-01-14 18:00:00,-13.000438404083251,-3.768225002288818,0.6797872871160507,1.3737032115459438,-2.373740029335022,0.3062548875808716,0.9467588394880295,-0.2020359680056572,-0.24626034051179885,-0.12629723288118838,0.4701512664556503,0.011976911127567321,-0.03537817043252285,-0.07210662476718424,-1.456045424938202,-0.150438329949975,0.04642896922305224,0.40994672253727915,0.10585751347243784,-0.8739420141093432
2020-03-20 00:00:00,-0.6862042933702469,-1.9822109580039977,-2.496751141548157,-0.16446348186582327,1.2006351470947265,0.10051405271515249,0.28357663936913013,0.28728297650814055,-0.20665415972471238,-0.12629723288118838,-0.5127792470157146,0.7932370156049728,-0.12872034758329387,-0.5179013341665268,-1.5016345858573914,0.021708543598651885,0.06008260552771387,1.1807431042194363,0.11644636020064351,-0.9077509641647339
2019-05-17 04:00:00,-5.084144353866578,0.18265205249190333,-1.3055491924285891,-0.8022398363798857,1.2006351470947265,0.4777058333158493,0.36727930083870886,-0.36514219343662263,0.030983230285346507,-0.28516963161528114,-0.922333586215973,0.6717074483633041,0.1699747584760189,-0.15701991096138954,-0.41662716045975684,0.0012843005359172766,0.04146404210478063,1.6256745636463166,0.07938548624515532,-0.9443119287490844
2020-03-06 12:00:00,15.146380138397216,-1.8198465824127197,10.805000972747802,1.4112194716930389,-8.71013298034668,-0.3109676554799081,1.4876067876815795,0.7358251512050629,-0.05813078735955057,-0.37343219071626665,0.7158840477466584,-0.36997252888977533,-0.9127950429916382,-0.2419331341981888,-1.2281031489372256,-0.0920834207907319,0.07125372530426828,0.3598134268075227,0.026441475935280317,-0.8739420141093432
