,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_06,SHAP_PM25_04,SHAP_TEMP_02,SHAP_HUM_20,SHAP_PM25_14,SHAP_TEMP_11
2019-07-08 03:00:00,-7.234332942962647,-0.2965569610707463,-0.9770175334066152,-0.8414401903748512,-1.1980617165565488,-0.33439488532021644,-1.6276701092720032,-0.39254753217101096,-0.5160196095705034,0.25810017548501496
2020-03-27 05:00:00,10.351584053039549,-1.853890299797058,-3.5799567461013795,-0.20669894292950625,-0.001324281189590712,-0.11578228333964943,0.4530164964497089,-1.2327117264270784,-1.0895076762884854,0.9353056289255619
2019-07-12 07:00:00,-12.444979381561279,-0.2965569610707463,-0.5960994713008403,-0.6510181203484535,-1.0091033160686493,-0.175403836928308,-1.7695353865623473,-0.39254753217101096,-0.45085054636001587,0.5967032056301832
2019-09-06 23:00:00,-9.839656543731689,-0.2965569610707463,3.530510938167572,0.4915164231322704,-1.4500067591667174,-0.6523768465965987,-5.221585011482238,-0.39254753217101096,-0.7766960956156254,-2.389158761501313
2020-01-08 22:00:00,-2.6750231981277475,-1.3088237404823304,-5.484546661376953,-0.6510181203484535,-0.8201448261737824,0.02333479225635526,1.871665793657303,-0.4301669612526894,-0.5029856698587537,4.444459962844848
2019-06-07 18:00:00,4.489611577987672,-0.2965569610707463,-0.3421544384211302,-0.3971213921904564,-0.06431042086333034,-0.45363792674615977,-2.100553023815155,-0.5304850235581398,-0.6202902302145958,-0.018938320875167818
2019-12-02 20:00:00,-3.32635235786438,-0.4263348028063774,-4.532251906394959,-0.3971213921904564,-1.0720893800258637,-0.1356561571359634,0.8313228875398636,-1.0195359647274018,-0.5811888128519058,2.1358063459396357
2019-04-23 19:00:00,14.910891151428222,-0.945446228981018,-1.929312515258789,0.4915164231322704,1.4473581418395038,0.5400554925203324,-1.0602102696895601,-0.6558825731277466,-0.5811888128519058,0.9353056289255619
2019-11-13 06:00:00,1.8842897415161133,-1.6202905595302581,-4.786196231842041,-0.3971213921904564,-0.631186193227768,-0.25489927604794504,1.1623420149087909,-0.9442970633506775,-0.802763843163848,2.8745761156082152
2019-07-12 12:00:00,-11.142319679260256,-0.2965569610707463,-0.3421544384211302,-0.714491991698742,-1.8279235005378722,-0.09590837340801954,-2.3842838764190675,-0.39254753217101096,-0.4638843923807145,0.781395260244608
2019-12-12 03:00:00,1.2329589128494265,-1.2569124281406403,-4.849682998657227,-0.3883662298321724,-1.0720893800258637,-0.09590837340801954,0.8786115512251854,-0.39254753217101096,-0.6593916825950146,2.936140084266663
2019-05-27 03:00:00,23.37818336486816,-1.7241125106811523,3.6574841380119323,0.6819389656186103,1.6993032187223434,0.0034609969239681924,-4.464970350265503,-1.1574730277061462,-1.3892856553196906,-2.6046318292617796
2019-11-18 22:00:00,5.792271614074707,-0.9714016616344452,-1.1039900898933412,-0.20669894292950625,-0.2532691270112991,-0.2151516597718,-1.9114003896713256,-0.7687407016754151,-0.45085054636001587,1.3970366954803466
2019-05-04 06:00:00,7.0949318408966064,-0.5561123728752136,-2.9450942516326903,0.3645682947710157,-0.7571586012840271,-0.03628682177513838,0.3111513774842024,-1.1449335277080537,-0.6984932765364646,0.28888216186314825
2020-01-01 16:00:00,-0.7210319995880127,-1.6462461471557617,-7.8970269680023195,-0.3971213921904564,-0.6941724091768264,-0.35426884315602364,3.810488736629486,-0.9442970633506775,-0.42478265762329104,6.168257188796996
2019-09-23 14:00:00,-12.444979381561279,-0.2965569610707463,3.7209710836410523,-0.4605954453349114,-1.953896152973175,0.02333479225635526,-4.795989322662354,-0.39254753217101096,-0.45085054636001587,-0.08050274923443797
2019-11-10 20:00:00,-0.06970165371894836,-0.7637570679187775,-4.849682998657227,-0.016276539489626866,-0.7571586012840271,-0.03628682177513838,0.9258998230099678,-0.6182633727788925,-0.4899519203230739,2.3204994082450865
2019-12-30 22:00:00,1.2329589128494265,-0.9194901645183563,-5.611519432067871,-0.5240697145462037,-0.9461172699928284,-0.15553011093288657,1.3987830370664596,-0.7938197046518327,-0.6593916825950146,4.2597695112228395
2019-04-10 23:00:00,-3.32635235786438,-0.4003790721297264,-10.119048500061036,-0.6510181203484535,-1.2610480844974519,-0.25489927604794504,5.276426029205323,-1.006996038556099,-0.4117487370967864,5.367924737930298
2019-08-10 19:00:00,20.12153987884522,-0.6858905673027038,6.06996488571167,0.5549905887106433,1.6993032187223434,1.235640823096037,-6.923966360092163,-0.5179451435804368,-0.5551208689808845,-2.8816721200942994
2019-05-29 12:00:00,-3.32635235786438,-0.6858905673027038,0.5466545820236208,-0.33364724814891816,-1.4500067591667174,-0.15553011093288657,-2.289707911014557,-0.7812799245119095,-0.8157974559813738,0.1965357951819897
2019-11-27 02:00:00,-1.3723622560501099,-0.3484678708016872,-8.5318922996521,-0.3971213921904564,-1.1980617165565488,-0.25489927604794504,4.141505312919618,-0.41762705743312833,-0.4638843923807145,4.290551877021789
2019-10-18 10:00:00,-0.7210319995880127,-0.2965569610707463,-3.262524461746216,-0.3971213921904564,-0.6941724091768264,0.4888991616666317,0.16928646489977833,-0.41762705743312833,-0.9519263821188361,1.3662544965744017
2020-01-18 07:00:00,-7.885665464401245,-0.37442361712455746,-10.817398071289062,-0.4605954453349114,-1.324034333229065,-0.11578228333964943,5.560157656669616,-1.0947742119431496,-0.6202902302145958,4.813846230506897
2019-09-15 18:00:00,3.1869491815567015,-0.7118458807468415,2.8956483125686643,-0.016276539489626866,-0.8201448261737824,1.33501031473279,-4.65412368774414,-0.39254753217101096,-0.5290534250438214,-0.11128481067717075
2020-01-22 20:00:00,-0.7210319995880127,-1.2050015568733214,-9.230240631103516,-0.016276539489626866,-0.8201448261737824,0.2021995922550559,4.708966326713561,-0.8815981209278106,-0.5290534250438214,5.183231210708619
2019-06-15 22:00:00,-0.06970165371894836,-0.2965569610707463,-1.4214219987392427,-0.714491991698742,-0.7571586012840271,-0.15553011093288657,-1.2020756065845488,-0.39254753217101096,-0.3596136555075646,1.3354728281497956
2020-02-11 21:00:00,2.535619592666626,-1.386690044403076,-9.547668361663819,-0.3971213921904564,-0.44222775399684905,0.36119071319699286,4.708966326713561,-0.806359839439392,-0.5029856698587537,4.352115750312805
2019-09-17 00:00:00,-11.142319679260256,-0.5042011946439743,2.705189120769501,-0.27017300501465796,-2.3318131327629086,-0.41389040732756255,-4.039374923706055,-0.44270664602518084,-0.43781664669513704,-1.188657283782959
2019-08-16 01:00:00,-12.444979381561279,-0.2965569610707463,4.35583188533783,-0.6510181203484535,-2.142854690551758,-0.2747732880525291,-5.552602910995484,-0.39254753217101096,-0.4769179254770279,-1.6811702847480774
2020-01-07 17:00:00,-7.885665464401245,-0.4782457798719408,-10.563451862335205,0.04719759249128401,-1.0720893800258637,-0.10253303237259388,5.276426029205323,-0.7812799245119095,-0.4899519203230739,5.306359672546387
2020-01-06 09:00:00,-0.7210319995880127,-1.5164682924747468,-10.182533073425294,-0.3971213921904564,-0.631186193227768,-0.2151516597718,5.418291211128234,-1.0947742119431496,-0.4638843923807145,5.367924737930298
2019-05-02 07:00:00,-3.32635235786438,-0.5820681035518647,-3.1355531215667725,-0.33364724814891816,-0.8831307709217071,-0.15553011093288657,-0.11444360334426165,-0.6057233393192292,-0.45085054636001587,1.4278187274932859
2019-04-18 22:00:00,24.680855369567873,-1.2050015568733214,-2.691148352622986,0.30109408795833587,1.8882618099451065,-0.11578228333964943,-0.8710570096969604,-0.5681043535470962,-0.5942226767539979,0.4735746016725898
2019-12-05 21:00:00,-2.6750231981277475,-1.2828685998916625,-8.595378494262695,-0.58754360973835,-0.7571586012840271,-0.23502550981938838,3.857775926589966,-0.969376727938652,-0.42478265762329104,3.1823970556259153
2019-07-09 09:00:00,-11.793645286560057,-0.2965569610707463,-0.9135314792394638,-0.58754360973835,-1.5129928708076479,-0.2946470358408987,-1.2493638873100283,-0.4928655236959457,-0.6463579431176185,0.7198313869535923
2019-04-10 06:00:00,0.5816286355257034,-0.4522902429103852,-10.372997045516968,-0.33364724814891816,-0.001324281189590712,-0.11578228333964943,5.229138803482056,-1.0947742119431496,-0.8418653845787049,4.228988289833069
2019-04-14 03:00:00,5.792271614074707,-1.2050015568733214,-7.198677492141724,-0.016276539489626866,0.7545098245143891,-0.05616069175302981,3.1484503865242006,-0.9944560796022417,-0.7897295989096165,2.720665192604065
2020-03-03 04:00:00,-4.629015207290649,-0.32251241654157636,-9.166754388809204,-0.3971213921904564,-1.5129928708076479,-0.09590837340801954,4.567102551460266,-0.4050873085856438,-0.5551208689808845,4.075078225135803
2019-12-21 21:00:00,-11.142319679260256,-0.32251241654157636,-8.976294755935669,-0.33364724814891816,-1.7019513249397278,-0.2946470358408987,4.236084532737732,-0.5931837677955627,-0.5290534250438214,4.475242972373962
2019-08-24 05:00:00,1.8842897415161133,-0.8156682252883911,2.8956483125686643,0.11067170128226281,-1.0091033160686493,-0.07603455930948257,-4.559547805786133,-0.39254753217101096,-0.6463579431176185,-1.6811702847480774
2019-05-16 18:00:00,17.516218757629396,-1.0492679774761198,-0.3421544384211302,0.04719759249128401,0.8804822787642479,0.42081226110458375,-2.7153025388717644,-0.7311213433742523,-0.5290534250438214,1.2123445332050324
2019-07-16 03:00:00,-9.188329601287842,-0.2965569610707463,0.10224985368549824,-0.714491991698742,-1.8279235005378722,-0.37414262993261216,-2.242418360710144,-0.39254753217101096,-0.7245608426630497,-0.4191053254529834
2019-07-02 17:00:00,-2.0236925959587095,-0.6599348187446594,3.3400525569915773,0.4915164231322704,-1.2610480844974519,0.26182124693877995,-4.748701310157776,-0.39254753217101096,-0.5681549519300461,-0.8500544175505638
2020-03-31 14:00:00,-4.629015207290649,-0.37442361712455746,-7.008221006393432,-0.5240697145462037,-1.2610480844974519,0.0034609969239681924,2.9120108842849732,-0.4301669612526894,-0.6724254250526428,4.5060255289077755
2020-01-09 07:00:00,0.5816286355257034,-1.4126460731029513,-7.8970269680023195,-0.777966096997261,-0.9461172699928284,-0.2946470358408987,3.290317213535309,-0.39254753217101096,-0.6072562679648399,2.936140084266663
2020-01-04 10:00:00,-0.06970165371894836,-1.1790457844734192,-8.976294755935669,-0.58754360973835,-0.6941724091768264,-0.2946470358408987,4.66167848110199,-1.006996038556099,-0.5290534250438214,4.567590069770813
2019-10-19 13:00:00,-6.583004522323608,-0.2965569610707463,-0.46912719085812576,-0.6510181203484535,-0.6941724091768264,0.541576660424471,-1.8641121983528137,-0.39254753217101096,-0.9864733328577131,1.6740754127502442
2020-03-16 11:00:00,1.8842897415161133,-1.6462461471557617,-7.706570863723755,-0.58754360973835,-0.6941724091768264,-0.1952778339385986,3.7159115791320803,-0.4928655236959457,-0.5551208689808845,5.029322123527527
2019-12-18 13:00:00,-5.280345392227173,-0.9714016616344452,-2.5641763687133787,-0.4605954453349114,-0.3792413868010044,-0.11578228333964943,0.3111513774842024,-0.4301669612526894,-0.5942226767539979,2.289716994762421
2020-03-27 18:00:00,5.792271614074707,-1.2569124281406403,-0.9135314792394638,-0.016276539489626866,0.2506205633282662,0.7387941010296345,-1.9586884021759032,-1.0195359647274018,-0.4899519203230739,1.8587677121162414
2020-03-16 13:00:00,3.1869491815567015,-0.9714016616344452,-9.293728256225586,-0.58754360973835,-0.631186193227768,-0.2747732880525291,3.857775926589966,-0.4552463486790657,-0.5290534250438214,5.121666955947876
2019-10-16 17:00:00,-7.234332942962647,-0.4522902429103852,-3.7069313764572143,0.04719759249128401,-1.1980617165565488,0.40890783704817296,0.4530164964497089,-0.39254753217101096,-0.8994657376781106,2.751448154449463
2019-07-21 11:00:00,-11.793645286560057,-0.2965569610707463,3.3400525569915773,0.17414579801261426,-2.583757507801056,-0.09590837340801954,-4.843276405334473,-0.5054053843021393,-0.4117487370967864,-1.711952167749405
2019-09-30 18:00:00,9.700248718261719,-1.3088237404823304,2.6417030811309816,-0.016276539489626866,-0.568199783563614,0.6592987284064293,-4.275817465782166,-0.4050873085856438,-0.5681549519300461,-0.6345797557383777
2020-02-09 09:00:00,-0.06970165371894836,-1.7241125106811523,-12.658501052856446,-0.3971213921904564,-0.5052138715982437,-0.2151516597718,7.404401636123657,-1.0947742119431496,-0.37264762073755264,5.891217517852783
2020-02-23 22:00:00,1.2329589128494265,-1.464556920528412,-10.182533073425294,0.11067170128226281,-0.44222775399684905,-0.2151516597718,5.134562849998474,-0.9819166153669358,-0.5681549519300461,2.997704815864563
2020-01-03 00:00:00,-0.06970165371894836,-1.2309572637081145,-9.357211112976074,-0.6510181203484535,-0.631186193227768,-0.31452091331593696,4.141505312919618,-0.8439791142940521,-0.5029856698587537,3.828821229934692
2019-09-08 04:00:00,-17.004296493530273,-0.2965569610707463,3.3400525569915773,-0.4605954453349114,-1.8909098505973816,-0.31452091331593696,-4.65412368774414,-0.4552463486790657,-1.1677109345793726,-1.9582093119621273
2019-07-05 02:00:00,18.81888313293457,-0.2965569610707463,0.22922263517975808,-0.6510181203484535,-0.5052138715982437,-0.2151516597718,-2.100553023815155,-0.39254753217101096,-0.7115268334746361,0.011843638122081786
2019-07-12 09:00:00,-13.096307182312012,-0.2965569610707463,-0.27866808585822583,-0.6510181203484535,-1.764937436580658,-0.175403836928308,-1.8168236374855042,-0.39254753217101096,-0.5029856698587537,0.6582669916562736
2019-08-14 17:00:00,-15.701632308959962,-0.2965569610707463,4.546293950080871,-0.3971213921904564,-2.016881763935089,-0.37414262993261216,-6.072773718833923,-0.41762705743312833,-0.4117487370967864,-1.8350806534290314
2020-03-15 13:00:00,-0.06970165371894836,-0.7118458807468415,-9.230240631103516,-0.33364724814891816,-0.631186193227768,-0.35426884315602364,4.188795018196106,-0.4552463486790657,-0.5290534250438214,5.829654884338379
2019-10-19 04:00:00,-5.931675815582276,-0.2965569610707463,-2.9450942516326903,-0.6510181203484535,-1.0720893800258637,0.524017583578825,-0.06715519689023496,-0.39254753217101096,-0.9749578800285235,1.7664212465286255
2019-04-23 21:00:00,15.562223625183112,-1.023312693834305,-1.3579356491565704,0.4915164231322704,1.6363163053989411,-0.09590837340801954,-1.5803815245628356,-0.8815981209278106,-0.5551208689808845,-0.049720592796802555
2019-12-28 04:00:00,0.5816286355257034,-1.2309572637081145,-11.007855033874513,-0.6510181203484535,-0.7571586012840271,-0.2946470358408987,5.7493085861206055,-0.41762705743312833,-0.4117487370967864,4.844628572463989
2019-06-27 13:00:00,5.140942001342774,-0.6339791119098664,3.2765655398368834,1.7609990134835243,-0.6941724091768264,0.5003077246248722,-4.843276405334473,-0.5931837677955627,-0.6854592569172382,-0.6037978108040989
2020-01-19 09:00:00,2.535619592666626,-0.945446228981018,-10.944370460510253,-0.58754360973835,-0.6941724091768264,-0.15553011093288657,6.127618598937987,-0.4928655236959457,-0.5160196095705034,5.737307786941528
2019-09-03 12:00:00,-11.793645286560057,-0.2965569610707463,2.8956483125686643,-0.4605954453349114,-1.1350752651691438,-0.11578228333964943,-4.464970350265503,-0.48032582700252535,-0.6854592569172382,-1.188657283782959
2019-08-06 10:00:00,-5.280345392227173,-0.8935345947742462,7.1492345333099365,0.3645682947710157,-1.8279235005378722,-0.2747732880525291,-6.734809684753418,-0.906677970290184,-0.085903075709939,-2.1429016232490543
2019-07-12 08:00:00,-13.096307182312012,-0.2965569610707463,-0.6595859050750732,-0.6510181203484535,-1.2610480844974519,-0.05616069175302981,-1.8641121983528137,-0.39254753217101096,-0.542087332904339,0.6890491705387831
2019-06-09 13:00:00,-1.3723622560501099,-0.2965569610707463,-2.3737165689468385,-0.4605954453349114,-1.3870202660560609,-0.35426884315602364,-0.3981736026704311,-0.6809618800878525,-0.3596136555075646,0.7198313869535923
2020-01-21 23:00:00,-0.7210319995880127,-1.334779119491577,-11.198315525054932,-0.3971213921904564,-0.631186193227768,-0.2946470358408987,6.127618598937987,-0.8690584272146225,-0.3987152278423309,4.044293999671936
2020-01-26 06:00:00,-2.0236925959587095,-1.2828685998916625,-9.674645233154298,-0.20669894292950625,-1.4500067591667174,-0.07603455930948257,4.898121404647827,-0.8565191507339478,-0.6333239890635014,4.598371815681458
2019-04-09 20:00:00,4.489611577987672,-1.4905127346515656,-8.277943992614746,-0.27017300501465796,-0.06431042086333034,0.3015691343694925,3.5740460753440866,-0.41762705743312833,-0.4769179254770279,3.2131792068481446
2019-07-13 18:00:00,7.0949318408966064,-0.3484678708016872,1.6894079893827438,0.5549905887106433,-0.8201448261737824,0.02333479225635526,-3.802933359146118,-0.39254753217101096,-0.5551208689808845,-0.5730159213766456
2019-12-01 07:00:00,-3.977682614326477,-0.8675793051719666,-9.166754388809204,-0.27017300501465796,-0.8831307709217071,-0.2151516597718,4.4725250720977785,-1.0696942001581193,-0.4899519203230739,4.906192469596863
2019-11-27 13:00:00,-13.747637939453124,-0.4782457798719408,-5.801977491378784,-0.33364724814891816,-1.5759788513183595,-0.11578228333964943,1.7298019707202912,-0.41762705743312833,-0.5290534250438214,4.2597695112228395
2019-09-26 19:00:00,4.489611577987672,-0.3484678708016872,0.22922263517975808,0.3645682947710157,-0.6941724091768264,0.9772809690795838,-2.904455077648163,-0.6809618800878525,-0.5811888128519058,0.6582669916562736
2019-11-24 15:00:00,-5.931675815582276,-0.4003790721297264,0.10224985368549824,-0.58754360973835,-0.8201448261737824,-0.03628682177513838,-2.3842838764190675,-0.39254753217101096,-0.5160196095705034,1.7664212465286255
2020-01-18 23:00:00,-2.0236925959587095,-0.4263348028063774,-11.388773441314697,-0.4605954453349114,-0.6941724091768264,-0.1952778339385986,6.080328512191772,-0.44270664602518084,-0.542087332904339,5.860437679290772
2019-11-29 06:00:00,-3.977682614326477,-0.9714016616344452,-11.452261352539061,-0.58754360973835,-1.1980617165565488,-0.23502550981938838,6.222193884849549,-0.6433428794145585,-0.45085054636001587,5.306359672546387
2019-06-16 17:00:00,5.140942001342774,-1.5683792531490324,2.705189120769501,-0.58754360973835,-1.0720893800258637,1.0170283721061424,-4.748701310157776,-0.39254753217101096,-0.4638843923807145,0.7506132379174233
2019-11-14 03:00:00,1.8842897415161133,-1.127135044336319,-2.1197715759277345,-0.3971213921904564,-1.3870202660560609,-0.1356561571359634,-0.49275024365924763,-0.9317574948072433,-0.6072562679648399,2.289716994762421
2020-01-17 07:00:00,-3.32635235786438,-1.4386015117168427,-9.547668361663819,-0.3971213921904564,-1.0091033160686493,-0.25489927604794504,4.945409107208252,-1.1574730277061462,-0.5551208689808845,4.813846230506897
2019-05-18 05:00:00,3.83827919960022,-0.37442361712455746,-2.5641763687133787,-0.016276539489626866,0.061661860835738456,-0.33439488532021644,-0.256308663636446,-0.7562007516622543,-0.9331020085141063,0.6582669916562736
2019-09-12 22:00:00,-3.977682614326477,-0.5561123728752136,0.5466545820236208,-0.016276539489626866,0.5025650650262834,-1.0101062521338462,-2.904455077648163,-0.39254753217101096,-0.4117487370967864,-1.9582093119621273
2020-01-27 14:00:00,-3.32635235786438,-0.8935345947742462,-10.119048500061036,-0.20669894292950625,-1.0720893800258637,-0.175403836928308,5.134562849998474,-0.7687407016754151,-0.37264762073755264,5.244796037673949
2019-11-17 08:00:00,3.1869491815567015,-1.464556920528412,-5.230601787567139,-0.14322484759613868,-0.6941724091768264,-0.23502550981938838,2.1081086933612823,-0.9568368107080459,-0.42478265762329104,2.351281213760376
2019-12-19 05:00:00,-2.6750231981277475,-0.9973571240901947,-7.833539152145386,-0.5240697145462037,-0.9461172699928284,-0.23502550981938838,3.7159115791320803,-0.6433428794145585,-0.5290534250438214,3.6133444547653197
2020-03-20 02:00:00,13.608237838745117,-1.023312693834305,-3.5799567461013795,0.5549905887106433,1.132427829876542,-0.175403836928308,0.8313228875398636,-0.9944560796022417,-0.8940005714073778,1.0276518493890763
2019-05-15 08:00:00,-3.32635235786438,-0.2965569610707463,-2.4372032284736633,-0.016276539489626866,-0.7571586012840271,-0.07603455930948257,-0.256308663636446,-0.4301669612526894,-0.5290534250438214,1.6432934999465942
2020-01-19 14:00:00,1.8842897415161133,-1.3088237404823304,-8.976294755935669,-0.5240697145462037,-0.3792413868010044,-0.31452091331593696,3.7159115791320803,-0.48032582700252535,-0.5029856698587537,5.860437679290772
2019-04-01 14:00:00,9.700248718261719,-1.5164682924747468,-7.008221006393432,-0.27017300501465796,-0.12729667164385314,-0.23502550981938838,3.0538747668266297,-1.006996038556099,-0.37264762073755264,4.998538303375245
2020-02-15 18:00:00,0.5816286355257034,-1.2050015568733214,-5.103629064559937,-0.14322484759613868,-0.44222775399684905,0.1823258012533188,1.6825132489204406,-0.5681043535470962,-0.5290534250438214,3.2131792068481446
2020-01-14 12:00:00,-2.0236925959587095,-1.2569124281406403,-6.881245851516724,-0.14322484759613868,-1.0091033160686493,-0.15553011093288657,3.243028497695923,-0.6935016721487045,-0.5160196095705034,4.598371815681458
2019-06-05 20:00:00,9.048923110961914,-0.4782457798719408,1.3719762623310088,0.4280425580218433,0.3765928715467452,0.3015691343694925,-3.471916770935058,-0.41762705743312833,-0.6072562679648399,-0.11128481067717075
2019-06-03 03:00:00,7.746263837814331,-0.7378012835979461,-0.08820926100015641,0.8723614636808635,0.4395791873335838,0.14257803289219734,-2.100553023815155,-0.5430246561765671,-0.8157974559813738,0.011843638122081786
2019-10-04 07:00:00,-0.06970165371894836,-0.2965569610707463,0.35619525946676733,-0.016276539489626866,-0.06431042086333034,-0.03628682177513838,-2.5734373211860655,-0.6684224098920822,-0.42478265762329104,-0.26519482880830764
2020-02-07 04:00:00,-1.3723622560501099,-1.5683792531490324,-14.436117935180665,-0.6510181203484535,-0.8831307709217071,-0.2946470358408987,8.444747352600098,-1.006996038556099,-0.6593916825950146,6.568425178527834
2019-09-10 14:00:00,-2.6750231981277475,-0.9973571240901947,7.1492345333099365,0.4915164231322704,-1.764937436580658,0.38106458075344574,-7.538711881637573,-0.6057233393192292,-0.542087332904339,-1.7735166788101195
2019-10-24 22:00:00,-1.3723622560501099,-0.2965569610707463,-3.7704166889190676,-0.14322484759613868,-0.8201448261737824,0.7932569026947022,0.4530164964497089,-0.39254753217101096,-1.1515320293605327,1.3970366954803466
2019-06-02 18:00:00,12.305577087402344,-0.5301569193601608,0.35619525946676733,0.9993095517158508,-0.001324281189590712,0.1823258012533188,-2.6207249641418455,-0.4301669612526894,-0.6593916825950146,0.28888216186314825
2019-08-28 14:00:00,-15.701632308959962,-0.2965569610707463,2.7686752676963806,-0.33364724814891816,-1.324034333229065,0.043208710406906894,-4.370392537117004,-0.39254753217101096,-0.45085054636001587,-0.6037978108040989
2019-06-15 15:00:00,-0.7210319995880127,-0.2965569610707463,-1.7388534486293792,-0.714491991698742,-0.631186193227768,-0.23502550981938838,-0.5400386609137058,-0.46778610795736314,-0.4769179254770279,1.6432934999465942
2019-08-15 03:00:00,-13.096307182312012,-0.2965569610707463,3.7209710836410523,-0.3971213921904564,-2.4577860593795777,-0.33439488532021644,-5.079720187187194,-0.39254753217101096,-0.3987152278423309,-1.988990771770477
2020-01-10 22:00:00,-1.3723622560501099,-1.1530901730060577,-9.865104961395264,-0.33364724814891816,-0.8201448261737824,-0.2946470358408987,4.66167848110199,-0.7687407016754151,-0.5029856698587537,3.336306834220887
2019-10-21 13:00:00,-4.629015207290649,-0.5042011946439743,-1.675366961956024,-0.20669894292950625,-0.631186193227768,0.635225272923708,-1.0602102696895601,-0.39254753217101096,-1.0478908663615585,1.3046907842159272
2019-06-10 00:00:00,-5.280345392227173,-0.2965569610707463,-2.24674483537674,-0.6510181203484535,-0.6941724091768264,-0.2747732880525291,-0.6819038301706314,-0.39254753217101096,-0.3987152278423309,1.2739087045192719
2019-12-03 20:00:00,-2.6750231981277475,-1.2309572637081145,-7.135188817977905,-0.58754360973835,-1.0091033160686493,-0.09590837340801954,3.0065854787826543,-0.5430246561765671,-0.42478265762329104,3.2131792068481446
2019-09-23 11:00:00,-12.444979381561279,-0.2965569610707463,2.8956483125686643,-0.5240697145462037,-1.8279235005378722,-0.2151516597718,-4.228529262542724,-0.5806438326835632,-0.37264762073755264,-0.17284865994006396
2019-08-11 03:00:00,-11.142319679260256,-0.2965569610707463,3.7844580173492437,-0.016276539489626866,0.6915236741304398,-0.2151516597718,-5.221585011482238,-0.5555643513798714,-1.1416436009109021,-2.974017190933228
