,SHAP_NO2_01,SHAP_TEMP_24,SHAP_WD_03,SHAP_SPM_04,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_WD_02,SHAP_TEMP_03,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_HUM_03,SHAP_TEMP_04,SHAP_SPM_03,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_WS_03,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01,SHAP_TEMP_11
2019-12-15 21:00:00,2.156904458999634,3.4163572788238525,0.23972824886441227,0.03073298493400216,-11.188652849197386,-3.788601112365723,-3.3460899114608766,-2.9590351462364195,5.470580768585204,-15.736512660980225,-0.2688499618321657,1.3139601796865463,0.26555065661668775,2.100743687152863,-3.0824439287185674,2.106535667181015,1.4581918716430666,-0.7747994631528855,2.9457608699798588,-0.038876645499840386,-0.37578309215605266,-0.7356995493173599,0.07315226830542092,0.13493316383101045,1.4432134389877318,-0.20235786885023113,-0.18593022152781485,1.1637795336544514
2019-05-31 05:00:00,-0.08968540714122353,-1.2941907525062561,-0.0010017820051870748,-0.01939170402474703,4.412123775482177,0.8775137543678284,0.9091239660978317,0.016076299548149126,-4.138752222061158,3.0587360620498654,0.1396661762148142,-0.6874026704579592,-0.051212083920836426,-1.6982921838760376,-0.4794063381850721,-0.6374197613447905,-0.049959489703178386,-0.045205322932451934,-1.5201677218079566,0.007931630639359328,0.410729219019413,0.16513785347342488,1.953253412246704,-0.35490903854370115,-1.0833300709724427,1.519134595990181,1.560052490234375,0.9163753241300583
2019-06-22 07:00:00,-0.16457166485488411,-5.0507042646408085,-0.027749551180750086,-0.049466470070183274,6.9751051902771,2.3400261461734777,2.8003296971321108,2.1879080712795256,-5.501271963119509,2.4106236696243286,-0.10063745100051165,-1.0493505921214819,-0.15679972842335704,-2.123783540725708,0.18411265909671784,-0.8932122841477395,-0.2419060528278351,0.45224532186985017,-1.813014844059944,0.07034265846014022,0.20099242255091668,0.9458638250827789,2.23526861667633,-0.10998794022016227,-2.014161777496338,1.808890801668167,0.4688133060932159,0.8844523221254349
2020-01-14 23:00:00,2.156904458999634,5.562935638427735,0.23972824886441227,0.15103227519430218,-8.848534297943115,-4.833253407478333,-4.509909653663636,-3.821818208694458,3.8212164640426636,-15.736512660980225,-0.25683477073907857,1.6013895988464355,0.26555065661668775,1.6448592483997344,-3.55881609916687,1.7344740718603133,1.2936664640903472,-0.045205322932451934,2.5430959582328794,0.17956202924251552,-0.3233489461243152,0.2852495737373829,0.07315226830542092,0.08594891596585512,-1.3492822647094724,-0.20235786885023113,-0.9497974574565887,1.1298617750406263
2019-07-07 16:00:00,-0.7636622533202171,-4.335175251960755,-0.188236266374588,-0.10961613617837429,3.9663885831832886,1.0864442229270934,1.7092491447925569,1.206121090054512,-4.497313165664673,3.706847143173218,0.2598181180655956,-0.09125202670693397,-0.2975830718874931,-1.819861376285553,-0.7005795642733574,-0.7304353699088096,-0.022538670524954785,0.4854085400700569,-1.7031965136528016,-0.19490426629781724,0.48938026726245887,1.426309883594513,1.6712378978729248,-0.5835020244121552,-4.00880093574524,1.0078002586960793,2.2147953391075133,0.9921929031610489
2019-06-13 10:00:00,0.20985985905863344,-2.665616321563721,0.10598934441804883,0.0006581391207873433,7.643712091445923,0.9819796025753021,1.2728167355060576,0.6706012219190598,-4.999291706085205,6.947407531738281,-0.14869819357991218,-0.05931511819362641,0.019179661967791584,-1.576723235845566,-0.751619516313076,0.24622676223516465,0.6904059141874314,-0.4100025177001953,-0.6050180211663246,-0.0544793847715482,0.38451202809810636,-0.6155881285667419,0.9567994713783264,-0.06100372164510189,2.1080933690071104,0.5305548005271703,-0.5133018285036087,1.0340922340750696
2019-04-19 21:00:00,-0.5390033252537251,-0.3997830055654049,-0.05449731778353452,0.24125679340213538,-1.271015328168869,-1.107326030731201,-0.7274970039725304,-0.8764571756124496,-3.1347950220108034,17.965315055847167,0.05555994543246923,0.6007084195502103,-0.19199549183249473,-1.6678995847702027,-1.6533248901367188,-0.7769433833658695,-0.18706429703161118,-0.3436756169423461,-1.410349415242672,0.4292060621082783,0.9612873613834381,-0.3153087288141251,2.23526861667633,-0.028347606211900682,-2.147138440608978,1.808890801668167,1.7783006429672241,0.9383226796984673
2019-12-11 09:00:00,0.8089505642652511,3.4759825468063363,-0.188236266374588,0.0006581391207873433,-7.73419418334961,-2.256444215774536,-2.436856758594513,-2.453266370296478,3.892928218841553,-16.384619522094724,-0.1366829823702574,0.7710369065403939,0.1599630949087441,2.070350098609924,-2.2658047318458556,2.0600284695625306,1.4719029128551484,0.6180621802806854,3.0921854257583616,0.007931630639359328,-0.4020001471042633,1.1860870897769926,-0.17126100361347193,0.06962089628214016,-2.147138440608978,-0.2875803012400865,-0.6224258482456207,1.1338521778583526
2020-01-24 14:00:00,0.8089505642652511,5.980324602127075,0.23972824886441227,0.1911320174112916,-4.279736351966858,-4.345749735832214,-4.291693615913392,-3.881320071220398,1.3830266296863558,-2.7742715835571294,-0.2448196675628424,1.2500867038965224,0.26555065661668775,0.8242674097418785,-3.269590520858764,2.0135205149650575,1.6638493955135345,-0.4100025177001953,2.067218148708343,0.3980006247758866,0.12234124625101686,-0.37536455392837526,-0.7540924638509751,0.15126121556386352,0.3794055476784707,-0.9011815957725048,-1.0589215338230136,1.2136605236679316
2019-10-03 02:00:00,1.258268767595291,-3.2618878364562987,-0.027749551180750086,0.06080779759213327,6.306500864028931,0.49447462856769564,0.9091239660978317,0.49209419190883635,-6.003253555297851,-7.959167003631592,-0.1967587508261204,-0.66611132172402,-0.12160379141569137,-2.4884902000427247,-0.9217527508735659,-1.3350349515676498,-0.5435361742973328,-0.17785879522562026,-2.54513373374939,0.21076747886836528,-0.00874402821063994,0.16513785347342488,2.724095070362091,0.05329275159165266,-1.3492822647094724,2.6781585216522217,-1.8227886438369751,0.7627448230981827
2019-10-17 17:00:00,1.4829275310039518,-0.7575462222099304,-0.0010017820051870748,-0.009366767812025516,-0.6024108998477459,-1.0725040197372437,-0.6911277595907451,-0.6979504078626633,-1.270296847820282,-5.366718196868897,-0.08862226903438566,0.39844317883253105,0.05437552705407139,-1.2424072682857512,-1.806445097923279,-0.17234263569116592,0.30651273112453054,-0.2773488679900765,-0.6782299414277076,0.05473991818726061,0.20099242255091668,1.24614297747612,1.295218634605408,0.020636582258157447,-3.609873628616332,0.34306542947888374,-1.3862929821014405,1.0640201985836029
2019-10-24 23:00:00,-0.31434430843219163,-1.5923259496688842,-0.188236266374588,-0.01939170402474703,-1.7167520761489867,-0.5501776799559595,-0.14558739932253956,-0.3111858846619725,-1.1268738836050032,-0.8299360573291779,-0.11265262290835379,0.2281144767999649,0.23035491704940797,-0.604169637337327,-1.4491653323173521,0.269480711966753,0.42990696504712106,0.2864284992218018,-0.05592851545661688,0.2731785802170634,0.35829501152038573,0.9458638250827789,1.370422512292862,-0.24061255156993866,-3.476897692680359,1.1782446891069411,-1.3862929821014405,0.9722410708665847
2019-11-17 22:00:00,1.4080410063266755,2.6412036180496212,0.05249375826679168,-0.049466470070183274,-4.836905765533447,-3.2662739038467405,-2.946026253700256,-2.4830173492431635,1.669872945547104,-13.792176342010498,-0.2328044943511486,1.1862134128808974,-0.016016189381480198,0.7026979446411132,-2.793217670917511,0.9903500407934189,0.7315374076366425,-0.8079630941152572,1.298492878675461,0.11715093767270442,-0.2184807611629367,-1.0359788239002228,1.1072082996368406,0.06962089628214016,1.9751166105270381,1.1100672483444214,-0.9497974574565887,0.9921929031610489
2020-02-09 14:00:00,-0.8385484680533409,2.1641856074333194,0.2129804737865924,0.020708032511174673,-10.408612871170044,-3.370740294456483,-2.4732261061668397,-2.0665022492408758,5.327159094810486,8.243633937835693,0.3439242996275425,1.665262794494629,0.19515902809798719,2.5870197057724003,-3.0824439287185674,3.1762131392955775,2.4316353142261504,-1.6038838326931,4.263575911521912,-0.1793014734983444,0.5942484736442566,-2.777597117424012,-1.7505462259054183,-0.8774073243141174,5.831420040130615,-1.957939463853836,3.960778307914734,1.3373629610985518
2019-08-25 09:00:00,-0.6887758433818817,-7.733927202224732,0.1862326875329018,-0.03944162521511316,10.652433490753175,4.150759077072143,4.54605724811554,3.258948528766632,-6.576945114135742,13.428524684906005,-0.07660708446055649,-1.1770973205566408,0.23035491704940797,-2.123783540725708,0.9837393999099732,-0.7071812160313129,-0.11851186081767082,0.38591862097382545,-1.813014844059944,0.10154819013550878,0.7515509188175201,0.2251936178654433,2.084861171245575,-0.17530022226274014,0.24642941849306227,2.1327353179454804,1.1235568165779113,0.8525292344391348
2020-01-12 02:00:00,0.8089505642652511,6.5169689655303955,-0.188236266374588,0.1911320174112916,-15.311709785461426,-5.216293382644654,-4.982711267471314,-4.357338690757752,7.765344047546387,-16.384619522094724,-0.1967587508261204,1.590744349360466,0.19515902809798719,3.164473605155945,-3.6949237108230593,3.1529595494270324,2.006611680984497,0.15377483577467502,4.483212614059449,0.2263702530413866,-0.29713188186287887,0.6455844461917877,-0.8292965590953827,-0.15897214934229853,-2.546066284179688,-0.7648256924934685,-1.1680455684661866,1.1657753594219684
2019-04-24 04:00:00,0.5094052568078041,0.31574320532381533,-0.0010017820051870748,0.21118193762376905,1.5148371279239659,-0.48053460866212855,-0.7274970039725304,-1.1144658207893372,-3.206506109237671,-2.126160049438476,-0.08862226903438566,-0.2828715108335018,-0.016016189381480198,-1.0600542694330215,-1.1939654886722566,0.03694207565858958,0.3887754229828716,0.2532650172710419,-0.3853823900222778,0.304383946955204,0.25342667847871786,0.7056401461362839,1.4080245435237884,-0.012019488029181935,-1.3492822647094724,1.1271114200353622,-0.18593022152781485,0.9502938583493232
