,SHAP_NO2_01,SHAP_TEMP_24,SHAP_WD_03,SHAP_SPM_04,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_WD_02,SHAP_TEMP_03,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_HUM_03,SHAP_TEMP_04,SHAP_SPM_03,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_WS_03,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01,SHAP_TEMP_11
2019-04-22 10:00:00,-0.21238447427749635,14.817008781433106,-2.682947599887848,-0.30879665017127983,-25.746282196044923,-6.596399569511414,-2.955743837356567,-1.7782791413366799,-1.9957977801561355,-18.94551811218262,1.4477965593338014,-3.7110020995140074,-2.9319701910018923,3.0097835540771483,-4.361564159393311,7.0737255096435545,6.385111093521118,-1.413772487640381,9.11636643409729,0.5115613356232643,0.013019140565302201,-2.4789788365364074,3.0185200363397593,-0.17147718593478203,-5.973072075843811,-1.2342426240444182,1.5974574387073517,-3.5486663341522218
2019-04-22 11:00:00,-0.21238447427749635,12.410625076293947,-3.057175886631012,0.016527731064707014,-21.12277183532715,-6.385119056701662,-2.9881869375705716,-1.5536149241030215,-1.7104684978723526,-8.540138006210327,0.6662417769432067,-4.475892913341522,-2.508419120311737,2.524148201942444,-4.86661012172699,6.095751047134399,6.1079635381698605,-1.1366588294506073,8.039967155456543,1.2281814694404602,-0.1404656209051609,-1.6927934050559998,3.0547167778015134,0.8910191535949707,-4.399426651000977,-1.2651883780956268,1.5974574387073517,-3.714475750923156
2019-05-10 09:00:00,-0.4011018147692084,9.750939846038818,-3.057175886631012,-0.7967831671237946,-20.54483470916748,-5.680852746963501,-2.6962012052536015,-1.2676789481192823,-1.8661027513444424,-15.04350118637085,-0.11531304158270358,-2.361194217205047,-2.508419120311737,2.9187269449234012,-3.672864484786988,7.492856454849244,6.385111093521118,-0.5131532810628414,9.92366690635681,-1.638299202919006,-0.08465300276875491,-0.21869527995586396,2.982323181629181,-0.5964757233858109,3.4687985420227045,-1.0485679193399846,-0.2541080258786678,-2.719618809223175
2019-05-10 10:00:00,-0.02366714782547202,9.244333457946777,-2.682947599887848,-1.2847696781158449,-18.233081817626957,-5.328718590736389,-2.5664298474788665,-1.3902230665087698,-1.4770171284675597,-3.9877843141555784,-0.6363495975732804,-2.541168528795242,-2.9319701910018923,2.2206261456012726,-3.764691185951233,6.724448394775391,6.523684954643249,-0.3399572279304266,7.770867347717285,-0.29463636875152593,-0.2241846167249605,0.6657634586095811,3.0547167778015134,-0.3839764505624771,5.4358546257019045,-1.2032967418432237,-3.586925578117371,-3.051237672567367
2019-05-10 11:00:00,0.22795597612857815,10.004243373870851,-3.057175886631012,-0.4714587777853012,-12.74266538619995,-5.469572234153748,-2.404215395450591,-1.308527048677206,-1.373260985314846,5.1169233322143555,-2.9810140252113344,-2.8561237335205076,3.4212995767593384,1.3100602202117442,-3.9942577123641967,5.0479213953018185,5.7615286111831665,-0.028204483538866044,5.70776710510254,-0.8321015119552613,-0.4613883882761002,1.1571294277906419,3.127110221982002,-0.8089749813079834,6.616088724136352,-1.3116070702672007,-3.21661262512207,-3.6039358019828804
2019-05-10 12:00:00,0.22795597612857815,9.497636842727662,2.5562533974647526,-0.7967831671237946,-11.00885057449341,-5.821705746650696,-2.4691012799739833,-1.206406983733177,-1.1268401430919766,8.368603658676147,-2.7204957485198973,-2.991104745864868,2.5741968870162966,1.0672424100339413,-4.22382423877716,3.4412494897842407,4.098642385005951,0.1449915867298841,3.0167670845985417,-0.5633689522743225,-0.6567327201366424,1.4519490718841552,2.7289461106061936,-2.7214685201644904,6.616088724136352,-1.3116070702672007,0.4865181609988213,-3.9908249258995054
2019-05-10 13:00:00,0.22795597612857815,8.864378356933594,1.807796049118042,-0.6341209769248962,-8.697096729278565,-6.173839211463928,-2.6313154339790343,-1.2472548555582759,-1.049023124575615,10.969949245452879,-0.11531304158270358,-3.5760209560394287,3.4212995767593384,0.4905505871400237,-4.407477188110351,1.345590454339981,2.5050427436828615,0.24890914410352707,2.299167001247406,-0.20505885444581512,-0.7264984427951277,1.4519490718841552,1.8602247059345245,-2.5089689731597895,9.369967079162597,-1.3425529539585115,0.11620506774634123,-3.9908249258995054
2019-05-10 14:00:00,0.22795597612857815,9.11768217086792,2.5562533974647526,-0.4172380641102791,-6.674312543869019,-6.4555457592010494,-2.793529826402664,-1.3493749968707558,-0.9452668845653533,13.571294784545898,-0.3758313016965985,-4.115944409370423,-2.508419120311737,0.3084373891353607,-4.728870797157287,0.7867480993270874,0.42643451541662214,0.24890914410352707,0.5948668763041496,-0.20505885444581512,-0.7823110930621624,2.1398613691329955,1.0277001149952412,-0.3839764505624771,8.583144998550415,-1.3734987080097203,-0.2541080258786678,-4.101364588737487
2019-05-10 15:00:00,0.1650501977652311,9.750939846038818,-2.682947599887848,-0.4172380641102791,-5.2294658660888675,-6.948532891273499,-2.9233010530471804,-1.4514950454235074,-0.854480291903019,13.571294784545898,-0.6363495975732804,-4.655866909027099,1.7270943045616147,0.06561981849372386,-4.86661012172699,-0.5405026402324439,-0.12786099910736085,0.4913834545761347,0.05666685551404953,-0.20505885444581512,-0.8381238006055355,1.9433149278163913,-0.058201687783002866,-0.5964757233858109,9.369967079162597,-1.2032967418432237,-0.9947341799736023,-4.211904144287109
2019-05-10 18:00:00,-0.4011018147692084,11.777367496490477,-0.8118043690919876,-0.6341209769248962,-17.366173267364502,-8.920481109619141,-3.6694867312908173,-1.7374309666454792,-1.256535391509533,10.969949245452879,-8.191379356384278,-5.690719866752625,-0.39066233932971955,0.09597198301926255,-6.5654032230377215,-2.007464039325714,-2.414329890906811,0.24890914410352707,-1.737332969903946,0.6011388331651688,-0.8381238006055355,0.07612426597625017,-1.2526936084032056,-6.971453905105591,1.108330887556076,-0.011884329840540884,-8.771308612823486,-1.006254105269909
2019-05-10 19:00:00,-1.533405877649784,12.157322788238524,-0.8118043690919876,0.07074845880270003,-20.54483470916748,-9.765601539611817,-4.058800750970841,-2.002943135797977,-1.3343525186181069,5.1169233322143555,-6.628269672393799,-5.690719866752625,0.0328889651224017,0.7940726622939109,-6.840882778167725,-2.3567405581474303,-2.899338504672051,-0.23603967279195787,-0.5712332181632519,0.6011388331651688,-0.7823110930621624,0.07612426597625017,-1.5422673672437668,-6.971453905105591,-2.43237065076828,0.11189885064959526,-6.919743633270263,0.6518405668437481
2019-05-11 09:00:00,-0.5269133976660669,8.10446810722351,2.5562533974647526,0.558734980225563,-25.168341064453127,-2.5820770978927614,-1.3984869286417958,-0.6958069268614053,-1.9179807603359222,-15.04350118637085,-1.1573861360549926,-1.1463672220706937,3.4212995767593384,3.0097835540771483,-1.5608521580696106,6.445027685165405,4.999372482299804,-1.3791332304477695,9.026667547225951,1.9448015987873077,-0.056746616959571915,-1.9876128196716312,2.149798619747162,-0.3839764505624771,-4.006015872955323,-0.6772185422480106,1.5974574387073517,-1.006254105269909
2019-05-11 10:00:00,-0.5898191129672341,5.698086071014405,2.5562533974647526,0.8840593218803405,-19.099988746643067,-2.089090222120285,-1.1389441980049013,-0.5732629850506783,-1.6845293819904328,-7.239465856552124,0.6662417769432067,-1.4163287341594697,-2.084867691993714,2.3420351564884188,-1.3312855720520018,6.025895738601685,5.484381604194641,-0.9634629189968109,8.039967155456543,0.1532512407749891,-0.2241846167249605,-1.2014273405075073,2.3307823717594145,-1.2339735567569732,-2.038959288597107,-0.6772185422480106,-1.3650472342967985,-1.7247619658708573
2019-05-11 11:00:00,-0.4640075655654073,4.938175940513611,-2.3087188601493835,-0.20035517327487473,-14.476482009887695,-1.73695667386055,-0.9118442013859749,-0.4098709531186614,-1.4121695809066293,5.1169233322143555,-1.4179043412208556,-1.9112582564353944,-1.6613163828849793,1.7956954151391984,-1.9281585454940795,5.257487320899964,5.068659663200378,-0.686349231004715,6.0665671825408936,0.9594489395618438,-0.39162252843379974,-0.7100614041090011,2.58415943980217,0.2535213680937886,-0.4653141513466835,-0.8164746191352605,0.4865181609988213,-1.7247619658708573
2019-05-11 12:00:00,-0.21238447427749635,3.9249624490737913,-1.934490144252777,0.2876313528977334,-9.564004468917847,-2.6525039315223693,-0.7496299386024475,-0.2669029425829649,-1.2046572774648663,12.27062225341797,-0.11531304158270358,-2.0912327110767364,-0.39066233932971955,1.1582990858703852,-2.9841648578643807,3.7206705808639526,4.306503081321717,-0.5131532810628414,4.451967310905458,1.1386040300130842,-0.6567327201366424,-0.3169685821980238,2.366979119181633,-1.4464727640151973,3.8622095823287963,-0.9557304758578539,-0.2541080258786678,-2.2221903800964355
2019-05-11 13:00:00,-0.3381960045546293,3.0384002923965463,-0.8118043690919876,0.3960727915167809,-7.541219997406006,-4.272318243980408,-1.1713870083913207,-0.16478293314576145,-0.9841754510998726,15.522303771972656,-0.6363495975732804,-2.3162004888057712,-0.8142136931419373,0.672663863003254,-3.2596444845199586,2.463275277614594,2.782190465927124,-0.3745965097099543,2.5682669162750242,1.5864915311336518,-0.8102174073457717,0.764036676287651,1.968814954161644,-0.3839764505624771,7.796322774887085,-1.0330950690433383,-6.549429798126221,-2.719618809223175
2019-05-11 14:00:00,-0.02366714782547202,2.4051417589187625,-1.1860329568386079,0.6671764448285102,-5.8074042320251476,-4.6948782205581665,-1.917572447657585,-0.4302949460223317,-0.8933888107538224,8.368603658676147,-5.065160226821899,-2.631155776977539,-0.39066233932971955,0.15667639654129745,-3.764691185951233,0.9963139355182647,1.5350256979465486,0.006434714794158936,1.1330669581890107,-0.652946475148201,-0.8799832945689559,1.746768593788147,1.1724869966506961,-0.8089749813079834,9.369967079162597,-1.1414052341133358,-7.2900557041168215,-2.995967829227448
2019-05-11 15:00:00,0.1650501977652311,4.051613926887511,-0.8118043690919876,-0.6883416891098022,-4.651527380943298,-5.469572234153748,-2.112229895591736,-0.9000469367951153,-0.8155716672539711,9.018940448760986,-5.58619680404663,-3.2610658526420595,0.0328889651224017,-0.05578902084380386,-3.948344326019287,-0.12137087117880582,0.07999991299584507,0.3528267227113247,-0.3918331980705262,-0.652946475148201,-0.7264984427951277,2.1398613691329955,0.5209459589328617,-4.421462655067445,5.4358546257019045,-1.0485679193399846,-3.586925578117371,-3.3828564465045927
2019-05-23 14:00:00,0.22795597612857815,6.4579963207244875,-1.1860329568386079,-0.7967831671237946,-7.252250671386719,-7.018959951400757,-2.598872721195222,-0.9613189883530142,-0.9322974398732186,2.5155781507492065,-0.6363495975732804,-3.980963444709778,-2.084867691993714,0.6423116244375706,-5.279830551147461,0.4374716386198999,1.0500170588493347,-0.028204483538866044,1.5815669357776643,-1.4591441452503204,-0.6148731514811516,0.6657634586095811,0.846716544777155,-1.6589720726013184,3.0753870964050294,-1.094986603036523,-5.068178248405458,-3.3828564465045927
2019-05-24 15:00:00,0.29086177200078966,3.1650521039962767,2.1820247650146483,-0.7425623834133148,4.88445737361908,-5.328718590736389,-1.9824583113193512,-0.4302949460223317,-0.36163853406906127,-1.3864394862204792,-7.930861949920654,-3.126085031032563,3.4212995767593384,-0.9967072606086731,-4.040170955657959,-2.007464039325714,-0.9593042865395546,0.4913834545761347,-3.7107333660125734,-1.3695666968822473,-0.5451072944328189,2.2381346344947817,-0.09439842663705349,-4.421462655067445,10.15679039955139,-0.8938389592804015,-8.030682277679443,-2.885428237915039
2019-05-24 16:00:00,0.3537675574421883,4.051613926887511,2.5562533974647526,-1.1221074163913727,5.173426818847656,-5.892132592201232,-2.404215395450591,-0.9408949162811044,-0.3356995489448309,-1.3864394862204792,-6.107233047485352,-3.5310274720191956,2.9977481365203857,-1.300229436159134,-4.499304032325744,-3.893557047843933,-2.899338504672051,0.5260227050632238,-3.800433373451233,-1.3695666968822473,-0.5172010412439704,2.3364077687263487,-0.7821362495422364,-6.758954429626465,9.763378238677978,-0.6307998597621918,-5.808803844451904,-2.498539501428604
2019-05-25 09:00:00,-0.1494786933064461,6.584647512435913,2.5562533974647526,-0.36301733255386354,-13.60957374572754,-0.11714231595396998,-0.03588710855692624,-0.2669029425829649,-1.4770171284675597,-13.092492580413818,-0.896867859363556,1.643235546350479,2.9977481365203857,1.947456380724907,0.18385370634496218,4.768500351905823,3.54434677362442,-0.47851408272981644,6.425367069244385,-1.3695666968822473,-0.21023141872137785,-0.02214889696333559,1.2448804870247843,-1.021474266052246,1.8951533317565918,-0.16661322191357614,2.338083422183991,0.15441241338849068
2019-05-25 10:00:00,-0.02366714782547202,3.0384002923965463,2.1820247650146483,-1.1221074163913727,-7.252250671386719,0.5871247198432684,-0.00344434436410668,0.2845451196655631,-1.165748631209135,-5.938793182373047,1.187278324365616,0.6533764809370041,-2.9319701910018923,1.3100602202117442,0.27568030034890395,4.0000920534133915,3.8214945793151855,-0.2706788063049316,4.900467109680176,-1.638299202919006,-0.26604411080479623,0.2726706497371197,1.5706510409712793,-1.021474266052246,5.042443823814392,-0.27492339969612656,1.9677703380584717,0.09914241591468453
2019-05-25 11:00:00,-0.02366714782547202,-0.38119556712917985,-3.057175886631012,-1.2847696781158449,-2.0508044719696046,0.7279781419783831,0.32098420113325127,0.30496913157403477,-0.8804193794727325,2.5155781507492065,0.9267600119113922,0.023466074839234363,-2.084867691993714,0.5816072523593903,0.3215936679393053,2.8125517845153807,3.059338402748108,-0.16676131561398505,3.0167670845985417,-0.11548134558834133,-0.4195289000868797,1.058856201171875,1.7154379606246948,0.6785198599100114,5.829266095161438,-0.38323369622230524,0.11620506774634123,-0.2877464465796947
2019-05-25 12:00:00,-0.08657290665432808,-0.507847098633647,-2.3087188601493835,-0.36301733255386354,4.59548783302307,0.7984049573540688,0.3858699262142181,0.5092091338708997,-0.6469679951667786,9.66927661895752,-0.3758313016965985,-1.4613222777843475,-1.2377650260925293,-0.0861412323080003,-0.13753948211669922,1.345590454339981,1.8814602017402648,0.11035234229639172,0.8639669477939605,-0.921679025888443,-0.6009200289845467,1.2554026663303375,1.3172738656401635,0.4660206243395805,7.796322774887085,-0.5689083859324455,0.11620506774634123,-0.674635173380375
2019-05-25 13:00:00,-0.21238447427749635,-1.7743642300367355,-1.5602615237236026,-0.8510038316249847,4.59548783302307,0.0941377654671669,0.41831276938319206,0.5500570943579078,-0.34866899996995926,14.221631240844726,-0.3758313016965985,-1.9112582564353944,-1.2377650260925293,-0.632480937242508,-1.1476323187351227,-0.33093674629926684,0.42643451541662214,0.17963071614503862,-1.1094331830739974,-0.3842139005661011,-0.7544047895818948,1.746768593788147,0.7019296068698168,-0.5964757233858109,7.402911281585693,-0.7081643782556057,-0.2541080258786678,-1.3378730773925782
2019-05-25 14:00:00,-0.4640075655654073,-2.027667650580406,-1.5602615237236026,-0.5256795167922974,6.6182726383209225,-1.4552497506141666,0.09388421438634394,0.5704811748117209,-0.34866899996995926,20.724994468688966,-0.6363495975732804,-2.1812197387218473,1.7270943045616147,-1.3305815637111662,-1.7904186844825745,-1.8677532911300658,-1.2364518105983735,0.3528267227113247,-2.724033260345459,-0.29463636875152593,-0.8520769014954567,1.6484954416751862,-0.058201687783002866,-0.5964757233858109,8.189733457565307,-0.7700559724122286,-10.622874116897583,-1.8353016436100007
2019-05-26 07:00:00,-0.3381960045546293,9.11768217086792,1.807796049118042,1.1009421288967132,-19.099988746643067,-0.9622628480195999,-0.9767299383878708,-0.7570789311081171,-1.7104684978723526,-19.595853805541992,1.4477965593338014,2.543107324838638,2.5741968870162966,2.1599217474460604,0.2297670166939497,2.602986013889313,1.2578778684139251,-1.8640820324420928,5.1695671558380125,3.736352002620697,-0.0288403119891882,-2.4789788365364074,0.1589787267614156,1.7410163521766662,-3.2191927433013916,0.17379040527157485,1.5974574387073517,1.757237195968628
