,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_14,SHAP_OX_19,SHAP_OX_06,SHAP_OX_18,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_03,SHAP_TEMP_02,SHAP_OX_01,SHAP_OX_04,SHAP_WS_02,SHAP_TEMP_03,SHAP_HUM_24,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-04-06 15:00:00,1.9549192070961,-2.9189544200897215,0.3531069222837687,0.3386081148870289,-2.483466637134552,0.24735598713159562,-18.71955738067627,-3.283894068002701,-4.333450436592101,-1.4155857890844343,2.4714599013328553,2.0100592374801636,-2.6416433811187745,-0.5848210662603378,3.7795361042022706,-4.285722243785858,-5.131040501594543,1.4639630585908892,1.2438055396080017,-2.881647324562073,1.5738899484276772,-0.46939071863889703,4.629997968673706,3.998554837703705,0.7858055774122478,-1.2229438304901123
2019-04-18 13:00:00,2.7267446637153627,-1.7057338356971745,-1.0829740464687347,-0.6798490345478058,-0.49217577576637267,-1.7696595251560212,-16.549613094329835,-3.414355790615081,-4.624286270141604,-1.0651786416769027,2.5501538932323458,1.2102135717868805,-2.201394033432007,-1.0598170280456543,3.72114098072052,-0.2899721711874008,-5.482576775550842,1.9015195399522782,1.5473740100860596,-3.052571111917495,1.5165250808000565,0.0991641547996551,6.332507419586182,0.8242676064372063,1.1081845469772815,0.30422802940011023
2019-04-18 14:00:00,2.9280903816223143,-2.6914753198623655,-0.8218683987855911,-3.589726758003235,-1.743844449520111,-2.818507742881775,-12.86070957183838,-3.623094695806503,-4.873573660850525,-1.3154695183038712,2.0779907256364827,3.6097513675689696,-2.4529649019241333,0.048506970051676,3.2539784789085386,-0.03218184448778631,-5.921996021270751,1.4092687487602236,1.2905085265636442,-3.204503321647644,1.2010184019804,-0.46939071863889703,4.700936293601989,1.8823634922504424,1.0544546082615853,-2.495587170124054
2019-04-18 15:00:00,3.0958785891532896,-2.9947806119918825,-0.5607627645134926,-5.481147766113281,-2.483466637134552,-3.302591097354889,-13.511692810058594,-3.884018284082413,-5.2059578657150265,-1.6158185660839082,1.409092839062214,6.009289264678955,-2.7674287796020502,-1.6931448578834534,2.5532356202602395,-0.2899721711874008,-6.273532128334046,1.1084487706422805,0.8701831214129925,-3.166520518064499,0.9715590193867685,-0.7536680966615676,3.9206191062927247,2.940459275245666,1.1887792572379112,-0.20482925977557898
2019-04-18 16:00:00,3.297224283218384,-3.37391197681427,-0.4954863220453262,-6.354111528396606,-2.711042773723602,-3.54463267326355,-11.9927321434021,-4.0927572548389435,-5.6214373588562,-1.7659929871559144,1.5271336093544958,7.608980894088745,-3.1447849273681645,-0.2681570641696453,1.5605160117149353,-0.1610769762657583,-6.185647630691529,0.8896706238389015,0.613317434489727,-3.261478155851364,0.6273698915028945,-1.0379456102848053,2.6437369227409366,1.035886766668409,1.3768342182040214,-4.022758936882019
2019-04-19 10:00:00,2.6260716915130615,0.18992347959429023,1.7239113628864289,4.121449303627014,-0.6628578662872315,2.5870939373970034,-20.02152328491211,-1.9270906627178193,-3.211655306816102,0.43656651019118725,3.5338272035121916,-13.187013721466064,-0.1259343706071377,0.8401669561862946,5.823370623588561,-1.7078189253807068,-2.7581744313240053,2.8860207736492156,2.154510694742203,-1.5522376865148542,2.635139173269272,2.6576610445976256,6.54532151222229,-4.466211891174316,-0.5305757509544492,-0.20482925977557898
2019-04-19 11:00:00,2.3576108217239384,-0.18920795272570104,1.4628058299422266,4.266943240165711,-0.32149370117112996,2.5870939373970034,-17.417590808868407,-2.0053679406642915,-2.5053397059440607,0.03610107600688933,2.7075417757034304,-5.988400030136108,-0.5661834043683485,-0.2681570641696453,4.7138608455657955,-2.223399579524994,-2.4505806446075438,2.47581200003624,2.131159245967865,-2.046018272638321,2.2335855811834335,1.2362741827964785,6.54532151222229,-2.773258423805237,0.006722697615623474,-0.20482925977557898
2019-04-21 12:00:00,2.693186891078949,-1.1749497056007383,0.744765368103981,0.6295959532260895,-0.8335399776697159,0.32803664393723014,-19.587534523010255,-3.2056171596050262,-3.793326592445374,-0.6647133201360702,3.3764393866062163,-5.188554048538208,-1.5095741748809814,-0.9014849901199341,4.947441554069519,-1.7078189253807068,-5.61440190076828,2.3664230883121493,2.0144021093845366,-3.1475287675857544,2.090173548460007,0.7624782234430313,7.25469970703125,-3.1964972734451296,1.1887792572379112,0.30422802940011023
2019-04-22 10:00:00,3.0623210191726686,1.1756653308868408,0.5489361310377717,3.1029920101165773,-0.0939175985753536,2.0223293900489807,-18.502562713623046,-2.3445688039064407,-3.5024909734725953,0.5867409255355597,2.943623340129852,-19.58578281402588,0.25142195001244555,0.8401669561862946,5.064232182502748,0.7411890909075737,-3.0218261003494264,2.2296866297721865,1.8976451635360718,-2.0080352365970606,2.2049031794071197,2.752420198917389,5.481252193450928,-5.312688207626342,-0.5305757509544492,0.30422802940011023
2019-04-22 11:00:00,2.4247259259223934,0.2657497391104698,-0.03855152446776626,3.2484858989715577,0.41812859773635874,1.6996071279048919,-16.115625095367427,-2.161922162771225,-3.1701073408126836,0.08615928469225764,2.4321129977703095,-3.5888623714447023,-0.3775052551180124,0.048506970051676,3.8379312515258794,-0.2899721711874008,-3.5051880955696104,2.0656028687953953,1.5707252949476243,-2.046018272638321,1.86071417927742,1.9943467140197755,5.7650045394897464,-3.831354761123657,-0.5037109788507224,-0.7138866156339645
2019-04-22 12:00:00,2.189822328090668,-0.49251311980187895,-0.10382790863513947,2.6665103912353523,-0.2645997330546379,1.2155235081911087,-9.388799858093261,-2.4489381402730945,-2.8792712092399593,-0.3143060879781842,1.9992967814207077,6.009289264678955,-1.0064324527978896,-0.5848210662603378,3.078792774677277,-0.41886730715632436,-3.5930717110633843,1.7374358892440795,1.4306169122457502,-2.0650097906589506,1.2583832040429115,0.0991641547996551,4.771873712539673,-2.350019919872284,-0.20819673789665102,-0.7138866156339645
2019-04-22 13:00:00,1.9213613510131835,-1.2507761001586912,-0.10382790863513947,1.7935470461845398,-0.8335399776697159,0.16667533814907073,-8.30382776260376,-2.5011230617761613,-3.336298704147339,-1.3154695183038712,0.7795418485999107,10.808365631103516,-1.5095741748809814,-0.5848210662603378,2.4364449858665465,-0.6766576111316681,-3.6370139360427856,1.1631432801485064,1.1503999978303912,-2.273917013406754,0.8855115812271833,-1.0379456102848053,4.346246337890625,-1.926781141757965,0.35596667528152465,-1.9865297198295593
2019-04-22 14:00:00,1.6864579916000366,-1.857386231422425,-0.03855152446776626,-0.09787357226014137,-1.4024802803993226,-0.559450200945139,-8.30382776260376,-2.5272153377532964,-3.4193949937820434,-1.9161676108837127,0.5828071761876344,13.207902812957764,-2.7674287796020502,-1.376481169462204,0.6261914730072021,-0.6766576111316681,-4.120375049114227,0.8076287135481834,0.6600203467532992,-2.672739940881729,0.5700049499049783,-1.6065004825592042,3.4949916124343874,-1.2919244647026062,0.5171562507748604,0.5587566837668418
2019-05-10 09:00:00,1.9213613510131835,0.41740234941244125,0.9405944917351008,0.7750898599624634,0.07676442032679913,0.6507591200992465,-15.030653095245361,-2.318476143479347,-2.837723517417907,0.9371481776237488,2.746888726949692,-20.385627365112303,0.7545637540519238,0.9984989881515502,4.421884226799011,-2.6100849390029905,-2.846058332920075,3.077451628446579,2.131159245967865,-1.9510606348514556,2.4056801944971085,3.7000112295150758,6.190631937980653,0.612648380920291,-0.6917653519660234,-1.7320009827613834
2019-05-10 10:00:00,1.6193430423736572,0.8723601192235947,-0.10382790863513947,0.7750898599624634,-0.15081166699528695,0.5700785081833601,-10.907760858535765,-2.057552683353424,-3.1285589694976808,0.5867409255355597,1.802562054991722,-8.387938261032104,0.0627437710762024,-1.2181490659713743,3.5459549903869627,-2.8678754687309267,-3.3733617305755614,2.257033830881119,2.2946191906929014,-1.9320689857006073,1.5452073112130165,2.0891064286231993,6.474383020401001,0.4010292425751686,-0.6111705712974073,0.5587566837668418
2019-05-10 11:00:00,1.6529005408287047,0.038270904868841174,-1.4093561589717867,0.6295959532260895,0.19055245108902455,0.48939790278673173,-6.56787338256836,-2.3706611663103105,-2.713079535961151,-0.26424794292543086,1.0549704458564517,-0.3894785061478615,-0.3775052551180124,0.20683895591646434,2.144468528032303,-2.9967704236507418,-3.3294201374053953,1.4366159617900849,1.5940766215324402,-1.9890436589717866,1.1149709805846215,0.6677190244197846,6.970948219299316,1.6707443445920944,-0.5037109788507224,-0.45935791730880726
2019-05-10 12:00:00,1.8878039240837101,-0.49251311980187895,-1.3440796852111816,0.4841020926833153,-0.4352818462997675,0.32803664393723014,-7.652845001220703,-2.3445688039064407,-3.211655306816102,-1.0151204317808151,0.2680316552519798,8.408826398849488,-1.4466813862323762,-0.426489095389843,1.0349584724754095,-2.6100849390029905,-3.461246168613433,1.0264069363474846,0.8935345612466336,-2.0650097906589506,0.4265928570181131,-0.27987238653004176,4.842811846733094,2.517220991849899,-0.20819673789665102,-0.9684152185916901
2019-05-10 13:00:00,1.5522274613380431,-1.7815601110458374,-1.1482502579689027,0.19311432018876076,-0.8335399776697159,-0.07536650784313678,-5.699895548820495,-2.4228459358215333,-3.1701073408126836,-1.5157020419836043,0.4647663995623589,15.60744047164917,-2.3900723099708556,-0.7431530773639679,-0.13294706307351586,-2.6100849390029905,-3.6370139360427856,0.37007247284054756,0.5432633012533188,-2.273917013406754,-0.11837322860956193,-1.3222229361534117,2.7146746993064883,2.940459275245666,0.006722697615623474,-2.241058611869812
2019-05-10 14:00:00,1.9549192070961,-2.9189544200897215,-0.9524211823940277,-0.53435520529747,-1.8007381677627563,-1.3662563651800155,-4.397929286956788,-2.5272153377532964,-3.294751000404358,-2.066341942548752,0.1106440506875515,18.806825637817386,-3.018999338150024,-1.5348128914833068,0.1590294294990599,-1.8367141127586364,-4.120375049114227,-0.1495256228372455,-0.01717050001025202,-2.4258497238159182,-0.6920216996222736,-2.175055229663849,1.6506061851978302,3.3636978030204774,0.22164218854159118,-0.9684152185916901
2019-05-10 15:00:00,1.9213613510131835,-3.677217197418213,-0.364933569682762,-2.8622573375701905,-2.654148888587952,-2.979868793487549,-1.5770031169056893,-2.814231404662132,-3.4609431266784667,-2.516865670681,-0.1254375666379929,18.006979179382324,-3.7108192920684813,-0.7431530773639679,-0.366528008505702,-1.5789237439632413,-4.4719108104705825,-0.6964709348976612,-0.46084734201431293,-2.5777821362018587,-0.5486095100641251,-2.554092001914978,-0.0519032321870327,3.5753168225288396,0.8126705244183541,0.5587566837668418
2019-05-10 16:00:00,2.022034430503845,-4.511306524276733,-0.9524211823940277,-5.772135162353516,-3.223089075088501,-2.899188280105591,-4.6149245262146,-3.0229703903198244,-3.9179705381393433,-2.717098385095596,-0.6369477298110724,18.806825637817386,-4.276853561401367,0.20683895591646434,-0.7168997257947922,-1.3211334854364396,-4.823446989059448,-0.5597346626222134,-0.9278757572174072,-2.995596605539322,-0.8067514285445213,-2.4593328237533574,-1.3997231125831604,2.940459275245666,1.000724808126688,-6.058987998962403
