,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_02,SHAP_OX_03,SHAP_OX_21,SHAP_OX_05,SHAP_WS_01,SHAP_TEMP_03,SHAP_OX_23,SHAP_OX_20,SHAP_OX_22,SHAP_WS_02,SHAP_OX_15,SHAP_OX_16,SHAP_TEMP_24,SHAP_TEMP_07,SHAP_OX_14,SHAP_TEMP_04,SHAP_TEMP_08,SHAP_OX_17,SHAP_SPM_01,SHAP_TEMP_20,SHAP_TEMP_16,SHAP_HUM_20,SHAP_HUM_19,SHAP_NO_07,SHAP_HUM_02,SHAP_TEMP_17
2019-05-10 11:00:00,-8.724380397796631,-10.275925493240356,3.502194237709046,0.09534139782190323,2.7787075519561775,0.4888137988746166,-0.16106391996145247,-0.12810186029455503,-0.5817316919565201,4.185279154777527,-1.0589047610759734,0.02122933790087701,-0.6393700525164604,-0.6717048704624176,-0.20953641682863228,-0.10520770521834492,-0.5354253619909286,5.721065831184387,-0.5428049951791764,0.7744831949472428,4.985584783554077,-0.1155000051483512,0.27131606978364287,-3.6933335304260253,0.3463123358786106,-1.505082267522812,-1.726481807231903,0.5121667325496674,-1.0678947776556014,-0.016288421489298367
2019-05-10 12:00:00,0.24822027776390315,-9.242858409881592,5.102426242828369,-0.23329232921823864,0.6561778992414475,0.23340830877423285,-0.13108905628323556,-0.21469601411372433,-0.3948781669139862,3.9972357988357543,-1.1111063838005066,0.1143755289260298,-0.6393700525164604,-0.490857669711113,-0.8600125968456268,-0.2893771905452013,-0.5354917109012604,5.721065831184387,-0.8368591338396072,0.6567148014903068,4.93118143081665,-0.08643258032388983,0.27131606978364287,-4.163942956924439,0.5679711512289941,-1.2220329999923707,-1.5884034037590025,0.3508227735757828,-1.2091949209570882,0.05723574161529539
2019-05-10 13:00:00,4.326674914360046,-7.0045465469360355,5.635836839675903,-0.31061792522668835,-1.011523997783661,-0.6605109229683876,-0.04116458357311786,-0.5827212154865264,-0.955438631772995,2.492886817455292,-1.1111063838005066,0.0833267876878381,-0.5987052246928216,-0.40043405890464784,-1.2148178458213805,-0.5144731700420379,-0.5355747997760772,3.8933648109436034,-0.7388410031795501,0.624596206843853,4.93118143081665,-0.05736516006290911,0.27131606978364287,-4.634553027153015,0.9004592597484589,-1.0805084466934205,-1.1741684198379516,0.028134800773113932,-1.3303093664348125,0.1374439381062984
2019-05-10 14:00:00,1.8796021461486816,-5.454946684837341,7.2360687255859375,-0.5812574952840805,-1.769570279121399,-1.3628759801387784,-0.07113941274583342,-0.6693153023719788,-0.3948781669139862,2.1167998552322387,-1.0589047610759734,-0.07191687524318696,-0.47671047523617743,-0.6717048704624176,-1.096549266576767,-0.6372527986764908,-0.5354750394821167,1.2992087721824646,-0.42028250098228453,0.36764701306819925,3.2446601748466493,-0.021838311105966568,0.27131606978364287,-5.889511489868164,1.0667035639286042,-0.6559347063302994,-0.8980117738246918,-0.13320919796824454,-1.370680804550648,0.25775614976882927
2019-05-10 15:00:00,1.8796021461486816,-4.594057226181031,6.435952949523926,-0.793902862071991,-1.314742648601532,-1.6821327924728398,-0.22101356280036272,-0.9723948299884796,-1.889706015586853,1.3019442021846772,-0.9023006141185761,-0.35135549604892735,-0.5173753492534161,-0.40043405890464784,-0.7121771246194839,-0.5963262990117073,-0.5356245964765549,0.6506697177886963,-0.10172397035639733,0.3034097343683243,0.8508888572454453,-0.0024600274860858916,0.13977608866989613,-6.752296113967896,1.0667035639286042,-0.3728855267167092,-0.6218551337718964,0.18947877436876298,-1.491794963553548,0.31791229844093316
2019-05-10 16:00:00,1.063911199569702,-4.938412857055664,6.702658367156983,-0.8905598551034928,-1.314742648601532,-1.4905786991119387,-0.4907869562506676,-1.210528928041458,-1.32914559841156,0.737813352048397,-0.9545020759105682,-0.6307941496372222,-0.720699881017208,-1.1238228976726532,-0.32780479192733775,-0.4633150175213814,-0.5355249732732773,0.47379547655582427,-0.10172397035639733,0.16422900855541228,0.25244598239660265,-0.008919451385736455,0.31516273403540257,-7.69351601600647,1.177532860636711,-0.08983633769676087,-0.06954173352569343,0.3508227735757828,-1.431237901188433,0.31791229844093316
2019-05-10 17:00:00,6.773747730255127,-6.315835475921632,5.369131803512573,-0.8325656324625015,-1.1631331622600556,-1.4905786991119387,-0.7605603858828545,-1.3187714636325836,-2.8239734768867497,0.4244073209352791,-1.215509182214737,-0.9723302274942398,-1.086684015393257,-0.8525520920753479,-0.32780479192733775,-0.33030373938381674,-0.5354253619909286,-0.9411986768245697,0.2903480365872383,0.06787307267077265,0.08923425544053316,-0.029912596568465222,0.008236099220812292,-9.105344343185426,1.288362246751785,0.4762620240449905,0.0685366038233042,0.3508227735757828,-1.4514237155672163,0.3580162972211838
2019-05-10 18:00:00,10.852202033996582,-8.898503303527832,3.7688997268676756,-0.8325656324625015,-2.2243981838226317,-1.4267272830009463,-1.0902834802865982,-1.2538259208202363,-3.38453403711319,0.5497697241604328,-1.6853219270706177,-1.1586226955056191,-1.4526680588722227,-1.5759409070014954,0.1452687419718131,-0.33030373938381674,-0.5351592361927032,-1.2949474513530732,0.24133902601897722,0.01434198617935179,-1.2164593100547791,-0.05090570591128196,-0.07945723682641981,-9.811259126663208,1.232947537302971,0.6177866101264954,0.0685366038233042,0.3508227735757828,-1.3504949517548086,0.3981204390525819
2019-05-10 19:00:00,9.220820331573487,-11.825526618957522,3.235488963127137,-0.8132342159748077,-2.982444429397583,-1.873686969280243,-1.2701324284076687,-1.2538259208202363,-0.3948781669139862,1.0512193411588668,-2.15513471364975,-1.0965252056717874,-1.8999821841716766,-1.84721177816391,0.08613455761224031,-0.16659753099083896,-0.5349767148494721,-2.061402702331543,-0.15073298923671247,0.03575440756976604,-1.5428825974464415,-0.05090570591128196,-0.07945723682641981,-9.811259126663208,1.3807202070951463,0.6177866101264954,-0.20762006007134914,0.5121667325496674,-1.2293806403875354,0.3780683189630508
2019-05-10 20:00:00,9.220820331573487,-14.40819435119629,1.101846432685852,-0.9485539823770524,-2.679226040840149,-2.1929437279701234,-1.2101828008890152,-1.2321774780750272,-1.7028526544570923,1.9914372324943543,-2.7293505311012267,-0.8947084069252014,-2.1439716219902034,-0.40043405890464784,-0.38693904280662533,-0.18706079646945004,-0.534777358174324,-2.5920253515243528,-0.05271498300135134,0.12140410393476486,-2.250133287906647,-0.07674344703555105,0.008236099220812292,-10.281868839263916,1.3622487455606462,0.33473745472729205,-0.0005025540478527379,0.5121667325496674,-1.1890091329813004,0.43154052197933207
2019-05-11 10:00:00,-12.802833461761475,-14.924727725982667,-1.0317964255809782,0.11467276066541672,2.9303164005279543,0.9357733070850373,0.7681556731462479,0.0883835181593895,-0.021171218343079133,5.689627480506897,0.40273486226797106,0.9526913851499559,0.7432367164641619,0.41337842196226127,3.3385157704353334,0.9384191632270813,-0.5359401946887374,4.895652341842652,2.7898071244359017,1.1706129595637322,4.0607187986373905,-0.257607401907444,0.09592942586168646,0.3852838076651096,-0.5587945565581321,-2.7788035035133367,-3.3143825054168703,0.5121667325496674,-0.866037517786026,-0.3839090975001453
2019-05-11 11:00:00,-1.3831615447998047,-14.063838481903076,-0.2316802643239498,-0.09797256179153921,1.4142239928245544,0.2972596511244774,0.7681556731462479,-0.19304745811969046,-1.1422921180725099,5.37622172832489,0.6637419193983078,0.921642616391182,0.6212418859824538,-0.2195868417620659,3.1611128568649294,0.9384191632270813,-0.5360398858785629,5.308358955383301,2.3487260967493055,0.9136639021337032,4.169526481628418,-0.2511480048298836,-0.16715057268738748,0.2284138783812523,-0.2817209929227829,-2.8495658397674566,-2.9691868782043453,0.3508227735757828,-0.866037517786026,-0.2702808614820242
2019-05-11 12:00:00,3.510983920097351,-10.10374755859375,2.4353727936744693,-0.2912865329533815,-0.7083055377006532,-0.34125408958643677,0.7381808489561081,-0.4311814270913601,-0.3948781669139862,4.185279154777527,0.5071376964449883,1.1389837235212328,0.6212418859824538,-0.762128484249115,2.628905260562896,0.8770294487476349,-0.5362558424472809,4.659820151329041,1.7116090765222904,0.860132896900177,4.550353837013246,-0.2511480048298836,0.05208276007324455,-0.3990657268092036,-0.09700536569580434,-2.4957541823387146,-2.5549518108367923,0.18947877436876298,-0.9265947222709657,-0.17002070806920527
2019-05-11 13:00:00,9.220820331573487,-6.660191679000855,4.569015479087829,-0.4846004694700241,-1.6179609894752502,-1.2351732909679414,0.9480045795440674,-0.6476668089628219,-0.768585205078125,3.87187283039093,0.5071376964449883,1.2942274451255797,0.5805770848877728,-0.40043405890464784,1.8601604163646699,0.6928599186241626,-0.5364053547382355,3.480658435821533,1.3195371378213165,0.6567148014903068,3.9519110202789305,-0.24145886301994324,0.18362276507541536,-1.5755899012088777,0.10618195496499538,-2.071180510520935,-2.416873240470886,0.18947877436876298,-1.1284519135951996,-0.10318057276308534
2019-05-11 14:00:00,18.193420028686525,-4.766235089302063,4.569015479087829,-0.755240136384964,-2.679226040840149,-1.6182812392711639,1.097878751158714,-0.8641522020101547,-1.1422921180725099,2.430205798149109,0.4549362689256668,1.2321298956871032,0.865231354534626,-0.5812812775373459,1.3870868682861328,0.42683742437511685,-0.53648841381073,2.0656639456748964,0.6334111168980598,0.6031837522983552,2.863833105564118,-0.2123915135860443,0.05208276007324455,-2.9089840173721315,0.38325548768043516,-1.929656040668488,-1.864560079574585,0.18947877436876298,-1.2899377733469009,-0.02965641226619483
2019-05-11 15:00:00,27.1660213470459,-3.7331682682037353,4.8357210636138905,-0.8712284713983536,-4.346927213668823,-2.065240943431854,1.0379291772842407,-1.1672316402196885,-2.26341313123703,1.176581746339798,0.8203461349010468,1.2321298956871032,1.0685559973120689,-0.762128484249115,0.5592081010341643,0.26313124150037764,-0.5364551171660423,1.7708734571933742,0.14332103137858215,0.35694079101085674,1.5581395626068115,-0.17040514275431634,-0.07945723682641981,-4.085507893562317,0.5125564605928957,-1.3635576605796815,-1.519364321231842,0.3508227735757828,-1.2899377733469009,0.0706037312746048
2019-05-11 16:00:00,15.74634666442871,-4.07752377986908,5.902542924880981,-1.0065481275320054,-6.014629697799682,-2.7676061272621153,1.0379291772842407,-1.2971229255199432,-3.38453403711319,0.48708852380514145,1.0813532531261443,1.1389837235212328,0.9872260205447674,-1.3046700835227967,-0.03213386796414852,-0.02335462253540751,-0.5363223277032375,0.6506697177886963,-0.15073298923671247,0.14281652793288233,1.2861199021339416,-0.14456744007766248,0.09592942586168646,-4.869857907295227,0.8265729919075966,-1.0097462058067324,-1.3812859892845157,0.3508227735757828,-1.3101234152913093,0.11739184334874156
2019-05-23 14:00:00,-3.8302343606948854,-6.315835475921632,2.4353727936744693,-0.4652690917253494,0.35295925736427314,-0.40510541051626203,-0.07113941274583342,-0.6260182291269303,-1.889706015586853,2.367524337768555,-0.1192793371155858,-0.1961118647828698,0.011268356069922419,-0.2195868417620659,-0.20953641682863228,-0.2279873691499233,-0.5358239322900772,1.8298317670822144,-0.34676898568868636,0.399765682220459,2.156582307815552,-0.08320285324007272,0.44670277666300534,-6.046381568908691,0.7342153787612915,-0.5144101113080979,-1.3812859892845157,-0.13320919796824454,-1.1082662582397462,0.1775480538606644
2019-05-25 10:00:00,-16.065597534179684,-6.315835475921632,2.968783712387085,0.19199839979410172,4.446409201622009,1.5104357123374939,0.1386843618005514,-0.10645332783460618,1.6605101883411408,4.624047470092774,-0.4324878603219986,0.33171666488051416,-0.1513912381604314,0.8654964387416839,0.2044029451906681,0.18127814009785653,-0.5365714192390442,3.539616084098816,-0.29776002168655397,0.9136639021337032,2.591813492774963,-0.15102685391902926,0.44670277666300534,2.816766834259033,-0.9836406424641609,-2.9203283190727225,-3.245343542098999,0.5121667325496674,-1.0678947776556014,-0.5710614621639252
2019-05-25 11:00:00,-9.540070533752441,-4.24970133304596,2.968783712387085,0.07601004093885422,2.0206611514091497,0.9357733070850373,0.168659152276814,-0.10645332783460618,0.7262427300214768,2.179480731487274,-0.48468931317329406,0.33171666488051416,-0.232721097022295,0.594225612282753,-0.5643415480852128,-0.14613426625728607,-0.536787461861968,3.8344069480895997,0.09431202933192252,0.731658260524273,2.9182368755340575,-0.1316485932096839,0.35900939768180246,2.503027021884918,-0.7804533690214157,-2.7788035035133367,-3.245343542098999,0.5121667325496674,-1.1688234090805054,-0.424013208411634
2019-05-25 12:00:00,1.063911199569702,-2.183567667007446,3.235488963127137,-0.09797256179153921,0.8077870368957519,-0.08584856055676937,0.168659152276814,-0.23634455464780327,-0.021171218343079133,1.0512193411588668,-0.5890920907258987,0.33171666488051416,-0.19205610379576682,0.14210759294219316,-0.0912680497553083,-0.41215684190392493,-0.536936917155981,3.3627421855926514,-0.34676898568868636,0.31411596983671186,3.1902564167976384,-0.07997314529493449,0.27131606978364287,1.7971126556396484,-0.4849083013832568,-2.7788035035133367,-2.9691868782043453,0.3508227735757828,-1.1688234090805054,-0.35048900870606303
2019-05-25 13:00:00,5.1423656940460205,2.293056046962738,6.702658367156983,-0.4072748735547066,-1.1631331622600556,-0.5966595008969307,0.168659152276814,-0.4311814270913601,0.9130961686372757,0.29904499985277655,-0.5368906617164612,0.2696191743016244,-0.19205610379576682,-0.2195868417620659,-0.6234757274389267,-0.24845062345266342,-0.5370200648903847,2.0656639456748964,-0.19974197952833492,0.12140410393476486,2.7550253510475162,-0.03798690303228795,0.49054943667724726,0.6205886237323284,-0.3186641797423363,-2.4957541823387146,-2.623991274833679,0.18947877436876298,-1.1890091329813004,-0.24354482013732195
2019-05-25 14:00:00,10.036511898040773,2.8095895051956172,5.369131803512573,-0.5619261384010314,-1.9211795330047607,-1.4267272830009463,0.10870950892567635,-0.7775580555200576,-0.955438631772995,-0.45312938652932644,-0.5368906617164612,0.0833267876878381,-0.19205610379576682,0.23253117427229886,-0.44607319831848147,-0.43262009471654894,-0.5370033353567123,1.0633763551712034,0.09431202933192252,-0.007070418819785121,1.5581395626068115,-0.06382458768784997,0.31516273403540257,-1.1049801409244537,0.05076722949743273,-2.1419428110122682,-2.1407166361808776,0.18947877436876298,-1.4514237155672163,-0.1833887499757111
2019-05-25 15:00:00,27.1660213470459,4.0148341178894045,5.635836839675903,-0.8132342159748077,-2.830834984779358,-1.745984172821045,-0.07113941274583342,-0.9507462590932846,-0.3948781669139862,-2.082840633392334,-0.5368906617164612,-0.41345295011997224,-0.27338592559099195,-0.6717048704624176,-0.0912680497553083,-0.3712302133440971,-0.536936917155981,-1.2359891831874847,-0.0037059620022773672,-0.13554497733712195,0.6332732021808625,-0.03475713357329365,0.18362276507541536,-1.9677646160125732,0.2170113422907889,-1.6466068506240845,-2.002638506889343,0.18947877436876298,-1.3504949517548086,-0.049708456313237545
2019-05-25 16:00:00,37.77000198364258,4.0148341178894045,4.3023100852966305,-0.9098912686109543,-6.014629697799682,-2.1290924429893496,-0.5507365837693214,-1.2321774780750272,-2.637120079994202,-2.2708840250968936,-0.6412935823202133,-0.817086523771286,-0.5173753492534161,-0.40043405890464784,-0.20953641682863228,-0.24845062345266342,-0.536787461861968,-2.297234880924225,0.19233003926929088,-0.41390657499432565,-1.4884787321090696,-0.04444630313664675,0.008236099220812292,-3.2227240800857535,0.29089759103953844,-1.505082267522812,-1.6574426651000977,0.3508227735757828,-1.370680804550648,0.01044767051935196
2019-05-25 17:00:00,19.82480564117432,0.39909975677728654,3.235488963127137,-1.0258796125650407,-7.985550308227539,-3.4699709892272947,-0.9404093891382217,-1.3404199302196504,-1.889706015586853,-2.7096522569656374,-0.9545020759105682,-0.5686966419219971,-1.1680137366056442,-1.4855175375938416,0.027000374067574724,-0.2893771905452013,-0.5365381792187691,-3.0047318935394283,0.339357052743435,-0.44602524116635334,-2.467748773097992,-0.06382458768784997,-0.07945723682641981,-3.928638315200806,0.49408490769565117,-1.1512708067893982,-1.105129253864288,0.5121667325496674,-1.2697519853711128,0.037183746695518514
2019-05-26 09:00:00,-14.43421688079834,-7.348902177810669,0.3017302945256234,0.09534139782190323,3.6883630752563477,1.063476139307022,0.8880549877882004,-0.21469601411372433,1.0999496817588805,4.8120910882949826,-0.223682177066803,1.263178634643555,0.5805770848877728,0.594225612282753,2.628905260562896,0.7951763436198235,-0.5363223277032375,2.242538237571716,2.1036811865866185,0.9136639021337032,1.7757548749446872,-0.2931341499090195,0.27131606978364287,3.7579864740371702,-1.6855599671602248,-2.4957541823387146,-3.03822591304779,0.5121667325496674,-0.8256659984588623,-0.7448458865284919
2019-05-26 10:00:00,-5.461615467071534,-4.24970133304596,1.6352569699287414,-0.05930974036455154,1.7174426198005677,0.616516511142254,1.0679039388895035,-0.21469601411372433,1.0999496817588805,3.119698977470398,0.4549362689256668,1.915202248096466,0.783901482820511,0.3229548141360283,2.3332340598106383,0.6928599186241626,-0.5365216329693794,2.8321192622184754,2.1036811865866185,0.7637769386172295,1.7213512420654298,-0.22853991985321045,0.18362276507541536,4.307030725479126,-1.2237709145992994,-2.5665166258811953,-2.693030071258545,0.5121667325496674,-0.9669661670923233,-0.6780057087540626
2019-05-26 11:00:00,5.958056545257568,-0.8061449594795704,1.9019622802734375,-0.19462954831542453,0.04974079579114914,-0.21355131287127732,1.6973753154277802,-0.3878843892365694,1.0999496817588805,1.4273064196109773,0.7159432739019395,2.318835937976837,1.0278909474611282,0.3229548141360283,2.3332340598106383,0.5905435435473919,-0.5367209353018552,2.8321192622184754,1.8586362216621635,0.4747091203927994,2.265390133857727,-0.2123915135860443,0.008236099220812292,4.307030725479126,-0.9651690676808358,-2.21270524263382,-2.416873240470886,0.5121667325496674,-1.0678947776556014,-0.5109053425490856
2019-05-26 12:00:00,14.11496562957764,1.9487004876136784,2.7020782947540285,-0.44593771398067483,-2.07278892993927,-0.9159163475036621,2.087048053741455,-0.5394241154193878,-0.2080247350037098,0.29904499985277655,1.029151976108551,1.635763454437256,1.8818540811538695,0.3229548141360283,2.0375630617141725,0.5905435435473919,-0.5371527956798673,2.0656639456748964,1.7116090765222904,0.1856414216570556,2.265390133857727,-0.19624286666512486,-0.12330391108989716,2.659897267818451,-0.7250387415289878,-1.929656040668488,-2.485912597179413,0.3508227735757828,-1.0880805194377898,-0.4173292400781065
2019-05-26 13:00:00,12.483584213256835,5.220079064369202,5.369131803512573,-0.6585830748081208,-3.588881278038025,-1.8098355531692505,1.4276017546653743,-0.8208550184965133,0.35253573507070546,-0.9545789003372193,2.1253814578056334,1.0147888481616971,2.4104975759983067,-0.3100104376673698,1.8601604163646699,0.48822721317410467,-0.5372026979923249,1.2402506858110427,1.2215191237628458,-0.007070418819785121,1.5581395626068115,-0.19624286666512486,0.008236099220812292,1.8755474448204037,-0.5033799014985562,-2.0004182577133176,-1.6574426651000977,0.3508227735757828,-1.1486376702785492,-0.33043696191161875
2019-05-26 14:00:00,14.930656814575196,6.42532434463501,4.569015479087829,-0.9292225807905197,-3.285662794113159,-2.4483492851257322,0.8281053394079209,-1.0589890599250793,-0.955438631772995,-1.9574782013893128,2.804000449180603,0.8595451682806015,1.515869802236557,-0.03873962895013389,1.2688185334205626,0.42683742437511685,-0.5373189710080624,-0.3516178749501706,0.43737505227327345,-0.22119471207261085,0.7964850068092346,-0.18009430170059204,0.27131606978364287,-0.08532597823068498,-0.3186641797423363,-1.1512708067893982,-1.519364321231842,0.3508227735757828,-1.3504949517548086,-0.250228869356215
2019-05-26 15:00:00,27.981712341308594,7.114035511016847,5.369131803512573,-1.122536540031433,-3.7404907703399664,-2.3206464886665343,0.6782312005758285,-1.3620685309171676,0.9130961686372757,-3.148420786857605,1.6555689215660094,0.7043014913797377,0.7025718089193106,-0.6717048704624176,0.32267133817076676,0.2222046848386526,-0.5373189710080624,-1.9434863448143005,0.04530305191874506,-0.3924941904842853,-0.6724202781915665,-0.17040514275431634,0.09592942586168646,-1.1834150969982145,-0.060062190145254137,-1.0097462058067324,-0.8980117738246918,0.5121667325496674,-1.2899377733469009,-0.1833887499757111
2019-05-26 16:00:00,35.32292594909668,6.253145694732666,3.502194237709046,-1.0838737845420838,-6.166238260269166,-2.5122003674507143,0.5283570408821107,-1.5785538494586944,-1.889706015586853,-3.5871891021728515,0.6115405291318894,0.7043014913797377,0.4992471899837255,0.23253117427229886,-0.15040222983807325,-0.10520770521834492,-0.536970117688179,-3.0047318935394283,-0.0037059620022773672,-0.5959121748805046,-2.1413257718086243,-0.1381079699844122,-0.07945723682641981,-2.203069460391998,0.10618195496499538,-0.3728855267167092,-0.20762006007134914,0.5121667325496674,-1.3504949517548086,-0.08981256075203418
2019-05-27 09:00:00,-14.43421688079834,-5.7993026018142695,-1.298501616716385,0.2886553667485714,4.446409201622009,1.638138437271118,1.1578283309936523,-0.12810186029455503,0.9130961686372757,3.245061159133911,0.7681447744369507,1.449471217393875,1.2312154501676558,0.6846492409706115,2.5106365203857424,0.8156395569443703,-0.5365216329693794,1.2402506858110427,2.0056631393730644,0.7530706658959389,0.7420810431241989,-0.29959363043308257,-0.25484390668570994,5.405120420455932,-1.9441623508930206,-2.2834676027297975,-2.9691868782043453,0.3508227735757828,-0.8256659984588623,-0.8651581339538099
