,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_03,SHAP_TEMP_02,SHAP_HUM_22,SHAP_PM25_05,SHAP_TEMP_04,SHAP_PM25_22,SHAP_TEMP_12,SHAP_OX_08,SHAP_OX_05,SHAP_PM25_15,SHAP_TEMP_11,SHAP_OX_06,SHAP_WD_01,SHAP_TEMP_19,SHAP_PM25_02,SHAP_SPM_24
2019-12-19 22:00:00,-13.481700134277343,-0.33670466989278797,-3.1567086219787592,-0.023451983556151378,0.3553281724452973,2.3093759059906005,-0.13624819964170456,0.02795240345876664,-0.2947408951818943,-0.0995767019689083,0.38522654697299014,-0.29529486894607543,-0.5620031267404556,-0.0686784291639924,1.4400265753269195,-0.2499667509458959,-0.027755004900973247,-1.0597593832761047,0.02700467631220818,0.005283434176817541
2020-02-23 10:00:00,4.740187883377075,0.020272289589047452,-1.6712122082710263,-0.0049917842494323905,-0.1727749324752949,1.6848871290683747,-0.3841989919543266,0.10920319105498488,-0.29663745611906056,0.42701279148459437,0.40983353778719894,0.010514205304207306,0.33185276538133623,-0.056074807047843914,1.3808806002140046,0.1586248686537146,-0.057126804068684554,-0.6667070984840393,0.14346065279096365,0.11736177951097486
2019-10-25 04:00:00,1.2693515300750733,-0.34255678057670597,0.35446596252731977,-0.020375273004174223,-0.05275154914706942,-0.854696375131607,0.21380007397383452,0.5381188752129674,-0.32356589697301386,0.7372057974338532,0.7395668417215348,-0.17019119411706923,-0.0380186431109905,-0.3853421900421381,0.3606008030474186,0.013640791148645762,-0.12321339175105092,-0.6098175048828124,0.917489543557167,0.02396313981153067
2019-08-20 22:00:00,-3.9369024276733398,-0.34255678057670597,4.900987601280212,-0.020375273004174223,0.06727188220247624,-5.39264235496521,0.21380007397383452,0.06857778774574397,-0.3645274192094803,-0.06008244585245848,1.241549223661423,-0.31614538133144376,-0.09966394230723377,-0.10018752887845037,-1.1919979095458983,-0.03908070214092728,-0.057126804068684554,-0.16504766757134345,-0.07281468706205488,0.014623304316773982
2019-07-08 03:00:00,-9.143154716491699,-0.34255678057670597,2.0200230836868287,-0.032682107388973224,0.21129997596144676,-2.519996774196625,0.21380007397383452,-0.03298571938648817,-0.3398745018988848,0.05840011499822138,0.9708725035190582,-0.1979919582605362,-0.28459943830966955,-0.08758386122062803,-0.3787320323288441,-0.1049825772643089,-0.04978384803980586,-0.4184632174670696,0.060277814697474195,-0.004056447045877545
2020-03-27 05:00:00,14.284987640380859,0.008568134345114258,0.1744057281408459,-0.0019150839536451168,-0.34080780297517776,-0.6881662607192993,-0.8509300172328949,0.09904687684029337,-0.3224278770387173,0.03207067344337701,0.7838592976331712,0.1634187838062644,0.2702074646949768,-0.37116589620709417,-0.05342559884302315,0.14544453863054513,-0.027755004900973247,-0.532241603732109,0.09355090092867611,0.042642879841150685
2019-07-12 07:00:00,-16.0848295211792,-0.34255678057670597,2.2901127457618715,-0.023451983556151378,0.4753514766693116,-2.644893789291382,0.21380007397383452,0.007639754377305516,-0.3398745018988848,0.04523537866771221,0.9019731789827347,-0.1423903755843639,-0.3462447702884675,-0.07498022466897962,-0.21607881225645542,-0.06544145252555607,-0.027755004900973247,-0.4805241361260414,0.09355090092867611,0.014623304316773982
2019-09-06 23:00:00,-12.613993740081789,-0.34255678057670597,5.216092109680177,0.03192860320559702,0.23530472740530967,-5.684068059921265,0.21380007397383452,-0.3072072789072991,-0.37135439291596406,0.3216948941349983,1.3252128899097442,-0.100689085572958,-0.46953520774841306,-0.09388569118455051,-1.6503850221633911,-0.15770408157259228,-0.057126804068684554,-0.2426239836961032,0.09355090092867611,0.23877997994422911
2020-01-08 22:00:00,-3.0691942453384398,-0.11432561576366426,-1.1760464131832122,-0.023451983556151378,0.11528127118945122,0.5608094931580127,0.17004408398643137,0.09904687684029337,-0.31067047715187074,0.15055326633155347,0.24742739498615268,-0.18409162312746047,-0.06884126551449296,-0.07498022466897962,1.6322532176971436,-0.025900332862511255,-0.057126804068684554,-1.2252553224563596,0.02700467631220818,0.05198275810107587
2019-06-07 18:00:00,6.475604057312012,-0.34255678057670597,2.470173478126526,-0.01114518553949892,-0.2207843592390418,-2.9363223791122435,-0.1654189199209213,-0.06345474757254121,-0.34177102968096734,-0.36287152562290437,1.0151652634143828,-0.100689085572958,0.20856223851442338,-0.16320571191608907,-0.5118117511272431,0.13226414397358893,-0.11587043516337873,-0.32020013201981784,-0.1060878064483404,0.27613937482237816
2019-12-02 20:00:00,-3.9369024276733398,-0.3132964432239533,-0.5008202821016312,-0.01114518553949892,0.043267200910486255,-0.3551060824654997,-0.13624819964170456,-0.022829358512535668,-0.31598028764128683,0.15055326633155347,0.6509820312261582,-0.2535936906933785,-0.13048646301031114,-0.13169658412225543,0.5232537463307381,-0.07862180676311255,-0.057126804068684554,-0.8011724323034286,0.0436412477865815,0.0800023093819618
2019-04-23 19:00:00,20.358943367004393,-0.19625470861792563,1.3447973251342773,0.03192860320559702,-0.6528685182332993,-2.0204071760177613,-0.10707745179533959,0.4951445782557129,-0.34480513371527194,-0.007423530545202081,0.7740167766809463,0.23292082883417606,1.1640628993511202,-0.10648932000622154,-0.05342559884302315,0.44859322533011436,-0.10852748192846776,-0.7029091596603394,0.1600971466396004,0.322838830202818
2019-11-13 06:00:00,3.004768657684326,-0.044100616686046076,-0.6808806732296945,-0.01114518553949892,-0.05275154914706942,-0.06367829237133264,-0.26751616075634954,0.02795240345876664,-0.3171181179583073,0.11105904765427113,0.5525541473180056,-0.100689085572958,-0.007196039805421557,-0.30814759992063046,0.8781336694955826,0.013640791148645762,-0.04978384803980586,-0.5167264118790627,0.0436412477865815,0.014623304316773982
2019-07-12 12:00:00,-14.349418258666992,-0.34255678057670597,2.470173478126526,-0.026528685307130213,0.5233610212802887,-3.1861176252365113,0.21380007397383452,0.03810877134092151,-0.34328791964799166,0.13738851584494116,0.8773657381534576,-0.37869749814271925,-0.6544708847999573,-0.08758386122062803,-0.12735884450376037,-0.236786337941885,-0.057126804068684554,-0.4753524899482727,0.11018751040101049,0.014623304316773982
2019-12-12 03:00:00,2.13706032037735,-0.1260297942906618,-0.7258955359458923,-0.010720808093901711,-0.0287468651309609,-0.3134735971689223,0.0971173319267109,0.01779604963958263,-0.3231864351779223,0.11105904765427113,0.5673180458135904,-0.1423903755843639,-0.28459943830966955,-0.13169658412225543,0.9077070415019989,-0.07862180676311255,-0.057126804068684554,-0.8528895765542984,0.11018751040101049,0.042642879841150685
2019-05-27 03:00:00,31.63916912078857,-0.02069229020271447,5.3061224937438976,0.04115866827778517,-0.8209013789892197,-5.017949056625366,-0.6467354595661163,0.06857778774574397,-0.3649066254496574,0.2822005957365037,1.4974621474742889,0.46922778710722923,1.0715958774089815,-0.48459864845499395,-1.7538907527923584,0.5013148114085197,-0.057126804068684554,0.052165254205465326,0.11018751040101049,0.1640611134469509
2019-11-18 22:00:00,8.211023139953614,-0.19040267467498778,1.9299928545951843,-0.0019150839536451168,-0.07675624036928637,-2.7697913646697994,-0.2529310159385204,0.09904687684029337,-0.3360818026587367,0.15055326633155347,0.714959840476513,-0.100689085572958,0.14691702760756012,-0.07498022466897962,0.1683742492692545,0.09272307883948086,-0.11587043516337873,-0.9356374442577364,0.12682408317923546,0.05198275810107587
2019-05-04 06:00:00,9.946443462371827,-0.28403591066598893,0.6245563745498657,0.025775199697818562,-0.1727749324752949,-0.8130636721849441,-0.6613206133246422,0.17014132514595987,-0.3277377499267459,0.15055326633155347,0.9462655782699585,-0.017286624992266263,-0.0380186431109905,-0.2514312093611807,-0.3639453880488873,-0.012719958508387186,-0.027755004900973247,-0.28399793878197666,0.1933703165501356,0.09868202917277813
2020-01-01 16:00:00,-0.46606647968292236,-0.0382485708221793,-2.8866185784339904,-0.01114518553949892,0.043267200910486255,2.2677424788475036,-0.4425403580069542,-0.11423645317554472,-0.29815454371273514,-0.12590617816895242,0.04072889685630796,-0.11458950042724607,-0.09966394230723377,-0.03716932749375699,2.4603049397468566,0.0004604186164214848,-0.07915568239986895,-1.3442053727805614,0.4595554530620575,0.014623304316773982
2019-09-23 14:00:00,-16.0848295211792,-0.34255678057670597,5.351137876510619,-0.014221874927170567,0.4993562608957289,-5.309376382827759,0.05336134154349561,0.04826512709259985,-0.3622516795992851,0.24270642027258874,1.0200866162776947,-0.3230957463383675,-0.6544708847999573,-0.0434711370966397,-0.541385093331337,-0.2631470939610153,-0.10852748192846776,-0.3357154423370957,0.2432800494134426,0.08934218287467954
2019-11-10 20:00:00,0.40164247453212737,-0.23721934705972672,-0.7258955359458923,0.007315010437741833,-0.12476557940244674,-0.2718409590423107,-0.019565379363484684,0.1802976593375206,-0.3197729460895062,0.12422376833856105,0.542711153626442,-0.18409162312746047,0.023626599740236977,-0.0434711370966397,0.611974084377289,-0.012719958508387186,-0.11587043516337873,-0.8735767513513565,-0.155997464992106,0.10802190825343132
2019-12-30 22:00:00,2.13706032037735,-0.20210678875446314,-1.2660765469074249,-0.01729858042672276,-0.07675624036928637,0.14448437355458735,-0.26751616075634954,0.05842148223891852,-0.3076362691819668,0.37435367330908775,0.311405626591295,-0.1979919582605362,0.023626599740236977,-0.10648932000622154,1.543533605337143,-0.052261080034077145,-0.027755004900973247,-1.1425077750580386,0.12682408317923546,0.09868202917277813
2019-04-10 23:00:00,-3.9369024276733398,-0.31914854049682617,-4.46214530467987,-0.023451983556151378,0.01926251828408564,3.558351278305053,-0.5738084629178049,0.01779604963958263,-0.28222497343085706,0.07156485430896282,0.1539210111834109,-0.2535936906933785,-0.22295436263084412,-0.0434711370966397,2.075852608680725,-0.11816296521574259,-0.06971472799777982,-1.2252553224563596,-0.022904993547126634,0.05198275810107587
2019-08-10 19:00:00,27.300615501403808,-0.2547755315899849,7.016695976257324,0.03500529355369506,-0.48483577221632,-7.182837200164795,-0.0487360714934766,0.8506168186664581,-0.3910767290741205,0.018905863957479587,1.4088765621185306,0.3163233496248722,1.2257081866264339,-0.09388569118455051,-1.8869703531265258,0.5013148114085197,-0.11587043516337873,-0.03575426880270245,0.39300917983055117,0.1547212392091751
2019-05-29 12:00:00,-3.9369024276733398,-0.2547755315899849,3.100384545326233,-0.00806848455104045,0.16329061314463617,-3.1028528690338133,-0.20917481556534775,0.07873416915535925,-0.34025377221405506,0.6903074473142624,1.0250080227851868,-0.2535936906933785,-0.46953520774841306,-0.1443002367392182,-0.4083052858710287,-0.15770408157259228,-0.057126804068684554,-0.22710869312286378,0.12682408317923546,0.31349893733859063
2019-11-27 02:00:00,-1.3337758064270018,-0.3308526009321213,-3.3367695093154905,-0.01114518553949892,0.11528127118945122,2.559170722961426,0.1846294540213421,0.007639754377305516,-0.29284457638859746,-0.06008244585245848,0.3360124270431697,-0.28139445930719376,-0.16130910217761996,-0.0308674346655607,1.5583197116851806,-0.1049825772643089,-0.11587043516337873,-1.0442442148923876,0.0436412477865815,0.014623304316773982
2019-10-18 10:00:00,-0.46606647968292236,-0.34255678057670597,0.399481175839901,-0.01114518553949892,0.01926251828408564,-0.9379611372947693,0.024190628156065902,0.3765974760055542,-0.32432428635656835,0.5278401225805284,0.7887807548046112,-0.20494225025177001,-0.09966394230723377,-0.2851212909445167,0.1535876258276403,0.0004604186164214848,-0.11587043516337873,-0.583958974480629,0.6529103755950928,0.07066247537732122
2020-01-18 07:00:00,-10.010867404937745,-0.3250005573034287,-4.957312345504762,-0.014221874927170567,0.2593094721436501,3.808146333694458,-0.3841989919543266,0.02795240345876664,-0.2814663607408875,0.04523537866771221,0.24742739498615268,-0.21189237982034684,-0.28459943830966955,-0.13169658412225543,1.8096931457519532,-0.13134333621710542,-0.027755004900973247,-0.9718398742377758,0.0436412477865815,0.05198275810107587
2019-09-15 18:00:00,4.740187883377075,-0.2489233940839767,4.765941643714905,0.007315010437741833,-0.0287468651309609,-5.184478378295898,0.21380007397383452,0.4037373185157776,-0.36907867267727856,0.04523537866771221,1.0446934521198272,-0.23969316631555562,0.08527181027457117,-0.11909301851410417,-0.5561720520257951,-0.025900332862511255,-0.11587043516337873,-0.3305435679852961,0.7257400900125504,0.10802190825343132
2020-01-22 20:00:00,-0.46606647968292236,-0.1377339348196983,-3.8319345235824587,0.007315010437741833,0.0912765703164041,3.0587603569030763,-0.3696138218045234,0.24123578071594237,-0.2882934134453535,0.03207067344337701,0.1834494724869728,-0.15629079490900039,-0.13048646301031114,-0.08128205151297152,1.98713276386261,-0.025900332862511255,-0.057126804068684554,-1.3235179416835305,0.29318969547748563,0.05198275810107587
2019-06-15 22:00:00,0.40164247453212737,-0.34255678057670597,1.7049181461334229,-0.026528685307130213,-0.004742164537310586,-2.145304536819458,0.21380007397383452,0.04826512709259985,-0.3334268824197352,0.11105904765427113,0.7887807548046112,-0.1284899115562439,-0.09966394230723377,-0.04977296255528927,0.1388009859248996,-0.012719958508387186,-0.11587043516337873,-0.6305046945810318,0.0436412477865815,0.08934218287467954
2020-02-11 21:00:00,3.872477722167969,-0.09676935262978076,-4.0570117950439455,-0.01114518553949892,-0.12476557940244674,3.0587603569030763,-0.34044295027852056,0.3631120659410954,-0.28525887792930005,0.05840011499822138,0.2326631225645542,-0.05898785777390001,0.08527181027457117,-0.0686784291639924,1.5878931760787967,0.0531819030642509,-0.11587043516337873,-1.339033617079258,-0.039541565440595124,0.014623304316773982
2019-09-17 00:00:00,-14.349418258666992,-0.29574007689952847,4.630897188186646,-0.0049917842494323905,0.4753514766693116,-4.6432563304901135,0.21380007397383452,-0.0532984100282192,-0.35959679037332537,0.12422376833856105,1.197256475687027,-0.448199599981308,-0.7469388663768769,-0.056074807047843914,-1.0737050950527192,-0.3422293005976826,-0.057126804068684554,-0.2477957007475197,-0.13936089249327777,0.07066247537732122
2019-08-16 01:00:00,-16.0848295211792,-0.34255678057670597,5.8012879371643065,-0.023451983556151378,0.4993562608957289,-5.975496578216553,0.21380007397383452,-0.022829358512535668,-0.3709750555455685,0.005741160712204867,1.2759990870952607,-0.42039859890937803,-0.7777612984180451,-0.08128205151297152,-1.3102914214134214,-0.3026881916448474,-0.11587043516337873,-0.08229989502578972,0.010368118504993603,0.02396313981153067
2020-01-07 17:00:00,-10.010867404937745,-0.3015922546386719,-4.777251815795899,0.010391699708998168,0.2593094721436501,3.558351278305053,-0.22376015856862064,0.061806899309158315,-0.2882934134453535,0.09789435641141608,0.1539210111834109,-0.18409162312746047,-0.30001079440116885,-0.04977296255528927,2.04627925157547,-0.07862180676311255,-0.11587043516337873,-1.209739762172103,0.21000680439174166,0.042642879841150685
2020-01-06 09:00:00,-0.46606647968292236,-0.06750894561409951,-4.507161545753478,-0.01114518553949892,0.043267200910486255,3.6832480669021606,-0.42795505970716474,0.05842148223891852,-0.2814663607408875,-0.007423530545202081,0.14407815244048838,-0.100689085572958,-0.0380186431109905,-0.062376588955521575,2.075852608680725,0.013640791148645762,-0.057126804068684554,-1.0959617691114545,0.0436412477865815,0.03330302629619834
2019-05-02 07:00:00,-3.9369024276733398,-0.2781838729977607,0.4895110592246056,-0.00806848455104045,0.13928595893085002,-1.1877559959888457,0.009605307597666935,-0.022829358512535668,-0.3247036280110479,0.08472953997552395,0.8133878976106643,-0.15629079490900039,-0.19213169366121288,-0.11909301851410417,0.18316095862537624,-0.03908070214092728,-0.057126804068684554,-0.4081197497434914,0.060277814697474195,-0.004056447045877545
2019-04-18 22:00:00,33.37459011077881,-0.1377339348196983,0.8046164214611053,0.02269848898285997,-0.9409249126911163,-1.8538769841194156,-0.26751616075634954,0.05842148223891852,-0.3303927345201373,0.13738851584494116,0.9807154953479765,0.44142700731754303,1.256531137228012,-0.10018752887845037,-0.2752254350110888,0.5408557258546353,-0.04978384803980586,-0.8322024792432785,0.07691436205059288,0.09868202917277813
2019-12-05 21:00:00,-3.0691942453384398,-0.12017768565565348,-3.381783151626587,-0.020375273004174223,0.01926251828408564,2.3093759059906005,-0.5883936867117882,0.05842148223891852,-0.29815454371273514,0.005741160712204867,0.45904734879732134,-0.1284899115562439,-0.09966394230723377,-0.0686784291639924,1.0260002553462981,-0.012719958508387186,-0.057126804068684554,-1.0804465644061565,-0.006268410454504164,0.014623304316773982
2019-07-09 09:00:00,-15.217122268676755,-0.34255678057670597,2.0650378942489622,-0.020375273004174223,0.2833139821887017,-2.186937141418457,0.19921481590718032,-0.07361105456948278,-0.33456481359899043,0.12422376833856105,0.921658781170845,-0.29529486894607543,-0.43871262669563293,-0.10648932000622154,-0.1569322474300861,-0.17088447641581297,-0.027755004900973247,-0.40294788721948854,0.010368118504993603,0.005283434176817541
2019-04-10 06:00:00,1.2693515300750733,-0.30744435191154473,-4.642205715179443,-0.00806848455104045,-0.1727749324752949,3.5167178869247437,-0.34044295027852056,0.007639754377305516,-0.2936031173914671,0.018905863957479587,0.36061941683292376,-0.003386224177665971,0.17773960791528226,-0.2766384701244533,1.5287471294403077,0.14544453863054513,-0.12321339175105092,-0.7960002094507217,0.11018751040101049,0.02396313981153067
2019-04-14 03:00:00,8.211023139953614,-0.1377339348196983,-2.391452693939209,0.007315010437741833,-0.2207843592390418,1.6848871290683747,-0.3550282321870326,0.05842148223891852,-0.3057399295270443,0.12422376833856105,0.6214534282684326,0.1773191578686238,0.5167883694171905,-0.1821112543344498,0.8042003244161606,0.30360899493098253,-0.057126804068684554,-0.9356374442577364,0.21000680439174166,0.042642879841150685
2020-03-03 04:00:00,-5.672319841384888,-0.33670466989278797,-3.786919951438904,-0.01114518553949892,0.16329061314463617,2.9338635683059704,0.19921481590718032,0.01779604963958263,-0.2954994328320027,0.018905863957479587,0.3803051631897688,-0.3369960710406304,-0.31542221903800965,-0.04977296255528927,1.454813092947006,-0.17088447641581297,-0.057126804068684554,-1.1218199889175593,0.12682408317923546,-0.022736153565347167
2019-12-21 21:00:00,-14.349418258666992,-0.33670466989278797,-3.651874041557312,-0.00806848455104045,0.3793327435851097,2.642435896396637,-0.0487360714934766,-0.002516672387719116,-0.29284457638859746,0.03207067344337701,0.2917198557406664,-0.42039859890937803,-0.4078900218009949,-0.04977296255528927,1.6470400214195249,-0.21042552683502436,-0.04978384803980586,-1.1166485425084829,0.060277814697474195,0.03330302629619834
2019-08-24 05:00:00,3.004768657684326,-0.2255151629447937,4.765941643714905,0.013468403310980629,0.06727188220247624,-5.10121443271637,0.21380007397383452,0.08889050749130545,-0.35694178491830825,0.05840011499822138,1.2759990870952607,-0.22579277604818343,-0.31542221903800965,-0.15060207862406969,-1.3102914214134214,-0.06544145252555607,-0.057126804068684554,-0.16504766757134345,-0.006268410454504164,0.0800023093819618
2019-05-16 18:00:00,23.82978572845459,-0.17284639552235603,2.470173478126526,0.010391699708998168,-0.8209013789892197,-3.477544093132019,0.024190628156065902,0.37326840385794635,-0.35314901769161233,-0.08641200587153433,0.7838592976331712,0.03831503642722962,0.8558373212814331,-0.08758386122062803,0.07965434212237596,0.3299698267132044,-0.11587043516337873,-0.5736156463623047,0.4096455663442612,0.07066247537732122
2019-07-16 03:00:00,-11.746284866333008,-0.34255678057670597,2.785278797149658,-0.026528685307130213,0.4513468831777573,-3.061219835281372,0.21380007397383452,-0.0532984100282192,-0.34556365124881266,0.05840011499822138,1.0693005681037904,-0.3230957463383675,-0.6852935969829559,-0.10648932000622154,-0.7040383756160736,-0.236786337941885,-0.11587043516337873,-0.32537177931517364,-0.022904993547126634,0.014623304316773982
2019-07-02 17:00:00,-2.2014839410781866,-0.2606276914477348,5.081048059463501,0.03192860320559702,0.13928595893085002,-5.267744064331055,0.21380007397383452,0.10920319105498488,-0.36263107508420944,0.018905863957479587,1.1381997466087344,-0.3369960710406304,-0.3462447702884675,-0.08128205151297152,-0.9110518038272858,-0.11816296521574259,-0.027755004900973247,-0.21676524542272085,0.5094649970531464,0.02396313981153067
2020-03-31 14:00:00,-5.672319841384888,-0.3250005573034287,-2.2564077973365784,-0.01729858042672276,0.13928595893085002,1.4767253100872042,0.15545870708301662,0.13967229314148427,-0.29701653197407724,0.17688269955106078,0.24250595644116402,-0.17019119411706923,-0.37706748843193055,-0.11279117031954226,1.6618260264396667,-0.11816296521574259,-0.12321339175105092,-1.1580224420875311,0.0436412477865815,0.042642879841150685
2020-01-09 07:00:00,1.2693515300750733,-0.0909172738320194,-2.8866185784339904,-0.029605382436420767,0.01926251828408564,1.80978512763977,0.19921481590718032,0.01779604963958263,-0.3019471501931549,0.09789435641141608,0.542711153626442,-0.21189237982034684,-0.13048646301031114,-0.23252570107579232,0.9077070415019989,-0.052261080034077145,-0.057126804068684554,-1.0080417796969414,0.07691436205059288,0.005283434176817541
2020-01-04 10:00:00,0.40164247453212737,-0.14358598571270703,-3.651874041557312,-0.020375273004174223,0.01926251828408564,3.0171288251876835,-0.5154671326279641,0.01779604963958263,-0.28715538587421185,0.12422376833856105,0.25234878435730934,-0.15629079490900039,-0.0380186431109905,-0.08758386122062803,1.6913995265960697,0.0004604186164214848,-0.057126804068684554,-0.9563241519033909,-0.006268410454504164,0.05198275810107587
2019-10-19 13:00:00,-8.2754469871521,-0.34255678057670597,2.380143880844116,-0.023451983556151378,0.2833139821887017,-2.7281604766845704,0.21380007397383452,0.40351762622594833,-0.3394953407347202,0.5627345144748688,0.7543311655521391,-0.11458950042724607,-0.19213169366121288,-0.3018248837441206,0.3014542082324624,0.0004604186164214848,-0.027755004900973247,-0.6615350246429443,0.6970068007707596,0.03330302629619834
2020-03-16 11:00:00,3.004768657684326,-0.0382485708221793,-2.7515734672546386,-0.020375273004174223,-0.05275154914706942,2.184478414058686,-0.10707745179533959,-0.002516672387719116,-0.28487962307408454,0.24270642027258874,0.2080561015754939,-0.100689085572958,-0.007196039805421557,-0.08758386122062803,1.9131996631622314,0.0004604186164214848,-0.04978384803980586,-1.1631945332512257,0.010368118504993603,0.02396313981153067
2019-12-18 13:00:00,-6.540030479431152,-0.19040267467498778,0.8946471095085144,-0.014221874927170567,0.11528127118945122,-0.8130636721849441,0.21380007397383452,0.07873416915535925,-0.32356589697301386,0.20321220252662897,0.7395668417215348,-0.05898785777390001,0.0544491742737591,-0.10018752887845037,0.5971873104572296,0.06636227183043955,-0.057126804068684554,-0.8115156635642051,0.1600971466396004,0.02396313981153067
2020-03-27 18:00:00,8.211023139953614,-0.1260297942906618,2.0650378942489622,0.007315010437741833,-0.2927983842790128,-2.8114251613616945,-0.6175645053386688,0.5357699939282612,-0.34025377221405506,0.09789435641141608,0.6805102020502091,-0.04508745893836019,0.4551431626081467,-0.08128205151297152,0.39017413184046756,0.19816603139042857,-0.13055632039904594,-0.7287680745124817,0.17673374339938167,0.11736177951097486
2020-03-16 13:00:00,4.740187883377075,-0.19040267467498778,-3.8769490003585814,-0.020375273004174223,-0.05275154914706942,2.3093759059906005,0.0971173319267109,0.01779604963958263,-0.29663745611906056,0.2822005957365037,0.2080561015754939,-0.1284899115562439,0.0544491742737591,-0.09388569118455051,1.9575592875480652,0.013640791148645762,-0.057126804068684554,-1.1890534738078715,0.1600971466396004,0.014623304316773982
