,SHAP_HUM_01,SHAP_TEMP_06,SHAP_TEMP_17,SHAP_TEMP_18,SHAP_WS_02,SHAP_OX_04,SHAP_TEMP_05,SHAP_TEMP_22,SHAP_TEMP_07,SHAP_OX_24,SHAP_OX_02,SHAP_TEMP_15,SHAP_WS_01,SHAP_TEMP_16,SHAP_NO_01,SHAP_TEMP_23,SHAP_TEMP_21,SHAP_TEMP_04,SHAP_TEMP_20,SHAP_OX_05,SHAP_OX_23,SHAP_NO2_14,SHAP_OX_21,SHAP_OX_22,SHAP_OX_01,SHAP_TEMP_03,SHAP_TEMP_10,SHAP_OX_20,SHAP_NOX_01,SHAP_TEMP_01
2019-04-29 13:00:00,0.817124255374074,0.6305639617145061,-0.06665805545635523,-0.21261477880179883,-0.39556937217712407,-0.33184713665395976,0.42011584937572477,-0.09423908330500125,0.4241412261500955,-0.5482378825545311,0.14543657694011927,-0.0886078284587711,0.6818409115076065,-0.32912178672850134,-0.15648818984627724,0.15283376160077752,-0.48164877742528917,-0.38980075120925906,-0.776471170783043,0.3895937189459801,0.4788719490170479,-0.09163025170564651,0.5870757281780243,0.449544920027256,10.186689376831055,-1.5748276114463806,-0.9536760032176972,1.1035650014877318,0.0667232459411025,0.5492315284907818
2019-09-14 14:00:00,-0.38295263722538947,0.187178073823452,-1.5924248099327087,-0.9793091550469398,-0.2676624581217766,-0.047020724404137584,-0.9419719755649567,1.609210741519928,1.0964787423610687,-0.08377845734357832,0.10576554946601391,-0.6842437699437142,0.603532974421978,-1.3611077666282654,-0.15648818984627724,-0.46421754360198975,1.3615332603454589,-1.8190257132053376,1.020185948163271,-0.3825933754444122,0.04493876453489065,-0.3815141752362251,-0.11010036673396825,0.016214010864496215,6.655574655532837,-3.7662708282470705,3.226746082305909,-0.3157560542225838,0.06897421169869629,5.314257669448852
2020-01-13 02:00:00,-0.6940837651491165,1.321421131491661,1.051054874062538,0.4483287811279297,0.2866008174605668,-0.019894411182031013,2.640911120176315,-2.965768837928772,-0.017393475770950316,0.4967956952750684,0.07491022348403928,0.20921019315719605,-1.1975444316864012,0.28515545539557935,-0.3226941108703614,1.470603883266449,-3.0621029615402224,2.4686474323272707,-2.740259039402008,-0.3274371936917305,-0.539927551150322,-0.09163025170564651,-0.6080834269523621,-0.5821955770254135,-8.057409572601319,5.321772432327271,-2.7668718099594116,-1.616800320148468,0.0914830906316638,-8.534096956253052
2019-08-22 07:00:00,-1.1830041527748105,-0.4727455943822861,-3.1181913852691645,-1.7636288776993752,-0.20370894558727737,-0.14196290299296377,-2.1560074329376224,3.142316746711731,1.7888846397399902,0.2839185997843742,0.10576554946601391,-1.2302435956895352,-0.5710827738046647,-2.3439506739377975,-0.15648818984627724,-0.9662253230810165,3.303017592430115,-2.7934962987899783,2.5870374023914344,-0.5480621427297592,-0.16259444057941436,-0.3235373742878437,0.28828602433204653,-0.06632526004686952,-0.40665670558810235,-5.3776270866394045,6.349470043182373,1.0444265127182004,0.0667232459411025,5.388711929321289
2020-01-12 05:00:00,-0.5162944644689562,1.5895147562026977,0.8026737675070763,0.28970225602388383,-0.07580203949473799,0.15642669871449472,3.440397673845291,-2.6737487673759466,-0.14784666895866394,0.3226234540343284,0.04405499063432214,0.08866490405052899,-0.49277501106262206,0.07630111128091813,-0.3226941108703614,1.3555608153343202,-2.6934661269187927,3.345671999454498,-2.2806489586830136,-1.2650931358337405,-0.4455942749977112,0.7780214652419091,-0.7325790762901306,-0.6647344619035721,-13.354083728790286,6.933127689361572,-3.4720025777816774,-1.3802470803260802,0.08698128666728736,-9.353088331222533
2019-05-16 19:00:00,-0.07182159898802638,-0.20465155690908432,-0.7230926137417555,-0.5210550835181493,-0.31029799282550813,-0.48104181317612527,-1.8006799638271331,0.3681260459125042,1.5681178450584412,-0.025721042789518846,0.1498444963246584,-0.4147894363850355,-0.022928705078083998,-0.8205433636903763,-0.4889002084732056,0.016873422265052777,0.08359369076788424,-2.4686724662780763,-0.0661649100482464,1.4927181720733644,-0.2191944256424904,0.3142072029411793,-0.23459608480334282,-0.3345778353512287,12.54077091217041,-3.959634041786194,4.838474583625794,-0.3157560542225838,0.05771972103975713,2.261661970615387
2019-07-04 12:00:00,-1.2718987703323363,-0.2562082029879093,-1.9827368617057801,-1.1996240824460984,-0.45952288210392,0.15642669871449472,-1.9487330496311188,2.655615931749344,1.5380133628845216,-0.7611149817705155,0.055074764415621744,-0.8686074897646904,1.4649177074432373,-1.655960339307785,0.17592398095875977,-0.9766838163137436,2.197108566761017,-2.7934962987899783,1.5842524141073226,-1.2650931358337405,0.8750716984272003,-0.09163025170564651,0.960563313961029,0.8209714502096176,-4.526291561126709,-5.3776270866394045,4.8888428688049315,1.0444265127182004,0.0847303722053766,4.04854793548584
2020-03-10 12:00:00,-1.3163463950157166,0.8471013337373734,-0.27955581005662683,-0.3976789847016334,0.15869386503472926,0.15642669871449472,1.1011599332094193,0.4411309063434601,0.45424587465822697,-0.08377845734357832,0.059482572972774504,-0.12406212440691891,-1.8240063190460205,-0.4274062806740404,1.0069543212652208,0.06916583990678189,0.25562392622232444,0.6496352158486843,-0.003490843065083048,-1.1547806799411773,0.08267210593912751,-0.3235373742878437,0.1637903019785881,0.11938798078335824,-11.000004768371584,1.2611573755741121,-0.8025763154029846,0.39390457123517986,0.11174114011228083,-1.3121070861816404
2019-06-11 07:00:00,-0.8274258494377136,0.5893185686320067,-0.7763168886303902,-0.5563054259866476,-0.7153366655111314,-0.1283996807411313,0.44972633197903633,0.10044088028371334,0.7051180943846702,0.1871561720967293,0.09915375560522076,-0.3509712988510728,1.6998409390449525,-0.7468302875757218,-0.15648818984627724,0.20512625090777878,-0.014709340780973435,-0.03249467387795448,-0.12883898438885807,0.0035001517273485425,-0.1248611686751246,-0.3235373742878437,-0.11010036673396825,-0.12822968983091415,-1.5836953818798067,-0.027926616277545686,0.5573201268911362,-0.07920243889093397,0.07122502159327265,-0.26975728422403333
2019-08-03 21:00:00,-1.0496622502803803,-0.936753797531128,-2.4617566704750056,-1.4023129165172574,-0.5021585345268249,0.15642669871449472,-3.6661489963531495,2.5826107561588287,2.2404546141624446,0.5355008348822594,0.05066679865121839,-1.1735162772238255,0.7601485699415205,-2.085954615473747,-0.3226941108703614,-0.9034740716218949,2.3937150955200197,-4.255203449726105,1.9185141384601594,-0.5480621427297592,-0.6153942525386811,-0.20758379511535172,-0.8321757853031159,-0.7266392022371292,-11.588526821136474,-8.21361198425293,9.018895721435547,-1.9124916434288024,0.06222143480554224,7.845677375793457
2019-06-23 20:00:00,-0.7829783588647843,-0.1737178210169077,-1.5214585721492768,-0.9264338210225105,-0.011848596483469035,-0.03345756502822039,-1.5637945592403413,1.2441861182451248,1.4778039813041688,-0.1805408611893654,0.09033788815140721,-0.7055165752768519,-0.806005984544754,-1.3488218158483505,-0.3226941108703614,-0.31779840737581255,1.1403510004282,-2.1113656282424924,0.7694894671440125,-0.16196851581335064,0.04493876453489065,-0.14960701866075396,-0.18479772880673406,-0.08696009404957293,-3.937772607803345,-4.217452120780945,4.183709764480591,-0.13834082148969176,0.0667232459411025,3.3784651279449465
