,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_24,SHAP_TEMP_03,SHAP_OX_04,SHAP_OX_22,SHAP_NOX_02,SHAP_PM25_01,SHAP_NO2_02,SHAP_SPM_02,SHAP_TEMP_23,SHAP_TEMP_07,SHAP_PM25_09,SHAP_TEMP_02,SHAP_OX_07,SHAP_OX_13,SHAP_TEMP_08,SHAP_NMHC_21,SHAP_WS_02,SHAP_SPM_16,SHAP_NO2_15,SHAP_OX_19,SHAP_PM25_11,SHAP_TEMP_11,SHAP_NO2_16,SHAP_OX_06,SHAP_HUM_02
2019-05-11 13:00:00,2.0987390518188476,-3.26349139213562,2.7586310625076296,-3.1001437187194822,0.8704431921243667,0.004920599982142471,0.18461237624287605,-0.07858762106625361,0.7262016117572785,-0.022308259829878795,-0.9539202809333801,0.03739536032080647,0.3146721556782722,-0.09809527127072215,1.5572693467140197,-1.1604159057140353,0.8793008148670196,-0.1537424494046718,2.764764869213104,1.9196502089500431,0.05391372625599615,0.019085963163524833,0.05608507459983227,0.9645254254341126,0.3173709258437158,-0.07577940756455064,-1.1634770452976224,1.9342335581779486,-0.4552439168095589,-1.0453368246555328
2019-05-11 14:00:00,3.8056966781616213,-2.645607662200928,2.5918041229248048,-2.0418514251708983,0.26319768354296685,-0.025666213780641572,0.13337372560054064,-0.7882112562656403,0.5119884252548218,0.03556298268958924,-0.43075563609600065,0.26959010735154154,0.648472449183464,0.2029774073511362,1.1976782917976379,-1.0964154005050661,0.6466612249612809,-0.10432880469597874,2.6695975899696354,1.5832484185695648,-0.048990024579688915,-0.279608802869916,-0.11742832949385047,0.005868295510299484,0.19735527988523244,-0.12536626085639,-1.3062396466732025,0.8187396883964538,-1.1480329632759092,-0.8173498094081879
2019-05-23 15:00:00,-14.117359256744384,-3.26349139213562,3.592767071723938,0.7361661672592164,-0.7083952248096466,-0.24589127413928508,0.13337372560054064,-0.46381184458732605,-0.9339503049850464,0.07896640156395733,-1.8694582104682915,0.4437361255288126,1.037906104326248,0.2115794830024243,0.11890500374138355,0.3115969225764275,0.7629810512065888,-0.054915185924619414,0.10008271923288703,0.8623873889446259,-0.25479751378297805,-0.5783035879954695,-0.6379684895277024,-0.4734602391719818,-0.018672823719680303,-0.0261925560655072,-1.2776870667934417,-0.2967540752142668,-1.2250095129013059,-1.1023335337638855
2019-05-23 16:00:00,-7.289528179168701,-3.4179623126983643,2.7586310625076296,0.471593064069748,-0.9917764037847518,-0.26424336098134515,0.11415921933948994,-0.5854616314172745,-1.2017168045043944,0.09343421343946828,-1.4770848274230957,0.5017848089337349,1.2048062205314634,0.30620228555053475,-0.16876785936765368,0.6315997004508973,0.6466612249612809,0.019205258600413767,0.4807516008615494,-0.3390476284548641,-0.20334563199430705,-0.21986984983086585,-0.5945901989936828,-0.4734602391719818,-0.04267590804956852,0.015129826124757531,-1.1920295417308808,-0.4361907795071602,-1.417450892925262,-1.1023335337638855
2019-05-24 12:00:00,-14.970837116241455,-0.946427458524704,1.9244953751564022,1.9267452001571652,-0.14163268897682427,-0.18471764009445904,0.17180272489786147,-0.01776272561401125,0.29777528755366806,-0.19592196196317668,-0.29996448159217837,-0.48504278361797326,0.7041058123111725,-0.08089112080633637,1.4134328842163082,0.37559745609760287,0.6466612249612809,-0.25256971009075635,0.4807516008615494,1.5832484185695648,-0.20334563199430705,-0.1601308792829514,-0.8114819675683975,-0.07401978354901073,0.3573760896921158,-0.00966360741294918,-0.6209792286157609,0.12155608553439379,0.1605685936752707,-0.5323659211397171
2019-05-24 13:00:00,-7.289528179168701,-2.4911367654800416,1.2571867108345034,0.6038796037435532,-0.060666632046923,-0.1786002919077873,0.09494472946971652,-0.2813372351229191,0.7262016117572785,-0.239325387775898,-0.43075563609600065,-0.6591888010501862,0.5928390055894852,-0.10669733569957315,1.0178827166557314,0.11959525868296621,0.0650621838867664,-0.2031560696661472,0.7662532359361649,1.391018843650818,-0.20334563199430705,-0.13026141375303268,-0.7247252196073533,-0.07401978354901073,0.2293594591319561,-0.00966360741294918,-0.8208468675613403,-0.08759900256991385,-0.26280250437557695,-0.5323659211397171
2019-05-24 14:00:00,8.92657012939453,-2.800078582763672,0.423050782084465,-0.5866993218660355,0.26319768354296685,-0.16636557579040528,-0.0011277523357420952,-0.4232619531452656,0.7262016117572785,-0.22485758997499944,-0.03838219684548673,-0.6591888010501862,0.42593889981508254,-0.09809527127072215,0.5144552081823349,0.439598086476326,0.45279485806822783,-0.135212333034724,1.1469220519065857,0.8623873889446259,-0.306249363720417,-0.5783035879954695,-0.7681036442518234,-0.07401978354901073,0.21335736736655236,-0.00966360741294918,-0.7922943383455276,-0.08759900256991385,-0.763150155544281,-0.3043788783252239
2019-05-25 11:00:00,-18.384753227233883,1.2161655426025388,2.4249768972396852,1.9267452001571652,0.26319768354296685,-0.17248290851712225,0.08213506396859883,-0.2002373918890953,1.7437140226364136,-0.1525185324251652,0.09240895397961138,-0.3689454287290573,0.648472449183464,-0.14970771521329881,1.3055555880069734,-0.9684142172336578,0.14260873813182115,-0.135212333034724,2.3840959310531615,0.9104447841644288,-0.15189377181231972,0.19830281212925913,0.012706719851121285,0.8047492325305938,0.23736051544547085,-0.18321760259568692,-0.3354540646076202,0.330711142718792,-0.37826732695102694,-0.361375642567873
2019-05-25 12:00:00,14.047443294525147,3.2242879390716555,3.7595942735672,1.1330257833003996,1.0323753595352172,-0.1174266470596194,0.011681908369064345,-0.2610622733831406,1.4759475827217103,-0.35506787449121474,0.22320008724927903,-1.0655295848846436,0.3703055441379547,-0.13250355497002603,0.7302098602056504,-0.32840864509344103,-0.4777634769678116,-0.11668221931904552,0.3855843618512154,1.246846604347229,-0.306249363720417,0.04895544974133369,0.229598484095186,0.32542065829038624,0.2693646565079689,-0.18321760259568692,-0.39255910515785214,0.679302978515625,-0.763150155544281,-0.7033562242984772
2019-05-25 13:00:00,10.6335280418396,2.760874629020691,4.927384901046752,-3.8938628435134888,0.8299601525068283,-0.0011967616155743543,-0.09079540688544512,-0.4232619531452656,0.672648298740387,-0.1669863484799862,-1.0847113013267518,-0.48504278361797326,0.42593889981508254,-0.06368695022538304,0.4065778657794,0.05559468634892253,-0.9818160474300385,-0.054915185924619414,0.9565876603126526,0.4779281899333001,-0.25479751378297805,-0.21986984983086585,0.18622012608684602,0.6449730068445205,0.2933677777647972,-0.18321760259568692,-0.5638742163777352,0.26099281311035155,-1.109544652700424,-1.1593303978443148
2019-05-25 14:00:00,16.607880210876466,1.2161655426025388,2.5918041229248048,-3.3647167682647705,0.2227146379649639,-0.03178356289863586,-0.17405824018642307,-0.5449117138981819,-0.18420423261122776,0.05003079511225221,-0.43075563609600065,0.3276387609541417,0.8153725743293763,-0.17551396153867244,-0.38452251553535466,0.18359579816460608,-0.8654962480068207,0.0006751402514055371,1.33725648522377,0.04541159979999067,-0.10044190248008815,-0.19000036045908927,0.44649025052785873,1.8432944655418393,0.2693646565079689,-0.10057284291833639,-0.4211116202175617,0.5398662477731705,-1.2250095129013059,-1.5583077549934383
2019-05-25 18:00:00,-13.26388111114502,-4.344787979125977,-1.0783939123153687,0.2070199728943407,-0.26308180540800097,-0.1786002919077873,0.005277078668586926,-0.9909608036279678,-0.2913108153268695,-0.08017949671484528,-0.9539202809333801,-0.19479936063289643,0.3703055441379547,0.2803960761288181,-2.5420690119266514,-0.32840864509344103,0.41402161195874215,0.3403938800096512,-0.09025169052183626,-3.2705488204956055,0.05391372625599615,-0.8172593444585801,0.6633820131421089,1.4438538908958436,0.02133241472765802,-0.042721508257091034,0.7209890156984329,0.9581764519214631,-3.0724469900131224,0.32258556634187696
2019-05-26 10:00:00,-25.21258430480957,-0.946427458524704,-0.7447395205497742,0.471593064069748,1.27527351975441,-0.19695236643310635,0.13337372560054064,-0.01776272561401125,1.8508206367492677,-0.0512438795645721,1.4003204226493835,-0.02065331675112244,-0.24166157916188244,-0.46798450415953996,1.1257599771022797,-1.224416494369507,0.0650621838867664,-0.19080268070101739,2.6695975899696354,0.7662726044654846,-0.20334563199430705,0.1385638803243637,0.05608507459983227,0.24553257077932358,0.33337297588586806,-0.15015969537198542,-0.04992889929562806,0.4004295498132704,0.3145216882228851,0.550572681427002
2019-05-26 11:00:00,7.219611930847168,0.1348691426217556,-0.24425797760486603,2.1913182497024537,1.113341349363327,0.03550741840153933,-0.0011277523357420952,-0.5246367529034615,2.2256935596466065,-0.3261322401463985,1.4003204226493835,-0.9494321942329407,-0.46419506669044497,-0.44217829493572947,1.1257599771022797,-2.0564238309860228,0.0650621838867664,-0.22786288782954217,3.240600788593292,1.0065596461296082,-0.15189377181231972,-0.07052246257662771,0.5332469314336776,0.5650849372148514,0.32537194788455964,-0.1666886266320944,-0.10703391497954724,0.1912744492292404,-0.031872829888015965,0.3795823261141777
2019-05-26 12:00:00,20.875274085998534,2.60640389919281,1.9244953751564022,-2.8355708360672005,1.3967225790023805,0.011037978064268827,-0.0011277523357420952,-0.6462865099310875,1.2081812500953675,-0.13805073276162144,1.6619025230407718,-0.3689454287290573,-0.46419506669044497,-0.35615754798054694,0.5144552081823349,-1.9284225702285767,-0.20635069385170937,-0.1722725585103035,3.1454336166381838,1.0065596461296082,-0.25479751378297805,0.019085963163524833,0.6633820131421089,0.5650849372148514,0.3173709258437158,-0.21627548187971116,-0.2497965030372143,0.4701478898525238,-0.763150155544281,0.208592052385211
2019-05-26 13:00:00,48.1865951538086,2.760874629020691,3.0922855615615843,-4.95215539932251,0.6275449976325035,0.05385949835181236,-0.04596157851628957,-0.3827120095491409,0.4584351882338524,-0.09464730471372604,0.7463646292686463,-0.25284806489944456,-0.5198284417390824,-0.23572849000338464,-0.09684963300824162,-1.800421416759491,-0.8267229527235032,-0.054915185924619414,2.3840959310531615,0.18958378601819273,-0.25479751378297805,0.07882492132484913,0.7501387506723404,0.32542065829038624,0.3973813265562058,-0.32371367365121845,-0.3354540646076202,0.4701478898525238,-1.7253571987152099,-0.5323659211397171
2019-05-26 14:00:00,57.574866485595706,-0.6374855905771255,-0.9115666151046753,-9.185324954986573,0.060782493418082575,-0.06237037181854248,-0.14843892293865793,-1.1531604945659635,0.4048818677663803,0.006627357192337521,1.6619025230407718,0.09544403506442903,-0.01912808846682311,-0.22712641963735222,-0.8160317830741406,-1.480418682098389,-0.8654962480068207,0.09950237870216372,1.1469220519065857,-0.6273920387029648,-0.25479751378297805,-0.07052246257662771,0.7501387506723404,0.5650849372148514,0.34137401878833773,-0.3071847230195999,-0.47821664661169044,0.26099281311035155,-1.9562867760658271,-0.931343287229538
2019-05-27 11:00:00,-14.970837116241455,3.2242879390716555,1.2571867108345034,4.175616693496705,2.8945950746536258,0.08444630652666092,-0.033151923283003246,0.34718654602766036,4.7962517738342285,-0.658891785144806,3.10060510635376,-1.8782111763954166,-1.131795620918274,-0.44217829493572947,0.6942507684230804,-2.3124260306358337,-0.3614437714219095,-0.21550948768854142,2.574430370330811,0.5740430176258087,7.977502012252808,0.07882492132484913,0.7067603364586831,0.48519684076309205,0.2293594591319561,-0.2658623412251473,-0.021376402257010343,0.6095846027135849,-0.07036112557398155,0.26558879762887955
2019-05-27 12:00:00,4.659175682067871,1.834049367904663,-0.24425797760486603,0.6038796037435532,3.3399083495140083,0.2802019685506821,-0.07158091466408222,0.4080114372074604,2.3863535165786742,-0.38400344699621203,2.7082319498062133,-1.1816269814968108,-0.9092621207237244,-0.2529326287098229,0.6223325163125992,-2.3764265060424803,-0.9818160474300385,-0.16609584633260963,1.0517548441886901,0.4298707991838455,0.05391372625599615,-0.30947828255593784,0.7935170799493789,-0.3136840730905533,0.2853667214512825,-0.3319781914353371,-0.13558644261211153,0.4004295498132704,0.12208031062036753,-0.3043788783252239
2019-05-27 13:00:00,7.219611930847168,-0.328543721139431,-0.07743075559847054,-2.4387110352516173,1.518171763420105,0.347492989897728,-0.17405824018642307,-0.07858762106625361,0.5655417457222939,-0.1669863484799862,1.6619025230407718,-0.48504278361797326,-1.0761622846126557,-0.2443305900786072,-0.024931435612961638,-1.9284225702285767,-0.632856598496437,-0.19697937294840812,-0.5660877287387848,0.3337560027837754,-0.15189377181231972,-0.5783035879954695,0.9236520797014236,-0.6332364052534103,0.2453615315258503,-0.35677159354090693,-0.19269147366285325,-0.2967540752142668,-0.07036112557398155,0.208592052385211
2019-05-27 14:00:00,-4.729092025756836,-0.6374855905771255,-0.7447395205497742,-2.8355708360672005,0.1417485550045967,0.07221160270273683,-0.11641473844647407,-0.6260115206241608,-0.23775753304362293,-0.1525185324251652,0.7463646292686463,-0.4269940823316574,-0.9092621207237244,-0.15830980464816097,-0.7800726905465127,-1.2884171307086947,-0.0900308683514595,-0.16609584633260963,-1.8032617092132572,-0.5312772490084171,0.15681745409965514,-0.399086707830429,1.227300617098808,0.005868295510299484,0.16535113514401018,-0.3650360897183419,-0.2212439924478531,-0.5756274878978729,0.04510373622179033,0.15159526430070402
2019-06-02 11:00:00,-13.26388111114502,-5.735026454925537,-1.0783939123153687,1.9267452001571652,0.060782493418082575,-0.16636557579040528,0.2678752288222313,0.04306214476237072,0.35132860690355305,0.09343421343946828,0.09240895397961138,0.5017848089337349,0.4815722942352295,-0.0034724198281765053,1.1976782917976379,-0.13640698883682487,1.3833533108234404,-0.1846259694546461,2.6695975899696354,0.7662726044654846,-0.10044190248008815,0.3177807195112109,-0.24756340682506567,0.08575639501214025,0.20535633713006973,-0.07577940756455064,-0.13558644261211153,0.12155608553439379,-0.3012907795608044,0.7215629518032074
2019-06-02 12:00:00,4.659175682067871,-5.271613264083863,-1.4120481967926026,0.3393065143376589,-0.02018356649205092,-0.1480134606361389,0.21663651429116726,-0.2002373918890953,0.13711545020341873,0.09343421343946828,0.35399124026298523,0.5017848089337349,0.3146721556782722,-0.0034724198281765053,1.0898009181022643,0.18359579816460608,1.2670333981513977,-0.12903563268482682,2.0034270524978637,1.1026744842529297,-0.20334563199430705,0.1086943879723549,-0.29094172567129134,-0.7131244987249374,0.09334176443517209,-0.09230836126953362,-0.13558644261211153,0.05183772072196002,-0.5322204470634461,0.4935758739709854
2019-06-02 13:00:00,8.92657012939453,-5.271613264083863,-1.0783939123153687,-2.4387110352516173,-0.1821156997233629,-0.16024819649755956,0.19742204435169694,-0.4232619531452656,-0.07709770295768976,0.03556298268958924,0.7463646292686463,0.26959010735154154,-0.1860282003879547,-0.0034724198281765053,1.0178827166557314,0.2475963681936264,1.1507137358188628,-0.09197540953755376,1.7179254055023194,0.9585022091865539,-0.15189377181231972,0.3775196547765518,-0.37769846618175507,-0.7930125951766968,0.08534072488546371,-0.07577940756455064,-0.3354540646076202,-0.6453459054231645,-0.6476852983236314,0.6075693577528
2019-06-02 14:00:00,11.487006950378419,-5.271613264083863,-1.5788755059242248,-3.1001437187194822,-0.34404787644743917,-0.18471764009445904,0.17820754572749137,-0.6665614724159241,-0.39841737523674964,0.03556298268958924,0.8771558284759522,0.2115414002910257,-0.2972949773073197,-0.0034724198281765053,0.37061876356601714,0.3115969225764275,1.1507137358188628,-0.0734453022480011,1.4324237346649171,0.8623873889446259,-0.25479751378297805,0.19830281212925913,-0.24756340682506567,-0.4734602391719818,0.10934386104345321,-0.03445703356992451,-0.3354540646076202,-0.715064263343811,-1.109544652700424,0.4935758739709854
2019-06-02 15:00:00,1.2452600121498105,-6.1984391689300535,-1.2452210187911987,-3.497003436088562,-0.5869460940361024,-0.20918708872050046,0.17820754572749137,-1.0923355981707572,-1.1481634080410006,0.021095180523116114,0.22320008724927903,0.15349272079765797,-0.13039484787732364,0.1083545626141131,-0.06089052632451057,0.37559745609760287,1.1507137358188628,0.0006751402514055371,-0.5660877287387848,-0.0026458522304892624,-0.20334563199430705,0.019085963163524833,-0.20418503805994986,-0.39357216060161593,0.06133759208023548,-0.0261925560655072,-0.5353216886520386,-0.4361907795071602,-1.532915741205216,0.6645661890506744
2019-06-04 12:00:00,-13.26388111114502,-2.800078582763672,-0.24425797760486603,1.2653123021125794,-0.5869460940361024,-0.270360709168017,0.13337372560054064,-0.2813372351229191,-0.13065097182989122,0.006627357192337521,-2.3926229357719424,0.2115414002910257,1.2604396164417266,-0.029278655350208287,1.0898009181022643,0.6315997004508973,0.7242078363895417,-0.1784492626786232,1.33725648522377,1.3429613351821899,-0.25479751378297805,0.019085963163524833,-0.8114819675683975,-0.872900664806366,0.13334696395322682,0.03165876967832447,-0.6495317250490189,-0.7847826480865479,-0.37826732695102694,0.3795823261141777
2019-06-06 12:00:00,-15.824316787719729,2.760874629020691,-0.24425797760486603,3.2496105432510376,-1.1941915810108186,-0.3254170060157776,-0.033151923283003246,-0.11913753524422646,-1.2017168045043944,-0.3695356547832489,-0.43075563609600065,-0.9494321942329407,0.4815722942352295,-0.0034724198281765053,0.2987005822360515,0.8236013650894165,-0.3614437714219095,-0.2772765263915062,0.004915508674457616,0.525985586643219,-0.20334563199430705,-0.19000036045908927,-0.941616952419281,0.5650849372148514,0.029333444498479373,0.04818772301077841,-0.13558644261211153,0.4701478898525238,0.3145216882228851,0.6075693577528
2019-06-06 13:00:00,8.92657012939453,3.5332298040390016,0.9235323131084442,0.7361661672592164,-1.1941915810108186,-0.3376517057418823,-0.07158091466408222,-0.3624370701611042,-1.5765897214412687,-0.3261322401463985,-0.43075563609600065,-0.9494321942329407,0.20340543016791343,0.030935875326394986,-0.09684963300824162,0.6315997004508973,-0.8654962480068207,-0.22786288782954217,-0.2805861130356789,-0.09876062567345796,-0.306249363720417,0.1385638803243637,-0.8548602759838104,-0.39357216060161593,0.013331352733075615,0.03992325672879815,-0.13558644261211153,0.4701478898525238,-0.37826732695102694,0.208592052385211
2019-06-06 14:00:00,14.047443294525147,3.9966424226760866,1.590841054916382,-3.1001437187194822,-1.4775728106498718,-0.3376517057418823,-0.15484375760424884,-0.22051233276724816,-1.6301430284976959,-0.022308259829878795,-0.6923378944396973,0.03739536032080647,0.3703055441379547,0.048140017688274375,-0.5643180549144745,0.5675991177558899,-1.059362518787384,-0.11668221931904552,-0.3757533490657807,-0.6273920387029648,-0.306249363720417,0.07882492132484913,-0.941616952419281,-0.4734602391719818,0.005330302449874577,0.04818772301077841,-0.16413896917365492,-0.3664724364876747,-0.9555915415287017,-0.190385318454355
2019-06-19 12:00:00,-14.117359256744384,-3.26349139213562,-1.4120481967926026,3.1173240661621096,-0.3035648003220558,-0.20918708872050046,0.13977855294942854,0.14443694762885567,0.08356219409033655,-0.2682610109448433,-0.7146004199981689,-0.6591888010501862,0.5052460283041,-0.0722890246659517,0.6223325163125992,0.04878614858025683,0.7242078363895417,-0.23403959050774575,0.575918784737587,0.6701578050851822,-0.25479751378297805,-0.4588256081333384,-0.5973590463399887,-0.07401978354901073,0.04533552872017026,-0.04623829871416087,-0.07848142050206659,-0.15731736794114115,0.2375451520085335,0.6645661890506744
2019-08-01 13:00:00,-14.970837116241455,7.858415842056274,-2.0793568849563604,1.7944586634635926,-2.003852182626724,-0.4722337141633034,-0.32136937230825424,0.42828640788793565,-2.219229209423065,-0.1669863484799862,-0.03838219684548673,-0.3689454287290573,-1.187429016828537,-0.485188639909029,-2.326314347982407,0.05559468634892253,-1.9899210453033447,-0.28962997123599055,-2.6597664594650268,-2.982204675674438,-0.306249363720417,-0.6081730674952268,-0.24756340682506567,-0.39357216060161593,-0.17869359254837036,-0.0261925560655072,1.549012017250061,-0.2270357300527394,0.6994045346975326,1.063543540239334
2019-08-25 14:00:00,-16.677796173095704,2.60640389919281,-1.0783939123153687,0.8684526979923248,-0.5464630097150803,-0.20918708872050046,-0.1356292503420263,-0.4232619531452656,-0.5590772673487663,0.1368376431055367,-1.607875943183899,0.6759308844804763,0.8153725743293763,-0.330351334810257,-0.4564406484365463,0.05559468634892253,-0.6716299533843995,-0.042561755888164056,-0.09025169052183626,-0.4351623974740506,-0.20334563199430705,-0.399086707830429,0.18622012608684602,-0.23379596620798115,0.04533552872017026,-0.042721508257091034,0.2641487725079059,-0.15731736794114115,-1.0325681507587432,0.4935758739709854
2019-08-25 15:00:00,8.92657012939453,2.1429914236068726,-0.9115666151046753,0.8684526979923248,-0.7083952248096466,-0.23977391831576828,-0.12281958772800863,-0.5854616314172745,-0.8803969979286194,0.1223698298446834,-0.9539202809333801,0.617882177233696,0.7597391963005066,-0.30454509891569614,-0.9958273857831955,0.5035986453294754,-0.8267229527235032,-0.011678247898817074,0.004915508674457616,-1.1079661011695863,-0.20334563199430705,-0.30947828255593784,0.012706719851121285,-0.6332364052534103,0.029333444498479373,0.02339429156854752,0.0357286274433136,-0.2270357300527394,-1.3404742658138276,0.4935758739709854
2019-09-01 13:00:00,-15.824316787719729,4.9234683513641375,-1.0783939123153687,1.7944586634635926,-1.6395049512386326,-0.429412141442299,-0.21248721294105052,-0.05831265356391666,-1.5230364859104157,0.1368376431055367,-0.6923378944396973,0.617882177233696,0.648472449183464,-0.4077700396999718,-1.247541093826294,0.439598086476326,-1.3307754278182984,-0.1537424494046718,-0.6136713445186615,-1.7327122807502746,-0.25479751378297805,-0.1601308792829514,-0.37769846618175507,-0.15390787571668627,-0.050676940381526925,-0.00966360741294918,1.0636192500591277,-0.3664724364876747,-0.22431422136723986,0.3795823261141777
