,0
SHAP_OX_01,7.716431950858007
SHAP_TEMP_01,3.3502427996981607
SHAP_OX_06,2.8820216727940045
SHAP_PM25_21,2.0730443274724077
SHAP_TEMP_11,1.745652675903223
SHAP_TEMP_02,1.5750121524278073
SHAP_TEMP_13,1.4888926334070185
SHAP_OX_02,1.3657434214418755
SHAP_TEMP_10,1.329487426611774
SHAP_TEMP_19,1.3003944674082761
SHAP_TEMP_12,1.2848315451462538
SHAP_TEMP_14,1.194181932864102
SHAP_PM25_05,1.1880762008058192
SHAP_TEMP_04,1.1604377160031492
SHAP_PM25_22,1.084809715584046
SHAP_HUM_20,1.0810446600661647
SHAP_PM25_13,1.0615256345728772
SHAP_OX_05,1.040649930788204
SHAP_TEMP_23,0.9851257258143206
SHAP_OX_04,0.8818094806980271
