,SHAP_HUM_01,SHAP_TEMP_06,SHAP_TEMP_18,SHAP_TEMP_02,SHAP_OX_04,SHAP_TEMP_05,SHAP_TEMP_22,SHAP_TEMP_07,SHAP_OX_24,SHAP_TEMP_11,SHAP_OX_02,SHAP_WS_01,SHAP_SPM_02,SHAP_OX_07,SHAP_TEMP_23,SHAP_TEMP_04,SHAP_OX_23,SHAP_PM25_01,SHAP_OX_22,SHAP_OX_01,SHAP_TEMP_19,SHAP_TEMP_03,SHAP_NOX_02,SHAP_NO2_02,SHAP_NOX_01,SHAP_TEMP_08,SHAP_OX_13,SHAP_NO2_01,SHAP_TEMP_01,SHAP_PM25_09
2019-04-29 13:00:00,0.7991556644439697,-0.06912397739943114,0.10692674145102501,-1.716617226600647,0.023730415478348692,-0.2404485576786101,0.046387775614857664,0.7259270936250687,-0.23268496617674828,-0.9365841090679169,-1.6590723514556884,1.0982742249965667,-0.04529977748170495,0.02606970417546105,0.30662667825818063,0.30893156826496126,0.17485997248440982,-0.036674969177693084,0.5244405061006546,16.27256135940552,-0.11840535886585712,-0.6856616109609603,0.09519378654658793,-0.09868270752485839,-0.3131811931729317,0.4241659611463547,0.15592800267040724,0.209823639690876,2.448169279098511,-0.0826630264520645
2019-09-14 14:00:00,-0.2074796013534069,-0.26083022952079776,-0.7974348098039628,-6.6841912269592285,0.0904300997033715,-0.6630153551697732,0.7853882938623429,0.05507601946592331,-0.041954940278083046,0.8241059750318527,-0.11167264375835657,1.0215682923793792,-0.06628070417791601,-0.2570026472210884,0.970211073756218,0.4558590385131538,-0.06189682112308218,0.024450578726828046,0.06570796109735963,10.769672775268555,-1.3178965330123902,-1.5616741061210635,-0.017013239883817702,-0.11622768342494964,-0.24039045572280884,0.7734649837017059,-0.15849599689245225,0.16952535063028334,9.869466495513915,-0.10699834898114202
2020-01-13 02:00:00,-0.46845905482769,0.2295812986791134,0.8865487270057202,7.225017452239991,0.09678247757256028,0.44851904883980753,-1.199355697631836,1.166486105322838,0.19645751975476738,-1.3818162620067598,1.0918601989746093,-0.7426704645156861,-0.0624659992754459,-0.11546646654605866,-1.1105191349983217,0.015076799690723447,-0.3810038089752198,0.06112587749958036,-0.5677799582481385,-12.159010028839111,0.9744638681411744,2.071198284626007,-0.08012968664988875,-0.14254519166424873,0.4875171661376953,0.2694135095924139,-0.04265557923354207,-0.2737553358078003,-11.69867172241211,0.014678454166278202
2019-08-22 07:00:00,-0.8785700380802155,-0.5461606264114379,-1.7225865364074706,-7.429328203201294,0.0681968764401972,-1.0396507620811462,1.450488901138306,-0.6358005326241255,0.10903960987925528,2.180039632320404,-0.11167264375835657,-0.12902215085923668,-0.04911446049809454,-0.11546646654605866,1.5100766837596895,0.5560366844758392,-0.175128336250782,-0.024449855764396476,-0.021669702697545264,-0.23609438240528108,-2.4907326459884644,-2.205800080299378,0.10921968575567005,-0.09517369819805024,-0.3131811931729317,1.0608623921871185,0.006990319862961727,0.209823639690876,9.985423183441162,-0.07049532793462274
2020-01-12 05:00:00,-0.3193280100822449,0.3454968348145485,0.6994394425302743,8.632499027252198,0.13807282513007518,0.6965476512908936,-1.0726695120334626,1.2966513633728025,0.12493382524698968,-1.6449077725410461,2.295393741130829,-0.052316082222387164,-0.07772482205182311,-0.3783193141222,-0.98680020570755,-0.07508334945887327,-0.3295349761843681,0.13447651714086534,-0.6551576733589173,-20.413331604003908,0.7345662746578455,2.7153256058692934,-0.11519438736140727,-0.15131763797253367,0.3419355362653732,0.2030909437686205,-0.30743376463651656,-0.19315889850258827,-12.974211406707763,0.16069066282361746
2019-05-16 19:00:00,0.05349998818710444,-0.4302452687174082,-0.2568970046006143,-4.7799540042877195,-0.011207508109509965,-0.9294164940714836,0.24697356983087956,-0.4155210703611374,-0.018113674875348783,1.1276733219623565,-1.8310054659843444,0.4079200267791748,-0.0624659992754459,0.7337502419948578,0.45284017994999887,0.5226440818049014,-0.20600971728563308,-0.024449855764396476,-0.30564691126346594,19.941145515441892,-0.6115296125411988,-1.6389683961868282,0.12324549537152055,-0.09517369819805024,-0.6043441653251648,0.9812752604484558,0.04008758161216971,0.290420176833868,5.115198040008545,0.0025107786059379014
2019-07-04 12:00:00,-0.9531355023384094,-0.4525364128872752,-1.0573089599609373,-7.92608642578125,0.13807282513007518,-0.9753474205732345,1.2393457114696502,-0.3854829460382462,-0.32010290324687957,1.5526678681373598,1.8655600070953369,1.865334415435791,-0.0739101134240627,-0.4187583148479462,1.5213240027427672,0.5560366844758392,0.3910293236374855,-0.06112518326845019,0.9176399946212769,-6.656126403808594,-1.6244332909584043,-2.205800080299378,-0.031039128638803926,-0.10920969434082506,0.26914473921060555,0.9459037899971008,-0.3570794969797134,-0.03196586063131685,7.89818377494812,-0.09483068510890004
2020-03-10 12:00:00,-0.9904181241989136,0.02450011912733315,-0.11136749573051927,0.10482715005055072,0.13807282513007518,-0.029165142774581876,0.2786450669169426,0.6958891481161118,-0.041954940278083046,-0.7342061817646026,1.6936266899108887,-1.356318402290344,-0.0643733102828264,-0.31766096651554115,0.39660419970750815,0.20207517519593238,-0.04130926514044401,0.11002633348107338,0.17493009939789775,-16.744743728637697,-0.33164839372038846,0.44800054766237735,-0.2835049393121153,-0.14429968644399196,1.1426338613033296,0.4595381304621696,0.006990319862961727,-0.3140535399317742,-0.4507745492272079,-0.058327640220522836
2019-06-11 07:00:00,-0.580307412147522,-0.08695703600533305,-0.29847665876150126,-0.6403091996908189,0.07137307794764636,-0.231262486288324,0.1308449435979128,0.44557151049375543,0.06930423881858583,-0.18778483094647525,0.14622725769877432,2.0954525113105773,-0.04148507465142756,0.06650858521461485,0.25039082963485276,0.27219970189034937,-0.1545408181846142,-0.0855754145886749,-0.08720294162631033,-2.070389461517334,-0.6115296125411988,-0.06730054970830679,0.06714201867580412,-0.1057006936520338,-0.16759970001876356,0.5700757145881652,0.15592800267040724,0.12922712718136606,1.1726340115070344,-0.11916607543826103
2019-08-03 21:00:00,-0.7667216122150421,-0.7467837169766426,-1.2963933646678925,-10.409873199462892,0.13807282513007518,-1.5081493772566317,1.2076742321252825,-1.0863719820976256,0.212351702619344,3.1312168002128598,2.0374938011169434,1.1749804794788363,-0.058651268295943734,0.02606970417546105,1.4425931334495543,0.7063033550977706,-0.4221790760755539,-0.036674969177693084,-0.7206909358501434,-17.661894035339355,-1.9309695601463317,-3.3394614458084093,-0.031039128638803926,-0.12675467506051064,-0.45876253843307496,1.290780395269394,-0.37362825870513916,0.25012183338403704,13.812030792236328,-0.0096569139685016
2019-06-23 20:00:00,-0.5430247247219085,-0.4168703522533178,-0.7350652545690537,-5.193920278549195,0.09360631760209796,-0.8559264615178108,0.6270309947431087,-0.32540678679943086,-0.08169034393504263,1.2086246490478514,0.4900937765836715,-0.35914008915424345,-0.056743912212550617,-0.014369208132848102,0.8127508163452148,0.48591221943497676,-0.06189682112308218,0.03667568746022874,-0.043514106981456246,-5.738975381851196,-1.211274892091751,-1.7420282363891602,0.08116790149360893,-0.10219168411567806,-0.3131811931729317,0.90610973238945,-0.17504459097981445,0.16952535063028334,6.854563426971436,-0.058327640220522836
2019-04-24 05:00:00,-0.9531355023384094,-0.1894975529052317,-0.7246702551841736,-2.1305811643600463,0.049139838526025395,-0.451731912791729,0.12028790265321729,0.19525390304625034,-0.16116113476455213,0.5812522456049919,0.576060488820076,0.8681560277938842,-0.10061310711316762,0.45067816972732544,0.18290759935043752,0.3556811776012182,0.03074718182906505,0.11002633348107338,0.2623076766729356,-7.573270034790039,-1.051342934370041,-0.5568363368511201,-0.10116852559149266,-0.15131763797253367,0.7058890581130981,0.6850347727537155,0.3876088634133339,-0.3946501016616821,2.5641273736953734,-0.03399227267364039
2019-09-06 11:00:00,0.1280655637383461,-0.528327488899231,-1.4938977420330048,-12.148525524139403,0.09678247757256028,-1.2141895860433578,1.4188171267509464,-0.5657117638736964,-0.15321411751210687,1.9776614427566528,0.576060488820076,0.5613320678472519,-0.0796322027221322,-0.47941658198833464,1.5550655901432036,0.6662324115633965,0.16456616539508104,0.024450578726828046,0.7647292852401734,0.6810528337955477,-2.224178397655487,-3.7001714706420907,-0.10116852559149266,-0.12675467506051064,-0.5315534055233002,1.0299120724201203,-0.25778771489858626,0.33071831166744237,17.29076204299927,0.039013821166008676
2019-12-17 17:00:00,-0.6548730671405792,0.24741474911570563,0.5227253628661856,4.658437824249267,0.14442515808623285,0.3842153146862984,-0.6609411478042603,1.3166768163442613,0.19645751975476738,-1.8472859382629394,2.2094270825386046,-0.7426704645156861,-0.07341419514268635,-0.47941658198833464,-0.5369127944111824,0.055147910863161086,-0.40159150063991544,0.10619099289178843,-0.6551576733589173,-24.99907875061035,0.38804642842151227,1.478602361679077,-0.563002612022683,-0.18238835409283638,2.8419671773910524,0.25614901743829255,-0.30743376463651656,-0.6642819941043855,-6.712493944168091,0.039013821166008676
