,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,138,101,73.18840579710145,8.759537460101331,118,101,85.59322033898306,78.90625
