測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2009,12201050,103,NETR,0.01MJ, 4, 1, -10,  -9,  -8,  -5,  -5,  -5,  -1,   6,  28,  15,  29,  26,  62,  64, 120,  74,   2,  -2,  -7,  -5,  -3,  -3,  -3,  -3
2009,12201050,103,NETR,0.01MJ, 4, 2,  -4,  -4,  -3,  -3,  -3,  -3,   0,   7,  39, 134, 211, 216, 224, 198, 155,  97,  28, -23, -35, -34, -34, -32, -32, -30
2009,12201050,103,NETR,0.01MJ, 4, 3, -28, -28, -26, -25, -25, -20,  18,  77, 136, 181, 212, 217, 212, 185, 144,  74,  16, -16, -24, -21, -20, -18, -18, -19
2009,12201050,103,NETR,0.01MJ, 4, 4, -19, -20, -20, -18, -17,  -9,  13,  65, 123, 123, 156, 163,  97, 113,  87,  75,   3,  -6,  -8,  -6,  -5,  -6,  -3,  -2
2009,12201050,103,NETR,0.01MJ, 4, 5,  -7, -16, -12, -20, -22, -15,  10,  34, 108, 108, 104,  95, 105,  98, 103,  64,  17, -11, -25, -25, -23, -21, -20, -22
2009,12201050,103,NETR,0.01MJ, 4, 6, -19, -18, -20, -22, -21, -17,  17,  76, 131, 175, 205, 217, 207, 183, 143,  90,  48,  -5, -27, -26, -24, -24, -24, -23
2009,12201050,103,NETR,0.01MJ, 4, 7, -22, -22, -21, -22, -22, -17,  17,  73, 127, 170, 202,9999, 160, 102,  36,  75,  31, -16, -27, -25, -25, -26, -25, -23
2009,12201050,103,NETR,0.01MJ, 4, 8, -24, -24, -23, -22, -22, -15,  19,  60,  75, 143, 164, 186, 208, 192, 150, 100,  28, -20, -19, -20, -16, -22, -24, -24
2009,12201050,103,NETR,0.01MJ, 4, 9, -24, -23, -23, -22, -23, -17,  24,  90, 147, 192, 219, 225, 218, 199, 140,  85,  29, -19, -31, -30, -28, -27, -26, -27
2009,12201050,103,NETR,0.01MJ, 4,10, -27, -27, -28, -27, -26, -20,  28,  94, 151, 195, 224, 233, 223, 205, 162, 107,  37, -18, -31, -31, -30, -29, -29, -28
2009,12201050,103,NETR,0.01MJ, 4,11, -28, -27, -26, -26, -24, -16,  26,  87, 142, 188, 217, 222, 211, 193, 155, 100,  33, -16, -29, -25, -15, -19, -24, -21
2009,12201050,103,NETR,0.01MJ, 4,12, -15, -11, -16, -14, -12,  -4,  11,  34,  33,  58,  83, 181, 127, 113, 108,  68,  20, -10, -19, -18, -17, -17, -19, -18
2009,12201050,103,NETR,0.01MJ, 4,13, -20, -20, -19, -19, -16, -13,  24,  83, 138, 184, 212, 223, 214, 184, 153,  62,  31, -15, -24, -24, -25, -22, -18, -20
2009,12201050,103,NETR,0.01MJ, 4,14, -21, -19, -15, -14, -13,  -8,   0,  15,  82, 115, 133,  50,  66,  27,  23,  11,   1,  -3,  -5,  -5,  -4,  -2,  -1,  -1
2009,12201050,103,NETR,0.01MJ, 4,15,  -1,   0,   0,  -1,  -2,   0,  43, 111, 166, 217, 244, 247, 241, 220, 175, 115,  39, -13, -25, -20, -21, -23, -14, -10
