,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04,SHAP_OX_02,SHAP_WD_03,SHAP_WD_04,SHAP_OX_06,SHAP_TEMP_07,SHAP_TEMP_20,SHAP_HUM_02,SHAP_WS_04,SHAP_NO2_15,SHAP_OX_17
2019-12-15 21:00:00,-19.370263671875,-5.1031112432479855,2.2104979038238524,0.15935371639207005,-2.6936965465545653,2.3795274943113323,-3.2854053258895872,-0.15443191776284945,3.2666762590408327,0.044406260177493065,2.3771587014198303,0.0021650417707860282,-0.04779727477580306,0.39437014907598494,-0.04685647264122962,1.5560013566166162,-1.615872597694397,0.12133386051282284,-0.33578933477401735,0.24504058361053463
2019-05-31 05:00:00,2.528822124004364,0.7348388254642486,-1.2781807303428647,2.400944805145264,0.7440249642357231,-1.764826238155365,1.7851141035556792,0.21324774511158467,-5.213093709945679,-0.023016596492379866,0.018314142525196038,-0.06822845645801862,-0.016405196778941873,0.2879841443151236,2.9391982436180113,-0.8591313714161515,0.5375000804662704,-0.13724022507667538,0.1669499661773443,1.09119793176651
2019-06-22 07:00:00,1.7736807227134705,1.6939305365085602,-2.563482713699341,0.9999502778053284,2.2719009429216386,-2.2922890722751617,3.3743820905685427,-0.0030344214290380783,-6.003577804565431,-0.06347025167196987,0.6473394125699997,-0.07604997861199078,-0.04779727477580306,0.07521235682070256,3.3871055364608766,-1.4747530326247213,2.4037571430206297,0.06592514800722707,0.0412651367485523,1.226582509279251
2020-01-14 23:00:00,-19.370263671875,-4.227418518066406,-1.64540992975235,-0.8213420212268829,-3.6339277148246767,1.927415282279253,-4.42059600353241,-0.14361774870194494,2.1168772220611567,0.20622109555406495,2.2199030041694643,0.0021650417707860282,-0.026869224896654453,-0.2794074431061745,-0.04685647264122962,1.9979860390303656,0.8246164500713349,0.23215128853917122,0.9839008092880249,-0.8380401223897934
2019-07-07 16:00:00,3.283963346481324,0.5680403888225556,-5.317703723907472,3.241540956497192,1.3904343378730117,-1.6894747585058212,2.0121521234512327,0.3213886825367808,-5.50054178237915,-0.1443777598440647,-0.21757039832882583,-0.12297895736992359,-0.1001174349337816,0.2879841443151236,2.491289579868317,-0.653923911601305,3.5522213220596313,-0.6174491390585899,-0.39863178282976147,0.48196443021297464
2019-06-13 10:00:00,7.059669828414917,1.944129329919815,3.1285707712173463,-0.2609444558620453,1.0378473803400994,0.2696744937449694,1.8986330151557922,-0.0462908308953047,-2.4823195219039915,0.00395253979368135,0.09694238491356373,-0.03694245852530001,-0.005941196018829933,-0.3503312945365906,1.3565892457962039,-0.6065684344619513,-1.3287564635276794,0.1767426671460271,-0.14726211056113242,0.5158106923103333
2019-04-19 21:00:00,19.897061157226563,-1.3918431669473652,-2.7470976114273076,2.6811430692672737,-0.5781755179166794,-2.141585546731949,-0.371748600155115,0.13754885084927082,-5.64426736831665,0.3275819577276707,-1.632877516746521,-0.0838714658282697,-0.03733322424814103,1.5646150290966034,3.3871055364608766,0.23004631865769626,-0.6109655737876892,-0.10030104070901869,1.10958594083786,-0.3641923811286688
2019-12-11 09:00:00,-20.125405120849614,-3.8104220628738403,-2.7470976114273076,-0.4010438323020935,-1.959140658378601,2.417203134298325,-1.6204580903053283,-0.03547671996057032,3.1229505538940425,0.00395253979368135,2.4557875633239745,-0.12297895736992359,0.06730701085180042,-0.8822606801986694,-0.43504338394850495,0.7983128353953362,2.977989077568054,0.30602960400283336,1.9265373706817628,-0.7365012779831887
2020-01-24 14:00:00,-4.267447519302368,-2.5177332878112795,0.7415804207324982,-0.9614417076110839,-3.4576335191726684,2.944665944576263,-3.8908409595489504,-0.13280367162078616,2.9792246580123902,0.26015928536653515,0.8832238733768463,0.0021650417707860282,0.04637893391773101,-0.7758748590946197,-1.360720470547676,1.7296384724788367,-0.7545236229896546,0.1767426671460271,1.6751676201820374,-0.9395789504051208
2019-10-03 02:00:00,-10.308570289611817,1.4437323510646816,-1.64540992975235,-1.9421371579170228,0.7440249642357231,-3.1211607694625854,1.3688772797584534,-0.08954724422655999,-7.368966913223266,0.08485996015369893,1.276364690065384,-0.07604997861199078,-0.005941196018829933,0.9617617636919021,4.163478970527649,-0.4487166839186102,0.5375000804662704,0.21368174813687796,0.2926347777247429,0.2788869708776474
