,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_23,SHAP_OX_22,SHAP_OX_21,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_NOX_01,SHAP_TEMP_07,SHAP_OX_20,SHAP_WS_02,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_02,SHAP_OX_24,SHAP_NO2_14
2019-04-06 12:00:00,-3.1087758541107173,-25.664725875854494,5.460596632957459,-0.9639876365661622,-1.1576362013816832,-1.2559708148241044,11.580121994018555,10.546918296813965,0.7116254076361657,1.6281292296946048,5.4530129671096805,-0.512480572424829,-0.3563239574432373,-1.3455256223678589,0.6293222849257291,-0.9995037063956262,-1.5236385822296143,-0.7596895352005959,-0.1734618976712227,0.6140377193689347
2019-04-22 11:00:00,-5.396499538421631,-16.139983940124512,0.2318818494677543,-0.23577774912118912,0.46124769002199173,-0.7200140071101486,8.129173278808594,7.934469938278198,0.03739994540810586,-0.5911577776074409,4.133171224594117,-0.512480572424829,-0.23642155826091762,-0.08323243632912634,-0.06540269088000059,-0.9800241932272911,-1.2935579732060432,1.6499868273735045,-1.219750502705574,0.4279914706945419
2019-04-22 12:00:00,-2.5368452668190002,-14.169345760345456,1.0065061748027802,-0.041588368639349935,-0.8168186128139496,-0.3984398633241655,6.526946306228638,6.45786862373352,0.3504332281649113,-0.36157642155885694,3.6052343368530275,0.43453851640224456,-0.23097148537635803,-0.4716304041445255,-0.8990726113319397,-1.1553401783108712,-1.3997491605579853,0.3817361224442721,-1.847523719072342,-0.13014723449014126
2019-05-05 11:00:00,-5.396499538421631,-16.468422412872314,0.42553795874118805,-0.769798430800438,-0.8168186128139496,-0.8272053707391024,8.498917055130004,8.275223922729491,0.27819474171847103,-0.13199500595219432,4.133171224594117,-1.4594996273517604,-0.26912222802639013,-1.2484262347221373,-0.20434768460690975,-0.6293921023607254,-0.8333970032632351,1.1426865637302401,-0.5919772960245611,0.8000840008258819
2019-05-10 10:00:00,-0.8210524551570415,-11.541830825805665,6.235220718383789,-1.4494610369205474,-1.9244760513305663,-2.113501799106598,8.498917055130004,7.593715810775757,0.013320456445217132,-1.126847857236862,4.133171224594117,-0.512480572424829,-0.2146212220191955,-1.8310230374336243,-0.6211826659739017,-0.804708106815815,-1.2758596085011957,1.5231617033481597,0.5589400276541711,0.6140377193689347
2019-05-10 11:00:00,-0.24912140481173992,-9.242755508422851,5.266940689086914,-1.4009136080741884,-1.9244760513305663,-2.3278845548629756,6.526946306228638,6.7986226081848145,0.3022742828354239,-0.43810356259346006,2.8133290171623235,0.16396165154874326,-0.2146212220191955,-1.636824119091034,0.07354228165932,-0.9215855330228804,-1.240462528914213,-0.6328644663095474,0.7681977182626725,2.1024075746536255
2019-05-10 12:00:00,3.182464075088501,-5.958361053466797,6.816189289093018,-1.4009136080741884,-2.094884932041168,-2.113501799106598,4.061982798576355,4.981267595291138,0.49491009786725043,0.48022221624851225,1.4274949312210083,0.5698269695043564,-0.17647044807672502,-1.5397246718406676,-2.2885225772857667,-0.9800241932272911,-1.346653516963124,-0.7596895352005959,0.6635688692331314,1.7303152561187745
2019-05-10 13:00:00,12.333358001708984,-3.9877249002456674,7.203501176834107,-1.4980084538459777,-1.9244760513305663,-2.0063103914260862,1.473770445585251,2.7095736265182495,0.904261289536953,1.0924393078312278,0.2396370880305767,-0.377192144561559,-0.08926876187324524,-1.8310230374336243,-2.427467429637909,-1.0774218678474425,-1.3997491605579853,-1.5206399504095318,0.6635688692331314,2.474500167369843
2019-05-11 09:00:00,-7.112292242050171,-15.811543941497803,1.2001623928546905,-0.8183457165956497,-0.39079654682427645,1.5310047101229434,8.375669050216676,6.003530263900757,-0.34787167161703114,-1.2799021154642103,4.067179107666016,1.2462691664695738,-0.11106916517019269,3.121050596237182,-0.760127654671669,0.22770870947279037,-0.4086330495774746,3.0450626134872443,-0.4873484671115875,5.637286281585693
2019-05-11 10:00:00,-11.115807914733889,-12.527149295806888,2.5557551145553585,-0.5270616799592972,0.9724741347134114,3.1388752937316897,6.403697967529297,6.685038471221924,0.013320456445217132,-1.5860108077526092,3.6052343368530275,3.6814614295959474,-0.1383197277784347,2.6355528950691225,1.4629922509193423,0.24718824045557994,-0.3024420067667961,0.7622113227844238,-0.5919772960245611,4.521008610725403
