,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_05,SHAP_OX_06,SHAP_OX_23,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_NO2_01
2019-07-30 00:00:00,-22.366589736938476,10.037778282165528,-0.2699718356132508,2.4445538759231575,-0.1172102939337492,-0.30049076303839684,-0.7522917240858079,-15.749034595489505,5.118242597579957,0.04438293973216785
2019-07-03 07:00:00,-19.424608421325683,6.940604877471924,-0.3911835551261902,3.737504267692566,-0.11675366787239909,-0.21789600327610975,-1.0886117219924927,-9.345665645599365,3.301008367538452,-0.24890705309808253
2019-06-23 00:00:00,-0.7920025438070298,3.684603691101074,-0.41811966747045515,-0.5723289519548416,-0.10853474522009492,0.09596391245722768,-0.11702020636294037,-6.763668394088745,2.677181744575501,0.26999056786298753
2019-04-16 00:00:00,19.8019287109375,-3.303886246681214,0.36302331802435217,-2.583584451675415,-0.1016856424510479,0.3107102055102587,0.7050958162173628,0.9823379069566727,0.6429650142788887,0.3151121914386749
2019-05-18 05:00:00,-12.559958267211915,0.9845051079988479,-0.20263194851577282,-0.4286677956581116,-0.10762152634561059,-0.05270661185495553,-0.45334061086177824,-4.594785308837892,2.1347238779068,0.04438293973216785
2019-04-27 02:00:00,2.149986946582794,-5.527496957778931,-0.41811966747045515,0.43329883366823196,-0.11310082609998062,-0.23441493809223174,0.40614443123340604,4.803698444366455,-0.3605821484699845,0.2925513759255409
2019-06-15 11:00:00,10.97595911026001,0.5080169022083283,-0.4854596368968487,-0.5723289519548416,-0.10762152634561059,-0.06922555831260976,0.59298909958452,-2.219344413280487,1.4837743818759919,0.22486904859542842
2019-12-03 23:00:00,-6.675983858108521,-4.733351707458496,0.21487539783120155,1.4389264345169068,-0.12451605740934615,-0.48219913318753244,-0.19175802506506448,3.6676193714141845,0.37173615396022797,0.11206526451278478
2019-06-07 21:00:00,3.1306505203247066,2.4933833956718443,-0.5123954847455024,-0.7159901529550552,-0.10259890928864479,0.14552072715014217,0.6677266454789788,-5.524303817749024,2.270338249206543,0.11206526451278478
2020-01-31 01:00:00,-0.7920025438070298,-5.527496957778931,0.09366358555853367,0.5769597053527832,-0.11218758672475812,-0.2013770453631878,-0.30386477410793306,4.390579175949097,-0.1435988437384367,0.3151121914386749
2019-12-05 22:00:00,-8.63730754852295,-5.527496957778931,0.22834336804226033,2.5882154226303102,-0.1254292517900467,-0.5647938281297684,-0.3412336647510529,3.3577789306640624,0.34461318030953403,0.06694364799186585
2019-06-21 09:00:00,16.859932327270506,7.496506023406982,-0.13529198709875348,1.2952656865119934,-0.11492728097364305,-0.2013770453631878,0.480882204324007,-9.448947048187256,3.1653933763504027,0.1346259798854589
2020-03-22 21:00:00,27.64721565246582,0.42860228195786476,0.21487539783120155,-3.4455507516860964,-0.0966629523783922,0.4593807175755501,-0.45334061086177824,-5.3177456855773935,2.4330754876136784,0.33767295330762864
2019-11-01 21:00:00,6.072638988494873,1.2227490425109866,0.14753558654338123,0.7206208348274231,-0.11538384445011615,-0.06922555831260976,-0.6775538712739946,-5.627585077285767,2.541567349433899,0.26999056786298753
2019-12-18 15:00:00,-7.656643056869507,-0.12730024941265583,0.012855736768688042,2.7318762302398687,-0.12086315248161554,-0.5317560024559498,-0.7896609097719193,-1.1865428924560546,0.805702118575573,0.04438293973216785
2020-03-09 04:00:00,-15.501947116851806,-6.6393004894256595,-0.3103757776319981,0.8642823159694671,-0.11127440235577524,-0.15182025805115695,0.21929991543292998,6.249622392654419,-0.8759169988334179,0.17974755838513373
2019-05-31 15:00:00,9.995289611816407,5.511140441894531,-0.10835615368559955,-1.4342955112457276,-0.10990462999761803,-0.011409243568778041,0.6677266454789788,-9.139106273651123,3.3281311273574827,0.20230833068490028
2019-08-19 20:00:00,-1.7726651191711427,9.323044157028198,-0.2699718356132508,-0.7159901529550552,-0.10670833103358746,0.07944498173892496,-0.07965130731463432,-15.129351043701174,4.928382611274719,0.17974755838513373
2019-04-23 13:00:00,34.511872100830075,4.716994881629944,0.18793940767645836,-2.583584451675415,-0.10351205682381988,0.19507750775665045,2.0130070805549622,-5.834146165847779,2.1618473172187804,0.15718676000833512
2020-03-29 21:00:00,-3.733991265296936,-9.974719047546388,-0.37771572917699814,0.28963755331933505,-0.11036117374897003,-0.0857444830238819,0.33140655234456057,11.723464679718019,-2.3134306728839875,0.11206526451278478
2019-12-30 01:00:00,-21.385929107666016,-7.830520915985107,0.03979165130294858,2.7318762302398687,-0.11538384445011615,-0.23441493809223174,-0.11702020636294037,5.939779806137084,-0.604688011109829,-0.11354244612157341
2019-06-05 17:00:00,10.97595911026001,7.417093944549561,-0.014080242393538344,-2.152600920200348,-0.10396868579555303,0.129001796618104,0.480882204324007,-11.61782865524292,3.7892212867736816,0.17974755838513373
2019-10-19 10:00:00,-2.753328013420105,0.6668462470173836,-0.5123954847455024,1.4389264345169068,-0.11492728097364305,-0.25093389526009563,-0.3412336647510529,-1.1865428924560546,1.076931458711624,0.22486904859542842
2019-05-27 06:00:00,-14.52128562927246,4.875822806358338,-0.1756959915161133,0.7206208348274231,-0.10762152634561059,-0.0031497638672590158,1.1908917337656022,-8.312868785858154,2.948410439491272,-0.023299397598020754
2019-04-01 14:00:00,10.97595911026001,-5.051008939743042,-0.0006122604012489631,-2.727246260643006,-0.1048818944022059,0.129001796618104,1.116153709590435,1.4987383186817171,0.4802277166396379,0.06694364799186585
