,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_11
2019-09-13 19:00:00,-6.363368797302246,5.291458511352539,-0.2318956062197685,0.35135634541511535,0.3128742173314095,-0.9806855522096157,-0.07822774052619934,-0.05138554126024244,-7.053547954559326,1.7946748316287997
2019-06-11 04:00:00,0.14656318500638008,0.5000331461429596,-0.48345397412776947,0.2136329837143421,-0.22320413291454316,-0.34000857807695867,-0.00806255475617947,0.6174666583538055,-0.15972453877329826,0.6572595521807671
2020-01-11 15:00:00,0.14656318500638008,-2.774107503890991,0.3873250722885132,0.7186184287071228,0.6052805244922638,0.2602045670151711,0.067621348798275,-0.49728713035583494,6.247474193572999,-1.37990056425333
2020-03-20 20:00:00,11.306449985504148,-3.57267849445343,0.6582340627908706,-0.2913525570183993,-0.3206729382276535,-0.4276800587773323,-0.026983483135700252,-1.05466388463974,-0.15972453877329826,0.6572595521807671
2019-08-21 19:00:00,1.076553213596344,7.926742649078369,-0.5608566731214524,-0.38316803798079485,-0.5643447458744049,-1.371835846453905,-0.12789532244205476,0.9518929481506347,-11.67646837234497,2.983018076419831
2019-11-11 04:00:00,-10.083333778381348,-2.215108597278595,-0.1351423766463995,1.0858804643154145,-0.028266582009382514,-0.12420157864689826,0.01085844878107307,0.17156524881720542,2.67890727519989,0.453543618042022
2019-10-04 16:00:00,15.95640001296997,11.360598373413087,0.19381858706474303,-0.4290758654475212,-0.8567512214183808,-1.203236186876893,-0.09714892208576208,1.1748434185981753,-12.649711418151854,1.930484813451767
2019-05-02 11:00:00,19.67636032104492,5.21160364151001,0.6582340627908706,-0.19953693263232705,-1.8314388632774345,-0.4411680229008198,-0.012004301371052878,3.961728262901306,-2.5117345571517946,0.8100465118885041
2019-11-18 15:00:00,1.076553213596344,3.933886933326721,0.36797449290752415,0.0759096374735236,0.11793657613452524,-0.3939603617414832,-0.00017879009246830058,-0.8317133784294128,-1.6195928454399109,-0.31039127223193647
2019-08-22 04:00:00,-1.713417500257492,6.409457540512085,-0.5995577126741409,0.3972641378641129,-0.17446976676583292,-0.9132459975779057,-0.07822774052619934,-0.05138554126024244,-6.72913236618042,2.337916469573974
2019-04-29 17:00:00,18.746371269226074,1.9374613046646119,0.2131693616509438,-0.7504306197166445,-1.39282968044281,-0.603023411333561,-0.043539482355117794,3.0699254035949712,-3.3227718830108643,0.09704048708081245
2019-08-14 07:00:00,-20.313226318359376,10.32245512008667,-0.4641034007072449,1.4990502476692198,-0.12573535218834878,-1.1627725125523283,-0.10345573425292968,0.06008982842322438,-9.729971599578857,2.8641833424568177
2019-11-24 02:00:00,-3.573398065567017,-1.6561082243919372,-0.5995577126741409,0.3972641378641129,-0.27193849682807925,-0.19164116568863393,0.009281750116497256,0.06008982842322438,1.7867664337158202,0.11401688717305661
2019-04-14 03:00:00,-8.223348903656007,-5.808678531646729,-0.11579168261960149,0.5349873512983322,0.3128742173314095,-0.07699367627501488,0.02189575550146398,-1.3890899419784544,3.7332585573196413,0.8609758138656616
2020-01-01 21:00:00,-11.013322925567627,-8.284247827529907,0.23251994252204894,0.4431719571352005,-0.12573535218834878,0.10509348139166833,0.028202678635716433,-0.49728713035583494,6.085267448425293,-0.4122493799775839
2019-12-21 07:00:00,-12.873302173614501,-7.006531047821045,-0.019038470298983173,0.9022495210170746,0.2154053345322609,0.22648488730192184,0.05579594532027841,-0.49728713035583494,6.977409458160402,-0.46317861871793864
2019-08-08 00:00:00,-25.89316635131836,9.683602237701416,-0.4641034007072449,1.636773860454559,-0.028266582009382514,-1.3246277250349525,-0.13972111344337468,-0.6087626934051513,-10.865429401397703,4.392054104804993
2019-07-06 18:00:00,5.72650637626648,6.80874400138855,-0.2318956062197685,-0.24544471316039568,-0.12573535218834878,-1.0278935655951498,-0.08926494568586349,0.6174666583538055,-7.377963209152222,1.7607216477394103
2020-02-10 03:00:00,-10.083333778381348,-13.315241336822506,0.19381858706474303,0.2595407411456108,0.41034283041954056,0.5771713798865676,0.10152149796485901,-0.9431885480880737,11.438118267059327,-1.1252557247877122
2019-06-12 01:00:00,4.796514201164245,1.538175541162491,-0.11579168261960149,0.1218174418900162,-0.22320413291454316,-0.603023411333561,-0.043539482355117794,-0.6087626934051513,-2.6739430189132682,2.320940113067627
2019-07-30 02:00:00,-13.803293228149414,9.523885536193848,-0.36735015362501144,1.2695117712020876,0.7027492821216583,-1.2302124155685306,-0.11370460242033005,-1.05466388463974,-10.216593551635741,3.7299768805503843
2019-05-21 07:00:00,4.796514201164245,3.0554611206054685,-0.5995577126741409,-0.015905873663723463,-1.2953603506088258,-0.5693036377429962,-0.038020785152912184,1.9551721215248108,-2.917254209518433,1.4891001045703889
2020-01-23 20:00:00,-25.89316635131836,-5.808678531646729,-0.309298212826252,1.5908665418624879,-0.028266582009382514,0.16578909754753113,0.052642172016203394,-0.05138554126024244,6.247474193572999,-1.3629247292876239
2020-03-24 17:00:00,15.95640001296997,-3.7323944330215455,0.9097924411296845,-0.38316803798079485,-2.2213138580322265,-0.13768937215209004,0.02662586029618978,3.961728262901306,1.9489739656448364,-0.9894447937607765
2019-10-06 00:00:00,1.076553213596344,5.770602035522461,-0.17384362742304799,0.16772516295313836,-0.27193849682807925,-0.919989912211895,-0.08295828402042389,-0.1628609210252762,-5.918094205856325,3.5092848420143126
2019-07-31 08:00:00,-1.713417500257492,12.798026180267332,-0.019038470298983173,1.5449577927589417,0.6052805244922638,-1.1425412634387613,-0.10109058171510696,-1.05466388463974,-9.567764472961425,2.796277785301208
2020-01-11 10:00:00,-14.733281707763672,-7.645392656326294,0.0003121792105957533,1.453142833709717,-0.12573535218834878,0.4422919888049364,0.08338898549554866,0.7289421498775482,9.32941951751709,-1.37990056425333
2019-07-07 21:00:00,0.14656318500638008,3.5346017122268676,-0.32864888459444047,0.2595407411456108,-0.8567512214183808,-0.8188301280140877,-0.06719040572643278,1.8436956524848938,-5.431469678878784,2.11722491979599
2020-01-28 14:00:00,-2.6434070348739622,-7.166247987747193,-0.4641034007072449,0.3972641378641129,-0.8080167353153229,0.41531609557569027,0.08575420752167702,2.5125490188598634,8.275069618225098,-1.7194267734885216
2020-02-18 06:00:00,2.9365343093872074,-8.843248176574708,0.11641608020290732,0.2595407411456108,-0.8080167353153229,0.3681079775094986,0.0715632051229477,0.6174666583538055,8.11286015510559,-0.6668943360447883
2019-04-01 14:00:00,21.84633560180664,-0.5381091192364693,0.8517407417297364,-0.5974044665694237,-0.7592822492122651,-0.23884898722171788,0.015588726801797731,1.8436956524848938,0.8135210156440735,-0.9724687334150076
2019-04-16 00:00:00,24.32631206512451,-2.6942509412765503,0.48407829403877256,-0.7045222371816634,-1.8314388632774345,-0.23884898722171788,-0.005697501823306089,6.6371386528015135,1.5434553623199463,1.930484813451767
2020-03-04 19:00:00,-10.083333778381348,-5.0101066589355465,-0.2318956062197685,0.8104338705539703,0.16667095869779586,0.09834956675767899,0.045546893030405045,-0.6087626934051513,5.1120213031768795,-0.46317861871793864
2019-04-09 20:00:00,15.02640733718872,-3.652536225318909,0.638883525133133,-0.38316803798079485,-1.7339693188667293,-0.3804724446497858,-0.01752310767769815,1.0633682191371918,0.7324174076318741,0.23285135512705893
2019-07-29 19:00:00,8.51647515296936,11.600171756744384,-0.0964410646818578,-1.3931393444538116,-0.17446976676583292,-1.675313912332058,-0.17835115194320678,-0.38581179976463315,-15.082827949523926,3.4244027733802795
2020-03-16 02:00:00,-2.6434070348739622,-8.204389381408692,-0.1351423766463995,0.48907956779003153,0.2154053345322609,0.2602045670151711,0.05816109122024497,-0.9431885480880737,7.464033031463623,-0.08969920873641968
2020-01-22 04:00:00,-25.89316635131836,-12.756247997283936,-0.038389127515256395,0.9481572508811951,0.5078116297721863,0.4894994366914034,0.08575420752167702,-1.166139483451843,10.951495552062989,-0.8366582296788693
2019-08-10 17:00:00,53.15602340698242,14.395168018341064,0.11641608020290732,-2.5408334016799925,-0.9542198836803436,-1.7157790154218673,-0.15943027883768077,2.5125490188598634,-16.94820604324341,2.7453475117683412
2019-12-26 01:00:00,-23.103197288513186,-9.402248334884643,-0.019038470298983173,1.5908665418624879,-0.028266582009382514,0.2062530435621739,0.05185391772538424,-0.9431885480880737,7.707344102859497,-0.4462023627012968
2019-11-20 05:00:00,4.796514201164245,-3.57267849445343,0.5034291028976441,0.0759096374735236,-1.6365015745162963,-0.07699367627501488,0.01874218378216026,3.0699254035949712,3.327738952636719,0.6233073830604554
2020-02-20 05:00:00,-21.243211746215813,-9.322391414642334,0.03901346325874324,1.0858804643154145,0.11793657613452524,0.40182786509394647,0.07944709993898867,0.840417492389679,9.086106824874879,-0.48015495180152357
