,SHAP_TEMP_16,SHAP_TEMP_09,SHAP_SPM_02,SHAP_TEMP_08,SHAP_OX_11,SHAP_OX_19,SHAP_TEMP_13,SHAP_TEMP_01,SHAP_TEMP_14,SHAP_TEMP_21,SHAP_TEMP_23,SHAP_OX_03,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_03,SHAP_OX_23,SHAP_HUM_24,SHAP_TEMP_15,SHAP_TEMP_05,SHAP_HUM_03,SHAP_TEMP_04,SHAP_HUM_02,SHAP_OX_24,SHAP_HUM_09,SHAP_HUM_01,SHAP_WD_01,SHAP_WS_01
2019-04-19 16:00:00,0.019192146509885804,0.13175895190797746,0.153852242231369,0.5672238960862159,0.09349927641451358,0.2666992723941803,1.0673414945602417,-7.375052547454834,0.04981275089085101,-1.6500193417072295,1.4423509657382967,-1.3925523042678831,1.4032119095325468,1.661399209499359,-0.16963625624775888,0.5007136791944504,0.8248371660709382,-0.38993903994560253,-2.227270221710205,1.0822724282741547,0.05913335438817737,1.1660039693117143,-0.5858382314443589,0.1140251530334353,-0.05233274921774861,-0.707335364818573,0.10698914304375644,0.127982079423964
2019-04-21 15:00:00,0.044338838383555415,0.17555719558149574,0.2505684956908226,1.60146264731884,0.1836598152294755,-0.1980518691241741,1.1118052124977111,-7.493199443817138,0.05083616934716702,-2.2435445189476018,1.952335500717163,0.5673236548900605,1.9207170486450198,-6.819045734405518,-0.44507073163986205,0.6708780094981194,-0.6855592489242553,0.4125898525118828,-2.227270221710205,1.5870840370655057,-0.46356644183397294,1.713982430100441,0.14693496823310848,-0.16521004363894462,-0.2482141867280006,0.35386567115783696,0.07545962277799843,0.06506775394082068
2019-04-22 12:00:00,-0.06882130187004801,0.15067182527855036,0.08937474805861709,1.538142019510269,0.014608840458095056,1.4497022151947019,0.6449360892176628,-5.602850103378296,0.08767806347459557,-0.6352828919887543,0.9323664098978043,2.3542693495750426,1.621108877658844,-8.703588199615478,0.05989242438226934,0.6627748176455498,0.3600998371839524,0.051451834850013235,-1.2747411727905273,1.5870840370655057,-0.6502449482679367,1.7726944446563722,0.5133215487003326,-0.05594409443438051,-0.28086111769080163,0.00013202280970286696,0.01240058331750329,0.01788196265697479
2019-04-22 13:00:00,-0.0562479518353939,0.1536580469459295,0.1216134984046221,1.5170350193977353,0.003338771499693389,1.1962015509605408,0.6227042704820633,-3.94879412651062,0.08460790980607272,-0.884180533885956,0.7320152401924134,0.5673236548900605,1.1853150516748427,-3.9922307968139648,-0.03191904583945866,0.525022828578949,0.7086528658866883,-0.1491803914308548,-1.3881375312805173,1.4789100527763366,-0.4262306958436966,1.4008518233895304,-0.12785502527840437,-0.007381449639797169,-0.26997880041599276,0.35386567115783696,0.043930101580917806,-0.09221813492476938
2019-04-22 14:00:00,-0.0457701466977596,0.15266267415136098,-0.03958025905303655,1.2215381622314452,0.12730948384851215,0.9427009582519531,0.7116316899657249,-4.7758220672607425,0.08665465004742146,-1.0373482823371887,0.8048701822757721,-0.35497093498706817,0.8039955288171768,-3.0499589443206787,0.2894211024045944,0.3953738518059254,0.9991137385368347,-0.349812600016594,-1.4561752378940582,1.1363593220710753,-0.16488089794293043,1.0681506559252738,-0.31104826778173444,0.06546251475811002,-0.25909651070833206,0.35386567115783696,0.07545962277799843,0.049339149892330146
2019-04-22 15:00:00,-0.03948347866535186,0.13872687583789228,0.2505684956908226,0.8205068082548678,0.14984960658475754,0.43569972813129426,0.756095378100872,-5.484703397750854,0.07846757583320141,-1.1522240102291106,1.0416488617658615,-0.9314049780368805,0.9946552306413651,-3.9922307968139648,-0.12373053207993508,0.28193098711781206,0.5924684822559356,-0.1491803914308548,-1.4108168959617615,0.8298665404319763,-0.09020950691774485,0.7550200182944538,-0.31104826778173444,0.12616581767797466,-0.19380266629159454,-0.17673472836613652,-0.05065845530480142,0.08079633563756942
2019-04-22 17:00:00,-0.02691012471914291,0.11384154395200312,-0.10405775718390942,0.29283406361937525,0.17238976657390592,0.05544875673949719,0.756095378100872,-6.548024892807007,0.07744423821568489,-1.5542894780635828,1.2966411471366883,-0.9314049780368805,0.9674180835485459,-6.819045734405518,-0.6286936610937118,0.3872708048671484,0.18582329526543617,0.37246341854333875,-1.682968008518219,0.2889968674629926,-0.2022165922448039,0.6180253880098462,0.23853160198777915,0.029040529951453203,-0.04145045392215251,-1.591668975353241,-0.019128936436027238,0.2538108352571726
2019-05-10 12:00:00,-0.06253462210297583,0.15763972662389278,0.4117622941732407,1.7281042262911797,-0.007931299973279241,0.22444916814565657,0.7116316899657249,-2.8854729413986204,0.08358450997620823,-0.8458885967731475,1.0598625063896177,1.4896183133125305,0.9129439353942871,-6.819045734405518,-0.490976482629776,0.3953738518059254,-1.2083888411521913,-0.710950642824173,-1.3654581904411314,1.208475321531296,0.4698260143399239,0.931155978143215,-2.1429810643196108,-0.34731998220086097,-0.008803545217961046,4.421802330017089,-0.019128936436027238,0.01788196265697479
2019-05-10 13:00:00,-0.047865704447031,0.16261676345020531,0.4117622941732407,1.60146264731884,-0.041741489712148874,-0.029051444726064773,0.7338635697960854,-2.1765918016433714,0.07846757583320141,-0.9607644200325012,1.0416488617658615,0.10617634579539299,0.5588613972067834,-0.2231440870091319,-0.03191904583945866,0.3143432386219502,-1.1502966403961181,-0.590571305155754,-1.4788547098636626,0.7036635667085648,0.6565044984221459,0.7550200182944538,-2.4177711725234983,-0.3351792853325606,-0.019685846567153893,4.598668718338013,-0.019128936436027238,-0.013575206021778257
2019-05-10 14:00:00,-0.037387913465499856,0.15664432812482118,0.153852242231369,1.0737898759543896,-0.05301156367058861,-0.36705224215984344,0.7449794501066208,-2.649179148674011,0.07642079629003999,-0.9224724888801574,1.0052213042974472,-0.5855445504188538,0.39543874785304073,8.25730013847351,0.05989242438226934,0.20900343619287015,-0.8598358035087585,-0.349812600016594,-1.5922509193420402,0.5414027005434037,0.7685115128755569,0.5593133912421763,-2.5093678712844847,-0.323038624599576,0.012961068004369702,4.598668718338013,0.07545962277799843,0.01788196265697479
2019-05-10 15:00:00,-0.02691012471914291,0.13175895190797746,0.2183297522366047,0.3772616516798735,-0.05301156367058861,-0.4093023732304573,0.7449794501066208,-2.649179148674011,0.0753974203020334,-1.2288079261779787,1.1145037233829498,-1.3925523042678831,0.5043872348964215,11.084114837646485,-0.03191904583945866,0.16038507409393787,-0.8598358035087585,-0.2294332638382912,-1.6376093029975891,0.36111280545592306,0.8058471977710724,0.3048948161303997,-2.5093678712844847,-0.26233531720936304,0.13266639299690722,4.068068099021912,-0.05065845530480142,0.30099658146500585
2019-05-10 16:00:00,-0.02271902933716774,0.0989103444851935,0.153852242231369,-0.21373193189501766,-0.030471424013376186,-0.4938026160001755,0.8005591183900833,-4.303234791755676,0.0753974203020334,-1.420267730951309,1.0780762255191803,-2.4301335930824277,0.5043872348964215,8.25730013847351,-0.8582223534584046,0.19279732257127763,-1.1502966403961181,-0.10905393324792383,-1.6602887332439422,0.12673598639667033,0.8058471977710724,0.1874708440154791,-2.234578084945679,-0.26233531720936304,0.25237169526517395,3.18373441696167,-0.05065845530480142,0.41109668295830487
2019-05-10 17:00:00,-0.020623461157083495,0.07103875689208504,0.05713599296286699,-0.4036940634250641,-0.019201365881599475,-0.4938026160001755,0.8561387300491333,-5.012115764617919,0.07028050273656845,-1.611727422475815,1.3694960594177248,-2.7759941816329956,0.885706827044487,7.315028810501099,-1.1795625448226927,0.19279732257127763,-1.498849904537201,-0.10905393324792383,-1.6602887332439422,0.01856207130476829,0.6938402026891708,0.265753486379981,-1.776594614982605,-0.323038624599576,0.3285478569567204,3.360601234436035,-0.05065845530480142,0.3481823266949505
2019-05-10 18:00:00,-0.020623461157083495,0.06208007410168646,0.2828072592616081,-0.6147632002830506,-0.05301156367058861,-0.4093023732304573,0.7894431799650192,-6.075437021255494,0.06516353487968445,-1.7457490444183352,1.5516332864761353,-2.4301335930824277,1.0491294354200367,8.25730013847351,-0.9959396183490753,0.306240142788738,-1.9635872840881348,0.29221052080392834,-1.7736848950386048,0.09067802820354698,0.5071616671979428,0.265753486379981,-1.8681911468505858,-0.3958825781941414,0.37207709401845934,3.18373441696167,-0.019128936436027238,0.4268253082409501
2019-05-10 19:00:00,-0.010145646333694455,0.05212596580386162,0.2183297522366047,-0.889153105020523,-0.21079246737062932,-0.4093023732304573,0.511544955521822,-7.729493093490601,0.07130390778183937,-1.8414790034294128,1.7337708175182343,-2.314846897125244,1.2942635238170623,2.6036709785461425,-1.2254682540893556,0.35485856533050536,-2.0216792702674864,0.5730956286191939,-1.8870811700820922,0.09067802820354698,0.5444974139332771,0.5397427792660892,-1.776594614982605,-0.49300786629319193,0.42648857459425926,2.299400544166565,-0.05065845530480142,-0.13940393188968297
2019-05-11 10:00:00,-0.17359919399023055,0.1357406046241522,0.4117622941732407,1.1793244130909444,-0.23333261124789714,2.25245430469513,0.36703790538012976,-6.66617169380188,0.12349653095006943,0.2262858122587204,0.02167949285358189,2.2966259360313415,1.566634714603424,-7.761316919326783,0.10579816796816884,0.6951870590448379,0.7086528658866883,-1.1523415863513944,-0.2995332542806864,1.8755478739738465,-0.2022165922448039,1.713982430100441,-1.1354181945323945,-0.007381449639797169,0.012961068004369702,1.7688000202178955,0.13851865716278555,0.1594392769038677
2019-05-11 11:00:00,-0.1463569337502122,0.13673603017814456,0.2505684956908226,1.3903934061527252,-0.12063193898648021,2.210204148292542,0.4781971715390682,-4.893969202041626,0.11019252883270383,0.2262858122587204,-0.08760291207581757,0.4520368933677673,1.4304491877555847,0.7191275298595429,-0.44507073163986205,0.508816733211279,1.1152980983257292,-1.2727208256721496,-0.594363597035408,1.42482316493988,0.24581181267276406,1.4791345790028572,-1.0438214600086213,0.06546251475811002,0.002078768692445038,2.1225337266922,0.10698914304375644,0.033610571920871725
2019-05-11 12:00:00,-0.11911468972684816,0.14669017503038045,0.2828072592616081,1.4115002527832985,-0.10936189687927252,2.25245430469513,0.3448060726746917,-3.0036196231842043,0.09995867758989335,-0.04175778916105626,-0.014747975673526545,-0.47025773525238035,1.0218923002481461,13.910929870605468,-0.0778247933834791,0.4683013916015625,1.6381277203559876,-1.3128472566604612,-0.8891939103603363,1.208475321531296,0.2084761011181399,1.029009334743023,-1.2270146548748015,0.15044713709503416,-0.04145045392215251,3.18373441696167,0.07545962277799843,0.033610571920871725
2019-05-11 13:00:00,-0.09187241978943346,0.1476856045424938,-0.03958025905303655,1.1582174897193909,-0.16571221519261597,1.998953640460968,0.4226175151765347,-2.531032109260559,0.11223933633300476,-0.15663359966129065,-0.014747975673526545,-1.507839059829712,0.58609858751297,15.795473957061768,-0.0778247933834791,0.34675548970699305,1.8124040722846986,-1.3128472566604612,-1.115986514091492,0.793808549642563,0.2831475200131535,0.931155978143215,-1.776594614982605,0.2597130658105016,-0.019685846567153893,4.068068099021912,0.07545962277799843,0.033610571920871725
2019-05-11 14:00:00,-0.07091686129570006,0.1357406046241522,0.08937474805861709,0.6305446391925216,-0.10936189687927252,1.6609527587890625,0.5560086920857431,-2.2947384357452387,0.10507560539990664,-0.3289473757147789,0.24024434760212898,-3.1218544483184805,0.4771500535309314,13.910929870605468,-0.0778247933834791,0.21710648797452445,1.6381277203559876,-1.1924679100513458,-0.8438354432582855,0.7036635667085648,0.5071616671979428,0.6375960357487201,-2.234578084945679,0.29613507874310024,0.02384337023831899,4.24493522644043,-0.019128936436027238,0.08079633563756942
2019-05-11 15:00:00,-0.09606356509029863,0.11085532465949655,0.1216134984046221,0.3772616516798735,-0.14317208849824964,0.9849510848522186,0.5671247020363808,-2.531032109260559,0.0927949771285057,-0.596990919113159,0.3495267294347287,-3.352428102493286,0.4226758882403373,20.506828689575194,-0.2155420258641243,0.18469425514340398,1.5800354480743406,-0.9918356955051424,-1.0025901257991792,0.43322878926992414,0.6938402026891708,0.3244655102491379,-2.3261745691299445,0.2597130658105016,0.0673725789412856,3.891201615333557,-0.019128936436027238,0.19089647755026812
2019-05-11 16:00:00,-0.08139464720152316,0.0989103444851935,0.08937474805861709,-0.10819736905395982,-0.1544421459082514,0.43569972813129426,0.6782839432358742,-3.3580602645874023,0.09177157948724926,-0.8458885967731475,0.5134504288434982,-3.1218544483184805,0.4771500535309314,28.045003318786627,-0.5368821650743485,0.16848812773823735,1.6381277203559876,-1.0319621503353118,-1.2747411727905273,0.14476499259471892,0.7311759278178217,0.24618282765150074,-2.1429810643196108,0.2475724163465202,0.17619561776518824,3.0068677663803096,-0.019128936436027238,0.41109668295830487
2019-05-16 15:00:00,-0.020623461157083495,0.13872687583789228,0.508478519320488,0.6305446391925216,0.14984960658475754,0.22444916814565657,0.7783272609114646,-4.657675170898438,0.0753974203020334,-1.3053918540477754,1.1145037233829498,0.5673236548900605,1.239789292216301,-7.761316919326783,-0.3073534667491914,0.476404482126236,-0.5693749576807022,0.4125898525118828,-1.6149301052093505,0.9921274483203888,-0.2768879696726799,1.126862607896328,-0.12785502527840437,-0.17735068080946803,-0.21556728817522525,0.8844660699367524,0.10698914304375644,0.002153399214148538
2019-05-23 12:00:00,-0.10654134526848791,0.1496764204814099,0.5729560136795044,1.538142019510269,0.20619995705783375,1.0694512963294984,0.6782839432358742,-4.539528465270997,0.08665465004742146,-0.38638529628515245,0.5316641688346863,1.7201918244361878,0.9674180835485459,-8.703588199615478,0.013986686291173112,0.4358891688287258,-0.16272980868816372,0.011325399950146664,-1.115986514091492,0.7757796138525009,0.2831475200131535,0.8920146510004997,-1.410208088159561,-0.12878804851789027,-0.29174340292811396,2.476267313957215,-0.019128936436027238,0.11225349903106689
2019-05-23 13:00:00,-0.07091686129570006,0.1536580469459295,0.4762397646903992,1.2848589085042477,0.20619995705783375,1.0694512963294984,0.7116316899657249,-3.2399130344390867,0.08153774850070476,-0.482115139067173,0.4770229414105415,0.33674998879432677,0.9401810258626938,-4.93450231552124,-0.3073534667491914,0.33054935596883295,0.12773111946880816,-0.028801050875335917,-1.4108168959617615,0.667605620622635,0.3578188981860876,0.8528732843697071,-1.410208088159561,-0.11664738808176478,-0.3243902899324894,2.8300008058547976,0.043930101580917806,-0.15513247884809972
2019-05-23 14:00:00,-0.04367457106709477,0.14171308940276503,0.37952351868152623,0.6516515232622624,0.21747002117335795,0.2666992723941803,0.6227042704820633,-3.2399130344390867,0.07846757583320141,-0.5586990088224411,0.5680915966629982,-0.35497093498706817,0.6405727773904801,-2.1076872944831844,0.4730440616607666,0.3224463107064366,0.3600998371839524,-0.10905393324792383,-1.5242131531238556,0.6315476834774018,0.3578188981860876,0.5984547363594175,-1.5934012293815611,-0.05594409443438051,-0.30262570828199387,2.6531337976455687,0.01240058331750329,0.08079633563756942
2019-05-23 15:00:00,-0.03319681286811826,0.1118507292761933,0.2505684956908226,-0.129304242413491,0.24001008830964565,-0.28255206495523455,0.6782839432358742,-2.8854729413986204,0.08665465004742146,-0.7501586973667145,0.6591602742671967,-0.8161181330680847,0.6405727773904801,0.7191275298595429,-0.2155420258641243,0.23331263549625875,0.24391545504331588,-0.028801050875335917,-1.5922509193420402,0.39717077761888503,0.43249029442667963,0.5788840552791954,-1.5018044948577882,-0.007381449639797169,-0.1502734526991844,2.1225337266922,-0.019128936436027238,0.5841111369431019
2019-05-23 16:00:00,-0.02691012471914291,0.07502043657004834,0.4117622941732407,-0.2559456862509251,0.2287400458008051,-0.4938026160001755,0.7116316899657249,-3.59435396194458,0.08153774850070476,-0.9607644200325012,0.7320152401924134,-1.1619787096977234,0.5588613972067834,10.141844081878663,-1.6845255970954895,0.23331263549625875,0.01154676820151504,0.011325399950146664,-1.4108168959617615,0.37914184033870696,0.39515459984540946,0.3636068221181631,-1.2270146548748015,-0.03166276556439697,0.11090176999568938,2.1225337266922,-0.05065845530480142,0.4268253082409501
2019-05-23 17:00:00,-0.04367457106709477,0.06904797311872242,0.18609101325273517,-0.29815950244665146,0.17238976657390592,-0.8318035066127777,0.756095378100872,-4.657675170898438,0.07846757583320141,-1.2096619546413419,0.9141526699066163,-1.507839059829712,0.7222841680049896,5.430485439300538,-1.2254682540893556,0.20900343619287015,0.01154676820151504,0.011325399950146664,-1.5242131531238556,0.18082295805215834,0.2831475200131535,0.3636068221181631,-1.2270146548748015,-0.08022542153485117,0.2632540510967374,1.7688000202178955,-0.05065845530480142,0.3481823266949505
2019-05-24 11:00:00,-0.1379747122060508,0.1357406046241522,0.31504602879285815,1.2215381622314452,-0.05301156367058861,2.1257038593292235,0.3781538486480714,-1.7040044069290168,0.10507560539990664,0.18799383640289308,0.07632068386301398,2.0660523891448976,0.5588613972067834,-11.530403614044191,0.3353268593549728,0.36296161711215974,0.8248371660709382,-0.8313299596309662,-0.8438354432582855,1.4428520917892456,-0.2022165922448039,1.126862607896328,-0.9522248089313508,0.04118118606565986,-0.19380266629159454,3.5374682903289796,0.10698914304375644,-0.045032358448952405
2019-05-24 12:00:00,-0.09606356509029863,0.13872687583789228,0.4117622941732407,1.3903934061527252,-0.041741489712148874,1.6609527587890625,0.3892697531729937,-0.7588296115398407,0.1091691667214036,0.07311802478507161,0.07632068386301398,0.9131840705871582,0.2864902581088245,-5.876774024963379,0.15170388258993628,0.20900343619287015,0.9991137385368347,-0.9115828692913055,-1.0025901257991792,0.8839535683393478,0.17114043049514294,0.6767374217510224,-1.9597879767417907,0.08974382621236146,-0.1829203799366951,4.24493522644043,0.10698914304375644,-0.12367532335338183
2019-05-24 13:00:00,-0.08139464720152316,0.14669017503038045,0.4117622941732407,1.1582174897193909,-0.041741489712148874,1.4074521183967592,0.4893131196498871,-0.40438921600580213,0.10814575497061014,-0.09919571615755557,0.02167949285358189,-0.009110455587506278,0.06859334781765933,-3.9922307968139648,0.3812325790524483,0.1279728315770626,1.1733902633190154,-0.871456378698349,-0.9118731647729874,0.4692867428064346,0.581833066046238,0.3048948161303997,-2.3261745691299445,0.12616581767797466,-0.2046849831938744,4.598668718338013,0.10698914304375644,0.2852679563686252
2019-05-24 14:00:00,-0.08977688103914262,0.1357406046241522,0.508478519320488,0.6516515232622624,-0.019201365881599475,1.11170135140419,0.4893131196498871,1.4859600424766541,0.09893528446555137,-0.3289473757147789,0.13096190365031363,-0.7008313655853271,-0.013117975741624804,-5.876774024963379,-0.8123165726661682,0.06314834083896129,1.7543118476867676,-0.7510770380496978,-0.934552463889122,0.12673598639667033,0.7311759278178217,0.10918822139501572,-2.5093678712844847,0.1625878058373928,-0.1502734526991844,5.129269790649415,0.07545962277799843,-0.013575206021778257
2019-05-24 15:00:00,-0.08768131770193574,0.1118507292761933,0.4440010040998459,-0.0026627213694154937,-0.007931299973279241,0.43569972813129426,0.5560086920857431,1.1315199077129363,0.09893528446555137,-0.6927207171916961,0.29488554112613197,-0.9314049780368805,-0.4489117950201035,-5.876774024963379,0.05989242438226934,0.03883913215249774,1.463851165771484,-0.7510770380496978,-1.1386657774448392,-0.05355389285832642,0.8058471977710724,-0.04737707413733004,-2.7841575145721436,0.2839944027364254,-0.019685846567153893,4.952402591705322,-0.019128936436027238,0.06506775394082068
2019-05-24 16:00:00,-0.06882130187004801,0.08099290782120076,0.4440010040998459,-0.4881218448281288,0.025878902245312925,0.1821990881115198,0.589356480538845,0.18634516336023807,0.0927949771285057,-0.9224724888801574,0.5134504288434982,-0.7008313655853271,-0.3672004327178001,7.315028810501099,-0.16963625624775888,-0.09080985002219677,0.8248371660709382,-0.6708241820335388,-1.1386657774448392,-0.19778578951954845,0.9178543746471405,-0.1060890665277839,-2.6925609469413763,0.2232910751015879,0.11090176999568938,2.8300008058547976,-0.05065845530480142,0.31672513727098706
2019-05-24 17:00:00,-0.06882130187004801,0.05809844247996805,0.18609101325273517,-0.889153105020523,-0.019201365881599475,0.05544875673949719,0.6782839432358742,-1.2314170479774478,0.0897248135879636,-1.3053918540477754,0.8595114558935165,-0.7008313655853271,-0.14930351325310767,16.737745666503905,-0.904128086566925,-0.06650068238377568,0.47628419399261473,-0.7510770380496978,-1.2747411727905273,-0.2518727757036686,0.8805186554789544,-0.41921964287757874,-1.5934012293815611,0.08974382621236146,0.17619561776518824,2.8300008058547976,-0.05065845530480142,0.36391091085970395
2019-05-24 18:00:00,-0.0562479518353939,0.03918557353317738,0.1216134984046221,-1.1002221792936324,-0.13190201967954632,-0.029051444726064773,0.5560086920857431,-1.9402981877326966,0.08153774850070476,-1.4394136905670167,1.0780762255191803,-2.314846897125244,0.17754183411598207,5.430485439300538,-1.0418453574180604,-0.0016761681996286192,0.06963894460350273,-0.550444832444191,-1.342779064178467,-0.5403365045785904,0.43249029442667963,-0.3605076625943184,-1.5934012293815611,0.01689987033605574,0.285018615052104,2.476267313957215,-0.019128936436027238,0.127982079423964
2019-05-25 10:00:00,-0.23856150172650814,0.10587823775131255,0.2505684956908226,0.5883307840675115,-0.28968292474746704,2.210204148292542,0.011328182741999615,0.5407855324447155,0.14601103458553552,0.8963948041200638,-0.30616785064339636,1.604905128479004,0.4226758882403373,-9.64586067199707,0.3353268593549728,0.33054935596883295,0.7667450129985809,-1.0720885932445525,0.06333487424999473,1.3707361340522763,0.05913335438817737,1.1855746164917946,-1.2270146548748015,0.004759210906922812,0.11090176999568938,1.9456668853759767,0.01240058331750329,-0.12367532335338183
2019-05-25 11:00:00,-0.17988590579479932,0.10886447038501501,0.1216134984046221,0.6094377590343358,-0.2784128714352846,2.6327053785324104,0.011328182741999615,0.6589323148131371,0.1429409238509834,0.8389568090438843,-0.36080901399254806,0.5673236548900605,-0.2310148760676384,-0.2231440870091319,0.3812325790524483,0.16848812773823735,0.8829293489456177,-1.2325943648815154,-0.09541994165629146,0.9380404353141785,0.2831475200131535,0.5984547363594175,-1.1354181945323945,0.07760318007203751,0.08913718946278093,3.0068677663803096,0.043930101580917806,-0.013575206021778257
