,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_OX_17,SHAP_TEMP_05,SHAP_SPM_01,SHAP_WS_01,SHAP_TEMP_24,SHAP_OX_18,SHAP_OX_16,SHAP_TEMP_17,SHAP_SPM_14,SHAP_TEMP_06,SHAP_TEMP_18,SHAP_OX_21,SHAP_HUM_06,SHAP_OX_19
2019-04-28 10:00:00,10.134405803680421,-3.7648288726806642,5.015380954742431,0.4407222494482994,3.6104342222213743,7.984462881088257,-0.048348789848387225,0.4328184261918069,-0.7648836821317673,0.5004265785217286,0.5776688903570175,-0.14135594572871923,0.5820337235927582,-0.8190941780805587,0.3183503530919552,-2.290453940629959,-2.0271229386329646,-0.3334254533052445,-1.2453023552894593,0.19340918101370333
2019-04-11 03:00:00,0.7307041451334954,-19.180844688415526,-2.086831128597259,0.4407222494482994,5.409492230415344,16.214238166809086,-0.18336666859686374,0.5146686519728974,-1.0309773921966552,2.218085992336273,1.2285372078418733,0.0017432213760912654,0.19047463722527028,-1.6694634854793549,0.5064238876104354,-2.360533684492111,-7.222196483612061,-0.6952868044376374,0.22467562779784203,-0.30168549045920373
2019-10-07 12:00:00,2.943339157104492,8.05411696434021,0.855513972043991,0.21530808918178077,-1.9454780697822571,-5.332811975479126,-0.14814456030726433,-0.03099838197231297,-0.6983604401350021,-0.21526509998366233,-1.1777031451463702,-0.0300566045567393,0.349998725950718,-0.20301059633493423,0.5299328565597534,0.09223054945468898,1.5612279891967773,0.028435872338741307,-0.5593128383159639,-0.13665384342893958
2019-11-07 05:00:00,-13.098265838623046,-12.843149375915527,-1.1736896634101868,-0.6863476589322091,2.7638193368911743,10.079316616058348,-0.05571341905742881,0.300299534574151,-0.6422719717025757,-1.3603715777397154,1.2285372078418733,-0.13600776605308057,0.5554025113582611,-0.28978284299373624,0.4262159824371339,-1.116631385684013,0.5971935093402863,0.849203097820282,-0.4613140285015106,0.2894275159575045
2019-12-27 11:00:00,-3.694566822052002,-6.334166479110718,0.9569738984107972,-0.4233645960688591,4.192482423782349,10.228948974609375,-0.2890327587723732,0.41333060394972565,-0.631837123632431,0.35728823170065876,1.2877066642045976,0.11304250080138445,0.001946067810058616,-1.062056803703308,0.7415156304836273,-1.747342151403427,-3.5802893519401557,-1.5999402046203612,0.17567635029554368,-0.4997233092784882
2020-03-31 22:00:00,-5.354041767120362,-13.01443691253662,-1.57953028678894,-0.23551965970546,3.0283864378929137,10.228948974609375,-0.253810715675354,0.3041971474885941,0.6321069888770581,0.35728823170065876,1.2877066642045976,0.11304250080138445,0.01644835099577905,-1.2442789137363435,0.5064238876104354,-1.2743090659379959,-4.865667843818665,-1.7808697700500489,-0.6083119362592697,-0.6977612733840941
2019-12-17 16:00:00,-7.566676187515259,-11.986701393127444,-1.3766099691390994,-0.23551965970546,3.875002419948578,12.024531269073485,-0.2890327587723732,0.3782521516084671,0.033396705240011204,-0.6446802318096161,0.7551785796880722,0.14484227895736693,0.01644835099577905,-1.166183876991272,0.6474790036678314,-1.6947832345962524,-4.222979497909546,-2.775990390777588,0.22467562779784203,-0.9288053840398789
2019-07-23 21:00:00,-10.885630130767822,15.419553947448733,-1.57953028678894,0.02746318802237508,-6.548948192596436,-15.35817670822144,-0.2890327587723732,-0.42076095640659333,-0.3657435700297356,-0.07212678641080854,-1.651061674952507,0.1686920430511236,0.001946067810058616,0.03127463012933736,0.6239697486162186,1.8792435735464093,3.114394927024841,-2.323661994934082,-0.6573112100362778,-0.961811500787735
2019-04-26 12:00:00,2.943339157104492,-9.24607982635498,-2.086831128597259,0.5534289970993995,2.1288580894470215,7.23630199432373,-0.1305335834622383,0.2028588275425136,-0.631837123632431,-1.2172338843345643,-1.3157657474279403,-0.10160617269575596,0.32099429368972776,-0.020788487792015076,0.6709881901741028,-0.8012760281562805,2.9001640081405644,1.4758805990219115,0.22467562779784203,0.5234721750020981
2019-05-15 15:00:00,14.55967674255371,6.169939184188843,0.9569738984107972,1.6053602933883666,-3.479967904090882,-8.026193571090698,-0.03660814538598058,-0.1323365136981011,-0.2326967826113105,0.9298413813114166,-0.6057276476640254,-0.18110562656074763,0.6110381994396448,-0.5587769705802202,0.576951438188553,0.47766485884785653,-0.4739561855792999,0.6616931676864624,-0.9513071417808533,0.5564788706600666
