,SHAP_NO2_01,SHAP_TEMP_24,SHAP_WD_04,SHAP_SPM_04,SHAP_WD_03,SHAP_OX_06,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_17,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_03,SHAP_NO2_15,SHAP_WS_04,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_04,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01,SHAP_TEMP_11
2019-04-22 11:00:00,-0.23563333116471769,4.185230040550232,-1.2536725759506226,0.5668965399265289,-1.9483756065368651,0.34169127475470307,-17.94184284210205,-3.311453655362129,-3.615328145027161,-1.60223001241684,-1.3736753299832345,-0.05799520368454973,1.002776586636901,-18.39887390136719,0.5318338468670845,1.6534546971321107,-2.1677712321281435,-0.004153469018638087,-0.6945629060268402,4.953691649436951,5.895622766017914,3.668719470500946,4.576803517341614,-0.7379258707165718,2.4398583441972734,-3.6321916818618774,-0.2901176705956459,1.3787023663520814,-1.8834306776523586
2019-04-22 12:00:00,-0.23563333116471769,3.743790626525879,-1.4353300273418428,1.4348902642726897,-1.6709662318229674,0.4152673576027155,-13.932320404052735,-3.749536582827568,-3.4856912732124328,-1.623287133127451,-1.4189520729705687,-0.04641314498148857,0.7394465878605843,-8.017951726913452,0.5318338468670845,1.2416872069239615,-1.958704936504364,0.985059404373169,-0.6945629060268402,4.363526177406311,5.077611637115479,3.1097016900777814,2.5682469964027406,-0.5710804410278797,2.3295302659273145,-2.791727638244629,-0.2980836987495422,1.1787871360778808,-1.9427347540855404
2019-05-10 10:00:00,0.09488372555933891,3.181959354877472,-1.4353300273418428,-2.03708461523056,-1.6709662318229674,0.36008525136858227,-15.714330673217773,-2.7140677988529203,-3.0535681724548343,-1.433773566037416,-1.2378451488912106,-0.011667009070515662,0.7065303534269333,-12.809146499633789,-0.3101601704955101,1.466287806630135,-1.7496389627456665,-0.39983856678009033,-0.5928465127944946,5.396316313743592,6.246199035644532,3.563903284072876,3.823595094680786,0.2631467070430517,2.4398583441972734,3.371674823760986,-0.2794965460896492,-1.4201103687286378,-1.5276056736707686
2019-05-10 11:00:00,0.5355731233954429,3.4227442026138304,-1.2536725759506226,-0.4095963597297668,-1.9483756065368651,0.34169127475470307,-11.482056045532229,-2.7937192767858505,-2.8375067353248595,-1.3495454221963883,-1.2680294528603553,0.034661149606108665,0.5748652592301369,-1.6296911478042602,-1.8257493019104003,0.9047866061329841,-0.7043082594871521,-0.20199599973857402,-0.6140374064445495,4.2159844756126414,5.603476381301881,2.7603152602910996,1.6895035803318024,0.47170346677303315,2.4950221419334415,4.212138628959655,-0.2980836987495422,-1.2201951086521152,-1.8241264641284942
2019-05-10 12:00:00,0.5355731233954429,3.2622209072113035,-1.4353300273418428,-1.0605915069580079,2.2127647280693052,0.13935667974874374,-10.145548868179322,-2.9928476601839065,-2.923931276798248,-1.2442600265145303,-1.2982141345739364,0.034661149606108665,0.26216084323823446,2.3629715919494627,-1.6573506116867065,0.755053023993969,1.3863530516624452,-0.5976811170578002,-0.6352283507585526,3.084832990169525,4.201172006130219,1.7121567934751512,-0.06798354312777519,0.5968375891447067,2.191620451211929,4.212138628959655,-0.2980836987495422,0.7789568245410919,-2.0316911436617375
2019-05-10 13:00:00,0.5355731233954429,3.0615670323371886,1.2895317554473877,-0.7350939989089966,1.6579457521438599,0.02899238616228103,-8.363538217544555,-3.1919765770435333,-3.1399929165840157,-1.2863741651177407,-1.4189520729705687,0.04624321982264519,0.16341204461641612,5.557101535797119,0.026637417636811756,0.39943566732108593,4.522345137596131,-2.3782642006874086,-0.6521809935569763,1.6094182223081592,2.8572967827320097,1.4326478652656078,-0.6956574857234955,0.5968375891447067,1.5296525973826647,6.173221158981323,-0.30339422821998596,0.5790416181087494,-2.0316911436617375
2019-05-10 14:00:00,0.5355731233954429,3.1418286681175234,0.9262168347835541,-0.3010971643030644,2.2127647280693052,-0.15494807162322105,-6.804279232025147,-3.3512796461582184,-3.3560546398162843,-1.391659523546696,-1.6453357964754105,0.04624321982264519,0.031747017148882145,8.751231384277343,-0.1417613595724106,0.28713542819023136,6.613006210327148,-2.1804216861724854,-0.6818483591079711,1.2159742116928103,1.1044162143021823,0.7688141070306301,-1.1977966487407685,0.8888170629739761,0.8952666193246843,5.612912321090699,-0.3087048716843128,0.37912642396986485,-2.090995386242866
2019-05-10 15:00:00,0.42540077194571496,3.3424827098846435,1.2895317554473877,-0.3010971643030644,-1.6709662318229674,-0.4676469065248966,-5.690523099899293,-3.630059707164765,-3.5289035081863402,-1.496944757550955,-1.901904208958149,0.023079135369334824,-0.08345989873632789,8.751231384277343,-0.3101601704955101,0.13740179836750033,6.1948737621307375,-0.20199599973857402,-0.6945629060268402,0.2815447114408016,0.6369813174009323,0.5591824591159821,-1.6999357163906097,0.8053943544626236,0.06780684404075146,6.173221158981323,-0.2794965460896492,-0.020703980326652528,-2.1502996169030664
2019-05-10 16:00:00,-0.4559780180454254,3.543136477470397,-1.2536725759506226,-0.3010971643030644,1.103127270936966,-0.7251634985208512,-8.586289358139037,-3.749536582827568,-3.8313899278640746,-1.581173050403595,-2.0226422019302843,-0.0695772338658571,-0.16575050856918092,16.73655824661255,-0.6469577431678772,0.006384903425350763,4.31327874660492,-0.39983856678009033,-0.7496592119336126,-0.0135382805019617,-0.4731762230396271,0.27967351824045183,-1.6999357163906097,0.8888170629739761,-0.15284918471006675,4.212138628959655,-0.21576918065547943,-5.418414306640626,-1.8241264641284942
2019-05-10 19:00:00,-2.54925272166729,4.104968333244324,-0.34538534432649615,0.6753957569599154,-0.2839195176959038,-0.9642861813306809,-17.49634046554565,-5.22308846116066,-5.041334915161133,-2.0654854308813815,-2.0226422019302843,-0.2896361295133829,0.5254909053444864,-1.6296911478042602,-4.183332633972168,0.5866026286035776,2.222617518901825,-6.3351153373718265,-0.8768046140670778,-0.9971481949090958,-1.7001927018165586,0.3146121516823769,-1.1977966487407685,0.012878566049039383,-1.0630549401044846,-2.231418180465698,-0.05379583686590195,-3.2193471431732177,0.4590846911072731
2019-05-10 20:00:00,-2.6594252049922944,4.626668858528137,-0.34538534432649615,0.6753957569599154,-0.006510164914652711,-0.9642861813306809,-18.38734426498413,-5.462043273448944,-5.559882807731628,-2.3181700613349676,-1.8868118381127712,-0.30121817030012615,0.7065303534269333,-5.622353792190551,-3.341338658332826,0.6989029180258512,3.058881998062134,-6.3351153373718265,-0.9191863453714177,-0.35780172869563104,-1.992339438199997,1.1182002744171768,-0.06798354312777519,-0.36252369116991756,-1.2561290010809896,-1.110799652338028,-0.003345133364200592,-0.4205343768000603,0.6963012939319014
2019-05-11 10:00:00,-0.8966674581170082,2.058296167850494,1.2895317554473877,2.302884042263031,2.2127647280693052,0.6727840632200242,-16.382584667205812,-0.8820841871201992,-1.15222609937191,-0.5914911679923535,-0.785077528655529,-0.13906950876116747,0.9698603197932243,-16.801808547973632,0.5318338468670845,1.5411545634269712,3.267948055267334,-0.20199599973857402,-0.3682230819016695,4.904511594772338,5.369758474826812,3.668719470500946,3.823595094680786,-0.5293691366910934,1.8882184252142906,-1.9512635588645935,-0.18921624459326267,-0.22061917521059513,-0.8159553498029709
2019-05-11 11:00:00,-0.676322726160288,1.8175113558769227,1.2895317554473877,0.13289968632161614,-1.3935569405555726,0.580813803523779,-12.818564224243165,-0.6829555377364158,-0.8497397910803557,-0.4230346929281949,-0.920907873287797,-0.10432338528335092,0.6242396488785744,-1.6296911478042602,-0.8153565764427185,1.2042539119720461,-0.7043082594871521,-0.9933662831783294,-0.42331935912370683,4.363526177406311,5.019182503223419,2.900069907307625,2.3171773433685305,-0.3208123050630093,2.0812923178076743,-0.8306448221206665,-0.21311398223042488,0.7789568245410919,-0.8159553498029709
2019-05-11 12:00:00,-0.23563333116471769,1.4964646577835081,-1.072015208005905,1.1093925833702087,-1.1161475956439972,0.36008525136858227,-9.031791973114014,-1.2006900697946548,-0.6336783021688461,-0.27563529312610624,-0.9963690847158432,-0.04641314498148857,0.36090963035821916,7.154166841506958,0.026637417636811756,0.81120310947299,-0.9133744239807129,0.3915316842496395,-0.5207974724471569,3.2815551161766052,4.37646005153656,2.2711745500564575,-0.06798354312777519,-0.15396687183529137,1.915800529718399,2.251056182384491,-0.23701171576976776,0.37912642396986485,-1.0828241646289825
2019-05-11 13:00:00,-0.4559780180454254,1.215548896789551,-0.89035764336586,1.326390916109085,-0.2839195176959038,0.06578051410615444,-7.472533512115478,-2.116681841015816,-1.1954384043812754,-0.17035001069307326,-0.785077528655529,-0.0695772338658571,0.08112143352627757,11.146829509735108,-0.3101601704955101,0.51173584330827,3.058881998062134,-1.191208791732788,-0.5462264932692051,2.396306067705155,3.091014033555984,1.5374635905027392,-1.4488662749528884,0.3048580180853606,1.6123984634876247,5.052602791786194,-0.25028819143772124,-3.0194320440292355,-1.3496929734945298
2019-05-11 14:00:00,0.09488372555933891,1.0148947656154632,-0.34538534432649615,1.8688869595527648,-0.5613288372755051,-0.15494807162322105,-6.136025857925415,-2.3556361734867095,-2.1893218100070957,-0.44409178625792267,-0.8756308741867542,-0.011667009070515662,-0.03408550303429361,2.3629715919494627,-3.1729396820068363,0.19355192705988883,0.9682207643985752,-0.20199599973857402,-0.5928465127944946,1.3635156467556953,2.0392857730388645,0.9784458026289939,-2.0765401303768156,0.7219716653227806,1.0055946823325939,6.173221158981323,-0.2688753753900528,-3.419262409210205,-1.4979534685611724
2019-05-11 15:00:00,0.42540077194571496,1.536595469713211,-0.5270428091287613,-0.8435932278633118,-0.2839195176959038,-0.3756766617298126,-5.245020842552185,-2.7937192767858505,-2.44859556555748,-0.9284042030572891,-1.343490884080529,0.023079135369334824,-0.13283426793059333,3.1615040063858033,-3.5097372770309447,0.06253500897437334,0.13195625357329846,-0.5976811170578002,-0.6097992420196533,0.5766277194023133,0.8122694723308086,0.3844893932342529,-0.6956574857234955,0.8888170629739761,0.5091187030076981,3.371674823760986,-0.25294350981712344,-1.4201103687286378,-1.7055181309580802
2019-05-11 16:00:00,0.09488372555933891,2.4596045136451723,-0.34538534432649615,-0.8435932278633118,-0.006510164914652711,-0.7251634985208512,-8.363538217544555,-2.953022220730782,-2.923931276798248,-1.0547464579343795,-1.3736753299832345,-0.011667009070515662,-0.19866679403930904,15.938025093078613,-1.8257493019104003,-0.049765207991003986,1.1772869408130648,-3.9610044956207275,-0.630990156531334,-0.2594406632706523,-0.12260030061006548,0.13991903699934488,-0.8211923204362392,0.47170346677303315,-0.07010323554277421,0.009818992763757722,-0.22373511120676995,-2.6196015477180477,-1.5276056736707686
2019-05-23 15:00:00,0.42540077194571496,2.57999701499939,-0.5270428091287613,-1.8200861454010009,-1.3935569405555726,-0.2469183061271906,-8.363538217544555,-4.107968577742578,-3.87460219860077,-1.3706024661660197,-1.4340443711727857,0.023079135369334824,-0.050543644838035084,-7.219418716430664,-2.4993444800376894,0.11868512555956837,-1.6451057314872741,-1.389051365852356,-0.7538973763585088,0.8225301526486873,0.34483457654714583,0.9435072492808103,0.4341555626131595,0.2214353190734982,0.3160447660833598,2.251056182384491,-0.23701171576976776,-3.419262409210205,-1.6165618434548379
2019-05-24 16:00:00,0.7559178084135055,1.536595469713211,1.107874184846878,-1.7115869164466857,2.2127647280693052,-0.5780111892148853,2.3285223245620728,-3.032673677802086,-2.8375067353248595,-0.9705182909965515,-1.6755202949047088,0.06940729990601538,-0.7417851105332375,-9.615016841888428,-3.8465349674224854,-0.7048497796058655,-0.07710983604192732,-3.9610044956207275,-0.6606574267148971,-2.079119288921356,-1.7001927018165586,-0.9431781560182572,1.1873643040657043,0.9722397059202195,-0.48383305296301843,6.453376007080078,-0.18125029355287553,-2.6196015477180477,-1.2310846954584123
2019-05-24 17:00:00,0.6457454860210419,2.5398660540580744,1.2895317554473877,-1.7115869164466857,1.9353553295135495,-0.7435576044023037,0.10100946030579509,-3.4309307098388673,-3.1832052350044253,-1.2442600265145303,-1.698158758878708,0.05782527215778825,-0.7582432001829147,-8.81648416519165,-2.836142337322235,-0.7422832131385804,1.1772869408130648,-6.137272787094116,-0.6860864818096161,-2.128299832344055,-3.277785122394561,-1.2925642311573025,1.1873643040657043,0.9305284053087236,-1.2561290010809896,6.453376007080078,-0.13876548372209072,0.7789568245410919,-0.7269991435110569
2019-05-25 10:00:00,0.09488372555933891,1.215548896789551,1.2895317554473877,-1.7115869164466857,1.9353553295135495,0.4888435870409012,-7.249781847000122,0.6312935626134276,0.36020504832267763,0.29290531296283007,-0.7096162574365735,-0.011667009070515662,0.31153518930077556,-15.20474452972412,0.8686314523220062,0.9047866061329841,0.5500885426998139,-0.7955236494541168,-0.21988672241568566,3.478277051448822,3.9674543142318726,2.4458677321672435,3.446990489959717,0.09630124066025021,1.308996455743909,3.0915202856063844,-0.12017839774489403,1.578617602586746,0.1625636976212263
2019-05-25 11:00:00,0.09488372555933891,0.13201662600040434,1.107874184846878,-2.03708461523056,-1.9483756065368651,0.47044963352382185,-3.240259456634522,0.7109448825009167,0.7923283565789461,0.3139623574912548,-0.8303541943430901,-0.011667009070515662,-0.050543644838035084,-4.823821401596069,0.7002326399087905,0.45558575354516506,4.104212737083435,-0.7955236494541168,-0.2156486116349697,2.642208552360535,3.324731469154358,1.7121567934751512,2.066107761859894,0.4299921128898859,1.4193244900554418,3.6518294334411623,-0.13876548372209072,0.5790416181087494,-0.04500095546245575
2019-05-25 12:00:00,-0.01528863757848739,0.09188577979803084,-1.4353300273418428,-0.1925979420542716,-1.3935569405555726,0.08417456187307834,1.8830196380615234,0.7507707530632615,0.8787528641521931,0.5245329834520815,-1.1472914919257164,-0.02324905763380232,-0.34678995162248616,3.9600366592407226,-0.1417613595724106,0.043818290065973986,5.3586091041564945,0.78721684217453,-0.2580303652212024,1.6094182223081592,2.3314324498176573,0.8736299872398376,0.4341555626131595,0.5134148597717286,1.115922629274428,5.052602791786194,-0.1706291181966662,0.5790416181087494,-0.25256555527448654
2019-05-25 13:00:00,-0.23563333116471769,-0.30942239016294476,-1.072015208005905,-1.1690907895565035,-0.8387381970882416,-0.13655404206365349,1.8830196380615234,0.3525134360417724,0.9219651632010937,0.5666472109034656,-1.5396901071071625,-0.04641314498148857,-0.7253268606960773,9.549763870239257,-0.1417613595724106,-0.293082345277071,5.7767422676086415,0.5893742352724075,-0.3512703087180853,0.429086235165596,1.1044162143021823,0.10498044937849045,-0.9467270240187645,0.7219716653227806,0.6470287129282951,4.772448301315308,-0.19452684037387372,0.37912642396986485,-0.6083906412124633
2019-05-25 14:00:00,-0.676322726160288,-0.38968404084444047,-0.708700230717659,-0.5180955559015274,-0.8387381970882416,-0.21013023357372732,3.442278432846069,-0.5236526191234588,0.4898420438170433,0.5877042628824711,-1.6453357964754105,-0.09274131990969178,-0.7253268606960773,17.53508949279785,-0.3101601704955101,-0.7235665619373322,1.8044852375984193,-0.39983856678009033,-0.41060483567416667,-0.6528846606612205,-0.297888246178627,-0.5239146884530783,-1.825470608472824,0.6802602544426918,0.06780684404075146,5.3327574014663695,-0.20514801777899266,-5.218498945236207,-0.8752594843506813
2019-05-25 15:00:00,-0.23563333116471769,-0.4298148974776268,-0.708700230717659,-0.4095963597297668,1.103127270936966,-0.41246470659971235,4.556034922599792,-1.0812128491699695,-0.4608289737254382,0.37713360385969275,-1.7057047963142395,-0.04641314498148857,-0.8405338287353515,24.721882629394532,-5.025326442718506,-0.7235665619373322,0.13195625357329846,-0.39983856678009033,-0.5504646852612496,-1.5381336092948914,-1.5833340287208557,-1.3275027513504027,-3.0808183550834647,0.7636829823255539,-0.594161044061184,6.173221158981323,-0.17593973241746425,-4.218923091888428,-0.9938678488135337
2019-05-26 08:00:00,0.09488372555933891,2.178688681125641,0.9262168347835541,4.472868084907532,1.6579457521438599,-0.007795665040612233,-12.818564224243165,0.6711192471906543,-0.15834282860159873,-0.3177494265139103,-0.7247085933573544,-0.011667009070515662,0.6242396488785744,-16.801808547973632,0.5318338468670845,1.2416872069239615,-0.7043082594871521,1.7764297366142272,-0.22412495091557502,2.789749956130982,2.156144544482231,2.690437984466553,4.702338409423828,-0.4459463320672512,0.3987907439470291,-0.5504902094602585,-0.05910641327500343,0.7789568245410919,0.8149097800254822
2019-05-26 09:00:00,0.31522841453552247,1.2958105862140656,0.9262168347835541,1.2178917944431304,1.9353553295135495,0.08417456187307834,-8.140787029266358,0.6711192471906543,0.8355405818670988,0.06127770096063614,-0.785077528655529,0.011497070826590034,0.36090963035821916,-8.81648416519165,0.026637417636811756,0.81120310947299,-0.4952420845627786,0.985059404373169,-0.19445765689015387,2.9864720940589904,2.5067205667495727,2.341051834821701,2.3171773433685305,-0.1122554974630475,0.5642827413976192,0.28997352086007594,-0.07769355205819012,0.17921121325343844,0.6369971623644234
2019-05-26 10:00:00,0.31522841453552247,0.573455710709095,1.107874184846878,0.024400476366281516,1.9353553295135495,0.19453883273527026,-3.240259456634522,0.9498993707820773,0.8355405818670988,0.5455900462344289,-0.951092204451561,0.011497070826590034,0.0152888484299183,5.557101535797119,-0.4785589724779129,0.51173584330827,1.1772869408130648,0.3915316842496395,-0.17326678605750204,2.4946671307086943,2.7404380261898043,1.5374635905027392,1.0618295639753341,0.012878566049039383,0.7297746412456035,1.6907469868659972,-0.09097003256902098,1.578617602586746,0.4294325716793537
2019-05-26 11:00:00,0.42540077194571496,-0.34955323040485387,1.107874184846878,-1.7115869164466857,1.6579457521438599,0.10256857704371214,1.214765822887421,1.1490279773250223,1.138026809692383,0.5455900462344289,-1.0114613234996797,0.034661149606108665,-0.34678995162248616,15.938025093078613,0.7002326399087905,0.11868512555956837,3.058881998062134,-0.20199599973857402,-0.19445765689015387,1.3635156467556953,2.156144544482231,0.9784458026289939,-1.1977966487407685,0.2214353190734982,0.840102706849575,2.8113656640052795,-0.1069018529728055,0.9788720011711121,0.28117207083851103
2019-05-26 12:00:00,0.42540077194571496,-0.34955323040485387,0.9262168347835541,-0.8435932278633118,-1.3935569405555726,-0.02618977674283087,4.333283519744874,0.9498993707820773,1.3540885373950007,0.6929894432425499,-1.177476068586111,0.034661149606108665,-0.6759525224566459,20.729219818115233,0.1950362242758274,-0.293082345277071,3.058881998062134,-0.7955236494541168,-0.23683953769505023,0.5766277194023133,0.8122694723308086,0.24473491907119746,-2.829748892784118,0.38828075909987086,0.5642827413976192,3.6518294334411623,-0.12283368967473507,0.17921121325343844,0.10325953159481287
2019-05-26 13:00:00,0.2050560809671879,-0.6304689273238182,-1.072015208005905,0.13289968632161614,-0.2839195176959038,-0.3756766617298126,7.674552154541016,0.5516420435160398,1.138026809692383,0.798274913430214,-1.4038598477840425,0.011497070826590034,-0.9063664019107819,28.714544677734374,-0.4785589724779129,-0.6674163311719894,2.64074991941452,0.5893742352724075,-0.3046503558754921,-0.456162787694484,-0.12260030061006548,-0.5239146884530783,-3.5829575538635248,0.5134148597717286,-0.07010323554277421,3.6518294334411623,-0.13876548372209072,-0.22061917521059513,-0.0746530393138528
2019-05-26 14:00:00,-0.23563333116471769,-0.8311232034582645,-0.34538534432649615,0.024400476366281516,-0.006510164914652711,-0.5596170891541987,7.674552154541016,-0.0855696439743042,0.7059036757797003,0.6929894432425499,-1.464228865504265,-0.0348311012610793,-1.1532383888959885,43.08812942504883,-0.8153565764427185,-0.9294502288103104,2.849816107749939,-0.004153469018638087,-0.3851757496595383,-1.5381336092948914,-1.3496165871620176,-1.2226869106292724,-4.838305473327638,0.5134148597717286,-0.5114151120185852,4.212138628959655,-0.14938669931143522,-1.6200255513191224,-0.25256555527448654
2019-05-26 15:00:00,-0.56615040153265,-0.6304689273238182,-0.16372790299355983,0.024400476366281516,-0.2839195176959038,-0.890709838271141,5.447039699554443,-0.8422585107386112,0.014506464079022447,0.48241883888840675,-1.4793210849165916,-0.0695772338658571,-1.1532383888959885,56.66318244934082,-1.9941480994224547,-1.2102007627487181,0.7591546535491944,-0.7955236494541168,-0.46570116430521,-2.521743679046631,-2.6350621819496154,-1.7118276238441474,-7.097931432723999,0.5968375891447067,-1.0906368002295495,3.371674823760986,-0.12283368967473507,-4.418838524818421,-0.3711739979684353
2019-05-27 09:00:00,-1.2271844789385793,0.573455710709095,0.744559359550476,3.062378358840943,0.8257178276777267,0.635995876789093,-5.690523099899293,1.7065883025527,1.3108760625123979,0.48241883888840675,-0.8454466044902802,-0.17381565049290665,0.19632831253111363,-19.197406578063966,0.5318338468670845,0.6614694943651558,-2.1677712321281435,0.985059404373169,-0.11393235027790069,2.2487647771835326,1.688709658384323,1.9217884704470631,5.078942894935608,-0.5710804410278797,0.2332987941801548,-1.3909542560577393,-0.048485197871923444,1.9784479975700378,0.9038660109043122
